timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1789071952.721326,0.006834,0.003211,-0.001949,-0.000928,-0.000326,0.002879,0.001027,-0.000391,-0.999999,0.000000,0.000000,0.000000,0.689231,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.094227,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.151689,-0.538491,-0.347077,-0.281194,0.546344,0.058361,0.346172,0.220589,-0.141022,0.835295,-0.691309,0.393898
1789071952.724766,0.006884,0.002892,-0.001492,-0.004124,0.000739,0.003013,0.002040,-0.000863,-0.999998,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.094227,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.151689,-0.538491,-0.347077,-0.281194,0.546344,0.058361,0.346172,0.220589,-0.141022,0.835295,-0.691309,0.393898,0.113582,-0.938006,-0.613322,-0.053242,0.762273,0.098955,0.766261,0.215503,0.119763,1.007858,-1.084067,0.521207
1789071952.742247,0.007056,0.002015,-0.000851,0.002002,-0.000992,0.002746,0.003057,-0.001160,-0.999995,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.094227,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.113582,-0.938006,-0.613322,-0.053242,0.762273,0.098955,0.766261,0.215503,0.119763,1.007858,-1.084067,0.521207,0.612302,-1.371263,-0.966999,0.508799,0.751319,0.231288,1.000862,0.135407,0.323876,0.786414,-1.337707,0.707538
1789071952.762544,0.007382,0.000755,0.001294,0.001469,-0.000326,0.002347,0.004047,-0.001478,-0.999991,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.094227,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.612302,-1.371263,-0.966999,0.508799,0.751319,0.231288,1.000862,0.135407,0.323876,0.786414,-1.337707,0.707538,1.090520,-1.792801,-1.309695,1.002809,0.806287,0.353171,1.046539,0.195102,0.245523,0.426823,-1.522796,0.856306
1789071952.781828,0.009095,0.000977,0.009175,0.000670,-0.000859,0.002214,0.005028,-0.001807,-0.999986,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.094227,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.090520,-1.792801,-1.309695,1.002809,0.806287,0.353171,1.046539,0.195102,0.245523,0.426823,-1.522796,0.856306,1.282027,-2.019976,-1.414613,1.133314,0.881642,0.413558,1.046468,0.398813,-0.099604,0.186748,-1.637170,0.759177
1789071952.802327,0.010311,0.000753,0.017558,0.000004,-0.000326,0.003146,0.006017,-0.002057,-0.999980,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.094227,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.282027,-2.019976,-1.414613,1.133314,0.881642,0.413558,1.046468,0.398813,-0.099604,0.186748,-1.637170,0.759177,1.241659,-1.995912,-1.279948,1.020793,0.885063,0.423140,1.001308,0.614799,-0.434656,0.113148,-1.634353,0.536391
1789071952.822696,0.010475,0.000355,0.019946,0.002135,-0.000992,0.001947,0.006981,-0.002325,-0.999973,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.093919,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.241659,-1.995912,-1.279948,1.020793,0.885063,0.423140,1.001308,0.614799,-0.434656,0.113148,-1.634353,0.536391,1.102771,-1.830332,-1.053590,0.817337,0.844728,0.382217,0.915442,0.759420,-0.607543,0.186943,-1.552392,0.336091
1789071952.842130,0.008350,-0.001039,0.013718,0.001070,-0.000326,0.002080,0.007895,-0.002585,-0.999965,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.093919,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.102771,-1.830332,-1.053590,0.817337,0.844728,0.382217,0.915442,0.759420,-0.607543,0.186943,-1.552392,0.336091,0.958177,-1.645549,-0.862045,0.601850,0.819780,0.302970,0.845238,0.850587,-0.619344,0.370720,-1.458496,0.197632
1789071952.862311,0.008730,-0.000367,0.004856,0.000670,0.000606,0.001947,0.008783,-0.002876,-0.999957,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.093919,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.958177,-1.645549,-0.862045,0.601850,0.819780,0.302970,0.845238,0.850587,-0.619344,0.370720,-1.458496,0.197632,0.839438,-1.512321,-0.762298,0.443265,0.816942,0.209539,0.829273,0.894872,-0.509713,0.584049,-1.415959,0.126459
1789071952.882453,0.010489,0.001427,0.003111,-0.000395,0.000207,0.002746,0.009676,-0.003197,-0.999948,0.000000,0.000000,0.000000,0.688922,-0.857570,0.437120,-0.546245,0.192658,0.339356,0.117219,0.093919,1.082997,0.977230,0.982033,1.083696,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.839438,-1.512321,-0.762298,0.443265,0.816942,0.209539,0.829273,0.894872,-0.509713,0.584049,-1.415959,0.126459,0.779351,-1.461782,-0.761459,0.408888,0.805698,0.141065,0.866235,0.869957,-0.327172,0.713807,-1.452439,0.136384
