timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1788379316.215044,0.000065,-0.000933,0.000146,-0.001143,-0.013090,-0.002479,0.000236,-0.000230,-1.000000,0.000000,0.000000,0.000000,-0.024086,0.024260,-0.022425,0.024086,-0.181101,-0.182805,-0.181101,-0.181186,0.054739,0.054475,0.054739,0.054739,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.152972,-0.206791,0.446623,0.069043,0.145466,-0.059233,0.105971,-0.137833,0.059027,-0.067337,-0.060187,-0.110468
1788379316.231493,0.000018,-0.000735,0.000054,-0.003007,-0.004701,-0.002878,0.000242,-0.000508,-1.000000,0.000000,0.000000,0.000000,-0.024086,0.024260,-0.022425,0.024086,-0.181101,-0.182980,-0.181366,-0.181186,0.054739,0.054475,0.054739,0.054739,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.152972,-0.206791,0.446623,0.069043,0.145466,-0.059233,0.105971,-0.137833,0.059027,-0.067337,-0.060187,-0.110468,-0.150548,-0.270608,0.661945,0.069891,0.252081,-0.051584,0.231693,-0.149932,0.033715,-0.082131,-0.113287,-0.211817
1788379316.251158,-0.000016,-0.000395,0.000352,0.078219,0.008748,-0.001547,-0.001838,0.001600,-0.999997,0.000000,0.000000,0.000000,-0.024928,0.008860,-0.008768,0.023941,-0.161150,-0.159923,-0.137498,-0.144381,0.044314,0.036662,0.037894,0.013759,-0.065450,-0.698132,1.548980,-0.021817,3.207043,3.556109,2.007129,1.876229,-1.745329,-2.879794,-2.596178,-1.876229,-0.150548,-0.270608,0.661945,0.069891,0.252081,-0.051584,0.231693,-0.149932,0.033715,-0.082131,-0.113287,-0.211817,-0.181128,-0.462233,0.791002,0.059643,0.585165,-0.194922,0.467954,-0.089168,0.065902,-0.051777,-0.098420,-0.150227
1788379316.271147,0.000185,0.000760,0.004857,0.459584,0.563351,0.189535,-0.013300,0.011080,-0.999850,0.000000,0.000000,0.000000,-0.025106,-0.003949,0.017121,0.025665,-0.118938,-0.100355,-0.127214,-0.117697,0.017545,0.010528,0.010116,-0.011163,-0.109083,-0.349066,1.221731,0.239983,1.112648,1.636246,1.199914,0.872665,-1.243547,-1.134464,-0.152716,-0.436333,-0.181128,-0.462233,0.791002,0.059643,0.585165,-0.194922,0.467954,-0.089168,0.065902,-0.051777,-0.098420,-0.150227,-0.089539,-0.335409,0.795862,0.142886,0.503959,-0.026279,0.461580,-0.205352,-0.061784,0.005179,-0.120438,-0.376321
1788379316.291508,0.003641,0.005185,0.021822,0.186210,0.330990,0.331482,-0.020408,0.015286,-0.999675,0.000000,0.000000,0.000000,-0.033949,-0.022580,0.036862,0.029957,-0.053583,-0.080548,-0.097211,-0.100470,0.009868,-0.003454,0.002598,-0.014624,-0.589049,-0.763582,0.807215,0.261799,4.996006,0.763582,1.112648,0.589049,-0.043633,-0.327250,-0.349066,-0.458149,-0.089539,-0.335409,0.795862,0.142886,0.503959,-0.026279,0.461580,-0.205352,-0.061784,0.005179,-0.120438,-0.376321,0.080990,-0.055347,0.525084,0.357872,0.696789,-0.074208,0.322267,-0.030536,0.023280,0.239166,0.038508,-0.618211
1788379316.311320,0.010038,0.011589,0.036594,0.523234,0.099695,0.522297,-0.022516,0.025656,-0.999417,0.000000,0.000000,0.000000,-0.038206,-0.033718,0.055572,0.042671,0.035898,-0.061099,-0.071849,-0.091648,-0.002843,-0.001646,-0.007596,-0.041518,-0.152716,-0.567232,0.959931,0.589049,4.036075,0.850848,1.025381,0.698132,-0.981748,0.152716,-0.196350,-0.829031,0.080990,-0.055347,0.525084,0.357872,0.696789,-0.074208,0.322267,-0.030536,0.023280,0.239166,0.038508,-0.618211,0.189481,0.091617,0.315523,0.423383,0.765423,-0.101540,0.190328,0.003900,-0.027666,0.332756,0.080557,-0.672623
1788379316.331139,0.025049,0.022597,0.048521,0.211777,-0.405374,0.401922,-0.015161,0.030588,-0.999417,0.000000,0.000000,0.000000,-0.025408,-0.024920,0.060653,0.064509,0.095141,-0.054491,-0.050867,-0.074652,-0.002134,0.029061,0.001605,-0.074887,0.370882,0.305433,-0.000000,1.221731,2.072579,-0.043633,1.658063,0.719949,0.436332,1.832595,0.196349,-1.963495,0.189481,0.091617,0.315523,0.423383,0.765423,-0.101540,0.190328,0.003900,-0.027666,0.332756,0.080557,-0.672623,0.233110,0.029175,0.124286,0.455827,0.699241,-0.179316,0.076300,-0.076431,-0.039656,0.307062,0.045520,-0.557292
1788379316.351199,0.031879,0.026377,0.048952,-0.228444,-0.606309,0.485945,-0.004052,0.025062,-0.999678,0.000000,0.000000,0.000000,-0.011803,-0.015067,0.061935,0.082246,0.134975,-0.051598,-0.025598,-0.063534,-0.006102,0.059820,0.006478,-0.098869,0.349066,0.283616,-0.196350,0.676315,1.679880,-0.000000,0.916298,0.239983,-0.501782,1.243547,0.458149,-0.741765,0.233110,0.029175,0.124286,0.455827,0.699241,-0.179316,0.076300,-0.076431,-0.039656,0.307062,0.045520,-0.557292,0.205411,0.035617,0.103034,0.362762,0.674843,-0.149263,0.051823,-0.187294,-0.026014,0.262168,-0.019416,-0.483090
1788379316.371289,0.047819,0.032088,0.042008,-0.675455,-0.748123,0.397661,0.011314,0.012295,-0.999860,0.000000,0.000000,0.000000,-0.007011,-0.016900,0.056707,0.092216,0.145240,-0.057952,-0.011851,-0.060722,0.002671,0.074407,0.011248,-0.105956,-0.130900,-0.065450,-0.458149,0.458149,-0.174533,-0.567232,0.196350,0.152716,0.894481,0.807215,0.065450,-0.239983,0.205411,0.035617,0.103034,0.362762,0.674843,-0.149263,0.051823,-0.187294,-0.026014,0.262168,-0.019416,-0.483090,-0.007672,-0.001738,0.122819,0.268950,0.655692,-0.139607,0.071274,-0.316432,-0.023782,0.182897,-0.032763,-0.354365
1788379316.391902,0.076493,0.036372,0.021976,-0.128176,-0.082998,0.440405,0.012714,0.010171,-0.999867,0.000000,0.000000,0.000000,-0.008860,-0.018067,0.053233,0.093413,0.150176,-0.058674,0.000509,-0.060583,0.021537,0.081972,0.012153,-0.097402,0.000000,0.000000,-0.000000,-0.065450,0.610865,0.327249,0.741765,0.174533,0.829032,0.305432,0.043633,0.698132,-0.007672,-0.001738,0.122819,0.268950,0.655692,-0.139607,0.071274,-0.316432,-0.023782,0.182897,-0.032763,-0.354365,-0.069478,-0.013863,0.242742,0.147606,0.576485,0.013254,0.174508,-0.261854,0.121438,0.112430,-0.053735,-0.178875
