timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1789155456.449241,-0.001285,-0.002760,-0.001273,0.004185,0.001699,0.006787,0.000100,0.000379,-1.000000,0.000000,0.000000,0.000000,-0.024086,0.024609,-0.024361,0.024086,-0.180229,-0.179795,-0.180926,-0.180446,0.055157,0.054649,0.054390,0.054126,0.000000,0.000000,0.021817,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.021817,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.466310,-0.000993,-0.002994,-0.001193,-0.002872,-0.002828,0.006920,0.000281,0.000502,-1.000000,0.000000,0.000000,0.000000,-0.024086,0.024609,-0.023469,0.024086,-0.180229,-0.179795,-0.180926,-0.180446,0.055173,0.054649,0.054390,0.053913,0.000000,0.000000,0.043633,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.021817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.486162,-0.000645,-0.003276,-0.000969,-0.015256,-0.003228,0.014377,-0.001244,0.000678,-0.999999,0.000000,0.000000,0.000000,-0.021784,0.023019,-0.022981,0.023254,-0.161428,-0.164526,-0.143293,-0.140495,0.045530,0.046272,0.028630,0.030757,0.567232,-0.458149,-0.218166,-0.021817,4.276057,3.861541,1.854413,1.963496,-2.290745,-2.138028,-1.636246,-1.090831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.506299,0.001283,-0.002934,0.007243,-0.123513,0.457233,0.060450,-0.014718,0.000464,-0.999892,0.000000,0.000000,0.000000,-0.015389,0.016453,-0.028642,0.024293,-0.115924,-0.093180,-0.112332,-0.119840,0.018445,0.022603,0.021202,0.023716,0.152716,-0.239983,-0.152716,-0.043633,1.614430,2.378011,1.047198,0.981748,-1.112648,-0.959931,-0.261800,-0.196350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.525951,0.006048,-0.000782,0.021538,0.047062,0.487060,0.105590,-0.024777,0.001384,-0.999692,0.000000,0.000000,0.000000,-0.013987,0.015054,-0.028157,0.023055,-0.084268,-0.057976,-0.093812,-0.100786,-0.001711,0.005431,0.018696,0.021461,0.065450,-0.109083,0.043633,-0.043633,1.592613,1.636246,0.872665,1.003565,-0.850848,-0.567232,-0.109083,-0.218166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.546172,0.018935,0.004309,0.039086,-0.184499,0.148839,0.121037,-0.028202,-0.002447,-0.999599,0.000000,0.000000,0.000000,-0.013788,0.014554,-0.028184,0.023077,-0.056127,-0.033378,-0.077660,-0.082948,-0.010032,0.001288,0.016795,0.014624,0.000000,-0.021817,-0.000000,-0.109083,1.374447,0.938115,0.698132,0.829032,-0.174533,-0.218166,-0.130900,-0.414516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.566003,0.031995,0.009248,0.043525,-0.247350,-0.191380,0.099731,-0.024922,-0.007370,-0.999662,0.000000,0.000000,0.000000,-0.013439,0.014773,-0.028983,0.021650,-0.042137,-0.021455,-0.066269,-0.069866,-0.011744,-0.001414,0.015120,0.009508,0.000000,0.130900,-0.043633,-0.130900,0.370883,0.392699,0.589049,0.610866,0.109083,-0.021817,0.000000,-0.239983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.585975,0.058619,0.021058,0.037207,-0.084231,-0.270476,0.123034,-0.020757,-0.007983,-0.999753,0.000000,0.000000,0.000000,-0.014805,0.015359,-0.028151,0.021468,-0.036203,-0.015197,-0.055824,-0.060529,-0.003988,-0.002248,0.015766,0.007700,-0.043633,0.000000,0.065450,-0.000000,0.305433,0.305433,0.523599,0.349066,0.414516,-0.000000,0.021817,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.606709,0.078689,0.030644,0.029953,0.126425,-0.205628,0.116110,-0.018755,-0.004071,-0.999816,0.000000,0.000000,0.000000,-0.015318,0.015094,-0.026163,0.020944,-0.029326,-0.012197,-0.041264,-0.051958,0.004684,0.005968,0.017048,0.010863,0.000000,0.000000,0.130900,-0.000000,0.392699,0.152717,0.807215,0.436333,0.392699,0.632682,0.087266,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789155456.626070,0.110186,0.044542,0.021108,0.024692,-0.044107,0.127029,-0.018046,-0.003748,-0.999830,0.000000,0.000000,0.000000,-0.015318,0.015533,-0.020202,0.020944,-0.017460,-0.010408,-0.026012,-0.038688,0.011474,0.014436,0.018704,0.013233,0.000000,0.000000,0.414516,-0.000000,0.719949,-0.000000,0.763582,0.850848,0.152716,0.392699,0.065450,0.043633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
