timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1789147786.981018,-0.001701,0.003178,-0.001210,-0.000608,0.005294,-0.025437,0.000008,0.000233,-1.000000,0.000000,0.000000,0.000000,-0.024045,0.023996,-0.022035,0.024044,-0.176305,-0.183545,-0.181191,-0.180446,0.057289,0.054622,0.054349,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.021817,0.021817,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.154136,-0.447432,-0.269015,-0.492741,0.534251,-0.132567,0.206597,0.042499,-0.349745,0.486312,-0.778302,0.411599
1789147786.986383,-0.000441,0.003049,-0.000490,-0.005136,-0.001763,-0.023041,0.000138,0.000438,-1.000000,0.000000,0.000000,0.000000,-0.024045,0.023996,-0.022035,0.024044,-0.176305,-0.182634,-0.181191,-0.180446,0.057491,0.055066,0.054524,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.021817,0.000000,-0.000000,0.021817,0.021817,0.000000,-0.000000,-0.154136,-0.447432,-0.269015,-0.492741,0.534251,-0.132567,0.206597,0.042499,-0.349745,0.486312,-0.778302,0.411599,0.058577,-0.789759,-0.417794,-0.391697,0.863676,-0.194775,0.485741,0.012485,-0.267716,0.457281,-1.127602,0.508076
1789147786.999005,0.000602,0.002546,-0.000203,-0.006600,-0.006690,-0.017448,0.000410,0.000511,-1.000000,0.000000,0.000000,0.000000,-0.024045,0.023996,-0.022035,0.024044,-0.176305,-0.182323,-0.181191,-0.180446,0.057575,0.055088,0.054524,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.058577,-0.789759,-0.417794,-0.391697,0.863676,-0.194775,0.485741,0.012485,-0.267716,0.457281,-1.127602,0.508076,0.427621,-1.115693,-0.685556,0.047307,0.939987,-0.120728,0.592318,-0.021214,-0.184786,0.239974,-1.262740,0.625988
1789147787.019148,0.000732,0.002401,0.000204,-0.093553,-0.010418,-0.006396,-0.000962,-0.001538,-0.999998,0.000000,0.000000,0.000000,-0.020933,-0.007764,-0.026052,0.003409,-0.152265,-0.160749,-0.149219,-0.158491,0.047411,0.071552,0.017068,0.075124,0.785398,-3.926991,-0.829032,-1.898046,3.839725,3.425209,3.687008,2.923427,-1.919863,2.596178,-5.148722,2.748894,0.427621,-1.115693,-0.685556,0.047307,0.939987,-0.120728,0.592318,-0.021214,-0.184786,0.239974,-1.262740,0.625988,0.502390,-0.990251,-0.663665,0.184326,0.702988,0.243969,0.808984,0.359883,-0.332085,-0.310790,-1.522224,0.408822
1789147787.039132,0.000993,0.002683,0.001940,0.311115,0.901714,0.135018,-0.019267,0.005226,-0.999801,0.000000,0.000000,0.000000,0.006796,-0.076396,-0.054678,0.007199,-0.080573,-0.106603,-0.090799,-0.094617,-0.000277,0.075601,-0.096245,0.121741,1.418080,-3.468842,-1.483530,0.567232,1.745329,2.574361,1.614430,3.730642,-1.461714,-1.483530,-2.901611,2.378011,0.502390,-0.990251,-0.663665,0.184326,0.702988,0.243969,0.808984,0.359883,-0.332085,-0.310790,-1.522224,0.408822,0.656428,-1.233198,-1.002681,0.542707,0.642801,0.118866,0.444919,0.424399,-0.609149,-0.508525,-1.697124,0.441421
1789147787.059827,0.000083,0.006297,0.013644,1.916602,0.495715,0.153527,-0.029589,0.042902,-0.998641,0.000000,0.000000,0.000000,0.036576,-0.129130,-0.056491,0.016193,-0.033038,-0.047526,-0.054663,-0.019178,-0.048088,0.034592,-0.083106,0.119098,1.527163,-2.312562,1.352630,0.719948,3.468842,3.556109,1.810779,3.228859,-3.010693,-4.734206,0.305432,-1.614430,0.656428,-1.233198,-1.002681,0.542707,0.642801,0.118866,0.444919,0.424399,-0.609149,-0.508525,-1.697124,0.441421,0.631665,-1.191337,-1.008883,0.553363,0.748533,0.089132,0.215234,0.591420,-0.625523,-0.479514,-1.833794,0.368405
1789147787.079284,0.001056,0.021934,0.035179,1.989572,0.450442,0.172436,-0.039462,0.084780,-0.995618,0.000000,0.000000,0.000000,0.064359,-0.161391,0.009869,0.046347,0.043048,-0.012628,-0.016991,0.034033,-0.099605,-0.011281,-0.128182,0.121021,1.134464,-0.741765,4.036074,1.723513,4.101524,1.069014,1.788963,2.421645,-3.337943,-0.501782,-2.879794,0.109083,0.631665,-1.191337,-1.008883,0.553363,0.748533,0.089132,0.215234,0.591420,-0.625523,-0.479514,-1.833794,0.368405,0.474133,-1.124582,-0.772350,0.321178,0.765840,0.045399,0.366588,0.436553,-1.000822,-0.357425,-1.748403,0.289706
1789147787.099151,0.002417,0.028226,0.043055,0.945480,0.079596,0.444611,-0.041133,0.102112,-0.993922,0.000000,0.000000,0.000000,0.085202,-0.166183,0.050838,0.066527,0.104511,0.004084,-0.001283,0.067865,-0.134528,-0.018674,-0.157762,0.117568,0.698132,-0.239983,0.349066,1.025381,2.770710,0.414516,1.047198,1.308997,-1.352630,-0.959931,-0.196350,-0.610865,0.474133,-1.124582,-0.772350,0.321178,0.765840,0.045399,0.366588,0.436553,-1.000822,-0.357425,-1.748403,0.289706,0.523497,-0.795730,-0.528314,0.146098,0.767460,-0.016140,0.218667,0.410815,-0.775731,-0.194966,-1.423431,0.029059
1789147787.118311,0.009611,0.044355,0.060490,-0.299814,0.013284,0.417446,-0.040472,0.095586,-0.994598,0.000000,0.000000,0.000000,0.091499,-0.177244,0.031702,0.072115,0.144201,0.010263,0.024641,0.083267,-0.173078,-0.036029,-0.162786,0.097663,0.130900,-0.414516,-1.243547,-0.130900,1.723513,0.174533,1.047198,0.894482,-3.774275,-0.545415,-1.156281,-1.025381,0.523497,-0.795730,-0.528314,0.146098,0.767460,-0.016140,0.218667,0.410815,-0.775731,-0.194966,-1.423431,0.029059,0.466759,-0.440668,-0.131684,-0.285485,0.526797,0.095630,0.303502,0.512734,-0.699523,0.212022,-1.351856,-0.387111
1789147787.139463,0.016363,0.053828,0.068494,-0.842433,-0.091512,0.490417,-0.037971,0.078823,-0.996165,0.000000,0.000000,0.000000,0.090433,-0.174004,0.010428,0.058329,0.163157,0.006849,0.034521,0.093611,-0.182006,-0.035456,-0.183670,0.061571,-0.152716,0.174533,-0.654499,-0.785398,0.327250,-0.567232,0.545416,0.545416,0.850848,0.545415,-0.130900,-2.443461,0.466759,-0.440668,-0.131684,-0.285485,0.526797,0.095630,0.303502,0.512734,-0.699523,0.212022,-1.351856,-0.387111,0.412056,-0.145655,0.222328,-0.473969,0.387208,-0.049557,0.092195,0.603813,-0.519504,0.414840,-0.906827,-0.609276
1789147787.159536,0.027751,0.065518,0.073660,-0.528580,-0.492584,0.383891,-0.027642,0.068625,-0.997259,0.000000,0.000000,0.000000,0.080435,-0.162408,0.021953,0.028348,0.156843,0.006233,0.042508,0.105441,-0.172445,0.000885,-0.183547,0.011327,-0.196350,0.501782,0.916298,-1.592613,-0.610865,0.109083,0.043634,0.458149,0.959931,3.752458,-0.785398,-3.730642,0.412056,-0.145655,0.222328,-0.473969,0.387208,-0.049557,0.092195,0.603813,-0.519504,0.414840,-0.906827,-0.609276,0.130331,0.077835,0.553378,-0.509622,0.401906,-0.052679,-0.174755,0.722841,-0.413926,0.223468,-0.664571,-0.661348
1789147787.178941,0.037668,0.074639,0.069504,-0.579313,-0.826011,0.210519,-0.010559,0.057702,-0.998278,0.000000,0.000000,0.000000,0.067858,-0.141688,0.026674,-0.001086,0.138196,-0.000416,0.036615,0.115090,-0.146037,0.054867,-0.194011,-0.034521,-0.610865,1.505347,0.458149,-1.439897,-1.614429,-0.632682,-0.283616,0.349066,2.443461,3.228859,0.065450,-1.898046,0.130331,0.077835,0.553378,-0.509622,0.401906,-0.052679,-0.174755,0.722841,-0.413926,0.223468,-0.664571,-0.661348,-0.174815,0.259231,0.644537,-0.683120,0.411191,-0.073940,-0.270092,0.568623,-0.403418,0.218001,-0.732540,-0.530094
