timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1788548284.692261,-0.000206,0.000176,-0.000458,0.014807,0.007658,0.006027,0.014807,0.007658,0.006027,0.000000,0.000000,0.000000,-0.024086,0.024260,-0.023213,0.024304,-0.181101,-0.180929,-0.181366,-0.181625,0.054783,0.054475,0.054224,0.054292,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.065450,0.000000,-0.021817,0.000000,-0.000000,-0.043633,-0.021817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323191,-0.293702,-0.128807,0.077011,0.043806,0.046009,-0.004635,0.060103,-0.126143,-0.028735,-0.030199,-0.124895
1788548284.696432,-0.000376,0.000218,-0.000566,-0.001038,0.000334,-0.003960,-0.001038,0.000334,-0.003960,0.000000,0.000000,0.000000,-0.024086,0.024260,-0.023213,0.024304,-0.181366,-0.181235,-0.181366,-0.180659,0.054783,0.054475,0.055045,0.054739,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.196350,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314742,-0.300573,-0.122876,0.072697,0.028275,0.064064,0.020663,0.044906,-0.129732,-0.025573,-0.027060,-0.124492
1788548284.709282,-0.000376,0.000218,-0.000566,-0.002104,-0.009386,-0.015678,-0.002104,-0.009386,-0.015678,0.000000,0.000000,0.000000,-0.024086,0.024260,-0.023387,0.024304,-0.181366,-0.181235,-0.181366,-0.180978,0.054783,0.054475,0.054718,0.054739,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.130900,0.000000,-0.000000,0.087266,0.109083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.325617,-0.291355,-0.127462,0.084229,0.057052,0.045398,-0.012170,0.064938,-0.129393,-0.020239,-0.031948,-0.120992
1788548284.729167,-0.000638,0.000401,-0.000216,0.003755,-0.005791,-0.000764,0.003755,-0.005791,-0.000764,0.000000,0.000000,0.000000,-0.005037,0.008274,-0.028752,0.026041,-0.167114,-0.159276,-0.152393,-0.164646,0.043705,0.037815,0.028756,0.037109,1.439897,-1.570796,-0.589049,0.392699,2.901610,3.796092,3.294309,2.792527,-2.443461,-2.770710,-2.748894,-3.185226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294285,-0.426687,-0.098228,-0.067990,0.217833,0.177810,0.051740,0.073154,0.070077,-0.406373,-0.325457,0.017663
1788548284.749047,-0.000712,0.000920,0.004475,0.153691,0.615524,0.017878,0.153691,0.615524,0.017878,0.000000,0.000000,0.000000,0.014260,-0.012891,-0.030371,0.026003,-0.094334,-0.083739,-0.084895,-0.092316,-0.006317,0.010291,0.007738,-0.007087,1.090831,-1.090831,-0.261799,0.065450,3.839725,2.923427,3.337943,3.905175,-0.981748,-0.523599,-0.327249,-0.807215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302870,-0.264831,-0.026654,0.024516,0.026906,0.017790,0.168963,-0.106825,0.055908,-0.320943,0.003732,-0.017528
1788548284.768908,-0.000061,0.001284,0.008163,-0.102105,0.434429,-0.077596,-0.102105,0.434429,-0.077596,0.000000,0.000000,0.000000,0.036889,-0.038495,-0.031940,0.014429,-0.033354,-0.028540,-0.034963,-0.033321,0.000329,-0.033902,-0.035977,-0.001204,1.025381,-1.090831,-0.000000,-0.479966,2.116212,2.378011,2.028946,2.181662,1.614429,-4.123341,-2.792527,1.112647,0.323191,-0.293702,-0.128807,0.077011,0.043806,0.046009,-0.004635,0.060103,-0.126143,-0.028735,-0.030199,-0.124895,0.244411,-0.436081,-0.002321,0.202794,-0.014818,0.437596,0.203548,-0.071701,-0.112361,-0.180195,-0.544635,-0.038016
1788548284.789054,0.000353,0.001449,0.008692,-0.034195,0.237356,0.065948,-0.034195,0.237356,0.065948,0.000000,0.000000,0.000000,0.050069,-0.047653,-0.025823,0.009054,0.000296,-0.008526,-0.011586,-0.014133,0.011943,-0.063869,-0.023680,0.001201,0.501782,-0.458149,0.349066,-0.305433,0.959931,0.218167,0.763582,0.458149,0.261799,-0.261800,1.745329,-0.152716,0.314742,-0.300573,-0.122876,0.072697,0.028275,0.064064,0.020663,0.044906,-0.129732,-0.025573,-0.027060,-0.124492,0.334848,-0.190796,0.083680,0.015268,0.050780,0.132503,0.195549,0.065586,-0.061738,-0.067289,-0.085129,0.006340
1788548284.808866,0.001130,0.002012,0.007085,0.222001,0.016979,-0.002229,0.222001,0.016979,-0.002229,0.000000,0.000000,0.000000,0.054585,-0.062829,-0.013502,0.017936,0.006696,0.026577,0.018586,-0.016048,-0.004793,-0.054707,-0.063714,-0.003849,0.392699,-0.610865,0.479966,0.218166,0.000000,2.552544,1.614430,-0.021817,-1.614430,1.047197,-4.516040,-0.370883,0.325617,-0.291355,-0.127462,0.084229,0.057052,0.045398,-0.012170,0.064938,-0.129393,-0.020239,-0.031948,-0.120992,0.157171,-0.174554,0.179256,0.101234,0.127689,0.279899,-0.005100,0.158251,0.130903,-0.243274,-0.352215,0.052494
1788548284.828996,0.001550,0.002295,0.003448,-0.311430,0.095010,0.019210,-0.311430,0.095010,0.019210,0.000000,0.000000,0.000000,0.062655,-0.061989,-0.005746,0.015228,0.006764,0.036386,0.032538,-0.010989,-0.013768,-0.034482,-0.060005,-0.001283,0.218166,0.000000,0.458149,0.349066,0.261799,-0.305433,0.021817,0.196350,0.000000,1.330813,3.010693,0.174533,0.294285,-0.426687,-0.098228,-0.067990,0.217833,0.177810,0.051740,0.073154,0.070077,-0.406373,-0.325457,0.017663,0.450818,0.061878,0.149250,-0.041330,0.200340,0.026821,0.129880,0.361749,-0.218206,-0.094952,0.019527,-0.279457
1788548284.848915,0.001550,0.002295,0.003448,0.216142,0.065315,-0.023135,0.216142,0.065315,-0.023135,0.000000,0.000000,0.000000,0.060871,-0.064234,0.011124,0.018110,0.010710,0.058205,0.029222,0.006017,0.006920,-0.042958,-0.066209,0.006025,-0.130900,0.196350,0.829032,-0.000000,0.021817,1.090831,-0.109083,0.654499,1.832596,-1.221731,-1.287180,0.327249,0.302870,-0.264831,-0.026654,0.024516,0.026906,0.017790,0.168963,-0.106825,0.055908,-0.320943,0.003732,-0.017528,0.344219,-0.269056,0.173240,-0.001089,0.000730,0.384996,0.113163,-0.070854,-0.193192,0.135306,-0.106412,-0.174155
1788548284.868889,0.002268,0.003538,-0.009452,-0.158298,-0.134022,0.002032,-0.158298,-0.134022,0.002032,0.000000,0.000000,0.000000,0.072177,-0.046933,0.024538,0.010605,0.026500,0.052855,0.019549,0.032980,-0.004056,-0.033239,-0.034174,-0.021826,0.239983,0.829032,0.676315,-0.436332,1.134464,-0.479966,-0.676315,1.352630,-2.945243,1.156280,2.530728,-3.185226,0.244411,-0.436081,-0.002321,0.202794,-0.014818,0.437596,0.203548,-0.071701,-0.112361,-0.180195,-0.544635,-0.038016,0.319562,0.181008,0.107795,-0.094319,0.240363,0.020121,0.212912,0.537948,-0.395670,-0.103080,0.048418,-0.659181
1788548284.888876,0.002419,0.004555,-0.004752,0.629598,-0.230961,-0.019539,0.629598,-0.230961,-0.019539,0.000000,0.000000,0.000000,0.073604,-0.045106,0.031890,0.006147,0.025390,0.061145,0.024692,0.038996,-0.031477,0.000918,-0.028297,-0.036394,0.327249,0.239983,0.043633,-0.130900,-0.349066,0.763582,0.305433,-0.567232,-0.545415,2.334378,-0.109083,0.458149,0.334848,-0.190796,0.083680,0.015268,0.050780,0.132503,0.195549,0.065586,-0.061738,-0.067289,-0.085129,0.006340,0.497627,-0.204421,-0.096446,0.074078,0.202657,-0.047267,-0.076481,0.193015,-0.174047,0.085318,0.024198,-0.238445
