timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1789159126.163797,0.000444,0.000614,0.000064,0.001256,0.002232,-0.001735,0.001000,-0.000228,-0.999999,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.199594,-0.465315,-0.205940,-0.428688,0.485397,-0.014473,0.282026,0.254935,-0.239869,0.852284,-0.641881,0.315433
1789159126.182189,0.000474,0.000518,0.000083,0.001123,0.002764,-0.001469,0.001986,-0.000465,-0.999998,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.199594,-0.465315,-0.205940,-0.428688,0.485397,-0.014473,0.282026,0.254935,-0.239869,0.852284,-0.641881,0.315433,-0.101346,-0.728905,-0.356170,-0.404770,0.718363,-0.050997,0.646732,0.326419,-0.007668,1.129883,-1.016554,0.315363
1789159126.201353,0.000570,0.000283,0.000387,0.001123,0.002365,-0.001735,0.002964,-0.000691,-0.999995,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.101346,-0.728905,-0.356170,-0.404770,0.718363,-0.050997,0.646732,0.326419,-0.007668,1.129883,-1.016554,0.315363,0.225030,-1.015828,-0.582329,0.003195,0.646370,0.042336,0.921376,0.210460,0.253751,1.002500,-1.304831,0.399083
1789159126.221008,0.002073,0.000428,0.004972,0.000990,0.002498,-0.001602,0.003923,-0.000923,-0.999992,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.225030,-1.015828,-0.582329,0.003195,0.646370,0.042336,0.921376,0.210460,0.253751,1.002500,-1.304831,0.399083,0.712463,-1.390186,-0.938738,0.592887,0.587536,0.178085,1.015131,0.155510,0.342967,0.662690,-1.479786,0.557942
1789159126.242836,0.005060,0.001039,0.012464,0.001256,0.002498,-0.002135,0.004860,-0.001143,-0.999988,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.712463,-1.390186,-0.938738,0.592887,0.587536,0.178085,1.015131,0.155510,0.342967,0.662690,-1.479786,0.557942,1.112221,-1.746607,-1.223183,0.975040,0.664569,0.285328,1.025716,0.262906,0.131039,0.321888,-1.604736,0.624267
1789159126.260937,0.008627,0.002624,0.017788,0.000857,0.002631,-0.002002,0.005785,-0.001360,-0.999982,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.112221,-1.746607,-1.223183,0.975040,0.664569,0.285328,1.025716,0.262906,0.131039,0.321888,-1.604736,0.624267,1.234153,-1.898591,-1.247040,1.017979,0.717879,0.333052,1.010284,0.469640,-0.266454,0.138899,-1.639534,0.479008
1789159126.280902,0.008406,0.004439,0.010639,0.000990,0.002897,-0.001602,0.006688,-0.001571,-0.999976,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.234153,-1.898591,-1.247040,1.017979,0.717879,0.333052,1.010284,0.469640,-0.266454,0.138899,-1.639534,0.479008,1.145132,-1.808788,-1.045312,0.844933,0.684601,0.314733,0.927503,0.643637,-0.586013,0.155823,-1.554154,0.254027
1789159126.301867,0.006282,0.005577,0.004188,0.000324,0.002498,-0.002002,0.007579,-0.001795,-0.999970,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.145132,-1.808788,-1.045312,0.844933,0.684601,0.314733,0.927503,0.643637,-0.586013,0.155823,-1.554154,0.254027,0.965859,-1.583860,-0.774296,0.566253,0.639045,0.220025,0.808343,0.766763,-0.716785,0.375406,-1.382087,0.045308
1789159126.321578,0.005001,0.005981,0.001776,0.000723,0.001566,-0.002268,0.008476,-0.002005,-0.999962,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.965859,-1.583860,-0.774296,0.566253,0.639045,0.220025,0.808343,0.766763,-0.716785,0.375406,-1.382087,0.045308,0.725051,-1.316847,-0.570717,0.272081,0.663589,0.071564,0.726874,0.884042,-0.643267,0.700200,-1.250989,-0.127160
1789159126.342232,0.001660,0.005800,0.000861,0.001256,0.003430,-0.002401,0.009321,-0.002201,-0.999954,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.725051,-1.316847,-0.570717,0.272081,0.663589,0.071564,0.726874,0.884042,-0.643267,0.700200,-1.250989,-0.127160,0.476197,-1.104252,-0.452340,0.041218,0.707619,-0.094695,0.721570,0.929706,-0.426626,0.996035,-1.256550,-0.219628
1789159126.361643,0.002409,0.005295,0.004812,0.000857,0.002897,-0.002268,0.010154,-0.002408,-0.999946,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.476197,-1.104252,-0.452340,0.041218,0.707619,-0.094695,0.721570,0.929706,-0.426626,0.996035,-1.256550,-0.219628,0.328317,-1.028191,-0.428226,-0.038237,0.673052,-0.176774,0.806198,0.841779,-0.152996,1.103167,-1.400870,-0.205380
1789159126.381455,0.006202,0.004537,0.010864,0.000990,0.002631,-0.002002,0.010995,-0.002606,-0.999936,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.328317,-1.028191,-0.428226,-0.038237,0.673052,-0.176774,0.806198,0.841779,-0.152996,1.103167,-1.400870,-0.205380,0.366174,-1.095704,-0.519768,0.112911,0.561695,-0.118470,0.918976,0.656043,0.080077,1.023222,-1.554423,-0.070833
1789159126.401323,0.010042,0.004715,0.011791,0.000590,0.002498,-0.002135,0.011816,-0.002806,-0.999926,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.366174,-1.095704,-0.519768,0.112911,0.561695,-0.118470,0.918976,0.656043,0.080077,1.023222,-1.554423,-0.070833,0.589841,-1.273778,-0.733789,0.456247,0.503391,0.012825,0.987038,0.501546,0.197101,0.804533,-1.647810,0.128076
1789159126.421579,0.013565,0.005049,0.007576,0.000457,0.002365,-0.002268,0.012634,-0.003005,-0.999916,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.589841,-1.273778,-0.733789,0.456247,0.503391,0.012825,0.987038,0.501546,0.197101,0.804533,-1.647810,0.128076,0.887385,-1.517217,-0.972610,0.777458,0.559173,0.149417,1.015323,0.472250,0.129023,0.528515,-1.705390,0.299570
1789159126.441502,0.017478,0.006225,-0.000526,0.001522,0.002897,-0.002534,0.013425,-0.003177,-0.999905,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.887385,-1.517217,-0.972610,0.777458,0.559173,0.149417,1.015323,0.472250,0.129023,0.528515,-1.705390,0.299570,1.076863,-1.701599,-1.089435,0.917023,0.647250,0.240540,1.009800,0.550586,-0.111543,0.306995,-1.719741,0.338918
1789159126.459516,0.018286,0.007694,-0.005198,0.000723,0.002897,-0.002135,0.014210,-0.003369,-0.999893,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.076863,-1.701599,-1.089435,0.917023,0.647250,0.240540,1.009800,0.550586,-0.111543,0.306995,-1.719741,0.338918,1.094402,-1.735536,-1.033377,0.860864,0.679067,0.271341,0.964720,0.666197,-0.392526,0.220000,-1.664530,0.249209
1789159126.479664,0.016669,0.009519,-0.006855,0.000857,0.002897,-0.002135,0.014977,-0.003555,-0.999882,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.094402,-1.735536,-1.033377,0.860864,0.679067,0.271341,0.964720,0.666197,-0.392526,0.220000,-1.664530,0.249209,0.999506,-1.634512,-0.863605,0.683472,0.660374,0.235856,0.879787,0.758038,-0.576278,0.298528,-1.540892,0.120353
1789159126.499933,0.014676,0.009973,-0.004790,0.000857,0.002232,-0.002401,0.015746,-0.003732,-0.999869,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.999506,-1.634512,-0.863605,0.683472,0.660374,0.235856,0.879787,0.758038,-0.576278,0.298528,-1.540892,0.120353,0.852083,-1.467387,-0.684588,0.449832,0.650062,0.143134,0.800291,0.835980,-0.616899,0.509886,-1.400392,-0.009774
1789159126.519664,0.012963,0.010005,-0.002153,0.000857,0.002897,-0.002401,0.016493,-0.003918,-0.999856,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.852083,-1.467387,-0.684588,0.449832,0.650062,0.143134,0.800291,0.835980,-0.616899,0.509886,-1.400392,-0.009774,0.674836,-1.290681,-0.560004,0.239359,0.669995,0.018837,0.761407,0.890030,-0.511143,0.765384,-1.325542,-0.104174
1789159126.539567,0.011999,0.009150,-0.000141,0.000324,0.002897,-0.002135,0.017229,-0.004104,-0.999843,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.674836,-1.290681,-0.560004,0.239359,0.669995,0.018837,0.761407,0.890030,-0.511143,0.765384,-1.325542,-0.104174,0.533374,-1.185558,-0.513165,0.121728,0.672748,-0.087413,0.787102,0.872096,-0.310992,0.945845,-1.361485,-0.127074
1789159126.559727,0.012703,0.008237,-0.000862,0.000857,0.002365,-0.002268,0.017958,-0.004288,-0.999830,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.533374,-1.185558,-0.513165,0.121728,0.672748,-0.087413,0.787102,0.872096,-0.310992,0.945845,-1.361485,-0.127074,0.506347,-1.195597,-0.559978,0.162581,0.625089,-0.106793,0.867326,0.767656,-0.095050,0.964759,-1.476839,-0.057584
1789159126.579798,0.014689,0.006780,-0.004416,0.001123,0.002897,-0.002002,0.018669,-0.004449,-0.999816,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.506347,-1.195597,-0.559978,0.162581,0.625089,-0.106793,0.867326,0.767656,-0.095050,0.964759,-1.476839,-0.057584,0.628112,-1.311965,-0.705697,0.378569,0.568998,-0.031035,0.945332,0.633030,0.053557,0.835815,-1.585551,0.089281
1789159126.599589,0.016104,0.005748,-0.006841,0.000723,0.002897,-0.002268,0.019370,-0.004622,-0.999802,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.628112,-1.311965,-0.705697,0.378569,0.568998,-0.031035,0.945332,0.633030,0.053557,0.835815,-1.585551,0.089281,0.845614,-1.494510,-0.899265,0.656421,0.578487,0.083116,0.989333,0.560777,0.063031,0.614914,-1.660570,0.244514
1789159126.620715,0.016906,0.004934,-0.007825,0.000457,0.002098,-0.002135,0.020085,-0.004800,-0.999787,0.000000,0.000000,0.000000,0.508065,-0.665933,0.425253,-0.540877,0.483869,0.509261,0.174249,0.062637,0.102910,0.105005,0.974702,0.776343,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.845614,-1.494510,-0.899265,0.656421,0.578487,0.083116,0.989333,0.560777,0.063031,0.614914,-1.660570,0.244514,1.029259,-1.658548,-1.030898,0.837688,0.639112,0.179324,0.995231,0.580596,-0.081856,0.396605,-1.692146,0.320935
