timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1788378667.102054,-0.001651,-0.000122,-0.000398,0.009243,-0.000573,0.004179,0.001621,-0.000045,-0.999999,0.000000,0.000000,0.000000,-0.024260,0.024345,-0.022340,0.024394,-0.181366,-0.181235,-0.181191,-0.181276,0.054565,0.054565,0.054254,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.065450,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.272961,0.054931,-0.197267,0.152358,0.086500,0.104113,0.132822,0.222785,0.234491,0.026096,0.188003,-0.101283
1788378667.117939,-0.001500,-0.000159,-0.000278,0.003518,0.001824,0.002315,0.003163,-0.000158,-0.999995,0.000000,0.000000,0.000000,-0.024260,0.024345,-0.022340,0.024394,-0.181366,-0.181235,-0.181191,-0.181276,0.054565,0.054565,0.054914,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274110,0.054635,-0.197146,0.154943,0.086124,0.103792,0.134388,0.222751,0.234070,0.024731,0.189136,-0.100699
1788378667.137644,-0.001168,-0.000177,-0.000104,-0.023780,0.031385,-0.009403,0.002243,-0.000680,-0.999997,0.000000,0.000000,0.000000,-0.015209,0.023739,-0.027456,0.027833,-0.164166,-0.149153,-0.153618,-0.145524,0.054565,0.033075,0.050834,0.021799,1.767146,-0.196350,-0.676315,0.436332,3.032510,4.319690,3.512475,3.970625,0.000000,-2.225295,-0.479966,-3.468842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260657,0.070930,-0.054765,0.294759,-0.069430,-0.124465,0.112335,0.360360,0.187804,-0.088481,0.123664,-0.170639
1788378667.157818,-0.000426,0.000179,0.004122,0.276891,0.698373,-0.017392,-0.011723,0.004537,-0.999921,0.000000,0.000000,0.000000,0.004579,0.022547,-0.032357,0.034184,-0.087372,-0.067663,-0.075457,-0.060742,0.056018,0.018166,0.049192,-0.006996,0.807215,-0.021817,0.043633,0.152716,4.232424,3.272493,4.210607,4.581490,0.523599,-0.370883,0.370883,-0.567232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.201841,0.079946,-0.174911,0.342528,0.043047,-0.234923,0.092909,0.303511,0.179294,-0.250299,-0.001038,-0.175921
1788378667.177714,0.001473,0.000958,0.007702,0.113772,0.390645,-0.120856,-0.018891,0.006648,-0.999799,0.000000,0.000000,0.000000,0.024966,0.022564,-0.034383,0.042395,-0.037848,-0.044600,-0.017016,0.016391,0.055151,-0.003601,0.042222,-0.024938,1.047198,0.174533,-0.000000,0.152716,1.723513,0.981748,1.941679,2.945244,-0.283616,-0.981748,-0.479966,-0.567232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183865,-0.038157,-0.234279,0.282950,0.196858,-0.041823,0.179070,0.195450,0.164276,-0.146957,0.021576,-0.186370
1788378667.197817,0.004647,0.002348,0.006123,0.040402,0.021398,0.026150,-0.016212,0.010017,-0.999818,0.000000,0.000000,0.000000,0.040467,0.025089,-0.035103,0.045305,-0.021156,-0.041960,0.004891,0.050395,0.049833,-0.035699,0.019625,-0.033185,0.414516,0.152716,-0.021817,0.283616,0.458149,-0.218166,0.741765,1.047198,-0.283616,-1.548980,-1.178097,-0.327250,0.272961,0.054931,-0.197267,0.152358,0.086500,0.104113,0.132822,0.222785,0.234491,0.026096,0.188003,-0.101283,0.395136,-0.090254,-0.394892,0.297712,0.224488,0.216527,0.235653,0.294357,0.158476,-0.162620,-0.013514,-0.178529
1788378667.218161,0.005411,0.002841,0.003379,0.016168,0.085181,0.092729,-0.017028,0.009197,-0.999813,0.000000,0.000000,0.000000,0.041915,0.022697,-0.031138,0.047977,-0.012993,-0.041990,0.010419,0.054087,0.048475,-0.041379,0.014035,-0.036743,0.065450,-0.436332,0.239983,0.087267,1.199914,0.763582,0.763582,0.130900,-0.152716,-0.087267,-0.349066,-0.370883,0.274110,0.054635,-0.197146,0.154943,0.086124,0.103792,0.134388,0.222751,0.234070,0.024731,0.189136,-0.100699,0.420561,0.010652,-0.322231,0.236961,0.207793,0.159862,0.225857,0.313990,0.097086,-0.162562,-0.002553,-0.245059
1788378667.237744,0.005073,0.003225,-0.004280,-0.134567,0.236581,-0.022053,-0.021527,0.006107,-0.999750,0.000000,0.000000,0.000000,0.051198,0.003965,-0.044841,0.052000,0.029200,-0.000778,0.034346,0.057971,0.043725,-0.039261,0.004850,-0.041930,0.872665,-0.654499,-0.807215,0.109083,1.265364,1.658063,0.807215,0.021817,-0.130900,-0.087266,-0.370883,-0.196350,0.260657,0.070930,-0.054765,0.294759,-0.069430,-0.124465,0.112335,0.360360,0.187804,-0.088481,0.123664,-0.170639,0.390829,0.041916,-0.273460,0.284838,0.249732,-0.119467,0.279873,0.276595,0.018352,-0.166858,-0.030398,-0.342129
1788378667.257779,0.004751,0.002708,-0.005448,-0.139760,0.164543,-0.064664,-0.024674,0.003376,-0.999690,0.000000,0.000000,0.000000,0.066072,-0.000788,-0.054874,0.049218,0.044777,0.022942,0.044401,0.065375,0.036869,-0.037938,0.003107,-0.052787,0.938115,0.000000,-0.479966,-0.000000,0.414516,1.025381,0.327250,0.370883,-0.654499,-0.000000,-0.021817,-0.458149,0.201841,0.079946,-0.174911,0.342528,0.043047,-0.234923,0.092909,0.303511,0.179294,-0.250299,-0.001038,-0.175921,0.339534,0.005894,-0.305021,0.291801,0.386220,-0.135655,0.272584,0.242064,0.028532,-0.228790,-0.052802,-0.285861
1788378667.277701,0.004265,0.001727,-0.001477,-0.042821,-0.025740,-0.008737,-0.023708,0.002913,-0.999715,0.000000,0.000000,0.000000,0.080964,0.000245,-0.060650,0.053213,0.050858,0.017095,0.051500,0.066738,0.021406,-0.037049,-0.001073,-0.071415,0.545415,0.305433,-0.174533,0.327249,0.218167,-0.436332,0.370883,0.021817,-1.112647,0.021817,-0.152716,-0.785399,0.183865,-0.038157,-0.234279,0.282950,0.196858,-0.041823,0.179070,0.195450,0.164276,-0.146957,0.021576,-0.186370,0.351784,-0.137209,-0.385140,0.240823,0.410184,0.144265,0.300174,0.199826,0.011310,-0.199977,-0.084324,-0.249567
