timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1788378974.938743,-0.001806,0.001383,0.000167,-0.000078,0.001557,0.026283,0.001600,-0.000281,-0.999999,0.000000,0.000000,0.000000,-0.024260,0.024345,-0.027312,0.024086,-0.181366,-0.181584,-0.181366,-0.181276,0.054739,0.054565,0.054565,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.148520,-0.202081,0.435139,0.069914,0.140941,-0.058862,0.098917,-0.139758,0.060535,-0.063798,-0.056497,-0.108208
1788378974.955213,-0.001643,0.001192,0.000030,-0.003273,0.001424,0.024819,0.003185,-0.000514,-0.999995,0.000000,0.000000,0.000000,-0.024260,0.024345,-0.027312,0.024086,-0.181366,-0.181584,-0.181366,-0.181276,0.054739,0.054565,0.054565,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.148520,-0.202081,0.435139,0.069914,0.140941,-0.058862,0.098917,-0.139758,0.060535,-0.063798,-0.056497,-0.108208,-0.146967,-0.263180,0.646729,0.071901,0.247371,-0.051287,0.221644,-0.153394,0.037993,-0.076720,-0.108876,-0.208993
1788378974.974621,-0.001588,0.001147,0.000577,0.007912,-0.001239,0.024286,0.004178,-0.000386,-0.999991,0.000000,0.000000,0.000000,-0.024260,0.017502,-0.009801,0.023826,-0.158098,-0.181003,-0.173441,-0.170989,0.040190,0.054191,0.047480,0.045759,0.000000,-1.308997,1.570796,0.043633,3.577925,0.261799,1.963496,2.399828,-2.050762,-0.174533,-1.854413,-2.116212,-0.146967,-0.263180,0.646729,0.071901,0.247371,-0.051287,0.221644,-0.153394,0.037993,-0.076720,-0.108876,-0.208993,-0.072905,-0.189156,0.702003,0.233985,0.591844,-0.005210,0.143657,-0.249757,-0.120423,0.173439,0.165538,-0.539964
1788378974.994614,-0.000784,0.001734,0.005567,0.112840,0.569077,0.115366,-0.007953,0.002594,-0.999965,0.000000,0.000000,0.000000,-0.026802,0.000723,0.024459,0.024906,-0.067966,-0.120914,-0.097123,-0.116257,0.021011,0.007342,0.000329,-0.011679,-0.239983,-0.872665,2.028945,0.239983,4.734206,3.534292,4.734206,3.032510,-0.436332,-1.308997,-1.439897,-2.159845,-0.072905,-0.189156,0.702003,0.233985,0.591844,-0.005210,0.143657,-0.249757,-0.120423,0.173439,0.165538,-0.539964,-0.060804,0.038890,0.481926,0.455014,0.756112,0.000680,0.243010,-0.137018,-0.179101,0.157220,0.147465,-0.728343
1788378975.014497,0.000948,0.004392,0.011531,0.218967,0.381457,0.199655,-0.011827,0.006452,-0.999909,0.000000,0.000000,0.000000,-0.026668,-0.015228,0.072764,0.032970,0.020863,-0.063589,-0.023661,-0.080265,-0.006115,0.005085,0.009887,-0.059744,0.196350,-0.698132,2.661627,0.349066,3.512475,2.159845,2.639811,1.287181,-1.723513,2.050762,2.727077,-4.145157,-0.060804,0.038890,0.481926,0.455014,0.756112,0.000680,0.243010,-0.137018,-0.179101,0.157220,0.147465,-0.728343,0.217365,0.075415,0.449873,0.402106,0.547432,0.212830,0.255826,-0.066066,0.001716,0.286467,0.235488,-0.358209
1788378975.034758,0.001923,0.006671,0.009916,0.575565,0.251495,0.212838,-0.016771,0.017620,-0.999704,0.000000,0.000000,0.000000,-0.023387,-0.017402,0.107921,0.050884,0.094213,-0.033932,0.014998,-0.063248,-0.027566,0.031584,0.029047,-0.126491,0.196350,0.523599,1.439897,0.959931,3.250676,1.352630,1.548980,0.741765,-1.003564,0.589049,0.196349,-3.512475,0.217365,0.075415,0.449873,0.402106,0.547432,0.212830,0.255826,-0.066066,0.001716,0.286467,0.235488,-0.358209,0.250280,0.120187,0.364420,0.474142,0.633461,0.027038,0.115959,-0.022952,-0.049353,0.329638,0.268497,-0.491145
1788378975.054516,0.002723,0.008803,0.003719,0.294734,0.190375,0.085805,-0.017704,0.021214,-0.999618,0.000000,0.000000,0.000000,-0.008040,-0.010281,0.123095,0.064111,0.129477,-0.007116,0.036413,-0.052847,-0.012126,0.043831,0.041488,-0.133544,1.199914,0.392699,0.109083,0.610865,1.112648,1.767146,0.654499,0.458149,1.352630,1.483530,1.112647,2.770710,0.250280,0.120187,0.364420,0.474142,0.633461,0.027038,0.115959,-0.022952,-0.049353,0.329638,0.268497,-0.491145,0.058149,0.012479,0.205789,0.355795,0.483375,-0.027689,0.262091,-0.034851,0.145619,0.220523,0.079310,-0.287635
1788378975.074392,0.003847,0.009893,-0.005076,-0.162264,0.171600,-0.103146,-0.020995,0.017822,-0.999621,0.000000,0.000000,0.000000,0.011882,0.000753,0.115284,0.075480,0.141656,0.014632,0.042879,-0.033994,-0.010918,0.063670,0.056160,-0.116363,1.178097,0.479965,-0.370883,0.545415,0.370883,0.174533,-0.218166,1.243547,-0.349066,1.047198,0.741765,-0.698132,0.058149,0.012479,0.205789,0.355795,0.483375,-0.027689,0.262091,-0.034851,0.145619,0.220523,0.079310,-0.287635,-0.056124,-0.065192,0.479635,0.296434,0.526448,-0.102224,0.152995,-0.287155,-0.013561,0.242480,0.045558,-0.429245
1788378975.094621,0.004190,0.008910,-0.006762,0.160511,0.030985,0.065964,-0.021604,0.021042,-0.999545,0.000000,0.000000,0.000000,0.024972,-0.001516,0.101019,0.075224,0.138340,0.018513,0.044955,-0.021134,0.012674,0.069771,0.043916,-0.097879,0.327249,-0.239983,-0.589049,-0.021817,-0.239983,-0.130900,0.458149,0.239983,1.723513,-0.916298,-1.963496,1.963495,-0.056124,-0.065192,0.479635,0.296434,0.526448,-0.102224,0.152995,-0.287155,-0.013561,0.242480,0.045558,-0.429245,-0.088009,-0.240473,0.416162,0.156276,0.443028,-0.048808,0.397981,-0.034662,0.145850,-0.170338,-0.023006,0.014288
1788378975.114283,0.004556,0.007194,-0.004165,-0.512470,-0.131734,-0.014463,-0.018759,0.010855,-0.999765,0.000000,0.000000,0.000000,0.022414,-0.005495,0.103773,0.070866,0.138321,0.004752,0.045805,-0.025631,0.005742,0.060572,0.025832,-0.095133,-0.392699,-0.196350,0.043633,-0.261799,-0.021817,-0.981748,-0.261799,-0.436332,-0.916298,-0.043633,-0.916298,-0.807215,-0.088009,-0.240473,0.416162,0.156276,0.443028,-0.048808,0.397981,-0.034662,0.145850,-0.170338,-0.023006,0.014288,-0.159735,-0.297586,0.753145,0.083631,0.440430,0.026649,0.409701,-0.219748,-0.065676,-0.015766,-0.121732,-0.278622
