timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1788561462.469571,-0.002546,-0.001336,-0.000660,-0.007632,-0.002175,0.011576,-0.007632,-0.002175,0.011576,0.000000,0.000000,0.000000,-0.023213,0.023213,-0.021336,0.022558,-0.181017,-0.180362,-0.177700,-0.179705,0.051508,0.051598,0.052446,0.053169,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.021817,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015343,-0.027312,0.217229,-0.076317,0.020141,0.020301,0.039213,-0.036741,0.078414,-0.011878,-0.029730,-0.029454
1788561462.484674,-0.001646,-0.002197,-0.000698,-0.009496,-0.000977,0.009578,-0.009496,-0.000977,0.009578,0.000000,0.000000,0.000000,-0.023213,0.023213,-0.021336,0.022823,-0.181191,-0.180362,-0.177700,-0.179879,0.051772,0.051598,0.052628,0.053169,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.065450,-0.000000,0.015343,-0.027312,0.217229,-0.076317,0.020141,0.020301,0.039213,-0.036741,0.078414,-0.011878,-0.029730,-0.029454,0.012164,-0.006206,0.306423,-0.076164,0.025746,0.041127,0.090498,-0.034895,0.104386,-0.009065,-0.047104,-0.058751
1788561462.504493,-0.000102,-0.003153,-0.000086,0.071597,0.067866,-0.017985,0.071597,0.067866,-0.017985,0.000000,0.000000,0.000000,-0.021956,0.023074,-0.021028,0.022997,-0.181366,-0.180536,-0.164512,-0.173831,0.052121,0.051598,0.038017,0.049386,0.392699,-0.065450,-0.000000,-0.000000,0.000000,-0.000000,1.919863,1.723513,0.000000,-0.000000,-2.159845,-1.112647,0.012164,-0.006206,0.306423,-0.076164,0.025746,0.041127,0.090498,-0.034895,0.104386,-0.009065,-0.047104,-0.058751,0.059880,-0.018513,0.319231,0.063983,0.141060,0.034175,-0.082649,0.001578,0.036479,-0.149804,0.007017,-0.117001
1788561462.524369,0.001642,-0.003300,0.005463,-0.018551,0.471068,0.055385,-0.018551,0.471068,0.055385,0.000000,0.000000,0.000000,-0.013477,0.015901,-0.008290,0.016275,-0.133694,-0.116578,-0.149058,-0.138562,0.034202,0.030727,0.024024,0.023356,0.283616,-0.174533,0.458149,-0.000000,1.439897,4.559673,0.109083,0.152717,-0.785398,-0.283616,-0.283616,-0.567232,0.059880,-0.018513,0.319231,0.063983,0.141060,0.034175,-0.082649,0.001578,0.036479,-0.149804,0.007017,-0.117001,0.039235,-0.109016,0.328029,-0.122574,0.060897,0.009544,0.219332,-0.026234,0.067309,-0.018601,-0.005757,0.046361
1788561462.544315,0.009314,-0.003406,0.026253,-0.067952,0.410348,0.112243,-0.067952,0.410348,0.112243,0.000000,0.000000,0.000000,-0.008738,0.014712,0.002010,0.016338,-0.105678,-0.078454,-0.126461,-0.119876,0.018709,0.001861,0.022775,0.014537,0.436332,-0.065450,0.545415,0.283616,2.050762,1.658063,0.959931,1.941679,-1.178097,-2.574361,-0.349066,-0.785398,0.039235,-0.109016,0.328029,-0.122574,0.060897,0.009544,0.219332,-0.026234,0.067309,-0.018601,-0.005757,0.046361,0.048234,0.025183,0.292553,-0.067544,0.263066,0.061431,0.154842,0.042143,0.096674,-0.230147,-0.252826,-0.065747
1788561462.564464,0.018374,-0.002970,0.044758,0.030585,0.103685,0.100792,0.030585,0.103685,0.100792,0.000000,0.000000,0.000000,-0.007156,0.008765,0.009283,0.018124,-0.056258,-0.048115,-0.102695,-0.096474,0.005407,-0.021944,0.015548,0.013321,0.000000,-0.632682,0.370883,-0.632682,2.072579,1.112648,1.156281,0.959931,-0.087267,0.021816,-0.479966,0.610865,0.048234,0.025183,0.292553,-0.067544,0.263066,0.061431,0.154842,0.042143,0.096674,-0.230147,-0.252826,-0.065747,0.102066,0.077451,0.347038,-0.097004,0.192214,0.170496,0.153855,0.073941,0.128272,-0.145303,-0.088460,-0.095604
1788561462.584238,0.030816,-0.002358,0.060901,0.002755,-0.101112,0.098927,0.002755,-0.101112,0.098927,0.000000,0.000000,0.000000,-0.000652,0.006646,0.014934,0.010155,-0.016009,-0.022729,-0.078100,-0.070076,0.009358,-0.024310,-0.014889,0.000067,0.545415,0.370883,0.021817,-0.174533,2.465278,1.439897,1.658063,1.396264,0.109083,-1.854413,-1.396263,-1.134464,0.102066,0.077451,0.347038,-0.097004,0.192214,0.170496,0.153855,0.073941,0.128272,-0.145303,-0.088460,-0.095604,0.120871,0.079945,0.321311,-0.089354,0.300704,0.240916,0.140882,0.099128,0.151591,-0.208636,-0.136793,-0.157636
1788561462.604195,0.045775,-0.000728,0.071802,0.069467,-0.473954,0.125959,0.069467,-0.473954,0.125959,0.000000,0.000000,0.000000,0.009187,0.009613,0.018402,0.010938,0.031832,-0.002761,-0.066368,-0.050780,0.018584,-0.045803,-0.019634,-0.013688,0.610865,0.458149,0.392699,0.065450,0.981748,1.069014,0.676315,1.069014,0.414516,0.043633,0.305433,-0.829032,0.120871,0.079945,0.321311,-0.089354,0.300704,0.240916,0.140882,0.099128,0.151591,-0.208636,-0.136793,-0.157636,0.143155,0.098264,0.339209,-0.159303,0.260583,0.270427,0.206185,0.129991,0.076302,-0.015901,-0.035687,-0.234288
1788561462.624224,0.062581,0.002792,0.068925,-0.139724,-0.349851,0.057915,-0.139724,-0.349851,0.057915,0.000000,0.000000,0.000000,0.015522,0.013818,0.028045,0.008331,0.050196,0.008810,-0.052760,-0.023852,0.023588,-0.046275,-0.024900,-0.024722,0.392699,0.174533,0.501782,-0.130900,0.698132,0.676315,0.894481,1.614430,0.305433,-0.545415,-0.458149,-0.719949,0.143155,0.098264,0.339209,-0.159303,0.260583,0.270427,0.206185,0.129991,0.076302,-0.015901,-0.035687,-0.234288,0.057017,0.116392,0.372822,-0.157812,0.344441,0.235221,0.176533,0.158948,0.031466,0.036386,0.003097,-0.220995
1788561462.644221,0.075380,0.004532,0.065914,-0.141988,-0.174082,0.031283,-0.141988,-0.174082,0.031283,0.000000,0.000000,0.000000,0.023297,0.017483,0.033791,0.000428,0.063886,0.017774,-0.037008,0.002562,0.018022,-0.039549,-0.028524,-0.037523,0.589049,0.218166,0.305433,-0.719948,0.479966,0.523599,0.829032,1.069014,-0.501782,2.028945,0.807215,-0.850848,0.057017,0.116392,0.372822,-0.157812,0.344441,0.235221,0.176533,0.158948,0.031466,0.036386,0.003097,-0.220995,0.100768,0.062403,0.376342,-0.106992,0.222665,0.206356,0.226416,0.035949,-0.031737,0.215290,0.135221,-0.205965
