timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1788562199.608793,-0.006870,-0.027490,-0.005126,0.022728,0.003284,-0.080969,0.022728,0.003284,-0.080969,0.000000,0.000000,0.000000,-0.024219,0.024170,-0.024303,0.024394,-0.180926,-0.179532,-0.181015,-0.181464,0.054739,0.054565,0.054257,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.021817,0.000000,-0.021817,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013899,-0.057422,0.267648,-0.033591,0.035429,-0.000753,0.050269,-0.039357,0.083347,-0.025610,-0.030389,-0.039210
1788562199.624492,-0.007442,-0.027434,-0.004621,-0.003637,0.021527,-0.064990,-0.003637,0.021527,-0.064990,0.000000,0.000000,0.000000,-0.024219,0.024170,-0.024303,0.024394,-0.180926,-0.179530,-0.181015,-0.180487,0.054739,0.054565,0.054914,0.054565,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.152716,0.000000,-0.000000,0.000000,-0.000000,-0.013899,-0.057422,0.267648,-0.033591,0.035429,-0.000753,0.050269,-0.039357,0.083347,-0.025610,-0.030389,-0.039210,-0.011464,-0.039006,0.379179,-0.020842,0.059262,0.010648,0.096500,-0.028228,0.111555,-0.036344,-0.052594,-0.066701
1788562199.646066,-0.008227,-0.027640,-0.003891,0.023394,0.128985,-0.032233,0.023394,0.128985,-0.032233,0.000000,0.000000,0.000000,-0.022016,0.021113,-0.024303,0.024394,-0.178507,-0.179440,-0.158089,-0.178145,0.054183,0.054565,0.042358,0.053060,0.545415,-0.719948,-0.000000,-0.000000,0.981748,0.043633,4.712389,0.938115,-0.239983,-0.000000,-2.727077,-0.610865,-0.011464,-0.039006,0.379179,-0.020842,0.059262,0.010648,0.096500,-0.028228,0.111555,-0.036344,-0.052594,-0.066701,0.172848,0.024647,0.313710,0.153684,0.126161,0.095728,-0.113227,0.101229,0.030042,-0.130023,0.138981,-0.276584
1788562199.664005,-0.007023,-0.026114,0.002871,0.231254,0.456687,0.023027,0.231254,0.456687,0.023027,0.000000,0.000000,0.000000,-0.018449,0.014276,-0.009604,0.020093,-0.103101,-0.102528,-0.087065,-0.112826,0.031944,0.013247,0.006290,0.007705,0.152716,-0.218166,1.221731,-0.349066,3.948808,2.770710,3.905175,3.556109,-0.065450,-1.243547,-0.741765,-1.199914,0.172848,0.024647,0.313710,0.153684,0.126161,0.095728,-0.113227,0.101229,0.030042,-0.130023,0.138981,-0.276584,0.205140,0.157813,0.373401,0.006209,0.294608,0.076834,-0.084266,0.091798,0.038622,-0.112996,0.108550,-0.297693
1788562199.684089,-0.005363,-0.023925,0.007169,0.008747,0.291438,-0.022246,0.008747,0.291438,-0.022246,0.000000,0.000000,0.000000,-0.008579,0.011080,0.015103,0.016777,-0.042664,-0.054076,-0.036731,-0.054578,0.030665,-0.001507,0.014801,-0.013773,0.894481,0.000000,1.178097,-0.087266,2.748894,2.181662,0.959931,3.141593,-0.850848,-0.981748,2.072578,-2.465278,0.205140,0.157813,0.373401,0.006209,0.294608,0.076834,-0.084266,0.091798,0.038622,-0.112996,0.108550,-0.297693,0.257467,0.068766,0.391584,0.009732,0.335478,0.096346,0.031487,-0.064277,-0.061139,0.111912,0.127986,-0.403035
1788562199.704237,-0.003991,-0.022057,0.007703,0.070000,0.205818,-0.027972,0.070000,0.205818,-0.027972,0.000000,0.000000,0.000000,0.005790,0.016818,0.038490,0.015528,-0.003465,-0.019529,-0.027140,-0.014850,0.017305,-0.020081,0.026277,-0.050100,0.763582,0.632682,1.287180,-0.850848,2.159845,1.178098,0.174533,1.287181,-0.370883,-0.261800,0.021816,-1.199914,0.257467,0.068766,0.391584,0.009732,0.335478,0.096346,0.031487,-0.064277,-0.061139,0.111912,0.127986,-0.403035,0.205053,0.173980,0.449919,0.025858,0.319343,0.086266,0.120426,-0.141395,-0.026733,0.163920,0.135835,-0.361763
1788562199.724010,-0.002938,-0.019539,0.003748,0.045099,0.181316,0.012907,0.045099,0.181316,0.012907,0.000000,0.000000,0.000000,0.029564,0.017538,0.066375,0.009921,0.045909,0.003613,-0.017216,-0.001768,-0.001640,0.007100,0.028036,-0.081923,0.632682,0.000000,0.567232,-0.152716,1.374447,0.654499,0.807215,0.065450,-0.676315,1.330813,0.000000,-0.872665,0.205053,0.173980,0.449919,0.025858,0.319343,0.086266,0.120426,-0.141395,-0.026733,0.163920,0.135835,-0.361763,0.272394,0.138459,0.360934,0.119575,0.222898,0.015672,0.174343,-0.180929,-0.074303,0.286014,0.253964,-0.447614
1788562199.743931,-0.002620,-0.018419,0.000669,-0.061694,0.031381,0.019565,-0.061694,0.031381,0.019565,0.000000,0.000000,0.000000,0.042938,0.021866,0.078652,0.007701,0.061598,0.013894,0.001271,-0.017697,-0.003819,0.027826,0.030165,-0.086548,0.741765,0.152716,0.589049,-0.065450,0.545416,0.283616,1.090831,-0.785398,0.000000,0.785398,0.130900,-0.000000,0.272394,0.138459,0.360934,0.119575,0.222898,0.015672,0.174343,-0.180929,-0.074303,0.286014,0.253964,-0.447614,0.291318,0.127858,0.266981,0.186283,0.215597,-0.023609,0.221757,-0.157224,-0.051967,0.270776,0.184791,-0.454107
1788562199.764082,-0.001495,-0.017061,-0.001462,0.021796,-0.103242,0.105585,0.021796,-0.103242,0.105585,0.000000,0.000000,0.000000,0.052485,0.024756,0.085633,0.010450,0.063371,0.013583,0.019523,-0.030310,-0.010615,0.053032,0.052342,-0.101039,0.218166,0.196350,0.174533,0.065450,-0.087266,-0.152716,0.938115,-0.567232,-0.327249,0.981748,0.632682,-0.567232,0.291318,0.127858,0.266981,0.186283,0.215597,-0.023609,0.221757,-0.157224,-0.051967,0.270776,0.184791,-0.454107,0.326110,0.091638,0.218548,0.118808,0.232661,-0.048411,0.183145,-0.120823,-0.020710,0.315055,0.155607,-0.404352
1788562199.783926,0.000030,-0.016110,-0.000951,-0.284068,-0.159435,0.050325,-0.284068,-0.159435,0.050325,0.000000,0.000000,0.000000,0.056418,0.026022,0.083413,0.019346,0.056605,0.006334,0.036204,-0.036912,-0.012546,0.059825,0.048671,-0.107020,0.174533,0.021817,-0.174533,0.436332,-0.327249,-0.305433,0.589049,-0.218166,0.000000,0.152716,-0.021817,-0.174533,0.326110,0.091638,0.218548,0.118808,0.232661,-0.048411,0.183145,-0.120823,-0.020710,0.315055,0.155607,-0.404352,0.297968,0.054918,0.133302,0.152847,0.276089,-0.098501,0.140681,-0.121178,-0.071429,0.238450,0.137356,-0.429732
