timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1789150040.207156,-0.000041,0.002160,0.000635,0.002321,-0.001364,-0.013453,0.000194,0.000335,-1.000000,0.000000,0.000000,0.000000,-0.025133,0.024519,-0.021686,0.024653,-0.180927,-0.179620,-0.181191,-0.181535,0.054434,0.055437,0.054186,0.053692,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.021817,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.224669,-0.000211,0.002473,0.000981,0.000058,-0.003095,-0.016915,0.000457,0.000413,-1.000000,0.000000,0.000000,0.000000,-0.025133,0.024519,-0.021686,0.024653,-0.180927,-0.179620,-0.181191,-0.181535,0.054434,0.055437,0.054527,0.053692,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.130900,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.244472,-0.000039,0.003167,0.003221,-0.148946,0.278934,0.020103,-0.007390,-0.002859,-0.999969,0.000000,0.000000,0.000000,-0.020843,0.020404,-0.021887,0.023584,-0.138834,-0.163713,-0.174343,-0.163689,0.033678,0.047264,0.051865,0.043845,0.501782,-0.479966,-0.087266,-0.087266,3.970625,3.883358,2.247112,3.992441,-1.898046,-2.138028,-0.938115,-2.290745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.264396,0.001111,0.003565,0.010089,-0.147215,0.658701,0.032087,-0.021236,-0.005610,-0.999759,0.000000,0.000000,0.000000,-0.016772,0.015610,-0.027740,0.023900,-0.106333,-0.094317,-0.110565,-0.117702,0.013004,0.023002,0.020105,0.024545,0.021817,-0.021817,-0.283616,0.130900,1.418080,2.399828,3.076143,1.701697,-0.850848,-0.829032,-0.174533,-0.305433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.284333,0.003940,0.003898,0.020160,-0.160398,0.388923,0.025163,-0.029071,-0.008785,-0.999539,0.000000,0.000000,0.000000,-0.015217,0.013496,-0.030920,0.023235,-0.069095,-0.058475,-0.080477,-0.095460,0.004345,0.005668,0.018753,0.022535,0.043633,-0.021817,-0.152716,-0.021817,1.898046,1.658063,0.676315,0.981748,-0.239983,-0.610865,-0.021817,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.304447,0.015671,0.006054,0.034451,-0.257204,-0.014679,0.036348,-0.029100,-0.013593,-0.999484,0.000000,0.000000,0.000000,-0.011909,0.015645,-0.033308,0.021451,-0.037703,-0.035014,-0.066130,-0.078255,0.003219,0.000247,0.018535,0.020266,0.239983,0.065450,-0.218166,-0.130900,1.178098,0.959931,0.741765,0.763582,-0.065450,-0.261800,-0.130900,-0.261799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.324394,0.027303,0.008611,0.039757,-0.328310,-0.197239,0.055789,-0.025855,-0.018642,-0.999492,0.000000,0.000000,0.000000,-0.009250,0.016581,-0.038416,0.017080,-0.023313,-0.023697,-0.054859,-0.064745,0.003986,-0.002066,0.016345,0.013189,0.000000,0.000000,-0.065450,-0.239983,0.305433,0.283616,0.458149,0.654499,0.021817,-0.043633,-0.152716,-0.392699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.344366,0.048086,0.015290,0.037895,0.084080,-0.192046,0.103193,-0.022474,-0.016087,-0.999618,0.000000,0.000000,0.000000,-0.009588,0.016581,-0.037020,0.016101,-0.017708,-0.017760,-0.045317,-0.051788,0.008682,-0.002598,0.014597,0.008725,-0.021817,0.000000,0.174533,-0.000000,0.196350,0.283616,0.436333,0.567232,0.196350,-0.000000,-0.087266,-0.196350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.364392,0.062702,0.022025,0.032896,0.346002,-0.228531,0.128760,-0.018733,-0.009363,-0.999781,0.000000,0.000000,0.000000,-0.008727,0.015967,-0.034287,0.016589,-0.012252,-0.012887,-0.034720,-0.043307,0.012590,-0.002598,0.012789,0.007002,0.000000,0.000000,0.196350,0.021817,0.305433,0.218167,0.589049,0.327250,0.174533,-0.000000,-0.087266,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1789150040.384418,0.077084,0.029785,0.026739,0.167304,-0.136120,0.110118,-0.016090,-0.007716,-0.999841,0.000000,0.000000,0.000000,-0.007712,0.016930,-0.024495,0.017745,-0.005603,-0.011804,-0.023708,-0.036910,0.017217,0.004337,0.010757,0.009047,0.043633,0.000000,0.458149,0.021817,0.327250,-0.000000,0.523599,0.349066,0.239983,0.479966,-0.065450,0.239983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
