time_start,or_x,or_y,or_z,or_w,av_x,av_y,av_z,la_x,la_y,la_z
1709213034.8392699,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0033333333333333335,0.0011111111111111111,0.02,-0.13,0.0
1709213034.8493211,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.11,0.03
1709213034.8597355,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.02,-0.12,0.02
1709213034.869054,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.15,0.02
1709213034.8798788,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.15,0.02
1709213034.8895845,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.13,0.02
1709213034.8996966,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.13,0.04
1709213034.9098032,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.12,0.01
1709213034.9191732,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.11,0.05
1709213034.9296043,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.15,0.04
1709213034.939717,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.12,0.02
1709213034.9497225,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.13,0.03
1709213034.9600635,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0,0.0,-0.13,0.02
1709213034.9688408,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0,0.0,-0.13,0.02
1709213034.9798417,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,-0.01,-0.13,0.04
1709213034.9898088,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0033333333333333335,0.0,0.01,-0.14,0.01
1709213035.0001974,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0022222222222222222,0.0,0.0,-0.12,0.06
1709213035.0104694,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.14,0.01
1709213035.0205212,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0011111111111111111,0.0,-0.12,0.05
1709213035.0305068,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0011111111111111111,0.01,-0.11,0.06
1709213035.0400617,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0022222222222222222,0.0,0.0,-0.13,0.04
1709213035.0501285,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.03
1709213035.0602806,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.11,0.05
1709213035.0673816,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.11,0.05
1709213035.08017,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,-0.01,-0.11,0.04
1709213035.0902164,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,-0.0011111111111111111,0.0,-0.13,0.0
1709213035.1002336,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,-0.0022222222222222222,0.0,0.0,-0.15,0.03
1709213035.11051,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,-0.0033333333333333335,-0.0011111111111111111,0.01,-0.14,0.05
1709213035.1171699,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,-0.0011111111111111111,0.01,-0.14,0.05
1709213035.1303012,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.0,-0.13,0.03
1709213035.1404057,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.0,-0.13,0.01
1709213035.150434,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0,-0.02,-0.13,0.03
1709213035.1608107,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,-0.01,-0.13,0.02
1709213035.1663475,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,-0.01,-0.13,0.02
1709213035.1806102,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.11,0.03
1709213035.1904855,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,-0.01,-0.13,0.02
1709213035.2006104,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,-0.0011111111111111111,0.0,0.0,-0.11,0.04
1709213035.2108064,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0,-0.01,-0.16,0.02
1709213035.2163515,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,-0.01,-0.16,0.02
1709213035.2306254,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0011111111111111111,0.0,-0.12,0.04
1709213035.2406147,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,-0.0022222222222222222,0.0,-0.01,-0.12,0.03
1709213035.2508366,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.13,0.02
1709213035.2610824,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.12,0.04
1709213035.2666705,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0033333333333333335,0.0,0.01,-0.12,0.04
1709213035.2816076,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.02,-0.16,0.03
1709213035.2925634,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.14,0.03
1709213035.3015304,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0033333333333333335,0.0,0.0,-0.14,0.01
1709213035.312235,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0033333333333333335,0.0,0.0,-0.14,0.04
1709213035.3170593,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.14,0.04
1709213035.331132,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.0,-0.12,0.07
1709213035.340991,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,-0.0011111111111111111,0.0,-0.14,0.05
1709213035.3511953,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.0,-0.14,0.01
1709213035.3612154,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,-0.0022222222222222222,-0.0011111111111111111,0.0,-0.13,0.03
1709213035.366913,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.13,0.03
1709213035.381512,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.12,0.04
1709213035.3913128,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.13,0.01
1709213035.4014432,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.15,0.03
1709213035.411743,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0022222222222222222,0.0,0.0,-0.14,0.04
1709213035.4167604,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.14,0.04
1709213035.43183,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.13,0.05
1709213035.4417384,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.0,-0.15,0.02
1709213035.451725,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0022222222222222222,0.0022222222222222222,0.0,-0.12,0.03
1709213035.4618652,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0033333333333333335,0.0,0.0,-0.14,0.04
1709213035.466651,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.14,0.04
1709213035.4816666,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,-0.0011111111111111111,0.0,0.0,-0.11,0.04
1709213035.4917946,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.15,0.04
1709213035.502265,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.14,0.02
1709213035.511944,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,-0.0011111111111111111,0.03,-0.12,0.07
1709213035.517657,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.03,-0.12,0.07
1709213035.5318005,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.14,0.02
1709213035.5403314,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0022222222222222222,0.0,0.0,-0.14,0.02
1709213035.551953,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0022222222222222222,0.0,0.0,-0.13,0.04
1709213035.5617194,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.04
1709213035.567132,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0011111111111111111,0.0,-0.13,0.03
1709213035.5818315,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0022222222222222222,0.0,0.0,0.0,-0.12,0.01
1709213035.5918224,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0011111111111111111,0.0,-0.14,0.0
1709213035.6023211,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0022222222222222222,0.0,-0.14,0.04
1709213035.6121974,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,-0.0011111111111111111,0.0022222222222222222,0.0,-0.13,0.04
1709213035.6175027,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0011111111111111111,0.0,-0.13,0.04
1709213035.631978,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0022222222222222222,0.0,-0.1,0.03
1709213035.6373827,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.1,0.03
1709213035.6524966,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.15,0.03
1709213035.6623998,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0022222222222222222,0.0,0.0,0.01,-0.13,0.05
1709213035.6669903,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.01,-0.13,0.05
1709213035.6823215,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.02,-0.15,0.04
1709213035.6924105,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.16,0.03
1709213035.7025282,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.15,0.02
1709213035.7121615,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.15,0.02
1709213035.7164617,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0011111111111111111,0.0,-0.14,0.03
1709213035.7306087,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.14,0.04
1709213035.7364295,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0011111111111111111,0.0,-0.15,0.02
1709213035.7503517,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.03
1709213035.7598789,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.14,0.04
1709213035.7667277,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0033333333333333335,0.0,0.0,-0.12,0.05
1709213035.781646,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.12,0.05
1709213035.7911332,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0011111111111111111,0.0,0.0,0.0,-0.12,0.04
1709213035.8030546,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0033333333333333335,0.0,0.0,-0.13,0.02
1709213035.8133147,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,-0.01,-0.15,0.05
1709213035.8181584,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,-0.01,-0.15,0.05
1709213035.8295364,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,-0.0044444444444444444,0.0,0.01,-0.13,0.04
1709213035.8365045,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.0,-0.14,0.05
1709213035.8470914,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.12,0.01
1709213035.8594348,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0011111111111111111,0.0,-0.15,0.04
1709213035.8663163,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.01,-0.13,0.02
1709213035.8800411,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.01,-0.17,0.04
1709213035.8863084,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.13,0.05
1709213035.8975253,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0033333333333333335,0.0033333333333333335,0.01,-0.12,0.04
1709213035.906348,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.14,0.04
1709213035.9166512,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0022222222222222222,0.0,0.01,-0.13,0.03
1709213035.9266944,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.12,0.02
1709213035.9368572,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0044444444444444444,0.0,0.0,-0.13,0.04
1709213035.9466364,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0022222222222222222,0.0,0.0,-0.12,0.05
1709213035.9566047,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,-0.01,-0.12,0.04
1709213035.9667764,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.12,0.04
1709213035.976691,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0033333333333333335,0.0,0.0,0.0,-0.12,0.03
1709213035.9866974,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.12,0.03
1709213035.9966633,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0011111111111111111,0.0,-0.14,0.0
1709213036.0068214,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.02,-0.15,0.01
1709213036.016789,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.12,0.04
1709213036.026916,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.05
1709213036.0366318,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.12,0.01
1709213036.0465512,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0022222222222222222,0.0022222222222222222,0.0,0.0,-0.13,0.03
1709213036.056431,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.0,-0.12,0.04
1709213036.066569,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.11,0.03
1709213036.0768402,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,-0.01,-0.12,0.01
1709213036.0867863,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,0.02,-0.13,0.04
1709213036.096691,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0,-0.13,0.02
1709213036.107049,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.02,-0.13,0.03
1709213036.116403,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0044444444444444444,0.0,0.01,-0.12,0.05
1709213036.1267257,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0044444444444444444,0.0,0.0,-0.15,0.06
1709213036.136508,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0033333333333333335,0.0,0.0,-0.13,0.05
1709213036.1468883,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0,0.02,-0.15,0.03
1709213036.1569936,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.15,0.02
1709213036.166854,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0022222222222222222,0.0,-0.14,0.05
1709213036.1767266,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.04
1709213036.1867623,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0011111111111111111,0.0,-0.13,0.06
1709213036.1969955,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.0,-0.13,0.02
1709213036.2068045,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.15,0.04
1709213036.2167253,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0011111111111111111,0.0,-0.12,0.05
1709213036.2268012,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.03
1709213036.2370567,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0022222222222222222,0.0,0.01,-0.12,0.01
1709213036.2469409,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0011111111111111111,0.0,0.0,-0.12,0.02
1709213036.2568233,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,-0.0011111111111111111,0.01,-0.15,0.03
1709213036.266831,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.15,0.01
1709213036.2769408,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.04
1709213036.287026,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0011111111111111111,0.01,-0.11,0.0
1709213036.2965517,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0033333333333333335,0.0,0.0,-0.11,0.02
1709213036.306524,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.04
1709213036.3165495,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.02,-0.12,0.05
1709213036.3264866,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0011111111111111111,0.0,-0.11,0.03
1709213036.3367076,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0011111111111111111,0.0,0.0,-0.13,0.02
1709213036.346926,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,0.0,0.0,0.0,-0.11,0.04
1709213036.3571455,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0,0.0,-0.1,0.04
1709213036.3666952,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.01,-0.14,0.05
1709213036.377338,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,-0.0011111111111111111,0.0,0.0,-0.13,0.06
1709213036.3869507,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0022222222222222222,0.0011111111111111111,0.0,-0.14,0.02
1709213036.3972583,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,-0.01,-0.13,0.01
1709213036.4069817,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0,0.0,0.0,-0.13,0.04
1709213036.416428,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0011111111111111111,0.0,-0.01,-0.12,0.04
1709213036.4265072,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0022222222222222222,-0.0033333333333333335,-0.0011111111111111111,0.0,-0.15,0.06
1709213036.436521,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.14,0.02
1709213036.446433,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,0.0033333333333333335,0.0,0.02,-0.13,0.02
1709213036.4566326,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,-0.0011111111111111111,0.0,0.0011111111111111111,0.01,-0.12,0.04
1709213036.4666848,0.07855244932601836,-0.019775441788368257,0.011657745004871411,0.9966456449452632,0.0,-0.0011111111111111111,0.0,0.01,-0.12,0.02
