time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1707500370.1587899,16950.58606097,32.97764587402344,-23.14751434326172,96.260009765625,-34.69749450683594,-23.030000686645508,93.5300064086914,25.91483497619629,-18.99236488342285,100.1823501586914,-41.1099967956543,-14.202493667602539,92.18484497070312,Stop,Stepping
1707500370.1710162,16950.598149773,32.9775390625,-23.14760398864746,96.26002502441406,-34.697383880615234,-23.030094146728516,93.53003692626953,25.914735794067383,-18.992477416992188,100.1823501586914,-41.109859466552734,-14.20262336730957,92.18492126464844,Stop,Stepping
1707500370.1829503,16950.610131495,32.977176666259766,-23.147932052612305,96.26009368896484,-34.697025299072266,-23.03041648864746,93.53014373779297,25.91441535949707,-18.99286460876465,100.18238067626953,-41.10941696166992,-14.203054428100586,92.1851806640625,Stop,Stepping
1707500370.1948736,16950.621046045,32.97641372680664,-23.148609161376953,96.2602310180664,-34.69625473022461,-23.031089782714844,93.53035736083984,25.91373062133789,-18.993684768676758,100.18244934082031,-41.10848617553711,-14.203969955444336,92.18571472167969,Stop,Stepping
1707500370.2068534,16950.632938906,32.97509765625,-23.1497859954834,96.26048278808594,-34.69493865966797,-23.03223991394043,93.53073120117188,25.912555694580078,-18.995094299316406,100.18255615234375,-41.10687255859375,-14.20554256439209,92.18663787841797,Stop,Stepping
1707500370.2188604,16950.645354458,32.973087310791016,-23.151586532592773,96.2608642578125,-34.69291305541992,-23.034013748168945,93.53130340576172,25.91075325012207,-18.997251510620117,100.18272399902344,-41.104400634765625,-14.207953453063965,92.18804168701172,Stop,Stepping
1707500370.2308867,16950.657090913,32.97024154663086,-23.15413475036621,96.26140594482422,-34.69004821777344,-23.036523818969727,93.5321273803711,25.908203125,-19.000308990478516,100.18295288085938,-41.100914001464844,-14.2113618850708,92.19002532958984,Stop,Stepping
1707500370.2428381,16950.669201233,32.96644592285156,-23.15752601623535,96.26211547851562,-34.68623352050781,-23.03986930847168,93.53321838378906,25.90480613708496,-19.004383087158203,100.18327331542969,-41.096256256103516,-14.215909957885742,92.19269561767578,Stop,Stepping
1707500370.2548523,16950.68125543,32.961544036865234,-23.161909103393555,96.2630386352539,-34.681297302246094,-23.044193267822266,93.53461456298828,25.900415420532227,-19.009653091430664,100.18368530273438,-41.09024429321289,-14.221787452697754,92.19611358642578,Stop,Stepping
1707500370.2668283,16950.693539879,32.95541763305664,-23.167394638061523,96.26419067382812,-34.67513656616211,-23.04958724975586,93.5363540649414,25.894926071166992,-19.016233444213867,100.18418884277344,-41.08272933959961,-14.22912883758545,92.20040893554688,Stop,Stepping
1707500370.2788537,16950.706177043,32.947933197021484,-23.17408561706543,96.2656021118164,-34.66761016845703,-23.056184768676758,93.53848266601562,25.888225555419922,-19.024267196655273,100.18479919433594,-41.07353973388672,-14.238096237182617,92.20563507080078,Stop,Stepping
1707500370.2907774,16950.717427246,32.93904113769531,-23.18203353881836,96.26727294921875,-34.658668518066406,-23.06402587890625,93.541015625,25.880266189575195,-19.0338134765625,100.18553161621094,-41.06262969970703,-14.248750686645508,92.21185302734375,Stop,Stepping
1707500370.3029213,16950.730323997,32.928428649902344,-23.1915283203125,96.2692642211914,-34.64799118041992,-23.07337760925293,93.54403686523438,25.87076187133789,-19.045204162597656,100.18639373779297,-41.04961013793945,-14.26146411895752,92.21925354003906,Stop,Stepping
1707500370.3148797,16950.744236281,32.91615676879883,-23.202499389648438,96.27154541015625,-34.63564682006836,-23.08418846130371,93.54752349853516,25.859783172607422,-19.058372497558594,100.18738555908203,-41.0345573425293,-14.276165008544922,92.22781372070312,Stop,Stepping
1707500370.3268824,16950.753696192,32.90210723876953,-23.21506118774414,96.274169921875,-34.621517181396484,-23.09656524658203,93.55149841308594,25.84720802307129,-19.07345199584961,100.18851470947266,-41.01731872558594,-14.292993545532227,92.23759460449219,Stop,Stepping
