time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1750276016.3503308,20123.257253798,34.285152435302734,-21.89484405517578,95.9100112915039,-32.119998931884766,-20.42000961303711,92.71484375,32.48234558105469,-45.58000946044922,91.7751693725586,-30.75,-10.774842262268066,98.07516479492188,Stop,Stepping
1750276016.3622322,20123.26702345,34.285072326660156,-21.89492416381836,95.91004180908203,-32.11992263793945,-20.42008399963379,92.7148666381836,32.48228073120117,-45.58003234863281,91.7751693725586,-30.749914169311523,-10.7749605178833,98.07521057128906,Stop,Stepping
1750276016.3742416,20123.279816126,34.284751892089844,-21.895248413085938,95.91014862060547,-32.11962890625,-20.4204158782959,92.7149887084961,32.482017517089844,-45.580108642578125,91.77515411376953,-30.749570846557617,-10.77540397644043,98.07538604736328,Stop,Stepping
1750276016.3862739,20123.293271166,34.284027099609375,-21.89598274230957,95.910400390625,-32.118961334228516,-20.421146392822266,92.71527099609375,32.481422424316406,-45.58028793334961,91.77513885498047,-30.748794555664062,-10.77641773223877,98.07577514648438,Stop,Stepping
1750276016.3982031,20123.303511308,34.28275680541992,-21.897268295288086,95.91084289550781,-32.117794036865234,-20.422433853149414,92.71575927734375,32.48037338256836,-45.580604553222656,91.77510833740234,-30.747425079345703,-10.778193473815918,98.07646179199219,Stop,Stepping
1750276016.410325,20123.326218419,34.280738830566406,-21.899303436279297,95.91153717041016,-32.115936279296875,-20.42447280883789,92.71651458740234,32.47871398925781,-45.581111907958984,91.77506256103516,-30.74526023864746,-10.781013488769531,98.07756042480469,Stop,Stepping
1750276016.4222476,20123.326643041,34.27788543701172,-21.902198791503906,95.91254425048828,-32.113311767578125,-20.4273681640625,92.71761322021484,32.47636413574219,-45.581817626953125,91.77497863769531,-30.742189407348633,-10.785005569458008,98.07911682128906,Stop,Stepping
1750276016.4342268,20123.339173455,34.274009704589844,-21.906112670898438,95.91388702392578,-32.10974884033203,-20.431285858154297,92.71907806396484,32.473175048828125,-45.58279037475586,91.77488708496094,-30.738027572631836,-10.790422439575195,98.08121490478516,Stop,Stepping
1750276016.446248,20123.354427866,34.26897430419922,-21.911205291748047,95.91564178466797,-32.10511779785156,-20.43638038635254,92.72100067138672,32.46902847290039,-45.58404541015625,91.7747573852539,-30.732616424560547,-10.797457695007324,98.08394622802734,Stop,Stepping
1750276016.4582736,20123.364572363,34.26263427734375,-21.917612075805664,95.91783905029297,-32.09928894042969,-20.442790985107422,92.7234115600586,32.463809967041016,-45.58562088012695,91.77459716796875,-30.725807189941406,-10.806316375732422,98.08737182617188,Stop,Stepping
1750276016.4702487,20123.375708704,34.2548828125,-21.925460815429688,95.92054748535156,-32.092159271240234,-20.45063591003418,92.72635650634766,32.457427978515625,-45.587554931640625,91.77439880371094,-30.717477798461914,-10.817151069641113,98.09158325195312,Stop,Stepping
1750276016.482246,20123.387374235,34.245567321777344,-21.934879302978516,95.92377471923828,-32.08359146118164,-20.46006202697754,92.72988891601562,32.44975662231445,-45.58987045288086,91.7741470336914,-30.70747184753418,-10.83017635345459,98.09661865234375,Stop,Stepping
1750276016.4942362,20123.399304815,34.234554290771484,-21.946008682250977,95.9275894165039,-32.07346725463867,-20.471200942993164,92.73406982421875,32.44069290161133,-45.59261703491211,91.77385711669922,-30.69564437866211,-10.845560073852539,98.10257720947266,Stop,Stepping
1750276016.5062482,20123.411106679,34.22172546386719,-21.9589786529541,95.93203735351562,-32.06167221069336,-20.484180450439453,92.73892974853516,32.43013000488281,-45.59580612182617,91.77351379394531,-30.681873321533203,-10.86348819732666,98.10950469970703,Stop,Stepping
1750276016.5181592,20123.426532037,34.20708465576172,-21.97378158569336,95.93710327148438,-32.04820251464844,-20.498979568481445,92.74444580078125,32.41807174682617,-45.59944534301758,91.77311706542969,-30.666152954101562,-10.883947372436523,98.11740112304688,Stop,Stepping
1750276016.530232,20123.436300603,34.19017791748047,-21.990869522094727,95.94293975830078,-32.03265380859375,-20.51608657836914,92.75083923339844,32.40414810180664,-45.60364532470703,91.77265930175781,-30.64800262451172,-10.907571792602539,98.12649536132812,Stop,Stepping
1750276016.5422473,20123.447266163,34.171180725097656,-22.010066986083984,95.94947814941406,-32.01518630981445,-20.535287857055664,92.75798797607422,32.38850402832031,-45.60836410522461,91.77212524414062,-30.627613067626953,-10.934114456176758,98.13670349121094,Stop,Stepping
1750276016.5542488,20123.459304391,34.149959564208984,-22.031518936157227,95.9567642211914,-31.995668411254883,-20.556747436523438,92.76595306396484,32.37101745605469,-45.613624572753906,91.77152252197266,-30.604841232299805,-10.963769912719727,98.14807891845703,Stop,Stepping
1750276016.5662239,20123.472406565,34.126399993896484,-22.055309295654297,95.96481323242188,-31.974008560180664,-20.58055877685547,92.7747802734375,32.35161590576172,-45.61945724487305,91.77083587646484,-30.57957649230957,-10.996673583984375,98.16067504882812,Stop,Stepping
1750276016.5782418,20123.484013236,34.10026550292969,-22.081714630126953,95.9737319946289,-31.949968338012695,-20.60698127746582,92.7845458984375,32.330074310302734,-45.62592697143555,91.77006530761719,-30.551546096801758,-11.033198356628418,98.17462921142578,Stop,Stepping
1750276016.5902898,20123.496883836,34.07158279418945,-22.110685348510742,95.98347473144531,-31.9235897064209,-20.635963439941406,92.79522705078125,32.306434631347656,-45.63301086425781,91.76919555664062,-30.52079963684082,-11.073267936706543,98.18988800048828,Stop,Stepping
1750276016.602219,20123.510979042,34.04033660888672,-22.142229080200195,95.99405670166016,-31.894855499267578,-20.66752815246582,92.80681610107422,32.28068161010742,-45.640716552734375,91.7682113647461,-30.48731803894043,-11.116915702819824,98.20645904541016,Stop,Stepping
1750276016.614252,20123.526685686,34.00613784790039,-22.176753997802734,96.00557708740234,-31.863407135009766,-20.70206642150879,92.81946563720703,32.25248718261719,-45.649147033691406,91.76713562011719,-30.45068359375,-11.164681434631348,98.22453308105469,Stop,Stepping
1750276016.6263146,20123.531581149,33.96910095214844,-22.214139938354492,96.01801300048828,-31.829343795776367,-20.739465713500977,92.83309173583984,32.22194290161133,-45.65824890136719,91.76590728759766,-30.411026000976562,-11.216416358947754,98.2440414428711,Stop,Stepping
1750276016.6382015,20123.544282627,33.92959213256836,-22.25400161743164,96.03118896484375,-31.793006896972656,-20.779354095458984,92.84757995605469,32.18935775756836,-45.66794967651367,91.76457214355469,-30.368738174438477,-11.271596908569336,98.2647705078125,Stop,Stepping
1750276016.6503341,20123.554937124,33.88618850708008,-22.29778289794922,96.04558563232422,-31.753089904785156,-20.82316017150879,92.86341094970703,32.15354537963867,-45.6785774230957,91.76304626464844,-30.322307586669922,-11.33221435546875,98.28744506835938,Stop,Stepping
1750276016.6622667,20123.569951349,33.840457916259766,-22.343889236450195,96.06066131591797,-31.711027145385742,-20.86929702758789,92.87999725341797,32.11580276489258,-45.68975830078125,91.76139068603516,-30.273414611816406,-11.39606761932373,98.31120300292969,Stop,Stepping
