time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot
1981.644918562,1981.647892366,-29.3948402404783,-71.73999786376949,150.14999389648426,32.420005798339595,-71.9199981689453,149.42999267578116,25.640007019042486,-91.84516143798791,168.84761047363253,-21.61515617370562,-91.49765014648403,168.8376464843747
1981.653514656,1981.656135399,-29.38938658849769,-71.73964235539655,150.14813756424587,32.4141619190062,-71.91966949320026,149.42838835666737,25.628483531224358,-91.83719550894818,168.84083670781686,-21.60528621033992,-91.4901586035139,168.83108728404798
1981.663491923,1981.666033049,-29.341735756912495,-71.73652137556219,150.13188144373706,32.36309716514415,-71.91678296893751,149.41433443898637,25.52816754161803,-91.7678834400209,168.78170204448458,-21.51936453439569,-91.4249528795228,168.77381695182277
1981.673516615,1981.676171086,-29.208025084037434,-71.72762156529075,150.08591392739297,32.21976527084832,-71.90854112454484,149.3745488571069,25.2501551212161,-91.57608926116923,168.6162350906724,-21.281243630695904,-91.24432431338617,168.61348387316545
1981.68349497,1981.686079264,-28.95394702403534,-71.71012489436558,149.99712113416246,31.94723633917813,-71.89229499094569,149.29751253687215,24.73545197755355,-91.22193135717133,168.30356499251903,-20.840405035475754,-90.91004270415084,168.3101933448293
1981.693577359,1981.696240758,-28.546983047864295,-71.68046399988212,149.85087887443913,31.510260902618988,-71.86463768865057,149.17012487161477,23.945563050566587,-90.6797723143676,167.8068459312716,-20.163951822171903,-90.39653152482198,167.82756227708518
1981.703485696,1981.705986565,-27.98195063654714,-71.63581773627772,149.6393821502719,30.902631710284023,-71.82277376727774,148.98484817211772,22.91235769580659,-89.97041792352523,167.12363095211194,-19.279402459076834,-89.7216267626312,167.16223665126702
1981.713530612,1981.716039929,-27.233475544092943,-71.57014303557294,149.34344120985287,30.096086616206065,-71.76078353456009,148.72369755129822,21.642754365506185,-89.09293429150254,166.22599861248455,-18.19314642871845,-88.88242749507305,166.28578382480174
1981.723473959,1981.725988076,-26.3194798047465,-71.47913303468906,148.95627056771832,29.10867928609218,-71.67426503759356,148.3790622819932,20.22224110426678,-88.09444232760977,165.13441104990258,-16.979009991703297,-87.92231268523672,165.21687140991796
1981.733504667,1981.735975039,-25.233330723248493,-71.35414082052581,148.456613176377,27.931798304001596,-71.55458476993797,147.92995283396212,18.688350513220033,-86.98315912773195,163.83365525018345,-15.669849836839184,-86.84807333842991,163.93938740258756
1981.743488238,1981.746008051,-24.007130020767665,-71.18867791823814,147.83626723888204,26.598748107466427,-71.39505508604711,147.36655122840853,17.1216663117106,-85.79527398592022,162.34746631955707,-14.335139025500936,-85.69410169028649,162.4756120039121
1981.753553858,1981.756298282,-22.64974625648668,-70.97156830952885,147.07253053611308,25.117844696662747,-71.18437694989048,146.6655076339321,15.55352660282977,-84.53110505588107,160.6641545884338,-13.002046495847258,-84.46052897118038,160.81323442920691
1981.763516181,1981.766250685,-21.216269271203632,-70.69799073709972,146.16727738028146,23.548268376237225,-70.91733950895434,145.82579703568157,14.051817000614921,-83.224759855298,158.82399116358786,-11.728433952258461,-83.18075800990938,158.9915078809826
1981.773509352,1981.775976428,-19.720310444235515,-70.35622021942076,145.09939214854663,21.904509197316795,-70.58197078100548,144.82521639616888,12.622848978848888,-81.86603207399916,156.81290668189754,-10.51950814912202,-81.8450778605879,156.9962266976789
1981.783483355,1981.785979103,-18.200948274495126,-69.94012106114704,143.86627467822817,20.229523926133222,-70.17172423335425,143.65885182194992,11.290529580807569,-80.46600725927063,154.64971167251298,-9.39518091292653,-80.4646681588248,154.8458962370591
1981.793518703,1981.796052372,-16.675619367702375,-69.4395670825543,142.45264434548162,18.542974195697248,-69.67611548092032,142.3100536408016,10.05319721882017,-79.01627994929324,152.32558780007605,-8.353614710712174,-79.0315247761267,152.5317063901314
1981.803501442,1981.806122152,-15.187646974039232,-68.85587180883972,140.87391268795835,16.89355076707503,-69.09601662414744,140.79182660363713,8.927368711354887,-77.53600835707,149.87704756015694,-7.408202925416696,-77.5648860274375,150.09008540592927
1981.813499861,1981.815954169,-13.748024192215627,-68.18356285603548,139.12374469025386,15.294432816101612,-68.42565503360869,139.09692684691402,7.902843712851016,-76.01816604636343,147.29932518178242,-6.549842912566872,-76.05810006047817,147.51644240229976
1981.823470696,1981.826041806,-12.37910112784568,-67.42618293056455,137.2172616569516,13.771447686948266,-67.66831855944082,137.23927929323017,6.979237179732455,-74.47272436019182,144.6159794754617,-5.777713879411359,-74.52134535715976,144.8344878428702
1981.833530044,1981.836091842,-11.077067491539399,-66.57700477564653,135.14162747062008,12.321260788714934,-66.8171096809397,135.2059584647363,6.140375331927413,-72.88545108260843,141.80818276414274,-5.077856470426694,-72.94070760617169,142.0255874359464
1981.843484558,1981.845993523,-9.87376683017695,-65.65759743570825,132.9508332302884,10.98010948477754,-65.89359211249649,133.0499104988213,5.395132090532017,-71.29167350785303,138.94452812390514,-4.457275004327555,-71.35161146159302,139.15858117606655
1981.853512322,1981.855971174,-8.750644233419793,-64.65890040498725,130.62274974110753,9.727910605918197,-64.88868679978319,130.74970420086075,4.722468092513684,-69.66856137662342,135.98978272515825,-3.8981009856306827,-69.731525929132,136.19841843636698
1981.863500565,1981.866048411,-7.721244360678462,-63.60037190273349,128.2014018256321,8.580176734757007,-63.82203476972481,128.349285822163,4.123215125063253,-68.04060249847956,132.99341164028635,-3.400743391117991,-68.10508804893928,133.19484815043492
1981.873507593,1981.875963373,-6.77758984406973,-62.48595533236466,125.69318961110761,7.528273111574831,-62.69772153000873,125.85563718694272,3.5868770004438635,-66.40541970030613,129.95575550303317,-2.9562469471709245,-66.47011381190373,130.14840672918695
1981.883491612,1981.886058722,-5.920385392689736,-61.33124776893262,123.13013372072153,6.573119240833169,-61.531610300286935,123.30127020529588,3.1093927246419026,-64.77761731271613,126.90810233693762,-2.5610468879993102,-64.84137507699955,127.09064698846748
1981.89367045,1981.897454569,-5.128831588595276,-60.12204049872403,120.47808360305827,5.691592304214292,-60.30946112363056,120.6527092264382,2.6759307926522014,-63.130503856759475,123.80370410241026,-2.202713807061227,-63.1922932326966,123.97479521600634
1981.903505986,1981.906039528,-4.438370337810577,-58.935054258670405,117.90115114179913,4.923128086702317,-59.108965066349406,118.07463940263608,2.303163852677154,-61.559806454717915,120.82671008518429,-1.894888187000648,-61.61886848051788,120.98584524390031
1981.913478933,1981.916047995,-3.8080697876246514,-57.7253828133927,115.29754706647512,4.222089736746391,-57.884848975497974,115.46601117689308,1.9668629496915688,-59.997577485327525,117.8518008887265,-1.6174424174718731,-60.05318622893972,117.99813183700928
1981.923499145,1981.926027854,-3.2406791826629346,-56.51665497061877,112.71533977632888,3.5914615091557827,-56.66111335889463,112.87548544672028,1.6671345954555101,-58.46878722669985,114.9287708815152,-1.3703841301878592,-58.520364758633065,115.06175563792071
1981.933493692,1981.935930272,-2.7357768383684746,-55.33067610732944,110.19791511278278,3.030677503852501,-55.45992852340244,110.347141511185,1.402639973055723,-56.99506496451394,112.10129718599055,-1.1525382388410335,-57.04219292659116,112.2206979884603
1981.943495983,1981.946008468,-2.2869847555844967,-54.17633225441504,107.76103774293414,2.5325521764098826,-54.290380170098345,107.89733881653332,1.1691795572990955,-55.581913206389004,109.38206381314349,-0.9603866783483497,-55.624288192917824,109.48780625450712
1981.953499171,1981.955926951,-1.8904499709108329,-53.06707455110324,105.43030354847293,2.0927132869967027,-53.1661706804881,105.55228010630469,0.9641086578796455,-54.240945841474684,106.79526796286295,-0.7917054297728209,-54.27839304613945,106.88749436835036
1981.963483862,1981.966110205,-1.5428922412441985,-52.01701008337773,103.2327628904022,1.7074332409630062,-52.10166505385444,103.33961905906605,0.7852435948583747,-52.98487302769339,104.36708203378772,-0.6446597849459832,-53.01735005135894,104.44616599790871
1981.973507529,1981.975967246,-1.238832359565904,-51.031643442959385,101.1776461819184,1.3705597540429146,-51.10250436264462,101.2690401627055,0.6294008553672752,-51.81655411441819,102.10445873517489,-0.5166019497781558,-51.844109111571,102.17090222253076
1981.983480444,1981.985978497,-0.9775912802053217,-50.12990290404574,99.30237339973976,1.081271680142481,-50.18793975885837,99.37860494803552,0.4959567374628696,-50.75519424964163,100.04584413236424,-0.4069947366129751,-50.7780324608491,100.10045533473952
1981.9935372,1981.996123255,-0.7527344837314145,-49.308937456304925,97.59923674534198,0.8323856496146197,-49.355133756622806,97.66086452587825,0.3814186016783512,-49.794726757295116,98.18053589738759,-0.3129499052256195,-49.813097171650085,98.22415006505831
1982.003495459,1982.006059593,-0.5653784089451961,-48.590471923798304,96.11176562553553,0.6250888556912064,-48.626176478549795,96.16001157287671,0.2862007594664413,-48.95830271066663,96.55440317754837,-0.23479222484207687,-48.97262850635047,96.58821299384134
1982.013517559,1982.016042748,-0.4095340310936517,-47.96720265358844,94.82353307240594,0.45271501235071226,-47.99370670129466,94.85972850592401,0.20714388971997033,-48.23556389155338,95.14806876333776,-0.16991633266944342,-48.24627928053218,95.17323308763144
1982.023487402,1982.025997967,-0.2844117815787514,-47.44886063647651,93.75361858280638,0.3143602256488735,-47.46764209783022,93.77948598938943,0.14376519345051428,-47.63637410396211,93.981322350326,-0.11791706550742972,-47.64401468824808,93.99919468160499
1982.033508605,1982.036070211,-0.18604075557268873,-47.0295219767377,92.88897773672387,0.20561016505589766,-47.042007966066635,92.90628919171358,0.09399400778556373,-47.15279876548052,93.03918128513823,-0.07708884829918106,-47.15790357098813,93.05108491207307
1982.043495312,1982.046023926,-0.11259707152116616,-46.70937170963282,92.22939056368712,0.1244316553826874,-46.717022061757405,92.24005023747102,0.05686708469729315,-46.78427411046831,92.32088939648999,-0.046636808212267115,-46.787413688272075,92.32819337805083
1982.053517956,1982.056058793,-0.06064343539327448,-46.47912878427397,91.75531378610805,0.06701381409673947,-46.483285620347694,91.76112605958775,0.030620099584827917,-46.51958498895773,91.80482619064087,-0.02511064135716029,-46.52129547719253,91.80879895229234
1982.063479927,1982.066017468,-0.027427777139773738,-46.33025146742049,91.44889335959962,0.030307927945838715,-46.332142227141205,91.45154302539528,0.013846588126165682,-46.34858284295019,91.47135535789492,-0.0113549005782916,-46.34936221564119,91.47316361280754
1982.073505994,1982.075987919,-0.008957849747824709,-46.24689254580179,91.2773648195139,0.009898311177381883,-46.24751202743943,91.27823402667507,0.0045218565296491035,-46.25288576227944,91.28471346677702,-0.0037080998620944486,-46.25314136006148,91.28530614207965
1982.083486461,1982.086106148,-0.0014091791264976307,-46.21270455327234,91.20702436454347,0.0015571130095467162,-46.21280213218272,91.20716134907462,0.0007113170665443264,-46.213647762632476,91.20818121241497,-0.0005833046684141767,-46.213688039581335,91.20827458345418
1982.093621779,1982.09630169,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.103498372,1982.103503172,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.113486391,1982.113490935,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.123482346,1982.123486698,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.13348179,1982.133486718,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.143465265,1982.143469105,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.153487044,1982.153490692,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.163478679,1982.163482552,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.173511691,1982.173516171,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.18347427,1982.183477662,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.19350373,1982.193508658,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.203488901,1982.203493797,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.213525881,1982.213529753,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.223484171,1982.223488299,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.233507711,1982.233512127,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.243480242,1982.243484402,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.253489509,1982.253494469,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.263533433,1982.263537849,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.273511116,1982.273515372,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.283473823,1982.283478335,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.294215549,1982.294220893,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.303507654,1982.303512038,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
1982.313487513,1982.313491737,-2.11496480814628e-06,-46.20632427204875,91.19389773431031,2.336987778684645e-06,-46.206324418535495,91.19389793997277,1.0675720458835999e-06,-46.206325687776456,91.19389947079283,-8.754452079624002e-07,-46.2063257482452,91.19389961096672
