time_start,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot
654.33930788,-28.539968490600586,-11.35234546661377,74.8800048828125,24.62000274658203,-6.116876602172852,84.15109252929688,21.65750503540039,-10.60999870300293,90.02999877929688,-43.04515838623047,-13.712491989135742,90.42250061035156
654.35148098,-28.539947509765625,-11.352371215820312,74.88002014160156,24.619979858398438,-6.116909027099609,84.15110778808594,21.65748405456543,-10.610028266906738,90.0300064086914,-43.04512023925781,-13.71252155303955,90.42251586914062
654.364123442,-28.539793014526367,-11.35255241394043,74.8801498413086,24.61981964111328,-6.117137432098389,84.15120697021484,21.657337188720703,-10.610235214233398,90.0300521850586,-43.04486846923828,-13.712725639343262,90.42265319824219
654.379380808,-28.539281845092773,-11.353157997131348,74.88056182861328,24.619287490844727,-6.117897987365723,84.15154266357422,21.656848907470703,-10.610923767089844,90.03020477294922,-43.04401779174805,-13.713406562805176,90.423095703125
654.389045114,-28.538536071777344,-11.354043006896973,74.88116455078125,24.618505477905273,-6.119011402130127,84.15203094482422,21.6561336517334,-10.611931800842285,90.03042602539062,-43.04277801513672,-13.714404106140137,90.42374420166016
654.400710548,-28.537267684936523,-11.355544090270996,74.88218688964844,24.6171817779541,-6.120901107788086,84.15286254882812,21.654918670654297,-10.613642692565918,90.03080749511719,-43.04066848754883,-13.716095924377441,90.42483520507812
654.41444658,-28.535316467285156,-11.357854843139648,74.88375854492188,24.615144729614258,-6.123806953430176,84.15413665771484,21.653051376342773,-10.6162748336792,90.03138732910156,-43.03742599487305,-13.718697547912598,90.42652893066406
654.428670406,-28.53247833251953,-11.361213684082031,74.88604736328125,24.612184524536133,-6.128032684326172,84.15599822998047,21.65033721923828,-10.620100975036621,90.03224182128906,-43.03271484375,-13.722481727600098,90.4289779663086
654.439035525,-28.52891731262207,-11.365428924560547,74.88892364501953,24.60846710205078,-6.133336067199707,84.1583251953125,21.646928787231445,-10.624903678894043,90.0333023071289,-43.026798248291016,-13.7272310256958,90.43206024169922
654.45072115,-28.52461051940918,-11.370528221130371,74.89239501953125,24.60396957397461,-6.139750957489014,84.16114044189453,21.642807006835938,-10.630712509155273,90.03458404541016,-43.01963806152344,-13.732975006103516,90.43577575683594
654.464817492,-28.51901626586914,-11.377150535583496,74.89690399169922,24.59813117980957,-6.148082256317139,84.164794921875,21.637453079223633,-10.638257026672363,90.0362548828125,-43.010345458984375,-13.740435600280762,90.44061279296875
654.478136672,-28.511817932128906,-11.385669708251953,74.90270233154297,24.590618133544922,-6.158801078796387,84.16949462890625,21.63056755065918,-10.647963523864746,90.03839874267578,-42.998382568359375,-13.750033378601074,90.44682312011719
654.488787286,-28.504074096679688,-11.394834518432617,74.908935546875,24.582538604736328,-6.170331001281738,84.17454528808594,21.623159408569336,-10.658404350280762,90.04069519042969,-42.98551559448242,-13.760358810424805,90.45349884033203
654.501144701,-28.494892120361328,-11.4056978225708,74.91632080078125,24.57295799255371,-6.183999538421631,84.18053436279297,21.614377975463867,-10.670780181884766,90.04341888427734,-42.97026062011719,-13.772598266601562,90.4614028930664
654.51582141,-28.4837703704834,-11.418854713439941,74.92526245117188,24.561355590820312,-6.200554370880127,84.1877670288086,21.603742599487305,-10.685770034790039,90.04670715332031,-42.951778411865234,-13.787423133850098,90.4709701538086
654.526424122,-28.4711971282959,-11.43372631072998,74.93535614013672,24.548240661621094,-6.219267845153809,84.1959457397461,21.59172248840332,-10.702713966369629,90.05042266845703,-42.93088150024414,-13.804181098937988,90.48177337646484
654.538388588,-28.45755386352539,-11.449860572814941,74.94630432128906,24.534013748168945,-6.239570617675781,84.20479583740234,21.578683853149414,-10.72109603881836,90.05443572998047,-42.90821075439453,-13.822361946105957,90.49346923828125
654.550736082,-28.441692352294922,-11.468610763549805,74.95899963378906,24.517478942871094,-6.263166427612305,84.21507263183594,21.56352996826172,-10.74245834350586,90.05908966064453,-42.88185119628906,-13.84349250793457,90.50704956054688
654.564726891,-28.423980712890625,-11.489542961120605,74.9731674194336,24.4990177154541,-6.289510250091553,84.22652435302734,21.546611785888672,-10.766307830810547,90.06426239013672,-42.8524169921875,-13.867083549499512,90.52217864990234
654.577895355,-28.40294647216797,-11.514391899108887,74.98995971679688,24.477100372314453,-6.320786476135254,84.2400894165039,21.526531219482422,-10.794620513916016,90.07038116455078,-42.81746292114258,-13.895092964172363,90.54010772705078
654.589242398,-28.38184356689453,-11.539313316345215,75.00677490234375,24.455120086669922,-6.3521552085876465,84.253662109375,21.506393432617188,-10.823016166687012,90.07648468017578,-42.78239059448242,-13.923185348510742,90.55804443359375
654.600719549,-28.35942268371582,-11.565779685974121,75.02460479736328,24.43177604675293,-6.385472774505615,84.2680435180664,21.48500633239746,-10.853174209594727,90.08293914794922,-42.7451286315918,-13.953022956848145,90.5770492553711
654.615753177,-28.33384895324707,-11.595955848693848,75.0448989868164,24.40515899658203,-6.423462867736816,84.28440856933594,21.46062469482422,-10.887558937072754,90.09026336669922,-42.70262145996094,-13.987046241760254,90.59867095947266
654.627433811,-28.304357528686523,-11.630738258361816,75.0682373046875,24.374475479125977,-6.467256546020508,84.30320739746094,21.432523727416992,-10.927193641662598,90.0986557006836,-42.653602600097656,-14.026267051696777,90.6235122680664
654.638797397,-28.27526092529297,-11.665035247802734,75.0912094116211,24.344219207763672,-6.510444164276123,84.32169342041016,21.404815673828125,-10.966276168823242,90.10688018798828,-42.60523986816406,-14.064947128295898,90.64794158935547
654.65064497,-28.243711471557617,-11.702205657958984,75.11605072021484,24.311426162719727,-6.557255268096924,84.34166717529297,21.37479019165039,-11.008633613586426,90.11573791503906,-42.552799224853516,-14.106871604919434,90.67432403564453
654.66486822,-28.208858489990234,-11.743241310119629,75.1434097290039,24.27522087097168,-6.608941078186035,84.36363220214844,21.341644287109375,-11.055398941040039,90.12544250488281,-42.4948616027832,-14.153164863586426,90.7033462524414
654.677622424,-28.168861389160156,-11.790300369262695,75.17469024658203,24.23369789123535,-6.668221950531006,84.38872528076172,21.30363655090332,-11.109028816223145,90.136474609375,-42.428375244140625,-14.206260681152344,90.73649597167969
654.688319789,-28.132051467895508,-11.833581924438477,75.20338439941406,24.195505142211914,-6.722750663757324,84.41171264648438,21.26868438720703,-11.158355712890625,90.14653778076172,-42.36717987060547,-14.255102157592773,90.76686096191406
654.700947596,-28.089717864990234,-11.883322715759277,75.23626708984375,24.151607513427734,-6.785428047180176,84.4380111694336,21.228519439697266,-11.215045928955078,90.15799713134766,-42.29679870605469,-14.311244010925293,90.8016128540039
654.713984704,-28.044822692871094,-11.936031341552734,75.27099609375,24.105087280273438,-6.8518548011779785,84.46575927734375,21.18596076965332,-11.27511978149414,90.1700210571289,-42.2221565246582,-14.370744705200195,90.8382568359375
654.726527425,-27.99662208557129,-11.992571830749512,75.3081283569336,24.055179595947266,-6.923123836517334,84.49536895751953,21.140316009521484,-11.339564323425293,90.18278503417969,-42.14201736450195,-14.434585571289062,90.87737274169922
654.738959078,-27.94522476196289,-12.052807807922363,75.3475341796875,24.00200653076172,-6.999063491821289,84.52674102783203,21.091693878173828,-11.408222198486328,90.19622039794922,-42.05656051635742,-14.502613067626953,90.91880798339844
