timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,gravity_x,gravity_y,gravity_z
1785347168.166397,0.005050,0.002653,0.000012,0.008329,0.000636,-0.013042,0.896297,0.562626,-9.752754
1785347168.171803,0.005681,0.002725,0.000289,-0.000639,-0.005401,-0.014088,0.895672,0.562737,-9.752805
1785347168.182503,0.005877,0.003203,-0.000289,0.004408,-0.000139,-0.009827,0.895647,0.562390,-9.752827
1785347168.184471,0.002366,-0.002317,0.003027,-0.016153,-0.015691,-0.037821,0.893679,0.564064,-9.752911
1785347168.195631,0.004371,0.003627,0.000178,0.006278,-0.001444,-0.006293,0.893574,0.563492,-9.752954
1785347168.204870,0.007477,0.002309,0.001214,-0.000203,0.001001,-0.012469,0.893585,0.563625,-9.752945
1785347168.214596,0.005229,0.002758,0.001664,0.016281,0.003931,-0.007699,0.894111,0.562166,-9.752981
1785347168.221197,0.004650,0.002322,-0.000309,-0.005228,-0.007268,-0.013400,0.893255,0.562691,-9.753029
1785347168.226439,0.005279,0.002283,0.000321,0.009132,0.002273,-0.012988,0.893499,0.561943,-9.753050
1785347168.234169,0.011500,-0.000555,-0.003798,-0.071260,-0.034989,-0.022448,0.889101,0.568573,-9.753067
1785347168.245684,-0.000703,0.004164,0.004942,0.078307,0.033822,0.001130,0.893327,0.561422,-9.753096
1785347168.254950,0.011473,-0.000990,-0.004234,-0.075123,-0.035042,-0.023004,0.888875,0.568429,-9.753096
1785347168.265390,0.005660,0.002652,0.000802,-0.004463,-0.006611,-0.014612,0.888084,0.568898,-9.753141
1785347168.268208,0.006273,0.002678,0.000721,0.007630,0.002145,-0.010099,0.888315,0.568269,-9.753157
1785347168.281967,0.005240,0.001796,0.001307,0.005139,0.001450,-0.011047,0.888443,0.567880,-9.753168
1785347168.291918,0.004487,0.001555,0.000763,0.001045,0.000433,-0.011974,0.888417,0.567882,-9.753170
1785347168.292643,0.007209,0.001760,-0.001111,0.007320,0.002864,-0.014330,0.888686,0.567326,-9.753178
1785347168.302957,0.010521,0.001948,-0.001338,-0.020569,0.004439,-0.026888,0.888687,0.569581,-9.753046
1785347168.311576,0.009320,0.004441,0.000090,-0.010562,0.007318,-0.014575,0.889170,0.570805,-9.752931
1785347168.322615,0.008336,0.001308,-0.001525,-0.003028,0.002716,-0.019810,0.889262,0.571290,-9.752894
1785347168.332988,0.006410,0.000307,0.000848,-0.000173,0.005109,-0.018789,0.889628,0.571520,-9.752847
1785347168.336860,0.007361,0.001227,-0.000816,0.003291,-0.011192,-0.005920,0.888544,0.571117,-9.752970
1785347168.344819,0.004608,0.001224,0.001301,-0.004936,0.010385,-0.023473,0.889331,0.571907,-9.752852
1785347168.353722,0.001644,0.025156,0.032591,0.487410,0.239572,-0.003493,0.918266,0.527772,-9.752658
1785347168.363968,0.008226,-0.026594,-0.030491,-0.457628,-0.243670,-0.021010,0.889115,0.569183,-9.753031
1785347168.369972,0.007386,-0.000210,-0.000233,0.012228,-0.009273,-0.005389,0.888327,0.567937,-9.753175
1785347168.381188,-0.000245,0.024329,0.033488,0.474698,0.242893,-0.013807,0.917349,0.525141,-9.752887
1785347168.391977,0.006365,0.000361,0.000372,0.004056,-0.002839,-0.009019,0.917065,0.524792,-9.752932
1785347168.392741,0.006682,0.001297,0.000938,0.001930,-0.001045,-0.017522,0.916876,0.524741,-9.752953
1785347168.403135,0.006949,-0.000810,0.002060,-0.006792,-0.006142,-0.020748,0.916071,0.525499,-9.752987
1785347168.411292,0.006291,0.000755,0.000680,0.010762,0.002735,-0.016025,0.916361,0.524628,-9.753007
1785347168.419986,0.008497,0.000413,0.000184,-0.017039,-0.011784,-0.026400,0.914854,0.526355,-9.753056
1785347168.429569,0.005433,-0.000322,0.002452,-0.005271,-0.007029,-0.007666,0.914064,0.526846,-9.753103
1785347168.437474,-0.000324,-0.006194,-0.000665,-0.000010,0.013502,0.000870,0.915376,0.526998,-9.752972
1785347168.445378,0.005940,0.000410,0.000669,0.017298,-0.003052,-0.018209,0.915168,0.525447,-9.753075
1785347168.453052,0.006745,0.000547,0.001034,0.003839,0.003058,-0.010871,0.915440,0.525204,-9.753063
1785347168.471598,0.007508,0.000760,0.001441,-0.005776,-0.006901,-0.013183,0.914621,0.525791,-9.753108
1785347168.472674,0.007694,-0.000331,0.002087,-0.018380,-0.017575,-0.017160,0.912598,0.527503,-9.753205
1785347168.477411,0.005128,-0.000401,0.000081,0.011812,0.014040,-0.013274,0.914010,0.526639,-9.753119
1785347168.491086,0.007309,-0.000718,0.001592,-0.009154,-0.017582,-0.012795,0.912121,0.527425,-9.753254
1785347168.492992,0.002299,-0.000936,0.003204,0.044559,0.003126,0.002425,0.912958,0.523142,-9.753406
1785347168.505161,0.006522,-0.001480,-0.000596,0.012625,0.000437,-0.007442,0.913100,0.521992,-9.753454
1785347168.515228,0.006856,-0.000263,0.000652,-0.002091,-0.001192,-0.015995,0.912860,0.522314,-9.753460
1785347168.518427,0.006654,-0.000696,0.001802,0.001533,-0.009815,-0.015223,0.911833,0.522180,-9.753563
1785347168.530479,0.006916,-0.000771,0.003189,-0.003446,-0.000196,-0.013189,0.911691,0.522621,-9.753553
1785347168.536986,0.006385,-0.000562,0.001963,0.013643,-0.004658,-0.007868,0.911349,0.521317,-9.753654
1785347168.547874,0.008721,-0.001258,-0.001225,-0.003255,-0.001604,-0.010888,0.911088,0.521704,-9.753658
1785347168.553319,0.006860,-0.001705,0.000201,-0.003909,-0.009952,-0.019721,0.909956,0.522131,-9.753741
1785347168.563810,0.005737,-0.000979,0.002371,0.000656,0.004724,-0.015346,0.910325,0.522251,-9.753700
1785347168.570597,0.005807,-0.002090,0.000873,0.004342,-0.009693,-0.002184,0.909423,0.521738,-9.753811
1785347168.578617,0.008101,-0.001242,0.002481,-0.002223,-0.008218,-0.011651,0.908529,0.521956,-9.753883
1785347168.588322,0.007057,-0.001440,0.001305,-0.001761,-0.006592,-0.010854,0.907803,0.522140,-9.753941
1785347168.594851,0.007557,-0.001419,0.001820,0.009817,-0.000405,-0.013574,0.907792,0.521302,-9.753987
1785347168.602861,0.007154,-0.001033,0.001042,0.001879,0.000865,-0.008208,0.907846,0.521199,-9.753987
1785347168.611865,0.006596,-0.001461,0.001238,0.008614,0.004230,-0.014102,0.908266,0.520534,-9.753984
1785347168.625429,0.006642,-0.002115,0.001164,-0.015844,-0.005777,-0.014923,0.907432,0.522122,-9.753976
1785347168.627129,0.006597,-0.002076,-0.000079,0.009606,0.001575,-0.012002,0.907620,0.521313,-9.754002
1785347168.636191,0.002637,-0.001474,0.005029,0.067698,-0.004778,0.006947,0.907976,0.514667,-9.754322
1785347168.646126,0.006832,-0.001612,0.000940,-0.006622,-0.003243,-0.014084,0.907499,0.515387,-9.754328
1785347168.655935,0.007061,-0.001747,0.001937,-0.002345,0.000043,-0.007012,0.907433,0.515673,-9.754319
1785347168.662504,0.006187,-0.002067,0.001545,0.007847,-0.001335,-0.013960,0.907307,0.515017,-9.754366
1785347168.670744,0.018455,-0.002239,-0.007302,-0.107600,0.009120,-0.056481,0.906611,0.525978,-9.753846
1785347168.679499,0.008624,-0.001929,0.000965,-0.015183,-0.019365,-0.017785,0.904452,0.527371,-9.753971
1785347168.686041,0.007149,-0.003444,0.001305,0.010622,0.005946,-0.015796,0.905049,0.526545,-9.753960
1785347168.695479,0.007181,-0.002456,-0.000731,-0.002028,-0.002453,-0.012788,0.904708,0.526820,-9.753977
1785347168.703858,0.006241,-0.002825,0.000564,-0.001432,-0.003691,-0.013399,0.904251,0.527028,-9.754008
1785347168.709741,0.007044,-0.002292,0.001800,-0.002179,-0.003242,-0.011187,0.903842,0.527295,-9.754031
1785347168.720739,0.011508,0.001145,-0.000509,-0.035079,-0.005125,-0.007192,0.902903,0.530683,-9.753935
1785347168.729304,0.001295,-0.006114,0.004070,0.045143,0.008080,-0.014740,0.904103,0.526539,-9.754048
1785347168.737715,0.009501,-0.001039,0.003801,0.051085,0.022104,-0.011041,0.906750,0.521950,-9.754049
1785347168.744620,0.006645,-0.003271,0.001342,-0.001665,0.001318,-0.013117,0.906777,0.522235,-9.754031
1785347168.752585,0.006750,-0.002012,0.000094,0.002507,0.001377,-0.017229,0.906832,0.522153,-9.754031
1785347168.762436,0.004266,-0.005496,-0.003978,-0.046750,-0.033477,-0.007711,0.903016,0.526353,-9.754159
1785347168.779197,0.007008,-0.004026,0.000341,-0.003909,-0.003657,-0.019198,0.902498,0.526850,-9.754180
1785347168.785438,0.006626,-0.003745,0.002035,-0.004591,0.007797,-0.010874,0.903133,0.527471,-9.754088
1785347168.785560,0.008017,-0.003596,0.000088,0.024221,0.008506,-0.012156,0.904152,0.525329,-9.754109
1785347168.795048,0.009643,0.000335,-0.000316,0.029426,0.006086,0.010623,0.905137,0.522468,-9.754171
1785347168.803749,0.002283,-0.008017,0.001979,-0.033566,-0.007679,-0.037943,0.903781,0.525939,-9.754110
1785347168.811303,0.006576,-0.004369,0.000427,-0.005958,-0.006045,-0.014574,0.903038,0.526569,-9.754145
1785347168.820806,0.007434,-0.003993,-0.001590,-0.007789,-0.000904,-0.026453,0.902698,0.527531,-9.754125
1785347168.830459,0.006529,-0.005156,-0.000671,-0.013100,-0.000533,-0.027473,0.902328,0.529018,-9.754078
1785347168.837250,0.006699,-0.004663,0.001266,-0.002162,-0.005476,-0.005936,0.901737,0.529216,-9.754122
1785347168.848056,0.007010,-0.003475,0.001711,-0.013197,-0.010095,-0.022826,0.900469,0.530567,-9.754166
1785347168.864634,0.006835,-0.004056,0.000195,0.011349,-0.000453,-0.013698,0.900465,0.529581,-9.754220
1785347168.864729,0.006359,-0.005167,0.000408,-0.003198,-0.002843,-0.018558,0.900037,0.530012,-9.754236
1785347168.873560,0.002619,-0.007806,0.004600,0.063197,-0.008540,-0.015665,0.899810,0.523946,-9.754585
1785347168.877587,0.002619,-0.007806,0.004600,0.063197,-0.008540,-0.015665,0.900072,0.523278,-9.754596
1785347168.886234,0.006487,-0.004946,0.000303,0.001003,-0.002685,-0.011782,0.899750,0.523250,-9.754628
1785347168.895163,0.005810,-0.004606,0.000954,-0.004333,-0.000788,-0.014096,0.899538,0.523777,-9.754619
1785347168.905556,0.005588,-0.004906,-0.000587,0.008697,0.005729,-0.011344,0.900118,0.523094,-9.754602
1785347168.912582,0.005537,-0.003920,0.001170,0.005161,-0.000022,-0.021724,0.900038,0.522777,-9.754626
1785347168.920275,0.004911,-0.006257,0.000262,0.013782,0.000576,-0.014170,0.900157,0.521570,-9.754680
1785347168.925865,0.005105,-0.004365,0.000333,-0.003829,0.000738,-0.012306,0.900110,0.522050,-9.754659
1785347168.936171,0.013360,-0.004506,-0.014314,-0.179177,-0.072708,-0.055849,0.890759,0.539021,-9.754594
1785347168.945750,0.011918,-0.000206,0.009585,0.110055,0.058188,-0.014180,0.897504,0.529143,-9.754517
1785347168.954103,-0.001212,-0.009485,-0.008901,-0.105296,-0.053406,-0.010268,0.891120,0.538816,-9.754572
1785347168.961040,0.003839,-0.002158,-0.001537,-0.030830,0.004178,0.006363,0.891230,0.541787,-9.754398
1785347168.971853,0.004757,-0.005469,0.000436,-0.003358,-0.002510,-0.009500,0.890889,0.542162,-9.754408
1785347168.976874,0.005161,-0.004305,-0.000146,0.005017,-0.002149,-0.016575,0.890630,0.541790,-9.754452
1785347168.987499,0.004437,-0.006219,0.000839,0.006965,0.003788,-0.008189,0.891020,0.541226,-9.754448
1785347168.994300,0.005284,-0.005533,0.000691,0.001720,0.002054,-0.010839,0.891169,0.541171,-9.754438
1785347169.004160,0.005048,-0.006015,0.001038,-0.005623,-0.006033,-0.014520,0.890431,0.541768,-9.754472
1785347169.016742,0.003698,-0.006448,0.000032,-0.011236,-0.004507,-0.012510,0.889793,0.542907,-9.754467
1785347169.020457,0.005525,-0.005693,0.000769,0.005932,-0.002512,-0.009441,0.889554,0.542385,-9.754518
1785347169.029725,0.005387,-0.005364,0.000229,0.005168,0.000612,-0.011934,0.889593,0.541990,-9.754536
1785347169.036386,-0.006902,-0.005155,0.016276,0.206767,0.016728,0.051901,0.893773,0.521770,-9.755256
1785347169.047482,0.008199,-0.003662,-0.004300,-0.066234,-0.043273,-0.030922,0.888672,0.527954,-9.755390
1785347169.054777,0.019124,-0.023862,-0.020861,-0.398549,-0.191890,-0.035742,0.865533,0.564668,-9.755414
1785347169.061590,0.012758,-0.007533,-0.010665,-0.121835,0.034613,-0.060668,0.867168,0.577296,-9.754530
1785347169.070293,0.004682,-0.005105,0.000252,0.004703,-0.001463,-0.007637,0.867026,0.576887,-9.754566
1785347169.082127,0.004321,-0.005171,-0.000281,0.006527,0.004354,-0.011234,0.867443,0.576393,-9.754559
1785347169.085497,0.004083,-0.007109,0.000247,-0.014629,-0.009630,-0.022612,0.866202,0.577882,-9.754581
1785347169.095031,-0.012119,0.008687,0.026399,0.389635,0.206282,0.019580,0.890487,0.542287,-9.754438
1785347169.102850,0.003480,-0.006387,0.000436,-0.001994,-0.001928,-0.011501,0.890206,0.542554,-9.754449
1785347169.114173,0.004524,-0.007527,0.000149,-0.012129,-0.001541,-0.020448,0.889797,0.543877,-9.754412
1785347169.119781,0.003969,-0.007171,-0.001263,-0.033243,0.002674,-0.021130,0.889566,0.547291,-9.754242
1785347169.128395,0.002707,-0.005867,0.001063,0.013101,0.002729,-0.009116,0.889912,0.546129,-9.754276
1785347169.141616,0.011610,-0.000786,0.002320,0.035917,0.029571,-0.016962,0.893051,0.543114,-9.754157
1785347169.144943,-0.000563,-0.009433,0.003262,0.021120,-0.001866,-0.009269,0.893036,0.541130,-9.754269
1785347169.153531,0.004508,-0.006306,-0.000286,-0.013588,-0.003425,-0.015553,0.892461,0.542535,-9.754244
1785347169.162863,0.002823,-0.008600,0.004786,-0.007759,0.038191,0.001722,0.896090,0.543675,-9.753847
1785347169.169877,0.011705,-0.002216,-0.007503,0.032312,-0.030943,-0.035468,0.893208,0.540519,-9.754287
1785347169.178138,0.002545,-0.005609,0.002450,-0.024965,-0.006757,-0.017274,0.892180,0.543003,-9.754243
1785347169.193671,0.003167,-0.007503,-0.000886,0.038953,0.011922,-0.005710,0.893710,0.539412,-9.754303
1785347169.193744,0.002641,-0.006017,0.001575,-0.008422,-0.006870,-0.019371,0.892833,0.540313,-9.754333
1785347169.205152,0.000615,-0.014916,0.002892,0.035903,0.003979,-0.032788,0.893389,0.537157,-9.754456
1785347169.209920,0.003682,-0.006696,-0.000283,-0.001028,-0.001355,-0.013953,0.893159,0.537358,-9.754466
1785347169.221292,0.002979,-0.006700,-0.000641,0.006037,0.003531,-0.012459,0.893486,0.536914,-9.754461
1785347169.230981,0.006547,0.001449,-0.003894,-0.014015,-0.000481,0.013111,0.893375,0.538155,-9.754403
1785347169.235160,-0.000770,-0.015290,0.003333,0.026806,0.004743,-0.037955,0.893876,0.535929,-9.754479
1785347169.245601,0.002891,-0.006475,0.000923,0.008009,0.001896,-0.014207,0.894054,0.535292,-9.754498
1785347169.252748,0.003244,-0.006752,0.000526,0.003684,0.001815,-0.009389,0.894209,0.535033,-9.754498
1785347169.261743,0.001785,-0.001812,-0.001099,-0.001195,-0.000313,0.002830,0.894184,0.535122,-9.754495
1785347169.269321,-0.004657,-0.014660,0.009854,-0.008770,0.063366,0.020056,0.900361,0.536464,-9.753853
1785347169.280449,0.003324,-0.006991,-0.001420,0.005708,0.002533,-0.018042,0.900552,0.536089,-9.753856
1785347169.287127,0.002647,-0.006396,-0.000257,0.005744,0.004995,-0.014849,0.901003,0.535710,-9.753836
1785347169.296237,0.001727,-0.006234,-0.000668,0.010408,0.002698,-0.012560,0.901294,0.534838,-9.753857
1785347169.302965,0.002990,-0.007235,0.000137,-0.001091,-0.002176,-0.010871,0.901003,0.535011,-9.753874
1785347169.311802,0.003178,-0.005873,0.004419,-0.025331,0.031385,-0.019766,0.903658,0.537950,-9.753467
1785347169.320333,-0.000065,-0.007177,-0.003992,0.002398,-0.035147,-0.011039,0.900207,0.537446,-9.753814
1785347169.328673,0.000957,-0.006237,-0.000088,-0.001297,-0.000217,-0.012629,0.900093,0.537675,-9.753811
1785347169.336871,0.000575,-0.007460,-0.000382,0.001326,0.004861,-0.011481,0.900505,0.537693,-9.753772
1785347169.347167,0.003816,-0.005222,0.002985,-0.002904,0.033284,-0.013517,0.903617,0.538430,-9.753444
1785347169.353869,0.001458,-0.008144,-0.005069,-0.005446,-0.029920,-0.013328,0.900576,0.538759,-9.753707
1785347169.363926,0.001927,-0.005882,-0.001071,-0.012776,-0.000285,-0.017158,0.900309,0.540134,-9.753656
1785347169.370393,0.002149,-0.004577,0.003770,-0.009887,0.026616,-0.014581,0.902695,0.541486,-9.753360
1785347169.381714,-0.000108,-0.008108,-0.003859,0.001647,-0.031137,-0.013669,0.899607,0.541121,-9.753666
1785347169.385627,0.003897,-0.002124,0.001826,0.008165,0.046275,-0.002406,0.904161,0.540827,-9.753261
1785347169.398809,-0.000875,-0.008879,0.002188,-0.033690,-0.019500,-0.030231,0.901734,0.544136,-9.753302
1785347169.401252,0.004281,-0.003661,-0.001732,0.018864,0.010541,0.002015,0.902962,0.542404,-9.753284
1785347169.411038,0.002357,-0.006875,0.000117,-0.007089,-0.002542,-0.013133,0.902560,0.543173,-9.753279
1785347169.419230,0.000837,-0.006929,-0.001028,-0.005435,0.001552,-0.016217,0.902552,0.543850,-9.753242
1785347169.431207,0.000238,-0.006475,-0.000674,0.010518,0.008107,-0.014051,0.903356,0.543034,-9.753213
1785347169.435827,0.000681,-0.006636,-0.000007,-0.009522,-0.004679,-0.014407,0.902714,0.544027,-9.753217
1785347169.445835,0.000842,-0.010133,0.000727,-0.019597,-0.007840,-0.032101,0.901551,0.546110,-9.753208
1785347169.454845,-0.000944,-0.008630,-0.003727,-0.041595,-0.023568,-0.016660,0.898738,0.550030,-9.753248
1785347169.461777,0.000125,-0.007249,-0.000164,-0.007873,-0.004223,-0.015187,0.898151,0.550874,-9.753254
1785347169.473376,0.003757,-0.004131,-0.003066,-0.002449,-0.025168,-0.027150,0.895513,0.551082,-9.753485
1785347169.480268,-0.001177,-0.007719,-0.000634,0.004121,0.001272,-0.020609,0.895545,0.550868,-9.753494
1785347169.488083,0.005295,-0.003558,-0.002294,-0.028226,0.003263,-0.017359,0.895466,0.553773,-9.753337
1785347169.498758,0.000591,-0.006809,0.001142,-0.001320,-0.001617,-0.019603,0.895170,0.554047,-9.753348
1785347169.501733,-0.001306,-0.007959,-0.001070,0.002230,0.002707,-0.019122,0.895332,0.554017,-9.753335
1785347169.510531,-0.000356,-0.006584,0.000428,0.015782,0.001593,-0.012859,0.895562,0.552615,-9.753394
1785347169.519700,-0.004310,-0.010325,0.000333,0.010683,-0.002574,-0.014796,0.895325,0.551679,-9.753468
1785347169.530431,0.000969,-0.012074,0.002010,0.022125,-0.002466,-0.035869,0.895077,0.549814,-9.753596
1785347169.541247,-0.000573,-0.006928,-0.001918,-0.001795,0.001212,-0.011552,0.895103,0.550096,-9.753578
1785347169.544679,-0.000513,-0.007729,-0.000743,-0.026771,0.000235,-0.020091,0.894731,0.552853,-9.753456
1785347169.553553,-0.003887,-0.004728,0.002199,-0.009079,-0.014250,-0.005749,0.893222,0.553637,-9.753550
1785347169.562840,-0.000315,-0.006163,-0.000721,-0.011376,-0.007519,-0.014867,0.892285,0.554785,-9.753571
1785347169.570563,-0.001506,-0.006823,-0.001049,-0.014471,0.005038,-0.016714,0.892523,0.556372,-9.753459
1785347169.579739,-0.001013,-0.006576,-0.000510,0.001222,-0.000532,-0.015719,0.892382,0.556379,-9.753471
1785347169.587768,-0.001313,-0.006808,-0.000443,-0.007355,-0.000101,-0.015762,0.892198,0.557220,-9.753440
1785347169.595702,-0.005727,-0.010478,-0.002757,0.014620,-0.002624,-0.003136,0.892067,0.555806,-9.753532
1785347169.604324,-0.001736,-0.006332,-0.000723,0.015706,0.004499,-0.012492,0.892578,0.554436,-9.753564
1785347169.614947,-0.000624,-0.005344,-0.001230,-0.004038,0.002165,-0.015391,0.892650,0.554975,-9.753526
1785347169.620742,-0.000624,-0.005344,-0.001230,-0.004038,0.002165,-0.015391,0.892459,0.555229,-9.753530
1785347169.628462,0.002673,-0.003279,-0.001591,0.011046,-0.015713,-0.026596,0.890873,0.554227,-9.753731
1785347169.637220,-0.006024,-0.008394,0.001021,-0.008367,0.019219,-0.001189,0.892647,0.555235,-9.753512
1785347169.644556,-0.001290,-0.005840,-0.000420,0.010707,0.001925,-0.016838,0.892831,0.554358,-9.753545
1785347169.652322,0.008549,-0.001150,-0.007955,-0.017930,-0.039513,0.000297,0.888825,0.555702,-9.753834
1785347169.661164,-0.007388,-0.006073,0.009451,0.039256,0.069150,-0.023616,0.895764,0.552778,-9.753366
1785347169.670696,-0.001838,-0.005784,-0.000310,0.011225,0.007504,-0.011449,0.896528,0.551862,-9.753347
1785347169.682392,-0.000012,-0.002051,-0.002946,0.025367,0.023417,0.001633,0.899056,0.549623,-9.753241
1785347169.685212,-0.004439,-0.008958,0.001423,-0.020371,-0.014159,-0.028625,0.897303,0.551694,-9.753286
1785347169.697153,0.004986,-0.004662,-0.006448,0.017322,-0.038880,0.003427,0.893721,0.549613,-9.753732
1785347169.702317,-0.007603,-0.003205,0.003944,0.003407,0.058615,-0.011920,0.899364,0.549952,-9.753194
1785347169.711657,0.002829,-0.009786,-0.005405,0.008972,-0.061423,-0.016447,0.893389,0.548626,-9.753818
1785347169.727147,-0.002122,-0.005039,-0.000100,-0.001774,0.002531,-0.012181,0.893540,0.548924,-9.753787
1785347169.727265,-0.002152,-0.006331,-0.000842,-0.018962,0.002557,-0.021200,0.893470,0.550958,-9.753679
1785347169.747047,-0.002271,-0.005136,-0.001349,0.000920,0.002341,-0.011557,0.893632,0.550988,-9.753663
1785347169.747163,-0.003127,-0.005180,-0.000526,0.000307,0.009025,-0.014700,0.894417,0.551168,-9.753581
1785347169.761660,-0.003614,-0.005337,-0.000987,0.003782,0.004955,-0.016259,0.894831,0.550985,-9.753553
1785347169.761761,-0.001804,-0.011367,0.000958,-0.026559,-0.016484,-0.043220,0.892701,0.553754,-9.753591
1785347169.775052,-0.003050,-0.005708,-0.000759,0.000991,0.002373,-0.013049,0.892857,0.553790,-9.753575
1785347169.776884,-0.001028,-0.003762,-0.002124,-0.008489,-0.018249,-0.026849,0.890834,0.554659,-9.753710
1785347169.791703,-0.003280,-0.005245,-0.000089,-0.004877,0.001065,-0.012651,0.890810,0.555246,-9.753679
1785347169.793009,-0.003148,-0.005341,-0.001179,-0.010118,-0.003979,-0.014623,0.890234,0.556308,-9.753671
1785347169.807354,-0.003933,-0.004079,-0.001911,0.018345,0.015637,-0.014441,0.891834,0.554802,-9.753611
1785347169.810570,0.011281,-0.020297,-0.031802,-0.436322,-0.241610,-0.032368,0.864022,0.594967,-9.753747
1785347169.819217,-0.016033,0.017597,0.028718,0.481893,0.266570,0.050454,0.894792,0.550475,-9.753585
1785347169.829278,-0.005898,-0.009301,0.001545,-0.037557,-0.014061,-0.042758,0.892799,0.554330,-9.753549
1785347169.837441,0.007562,-0.024571,-0.029657,-0.413125,-0.252566,-0.034713,0.864142,0.592174,-9.753906
1785347169.847975,-0.020580,0.011256,0.031535,0.460848,0.257159,0.009726,0.893512,0.549947,-9.753732
1785347169.855486,-0.004018,-0.004663,-0.001087,0.000800,0.003156,-0.014945,0.893731,0.550024,-9.753708
1785347169.862307,0.003818,-0.020751,-0.026657,-0.382462,-0.278984,-0.002087,0.863025,0.584396,-9.754474
1785347169.870187,-0.018196,0.010871,0.028545,0.447071,0.283651,-0.003275,0.894744,0.543851,-9.753961
1785347169.878950,-0.004260,-0.001597,0.002033,0.077257,0.005554,0.022445,0.896150,0.536243,-9.754253
1785347169.887377,-0.000886,-0.007039,-0.004021,-0.053739,0.011096,-0.035884,0.896497,0.541845,-9.753912
1785347169.896275,0.017402,-0.022222,-0.037094,-0.528954,-0.250176,-0.068746,0.866792,0.591219,-9.753729
1785347169.903793,-0.019744,0.010861,0.030212,0.451678,0.256000,0.008825,0.895916,0.549849,-9.753517
1785347169.913803,-0.006350,-0.005481,-0.000197,0.000910,0.004576,-0.020118,0.896242,0.549971,-9.753481
1785347169.920366,-0.005274,-0.004343,-0.000795,-0.000417,-0.000275,-0.013371,0.896126,0.550121,-9.753483
1785347169.930489,-0.004764,-0.004016,-0.000808,-0.001796,0.001726,-0.011247,0.896206,0.550405,-9.753459
1785347169.936247,-0.004941,-0.003776,-0.001320,0.016452,-0.001316,-0.012036,0.896155,0.548902,-9.753549
1785347169.946548,0.014120,-0.017071,-0.033213,-0.487025,-0.252436,-0.039874,0.866856,0.593990,-9.753555
1785347169.952846,-0.004901,-0.005345,-0.000809,0.005034,0.000536,-0.010560,0.866884,0.593593,-9.753577
1785347169.962138,-0.004551,-0.004188,-0.000707,-0.002407,-0.000096,-0.015218,0.866750,0.593947,-9.753567
1785347169.976619,-0.020375,0.012985,0.029759,0.473875,0.257338,0.016296,0.896213,0.550349,-9.753462
1785347169.977502,-0.004393,-0.003640,-0.000723,-0.001489,0.002467,-0.014994,0.896344,0.550641,-9.753433
1785347169.988411,-0.009148,-0.007940,0.001511,0.010436,-0.000519,-0.015652,0.896291,0.549758,-9.753488
1785347169.996092,-0.007738,-0.008735,0.000094,-0.042835,-0.000886,-0.042458,0.895542,0.554248,-9.753303
1785347170.008595,0.000757,0.000958,-0.004582,0.035555,0.021591,0.006570,0.898005,0.550952,-9.753263
