timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_fil_x,lin_vel_fil_y,lin_vel_fil_z,ang_vel_fil_x,ang_vel_fil_y,ang_vel_fil_z,gravity_x,gravity_y,gravity_z
1786120246.344325,-0.000058,-0.000464,-0.000238,-0.002915,0.001834,0.002073,-0.000128,-0.001318,0.001172,0.006182,0.023144,-0.011827,-0.207360,-0.066164,-9.807585
1786120246.352017,-0.021424,0.021896,-0.009157,0.088793,-0.154546,0.126884,-0.000509,-0.000905,0.000987,-0.113643,-0.004217,0.079014,-0.185412,-0.070391,-9.807995
1786120246.360581,0.008740,0.002499,-0.007983,0.133299,-0.106945,-0.033780,-0.000254,-0.000460,0.000343,-0.083890,0.005078,-0.010224,-0.192651,-0.057958,-9.807937
1786120246.369131,0.000545,0.000885,-0.000260,0.002617,0.000921,-0.004478,-0.000254,-0.000460,0.000343,-0.083890,0.005078,-0.010224,-0.192891,-0.057950,-9.807932
1786120246.377702,-0.001655,0.000069,0.003122,-0.031984,0.021433,0.006930,-0.000182,-0.000348,0.000287,-0.032376,0.000672,-0.007891,-0.191026,-0.060604,-9.807953
1786120246.385399,0.000506,0.000379,0.000119,0.007657,0.000630,-0.000021,-0.000302,-0.000312,0.000519,0.009314,0.015976,0.000524,-0.191582,-0.060439,-9.807943
1786120246.394948,0.000751,-0.000763,-0.001738,0.020647,-0.019667,-0.001621,-0.000249,-0.000266,0.000494,0.002042,0.001456,-0.000274,-0.192720,-0.058021,-9.807935
1786120246.404424,0.000335,0.005670,0.004454,-0.007561,0.049713,0.020343,-0.000148,-0.000315,0.000269,-0.017028,-0.007450,-0.001572,-0.193698,-0.062585,-9.807888
1786120246.427393,0.006059,0.001257,-0.011028,0.049222,0.038960,-0.015385,-0.000100,0.000269,0.000676,0.027852,-0.009630,0.013127,-0.207287,-0.066742,-9.807583
1786120246.427491,-0.232307,-0.006809,0.183467,-2.822558,1.538683,0.676565,0.002261,0.000656,-0.003802,0.022891,-0.050484,-0.007641,-0.205283,-0.069100,-9.807608
1786120246.427508,0.371948,2.000000,2.000000,2.728417,22.988969,10.779606,0.002257,0.000655,-0.003798,1.593839,1.324810,0.391068,-0.207028,-0.072459,-9.807548
1786120246.439603,-0.005546,-0.002679,0.005101,-0.075813,0.052263,0.019875,0.002256,0.000654,-0.003798,13.505554,-6.076524,7.059463,-0.200837,-0.081493,-9.807605
1786120246.442852,0.000674,-0.016940,-0.010592,0.015221,-0.124342,-0.069303,0.001248,0.000224,-0.002639,4.614062,-1.972817,2.386006,-0.199903,-0.077625,-9.807656
1786120246.453419,-0.005994,-0.015303,0.023371,-0.148610,-0.051739,-0.037001,0.001239,0.000043,-0.002720,1.438411,-0.614736,0.735661,-0.183686,-0.078215,-9.807968
1786120246.461497,-0.008858,0.010018,-0.006101,0.057952,-0.091332,0.069047,0.000469,-0.001605,0.000073,-0.045830,0.170798,-0.067402,-0.185236,-0.069808,-9.808003
1786120246.469822,0.008343,0.011106,-0.002147,0.102900,-0.025873,-0.005173,-0.000144,-0.000862,-0.000311,-0.471086,0.240521,-0.182108,-0.192311,-0.064796,-9.807901
1786120246.478114,-0.000101,-0.000980,0.000452,0.013456,-0.011121,-0.001247,0.000447,-0.000013,-0.000444,-0.550811,0.195401,-0.247604,-0.193006,-0.063557,-9.807895
1786120246.487613,0.015291,0.009451,-0.021755,0.131906,0.121964,-0.015676,0.000414,-0.000073,-0.000381,-0.492305,0.203652,-0.241027,-0.208605,-0.069696,-9.807534
1786120246.494452,-0.022439,-0.012299,0.029014,-0.191554,-0.169417,0.018946,0.001790,0.000808,-0.002360,-0.390833,0.086052,-0.232960,-0.192493,-0.063758,-9.807904
1786120246.503374,-0.007202,-0.010120,0.001974,-0.104108,0.037892,0.007679,0.000588,0.000157,-0.000797,-0.360042,0.269981,-0.162123,-0.185187,-0.070148,-9.808001
1786120246.511487,0.023472,0.014019,-0.031786,0.258473,0.061474,-0.046419,-0.000087,-0.000723,-0.000542,-0.253821,0.241583,-0.148018,-0.206206,-0.067250,-9.807602
1786120246.522396,-0.011729,-0.007091,0.016707,-0.101118,-0.109242,0.007205,0.001587,0.000321,-0.002769,-0.245721,-0.027533,-0.149500,-0.191874,-0.060277,-9.807938
1786120246.526182,0.018956,0.011920,-0.034109,0.013328,0.523165,0.043550,0.000276,-0.000377,-0.000937,0.174029,-0.054116,-0.035519,-0.199330,-0.078202,-9.807663
1786120246.535014,-0.006336,0.000179,0.019409,0.001040,-0.192140,0.006488,0.000276,-0.000377,-0.000937,0.174029,-0.054116,-0.035519,-0.193378,-0.062655,-9.807894
1786120246.545081,0.005614,0.005172,-0.011891,-0.005511,0.210149,0.012241,-0.000287,-0.000323,0.000803,-0.142775,0.070561,-0.055428,-0.200350,-0.082192,-9.807610
1786120246.553561,-0.015200,-0.016474,0.019009,-0.128921,-0.194712,-0.005528,0.000351,0.000277,-0.000561,0.005121,0.017380,-0.050328,-0.184506,-0.070979,-9.808008
1786120246.564566,0.005582,0.008561,-0.001617,0.090668,-0.034205,-0.007265,-0.000856,-0.001023,0.000955,-0.143869,0.163663,-0.053017,-0.192306,-0.063993,-9.807906
1786120246.570789,-0.009576,-0.004372,0.010260,-0.151374,0.115328,0.039090,-0.000065,0.000158,0.000651,-0.152314,0.035973,-0.050130,-0.186192,-0.073898,-9.807955
1786120246.577833,-0.000554,-0.008946,-0.007863,-0.003906,-0.049208,-0.027571,-0.000463,-0.000027,0.001055,0.025876,0.092144,-0.007482,-0.184748,-0.070827,-9.808004
1786120246.585964,0.024804,0.020668,-0.028406,0.254144,0.116668,-0.022292,-0.000472,-0.000523,0.000566,-0.046758,0.060440,-0.034838,-0.207044,-0.072157,-9.807549
1786120246.595468,-0.012984,-0.014503,0.014573,-0.091623,-0.192227,-0.013286,0.001405,0.001045,-0.001589,-0.032828,-0.154283,-0.035557,-0.192621,-0.058549,-9.807934
1786120246.604762,-0.008693,-0.003239,0.008337,-0.121340,0.088349,0.029846,-0.000002,-0.000480,-0.000004,-0.137317,0.060070,-0.037012,-0.185173,-0.070062,-9.808002
1786120246.611483,0.011996,0.004581,-0.008537,0.173382,-0.130256,-0.037748,-0.000830,-0.000752,0.000793,0.017858,0.088843,-0.003647,-0.192765,-0.057914,-9.807935
1786120246.619819,-0.008952,-0.003923,0.010347,-0.139410,0.105828,0.032544,-0.000181,-0.000484,0.000323,-0.127799,-0.037630,-0.029767,-0.185219,-0.070107,-9.808001
1786120246.627120,0.027921,0.015841,-0.037717,0.293125,0.075301,-0.054454,-0.000859,-0.000749,0.001101,0.041987,0.055073,0.003412,-0.206820,-0.067521,-9.807587
1786120246.636531,-0.014052,-0.008592,0.019264,-0.103886,-0.146306,0.011822,0.000904,0.000266,-0.001273,-0.016770,-0.176399,-0.033423,-0.192972,-0.058411,-9.807928
1786120246.644422,-0.001228,0.007051,0.007170,-0.031175,0.071882,0.032059,-0.000560,-0.000600,0.000740,-0.082185,0.043757,-0.011219,-0.192685,-0.064473,-9.807896
1786120246.653635,-0.005677,-0.004061,0.007235,-0.108870,0.077222,0.026751,-0.000618,-0.000065,0.001211,0.017187,0.025043,0.014756,-0.185990,-0.074538,-9.807954
1786120246.660509,0.009160,0.003685,-0.012128,0.170577,-0.124774,-0.045444,-0.001098,-0.000436,0.001786,0.077958,0.065848,0.019867,-0.193726,-0.062528,-9.807888
1786120246.668503,-0.010508,-0.009792,0.003838,-0.133884,0.047383,0.010621,-0.000542,-0.000217,0.001033,-0.093866,-0.048782,-0.022438,-0.185270,-0.069792,-9.808002
1786120246.677402,0.008772,0.003348,-0.007086,0.115042,-0.081554,-0.027925,-0.001271,-0.000919,0.001231,0.024055,0.057958,-0.004964,-0.192099,-0.059517,-9.807938
1786120246.687692,-0.007243,-0.002664,0.007968,-0.099752,0.072710,0.028431,-0.000372,-0.000543,0.000483,-0.074245,-0.028566,-0.020791,-0.185314,-0.070003,-9.808000
1786120246.698308,0.006777,0.002103,-0.007471,0.095091,-0.067752,-0.029550,-0.001158,-0.000784,0.001342,0.043293,0.039152,0.009725,-0.192048,-0.059837,-9.807937
1786120246.701738,0.019740,0.013514,-0.036915,0.000645,0.599715,0.047454,-0.000225,-0.000446,0.000307,-0.053923,-0.028743,-0.016546,-0.199337,-0.078639,-9.807659
1786120246.712454,0.007195,0.007966,-0.003065,0.107167,-0.045543,-0.006813,0.000049,-0.000255,-0.000201,0.341337,-0.150168,0.028291,-0.208116,-0.070098,-9.807542
1786120246.719621,-0.019770,-0.018690,0.020498,-0.148332,-0.230428,-0.013376,0.000938,0.000764,-0.000569,0.063490,-0.110085,0.006180,-0.192552,-0.058777,-9.807934
1786120246.731233,0.000663,0.000543,0.000710,0.001962,-0.004721,-0.001166,-0.000243,-0.000344,0.000638,-0.093237,0.111037,-0.011685,-0.192568,-0.058194,-9.807937
1786120246.733782,-0.002120,-0.001137,0.007201,-0.016980,0.020485,0.011901,-0.000133,-0.000235,0.000665,-0.047999,0.044458,-0.006478,-0.192352,-0.058826,-9.807938
1786120246.744186,0.012852,0.007478,-0.018488,0.102194,0.125967,-0.010572,-0.000148,-0.000242,0.000714,-0.003307,0.022599,0.004815,-0.206750,-0.067026,-9.807592
1786120246.752628,-0.015205,-0.002804,0.027842,-0.130814,-0.106075,0.038909,0.001369,0.000659,-0.001523,0.046825,-0.086471,-0.003783,-0.193410,-0.062765,-9.807892
1786120246.760832,0.004205,-0.012868,-0.008151,-0.004793,-0.035471,-0.067795,0.000091,0.000396,0.000750,-0.021645,0.078686,0.021424,-0.192128,-0.060238,-9.807933
1786120246.769508,-0.005675,0.006477,0.000138,-0.008770,-0.004846,0.040432,0.000385,-0.000589,0.000110,-0.034220,0.040978,-0.038896,-0.191213,-0.060128,-9.807952
1786120246.777842,-0.006538,0.004415,0.013866,-0.113432,0.134641,0.053014,-0.000114,-0.000014,0.000107,-0.016353,0.023185,0.012309,-0.186462,-0.073743,-9.807951
1786120246.787937,0.005276,-0.002431,-0.010779,0.102180,-0.114042,-0.044628,-0.000612,0.000331,0.001163,0.105366,0.048389,0.039339,-0.191892,-0.059547,-9.807942
1786120246.800159,0.012182,0.005859,-0.016917,0.098835,0.096891,-0.012830,0.000026,0.000032,-0.000127,-0.063798,-0.020722,-0.015716,-0.207172,-0.066077,-9.807590
1786120246.801512,-0.050584,0.017996,0.089952,-0.852634,0.932693,0.336087,0.001837,0.000894,-0.002633,0.012175,-0.099330,-0.013151,-0.201003,-0.081716,-9.807600
1786120246.810540,0.014515,-0.012214,-0.007201,0.094086,-0.071672,-0.104068,0.001728,0.000927,-0.002438,0.759491,0.260700,0.200763,-0.206669,-0.072773,-9.807553
1786120246.820881,-0.018413,-0.000191,0.014728,-0.078690,-0.179818,0.059674,0.002843,-0.000222,-0.002845,0.205560,0.048072,0.003857,-0.192503,-0.058676,-9.807936
1786120246.828378,0.000150,0.007607,0.005509,0.005712,0.045960,0.023194,0.000471,-0.000228,-0.000872,-0.043041,0.104499,0.034100,-0.194082,-0.061676,-9.807886
1786120246.835404,-0.001165,-0.007103,-0.007255,-0.001710,-0.041312,-0.027651,0.000436,0.000249,-0.000471,-0.004665,0.017822,0.024938,-0.192980,-0.059063,-9.807924
1786120246.843453,-0.002511,0.000915,0.000136,-0.018099,0.001746,0.009022,0.000348,-0.000151,-0.000840,-0.041022,0.011412,-0.012562,-0.191684,-0.059710,-9.807945
1786120246.854024,-0.005136,-0.003882,0.006390,-0.093177,0.072308,0.022455,0.000139,-0.000078,-0.000773,-0.023013,0.009525,-0.002163,-0.185346,-0.070197,-9.807998
1786120246.863819,0.013881,0.013619,-0.014686,0.103844,0.173037,0.008969,-0.000495,-0.000534,0.000086,0.049082,0.040011,0.010476,-0.200637,-0.082081,-9.807605
1786120246.869834,-0.023184,-0.014528,0.036908,-0.205733,-0.191497,0.020196,0.000954,0.000894,-0.001400,0.094764,-0.100585,0.011074,-0.185212,-0.075940,-9.807957
1786120246.878332,0.008633,-0.015022,0.000012,-0.043234,0.031321,-0.090347,-0.000006,0.000283,0.000135,-0.038607,0.132749,0.011262,-0.182953,-0.079685,-9.807970
1786120246.887478,0.012712,0.021300,-0.034857,0.283052,-0.027565,0.017770,0.000670,-0.000946,0.000145,0.008605,0.062979,-0.058893,-0.205685,-0.068181,-9.807606
1786120246.895090,0.002026,0.006747,0.005137,0.011240,0.044487,0.022511,0.001779,0.001079,-0.003062,-0.089299,-0.155278,-0.005854,-0.207632,-0.070974,-9.807546
1786120246.903353,-0.017681,-0.014961,0.018198,-0.131767,-0.197500,-0.009562,0.001803,0.001460,-0.002556,-0.011484,-0.079819,0.012989,-0.191899,-0.059923,-9.807940
1786120246.911584,-0.006242,0.002351,0.013396,-0.139106,0.150615,0.059953,0.000316,0.000210,-0.000959,-0.099812,0.098241,-0.005515,-0.185730,-0.075321,-9.807952
1786120246.919648,-0.000569,-0.000966,-0.000352,0.008436,-0.010058,-0.001791,-0.000229,0.000264,0.000124,0.023911,0.026624,0.012176,-0.186067,-0.074338,-9.807954
1786120246.930332,-0.000016,-0.000090,-0.000024,-0.011382,0.007488,0.000735,-0.000229,0.000264,0.000124,0.023911,0.026624,0.012176,-0.185237,-0.075501,-9.807960
1786120246.937600,0.011964,-0.009197,-0.015075,0.141664,-0.143439,-0.103868,-0.000203,0.000220,0.000105,0.014250,0.011672,0.004071,-0.191093,-0.062303,-9.807941
1786120246.944432,-0.003932,0.007645,-0.000283,0.012956,-0.021954,0.045267,0.000513,-0.000335,-0.000788,-0.122360,-0.053859,-0.067394,-0.191308,-0.060621,-9.807947
1786120246.952440,0.017146,0.016590,-0.016426,0.134597,0.210752,0.012155,0.000282,0.000086,-0.000769,-0.063388,-0.024170,0.004378,-0.207129,-0.072222,-9.807547
1786120246.960204,-0.025326,-0.021239,0.026663,-0.247063,-0.135808,0.017945,0.001519,0.001305,-0.001922,0.075063,-0.146240,0.013391,-0.185825,-0.069394,-9.807994
1786120246.968670,-0.000375,-0.001112,-0.000527,-0.008114,0.007765,-0.000466,-0.000344,-0.000261,0.000071,0.002924,0.132653,0.011641,-0.185431,-0.070239,-9.807996
1786120246.977425,-0.000089,0.000433,-0.000625,-0.007316,0.000127,0.003093,-0.000365,-0.000347,0.000042,0.007251,0.052236,0.003551,-0.184844,-0.070477,-9.808005
1786120246.985515,0.008995,0.003841,-0.008628,0.144810,-0.102956,-0.036412,-0.000341,-0.000279,-0.000017,0.003944,0.022534,0.002877,-0.192653,-0.058696,-9.807932
1786120246.994380,0.020436,0.000834,-0.015206,0.065756,0.226111,-0.070726,0.000361,0.000031,-0.000665,-0.100317,-0.060161,-0.022039,-0.205246,-0.074938,-9.807566
1786120247.001663,-0.025188,-0.001284,0.017563,-0.074491,-0.284871,0.080083,0.002155,0.000104,-0.001967,0.089171,-0.123130,-0.054008,-0.192801,-0.057910,-9.807934
1786120247.012158,-0.001230,0.000885,0.001094,-0.017565,0.015647,0.006518,0.000490,0.000022,-0.000773,-0.125189,0.070635,0.030578,-0.191686,-0.060068,-9.807943
1786120247.018629,0.021113,0.011089,-0.031159,0.164689,0.204696,-0.021133,0.000261,0.000125,-0.000532,-0.030367,0.032826,0.015500,-0.206160,-0.068386,-9.807595
1786120247.031480,-0.015150,-0.008653,0.020159,-0.155573,-0.049480,0.030185,0.001262,0.000653,-0.002005,0.077696,-0.141068,-0.004354,-0.185550,-0.069674,-9.807998
1786120247.039629,0.024282,0.013773,-0.032325,0.239455,0.085649,-0.046995,-0.001498,-0.000916,0.001728,0.037416,0.066039,0.016379,-0.205946,-0.069115,-9.807594
1786120247.045111,-0.037481,-0.020326,0.050305,-0.360733,-0.128536,0.067408,0.000296,0.000104,-0.000634,0.008183,-0.147532,-0.021054,-0.185296,-0.069696,-9.808002
1786120247.054413,0.007918,0.004024,-0.007364,0.118677,-0.085520,-0.030741,-0.000956,-0.000574,0.001057,0.010673,0.197936,0.029302,-0.192617,-0.058497,-9.807934
1786120247.065429,0.005879,-0.007226,0.004887,-0.044827,0.070621,-0.044854,-0.000138,-0.000152,0.000290,-0.080112,0.019293,-0.008770,-0.190971,-0.067361,-9.807910
1786120247.067652,-0.057734,0.047151,0.030854,-0.332925,0.209848,0.444350,0.000629,-0.001040,0.000862,0.027456,0.014689,-0.035729,-0.185663,-0.074250,-9.807962
1786120247.076956,0.008033,0.001645,-0.008111,0.121837,-0.085562,-0.030739,0.000291,-0.000762,0.001038,0.218283,0.162809,0.266646,-0.193258,-0.062942,-9.807894
1786120247.085679,0.013780,0.003834,-0.028448,0.110207,0.116887,-0.036256,0.001020,-0.000522,0.000168,-0.003310,0.000731,0.076022,-0.205734,-0.068843,-9.807601
1786120247.093645,-0.006896,-0.020583,0.028873,-0.153953,-0.100525,-0.055778,0.002104,-0.000152,-0.002257,0.041269,-0.104846,-0.001423,-0.191770,-0.065885,-9.807904
1786120247.106934,-0.005778,0.006113,-0.002969,0.028634,-0.052719,0.040215,0.001476,-0.001602,-0.000058,-0.014273,0.077637,-0.048246,-0.192652,-0.058136,-9.807936
1786120247.108392,0.041448,0.039523,-0.081900,-0.028805,1.428038,0.112092,0.000185,-0.000260,-0.000543,-0.051496,0.018000,0.004414,-0.199623,-0.077316,-9.807664
1786120247.119630,0.000115,-0.000012,0.000202,0.002688,0.000803,-0.000540,0.000287,-0.000160,-0.000747,0.839902,-0.305299,0.081652,-0.199933,-0.077292,-9.807658
1786120247.127956,0.000805,-0.001116,-0.000258,-0.003180,0.004174,-0.000347,0.000271,-0.000134,-0.000637,0.290072,-0.113381,0.024516,-0.199815,-0.077703,-9.807657
1786120247.136694,-0.005255,-0.000191,0.017859,0.000127,-0.190848,0.006992,0.000310,-0.000206,-0.000608,0.084028,-0.034776,0.004203,-0.193893,-0.062455,-9.807885
1786120247.144506,0.016277,0.004406,-0.029907,0.143421,0.109123,-0.043113,-0.000139,-0.000205,0.000887,-0.115800,0.040543,0.000924,-0.207235,-0.066261,-9.807587
1786120247.151749,-0.010357,0.003772,0.016970,-0.165114,0.168461,0.066105,0.000943,0.000101,-0.001137,-0.030476,-0.097463,-0.028688,-0.200528,-0.081661,-9.807610
1786120247.160652,-0.015505,-0.008123,0.022817,-0.124183,-0.138773,0.014118,0.000294,0.000315,-0.000097,0.118482,0.030861,0.028978,-0.186014,-0.074290,-9.807955
1786120247.168494,0.007978,-0.004717,-0.015661,0.158388,-0.169537,-0.058955,-0.001093,-0.000419,0.001916,-0.030029,0.129177,0.014463,-0.192738,-0.057714,-9.807937
1786120247.176781,-0.008470,0.003599,0.014492,-0.152707,0.164769,0.053354,-0.000477,-0.000725,0.000721,-0.171077,-0.008171,-0.034886,-0.185924,-0.074689,-9.807954
1786120247.185453,0.009063,-0.002867,-0.015927,0.141152,-0.151743,-0.056644,-0.001089,-0.000393,0.001772,0.066841,0.056020,0.019596,-0.192536,-0.058302,-9.807937
1786120247.193986,0.015897,0.008247,-0.022341,0.120327,0.164250,-0.011372,-0.000239,-0.000601,0.000294,-0.116321,-0.030748,-0.031280,-0.206920,-0.067463,-9.807585
1786120247.205534,-0.017519,-0.003994,0.028134,-0.187736,-0.017998,0.054103,0.001082,0.000117,-0.001560,0.023424,-0.127599,-0.017545,-0.186237,-0.073257,-9.807958
1786120247.213237,0.026587,0.007335,-0.040986,0.278314,0.016544,-0.082809,-0.001489,-0.000448,0.002554,0.038027,0.084897,0.027177,-0.206420,-0.066794,-9.807601
1786120247.219489,-0.032420,-0.008462,0.050444,-0.344806,-0.011920,0.097712,0.000293,0.000043,-0.000198,-0.049223,-0.147196,-0.041064,-0.186326,-0.073764,-9.807953
1786120247.226814,0.009069,0.003970,-0.009027,0.150680,-0.107037,-0.036255,-0.001126,-0.000326,0.001999,0.054491,0.163451,0.042819,-0.193686,-0.062673,-9.807888
1786120247.236414,-0.000227,-0.006263,-0.003899,-0.001802,-0.038718,-0.021658,-0.000516,-0.000070,0.001349,-0.086095,-0.005117,-0.006412,-0.192249,-0.059334,-9.807937
1786120247.244424,-0.009641,-0.003170,0.007340,-0.129233,0.089020,0.037115,-0.000480,-0.000701,0.000804,-0.060204,0.009162,-0.018198,-0.185258,-0.069530,-9.808004
1786120247.252453,0.009657,0.002701,-0.009567,0.127739,-0.097255,-0.036572,-0.001142,-0.000883,0.001272,0.064520,0.064467,0.016349,-0.191917,-0.058743,-9.807947
1786120247.260145,-0.009612,0.003705,0.014778,-0.149795,0.165024,0.061251,-0.000359,-0.000625,0.000485,-0.070128,-0.032949,-0.017244,-0.185792,-0.074438,-9.807958
1786120247.268508,0.008672,-0.002354,-0.015605,0.147227,-0.150070,-0.058376,-0.000980,-0.000328,0.001449,0.113376,0.042555,0.033017,-0.192687,-0.058581,-9.807933
1786120247.277041,0.007542,0.005626,-0.013342,-0.004746,0.245192,0.018242,-0.000213,-0.000490,0.000094,-0.090559,-0.041358,-0.025796,-0.199711,-0.077852,-9.807658
1786120247.286783,-0.014235,-0.008338,0.022337,-0.118730,-0.123464,0.014663,0.000438,0.000017,-0.001033,0.121844,-0.072669,0.004037,-0.184840,-0.070964,-9.808002
1786120247.297732,0.006808,0.002121,-0.007780,0.105325,-0.077596,-0.026873,-0.001095,-0.000855,0.001411,-0.005853,0.081254,0.008440,-0.192422,-0.059094,-9.807935
1786120247.302936,-0.013442,0.005136,0.023480,-0.233108,0.231784,0.097381,-0.000111,-0.000490,0.000274,-0.082565,-0.019198,-0.014611,-0.185510,-0.074425,-9.807963
1786120247.313124,0.013345,0.006891,-0.018983,0.112068,0.126835,-0.015811,-0.000514,-0.000316,0.000978,0.167012,0.082227,0.056103,-0.200568,-0.082187,-9.807605
1786120247.321504,-0.007396,-0.004357,0.014718,0.012590,-0.257267,-0.014819,0.001026,0.000492,-0.001235,0.111205,-0.074267,0.012166,-0.193905,-0.062102,-9.807887
1786120247.329482,0.017664,0.003883,-0.030306,0.149177,0.102895,-0.044055,0.000394,0.000129,-0.000029,-0.129871,0.025574,-0.008231,-0.207776,-0.065372,-9.807582
1786120247.336461,-0.011319,-0.022783,0.032453,-0.222159,-0.076922,-0.059844,0.001600,0.000390,-0.002144,-0.025262,-0.111419,-0.030578,-0.191784,-0.065979,-9.807903
1786120247.343444,-0.009385,0.010758,-0.006378,0.037540,-0.085852,0.078518,0.000899,-0.000889,-0.000246,-0.007291,0.112587,-0.056472,-0.191941,-0.059574,-9.807941
1786120247.352382,0.006327,-0.010093,0.005386,-0.049334,0.082516,-0.058982,0.000309,-0.000241,-0.000576,-0.066309,0.040485,0.030497,-0.190641,-0.067881,-9.807913
1786120247.362453,-0.013874,0.004999,0.002044,-0.062770,0.001648,0.079426,0.000852,-0.001133,-0.000036,0.036854,0.023429,-0.029649,-0.184763,-0.070279,-9.808008
1786120247.368416,0.012920,0.005745,-0.010601,0.183863,-0.135717,-0.047518,-0.000791,-0.000457,0.000203,0.030128,0.048504,0.042523,-0.191965,-0.058982,-9.807944
1786120247.377459,-0.008421,-0.002833,0.008712,-0.119842,0.083597,0.033563,-0.000234,-0.000198,-0.000241,-0.118498,-0.064880,-0.013257,-0.184681,-0.069743,-9.808013
1786120247.385890,0.000290,0.000082,0.001631,-0.004077,0.010202,-0.000232,-0.000984,-0.000438,0.000581,0.038350,0.030949,0.016528,-0.184673,-0.070651,-9.808007
1786120247.393460,0.011182,0.012103,-0.004609,0.163944,-0.065214,-0.016010,-0.000888,-0.000398,0.000673,0.022513,0.011490,0.006197,-0.194290,-0.061728,-9.807882
1786120247.401833,-0.009188,-0.011861,0.004246,-0.155512,0.063221,0.014452,-0.000090,0.000426,0.000326,-0.072325,-0.083249,-0.005906,-0.184242,-0.071191,-9.808011
1786120247.416117,0.004544,-0.005930,0.003065,-0.034206,0.058137,-0.038355,0.000259,-0.001652,0.001132,0.067076,0.025610,-0.026222,-0.182837,-0.080524,-9.807965
1786120247.418866,0.000061,0.040058,-0.050109,0.613867,-0.602376,0.085943,0.000259,-0.001652,0.001132,0.067076,0.025610,-0.026222,-0.192334,-0.059389,-9.807935
1786120247.429064,-0.007304,0.002537,0.012336,-0.122687,0.123785,0.051899,0.000260,-0.001302,0.000694,-0.481773,-0.218477,0.052901,-0.185268,-0.075369,-9.807961
1786120247.438662,0.007927,-0.002070,-0.012663,0.124855,-0.130890,-0.056311,-0.000564,-0.000872,0.001948,-0.062867,-0.030626,0.052366,-0.191867,-0.059618,-9.807942
1786120247.446538,0.008312,-0.009893,0.006908,-0.051804,0.088874,-0.064007,0.000245,-0.000986,0.000556,-0.126345,-0.054641,-0.019976,-0.190730,-0.067464,-9.807914
1786120247.453046,-0.000128,-0.000049,-0.000373,0.008849,-0.009827,0.000908,0.000785,-0.001575,0.000966,0.030148,-0.006825,-0.052886,-0.191028,-0.066674,-9.807913
1786120247.460821,-0.017343,0.006539,0.003745,-0.086385,0.013133,0.102703,0.000746,-0.001508,0.000906,0.010544,-0.002619,-0.020535,-0.185093,-0.069994,-9.808004
1786120247.469432,0.015247,-0.006336,-0.001122,0.057280,0.000806,-0.091785,-0.000483,-0.000962,0.001099,0.042042,0.054798,0.058402,-0.189784,-0.068299,-9.807926
1786120247.478696,-0.007015,-0.003039,0.008100,-0.111142,0.087686,0.026176,0.000812,-0.001403,0.000917,0.007713,-0.014958,-0.040745,-0.183212,-0.079384,-9.807968
1786120247.485717,-0.000121,-0.000229,0.000414,-0.000274,-0.003653,-0.001982,0.000083,-0.001561,0.001596,0.092665,0.046302,0.000115,-0.183106,-0.079156,-9.807972
1786120247.493844,0.000712,0.013773,-0.017213,0.190329,-0.187498,0.031938,0.000066,-0.001488,0.001535,0.036104,0.019793,-0.001967,-0.191780,-0.059733,-9.807943
1786120247.502666,0.000008,-0.013047,0.013793,-0.181877,0.175939,-0.028999,0.000115,-0.000343,0.000122,-0.147195,-0.064604,0.022440,-0.182683,-0.079629,-9.807976
1786120247.510758,-0.008874,0.010383,-0.006875,0.059851,-0.087193,0.070836,0.000106,-0.001447,0.001309,0.105048,0.048814,-0.013923,-0.184492,-0.071459,-9.808005
1786120247.518465,0.000575,0.000273,-0.000686,0.010729,-0.012853,0.000054,-0.000562,-0.000577,0.000709,-0.026175,0.004523,0.042633,-0.184897,-0.070260,-9.808006
1786120247.526608,-0.000916,-0.000073,0.000902,0.007406,-0.004830,-0.002197,-0.000490,-0.000511,0.000609,-0.018059,-0.001004,0.015577,-0.185312,-0.069686,-9.808002
1786120247.540711,0.004681,0.001943,-0.004460,0.069242,-0.049969,-0.019504,-0.000522,-0.000477,0.000630,-0.009289,-0.003105,0.003735,-0.191790,-0.059770,-9.807943
1786120247.542204,0.001675,0.005018,0.000506,0.060807,-0.053658,-0.010087,0.000510,0.000003,-0.000380,-0.052616,-0.034287,-0.012944,-0.192338,-0.058715,-9.807939
1786120247.551765,-0.007397,-0.003021,0.007452,-0.112166,0.079697,0.031459,0.000514,0.000017,-0.000378,-0.065468,-0.036639,-0.010677,-0.185180,-0.069490,-9.808006
1786120247.560568,0.016412,-0.006486,-0.002103,0.069674,-0.003325,-0.091983,-0.000260,-0.000280,0.000389,0.054532,0.037938,0.014902,-0.190844,-0.067035,-9.807914
1786120247.568435,-0.007285,0.018564,-0.000962,0.043516,-0.028447,0.092668,0.001129,-0.000802,0.000186,0.001416,-0.030565,-0.056486,-0.193031,-0.063780,-9.807893
1786120247.577867,-0.008272,-0.010859,0.002625,-0.120503,0.039272,0.011753,0.000568,0.000508,0.000106,-0.025878,-0.030063,0.041570,-0.183935,-0.071202,-9.808017
1786120247.585298,0.018926,-0.006194,-0.005983,0.114824,-0.027827,-0.117582,-0.000286,-0.000568,0.000347,0.046598,0.056833,0.021298,-0.191173,-0.066269,-9.807913
