timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,gravity_x,gravity_y,gravity_z
1785345625.869263,-0.003334,0.010564,-0.010324,-0.047047,-0.042230,0.035915,0.857294,0.624964,-9.752465
1785345625.880550,0.002786,-0.011139,0.007893,0.028496,0.042332,-0.037602,0.860833,0.622027,-9.752341
1785345625.880636,0.002055,0.003010,-0.003855,0.020455,-0.036652,-0.004328,0.857002,0.620571,-9.752771
1785345625.900036,-0.001880,-0.003533,0.006234,-0.005408,0.034788,-0.001000,0.860432,0.620653,-9.752464
1785345625.900109,-0.005849,0.007838,-0.005306,-0.073702,-0.012180,0.046324,0.860436,0.627469,-9.752027
1785345625.911135,0.005677,-0.007822,0.005004,0.076925,0.011591,-0.045480,0.860337,0.620342,-9.752492
1785345625.914713,-0.005223,0.008274,-0.004114,-0.072153,-0.006780,0.042745,0.860826,0.626973,-9.752025
1785345625.928101,-0.000118,0.000138,-0.000961,-0.003384,-0.002457,-0.000433,0.860629,0.627335,-9.752019
1785345625.931729,0.004724,-0.009051,0.003623,0.057450,0.010987,-0.044195,0.860729,0.622077,-9.752347
1785345625.943125,0.002853,0.002255,-0.004624,0.020203,-0.031619,-0.007950,0.857370,0.620615,-9.752736
1785345625.951030,0.000138,-0.000189,-0.001307,0.001098,-0.003140,-0.001552,0.857044,0.620564,-9.752768
1785345625.962506,-0.007361,0.005568,0.001789,-0.076487,0.022436,0.050926,0.860456,0.627161,-9.752045
1785345625.971989,0.004734,-0.008235,0.003933,0.050048,0.007520,-0.048034,0.860296,0.622696,-9.752345
1785345625.973850,-0.000247,-0.000302,0.001338,-0.000722,0.001665,0.001442,0.860474,0.622731,-9.752327
1785345625.990346,-0.002645,0.010842,-0.009147,-0.030683,-0.049538,0.037052,0.856264,0.625976,-9.752490
1785345626.006359,-0.002529,-0.003053,0.004299,-0.019830,0.037989,0.003945,0.860214,0.627360,-9.752054
1785345626.006517,0.004740,-0.007999,0.003127,0.047547,0.009314,-0.045313,0.860273,0.623086,-9.752322
1785345626.009118,-0.000010,-0.000848,-0.000337,0.006698,0.002691,0.002250,0.860458,0.622386,-9.752351
1785345626.020590,-0.005277,0.008298,-0.003229,-0.054939,-0.012987,0.040555,0.860115,0.627462,-9.752056
1785345626.022508,0.005492,-0.008565,0.004662,0.050373,0.013836,-0.047459,0.860564,0.622879,-9.752310
1785345626.036186,-0.000139,0.000189,0.002134,0.023317,0.000892,-0.001272,0.860343,0.620636,-9.752473
1785345626.041353,-0.001072,0.000059,-0.002045,-0.024963,-0.005572,0.001596,0.860134,0.623095,-9.752334
1785345626.054381,0.002489,0.002810,-0.005040,0.031699,-0.027125,-0.007638,0.857062,0.620466,-9.752772
1785345626.057360,-0.001945,-0.003232,0.003627,-0.024228,0.029533,0.004932,0.860257,0.622370,-9.752370
1785345626.070697,0.000348,-0.000695,-0.001051,0.002808,0.008234,-0.004368,0.860995,0.622034,-9.752326
1785345626.072675,0.002935,0.002150,-0.004396,0.018730,-0.033765,-0.005738,0.857458,0.620721,-9.752721
1785345626.082780,-0.003277,-0.002447,0.006696,-0.017111,0.031545,0.007628,0.860769,0.621889,-9.752355
1785345626.091630,-0.000328,0.000317,0.000291,-0.004699,-0.002601,-0.001717,0.860570,0.622391,-9.752341
1785345626.103576,-0.000577,0.006634,-0.007187,-0.012273,-0.040405,0.012017,0.856880,0.623982,-9.752564
1785345626.114627,-0.000497,-0.007000,0.006656,0.012376,0.038748,-0.015089,0.860392,0.622431,-9.752354
1785345626.117208,0.003458,0.002590,-0.005281,0.029191,-0.022452,-0.005975,0.857813,0.619968,-9.752738
1785345626.127819,0.000289,-0.000383,-0.000293,-0.002190,-0.002532,-0.002051,0.857586,0.620230,-9.752741
1785345626.134569,-0.004782,0.001041,0.002379,-0.057084,0.022202,0.027611,0.860610,0.625179,-9.752159
1785345626.142150,0.002296,-0.004577,0.002573,0.030781,0.009298,-0.022671,0.860998,0.622309,-9.752308
1785345626.154921,0.000063,0.000163,0.000010,0.001496,-0.000435,-0.001085,0.860931,0.622181,-9.752322
1785345626.163457,-0.000729,0.007415,-0.006089,-0.010943,-0.044959,0.012186,0.856785,0.623701,-9.752590
1785345626.167208,0.000339,-0.000378,0.000875,-0.005315,-0.000481,0.001570,0.856815,0.624204,-9.752555
1785345626.179825,-0.002255,-0.002821,0.004848,-0.024074,0.035014,0.001557,0.860520,0.626054,-9.752111
1785345626.188602,0.003706,0.002272,-0.005542,0.025414,-0.030898,-0.006475,0.857171,0.624068,-9.752533
1785345626.205884,-0.002545,-0.002882,0.003302,-0.018568,0.036954,0.006548,0.861018,0.625316,-9.752114
1785345626.206060,-0.000087,-0.000335,-0.000095,0.004512,0.002637,-0.002502,0.861202,0.624872,-9.752126
1785345626.206699,0.001177,-0.004237,0.003652,0.022615,-0.006475,-0.020488,0.860180,0.622970,-9.752338
1785345626.216731,0.001076,0.006720,-0.007114,-0.003776,-0.027142,0.015305,0.857681,0.623542,-9.752522
1785345626.230458,0.000974,0.000153,0.000845,-0.010657,-0.010670,-0.005163,0.856760,0.624753,-9.752525
1785345626.233114,-0.000515,0.000225,-0.000409,0.007646,0.005180,0.000565,0.857165,0.623945,-9.752541
1785345626.243742,-0.002730,-0.002706,0.004424,-0.016289,0.035254,0.006292,0.860818,0.624999,-9.752152
1785345626.278409,0.000400,-0.000991,-0.000328,-0.001179,0.004409,-0.001368,0.861252,0.625068,-9.752109
1785345626.278519,0.002879,0.002298,-0.005260,0.022919,-0.034877,-0.009014,0.857537,0.623397,-9.752544
1785345626.278559,-0.002503,-0.002343,0.005157,-0.022354,0.033619,0.006335,0.861110,0.625055,-9.752123
1785345626.284471,0.002257,0.002753,-0.003990,0.016078,-0.043710,-0.006919,0.856639,0.624137,-9.752575
1785345626.284551,-0.000353,0.000064,-0.000495,-0.001824,0.006907,-0.000552,0.857328,0.624228,-9.752509
1785345626.292152,-0.001450,-0.002412,0.005725,-0.023438,0.022199,0.004014,0.859798,0.626159,-9.752168
1785345626.305229,0.002803,-0.004646,0.004562,0.053700,0.015379,-0.022137,0.860480,0.621000,-9.752437
1785345626.306094,-0.001397,0.003615,-0.002410,-0.038508,-0.010129,0.021006,0.860104,0.624640,-9.752238
1785345626.315500,0.001041,0.001976,-0.007319,0.018876,-0.024252,-0.007913,0.857474,0.623211,-9.752561
1785345626.333164,-0.000252,-0.000168,-0.000171,-0.003693,-0.001728,0.001610,0.857362,0.623574,-9.752548
1785345626.339083,-0.002946,-0.002765,0.003370,-0.020676,0.032287,0.001855,0.860762,0.625129,-9.752149
1785345626.353502,0.000821,0.000516,-0.000434,-0.006278,-0.000001,-0.001926,0.860834,0.625751,-9.752102
1785345626.367036,0.001339,0.000311,0.002722,0.020041,0.000713,0.002368,0.860655,0.623791,-9.752244
1785345626.367161,0.000004,-0.000120,0.001498,-0.003867,-0.005520,-0.000464,0.860169,0.624239,-9.752258
1785345626.367210,0.000672,-0.000723,0.000067,0.001131,-0.002080,-0.002445,0.859941,0.624180,-9.752282
1785345626.387421,0.000741,-0.005103,0.000201,0.017782,0.009822,-0.023842,0.860541,0.622564,-9.752332
1785345626.387566,-0.000105,0.006977,-0.008754,-0.010985,-0.035810,0.014440,0.857292,0.623950,-9.752530
1785345626.393762,0.003273,-0.004111,0.001986,0.034924,0.001208,-0.021304,0.856849,0.620772,-9.752772
1785345626.418220,-0.002070,-0.002243,0.007253,-0.008694,0.032578,0.006412,0.860145,0.621126,-9.752459
1785345626.418345,-0.002721,0.004168,-0.003007,-0.046855,0.000331,0.021035,0.860890,0.625434,-9.752118
1785345626.418388,0.000160,-0.000291,0.001111,-0.000495,-0.001156,-0.001451,0.860777,0.625510,-9.752123
1785345626.425081,0.000398,0.000265,-0.000727,-0.006429,-0.008057,-0.002675,0.860067,0.626258,-9.752138
1785345626.433474,0.002461,0.000735,-0.005738,0.020742,-0.033609,-0.006169,0.856516,0.624754,-9.752546
1785345626.443580,-0.000172,0.000414,-0.000714,0.007950,0.006777,-0.002176,0.857058,0.623922,-9.752552
1785345626.461989,-0.000074,0.000625,-0.000692,0.002009,0.003946,0.002425,0.857426,0.623655,-9.752537
1785345626.462155,0.001110,0.000070,0.009252,0.008626,0.024546,0.006781,0.859723,0.622444,-9.752412
1785345626.467455,-0.001089,-0.001300,0.001757,-0.058316,0.022379,-0.014423,0.862569,0.627900,-9.751811
1785345626.480160,-0.000489,0.000036,0.000199,0.000814,0.002612,0.000817,0.862815,0.627780,-9.751797
1785345626.483948,-0.005367,0.002390,-0.005614,0.007826,-0.025477,0.029902,0.860402,0.627078,-9.752055
1785345626.492828,0.006318,-0.000855,-0.004164,0.035811,-0.032615,-0.028306,0.856640,0.624317,-9.752564
1785345626.504705,-0.005712,0.000198,0.003502,-0.038089,0.030232,0.027088,0.860194,0.627339,-9.752057
1785345626.509065,0.003755,-0.004633,0.001113,0.017444,0.009370,-0.026473,0.860741,0.625786,-9.752108
1785345626.520728,0.005039,-0.002092,0.008125,0.032047,0.023590,-0.031002,0.862451,0.622687,-9.752156
1785345626.527214,-0.000398,0.005946,-0.010303,0.002000,-0.061830,0.022903,0.856560,0.623083,-9.752650
1785345626.532794,-0.003819,-0.002883,0.002758,-0.038335,0.029524,0.006397,0.859944,0.626329,-9.752144
1785345626.542248,-0.000469,-0.000208,0.000263,-0.001743,-0.001213,-0.002125,0.859839,0.626532,-9.752140
1785345626.556638,0.002407,0.001861,-0.005683,0.028754,-0.026154,-0.007263,0.856900,0.624172,-9.752550
1785345626.556767,0.000914,-0.006924,0.009370,0.024913,0.033353,-0.014032,0.859732,0.621473,-9.752473
1785345626.566859,0.000915,0.007665,-0.007242,-0.010213,-0.033525,0.012315,0.856684,0.622776,-9.752658
1785345626.583710,0.000575,-0.007745,0.007226,0.018172,0.041689,-0.016564,0.860398,0.620641,-9.752467
1785345626.583829,-0.000220,0.000264,-0.000009,-0.002711,-0.000184,-0.000596,0.860412,0.620910,-9.752449
1785345626.599944,-0.002744,0.004633,-0.005281,-0.055353,-0.007703,0.017382,0.860472,0.626173,-9.752107
1785345626.600266,0.004367,0.006346,-0.006868,0.036346,-0.050612,-0.019949,0.855004,0.623518,-9.752758
1785345626.608769,-0.005176,-0.007168,0.007471,-0.036805,0.048930,0.021897,0.860325,0.626221,-9.752117
1785345626.616809,0.001504,0.000342,0.001660,0.018927,0.003258,-0.003097,0.860379,0.624387,-9.752230
1785345626.624901,0.003132,0.001995,-0.004172,0.027982,-0.031311,-0.005348,0.856961,0.622150,-9.752674
1785345626.637658,-0.002358,-0.002967,0.005316,-0.025906,0.031073,0.002924,0.860317,0.624213,-9.752247
1785345626.640814,0.000625,0.001820,0.003716,-0.024194,0.023053,-0.004361,0.862838,0.626282,-9.751891
1785345626.651394,-0.001154,-0.001775,-0.006379,0.009262,-0.023445,0.002948,0.860465,0.625668,-9.752140
1785345626.660176,0.000504,-0.000597,-0.001295,-0.014729,-0.012077,-0.000179,0.859487,0.627243,-9.752125
1785345626.668125,0.002040,0.003779,-0.004507,0.032495,-0.027102,-0.008954,0.856399,0.624551,-9.752570
1785345626.676559,-0.001441,-0.003139,0.007742,-0.003581,0.037947,0.006807,0.860150,0.624340,-9.752253
1785345626.686162,0.000424,-0.000300,-0.000180,0.001805,0.001347,-0.000270,0.860256,0.624152,-9.752256
1785345626.693363,0.003352,0.001908,-0.005280,0.016607,-0.038777,-0.008079,0.856249,0.623132,-9.752674
1785345626.703974,-0.000668,0.000947,0.000595,0.006410,0.006225,-0.001209,0.856762,0.622445,-9.752672
1785345626.714173,-0.001962,-0.000861,0.006721,-0.011445,0.028952,0.008792,0.859755,0.623089,-9.752368
1785345626.714272,0.002280,0.000140,-0.009462,-0.014233,-0.037351,-0.011197,0.856270,0.625047,-9.752549
1785345626.725106,-0.002432,-0.001999,0.006295,-0.003241,0.038430,0.007939,0.860070,0.624787,-9.752232
1785345626.732409,0.001236,0.000190,0.001080,0.005718,0.003969,-0.001125,0.860374,0.624196,-9.752243
1785345626.741441,-0.000008,-0.000570,0.000287,0.003407,0.000415,-0.003332,0.860353,0.623894,-9.752264
1785345626.754550,-0.000748,-0.000730,-0.001030,-0.006377,-0.000280,-0.002015,0.860398,0.624530,-9.752219
1785345626.756978,0.001723,0.003069,-0.005151,0.031380,-0.028958,-0.003262,0.857174,0.621917,-9.752670
1785345626.768145,-0.003340,-0.002588,0.003850,-0.043174,0.027594,0.003521,0.860421,0.625680,-9.752143
1785345626.777236,0.002383,0.001999,0.004541,0.036142,-0.002505,0.005484,0.859737,0.622184,-9.752427
1785345626.784747,-0.000563,-0.001660,-0.002524,-0.018657,0.003183,-0.005917,0.860257,0.623993,-9.752266
1785345626.815358,0.001206,-0.000225,-0.000244,-0.004071,-0.001410,-0.004273,0.860152,0.624442,-9.752246
1785345626.815521,0.000248,0.000335,-0.000640,0.001534,-0.001210,0.001422,0.860022,0.624297,-9.752267
1785345626.815588,0.001875,0.001781,-0.005070,0.024742,-0.030116,-0.005987,0.856758,0.622363,-9.752678
1785345626.817803,0.000083,-0.000781,-0.002645,-0.026226,-0.010552,-0.003302,0.856061,0.625054,-9.752567
1785345626.827296,-0.001337,0.000843,0.001471,0.012735,0.009240,0.000091,0.856790,0.623708,-9.752589
1785345626.838804,-0.001135,-0.003322,0.007457,-0.025150,0.025027,0.005563,0.859565,0.625751,-9.752214
1785345626.840529,0.000494,0.000792,0.000574,0.010784,0.005440,-0.003196,0.859935,0.624673,-9.752251
1785345626.851537,0.000367,-0.000032,-0.001013,0.004601,0.001964,-0.000184,0.860065,0.624206,-9.752269
1785345626.858247,0.003206,0.002297,-0.005291,0.020483,-0.033726,-0.008485,0.856494,0.622753,-9.752676
1785345626.867752,-0.003021,-0.002548,0.004187,-0.022505,0.035906,0.008648,0.860302,0.624371,-9.752238
1785345626.874689,-0.000735,-0.000361,-0.001539,-0.017080,-0.001188,-0.002186,0.860398,0.626050,-9.752122
1785345626.884627,0.001048,-0.000834,0.000830,0.007519,-0.005322,-0.003528,0.859768,0.625429,-9.752217
1785345626.891111,0.003084,0.003340,-0.003353,0.023799,-0.033619,-0.007308,0.856170,0.623644,-9.752648
1785345626.902430,-0.003533,-0.001916,0.006083,-0.015550,0.036706,0.005244,0.859949,0.624614,-9.752253
1785345626.908461,0.002901,0.002869,-0.004712,0.024659,-0.032886,-0.003912,0.856428,0.622706,-9.752685
1785345626.920866,0.001724,-0.001600,-0.000838,-0.008308,-0.007552,-0.004986,0.855780,0.623649,-9.752682
1785345626.936674,0.000428,0.000134,-0.001992,0.004114,0.003426,0.002175,0.856069,0.623189,-9.752686
1785345626.936805,-0.000041,-0.000183,-0.000705,-0.003817,-0.003499,-0.004535,0.855758,0.623643,-9.752684
1785345626.942548,-0.003669,-0.002176,0.005341,-0.018692,0.040444,0.007606,0.859951,0.624845,-9.752238
1785345626.954175,0.000478,0.000200,0.001596,0.006655,0.000728,0.000443,0.859937,0.624192,-9.752281
1785345626.955829,0.002452,0.002842,-0.003213,0.024052,-0.032058,-0.006277,0.856492,0.622353,-9.752702
1785345626.970857,0.000099,0.000304,-0.000314,-0.004764,-0.004760,-0.003644,0.856075,0.622907,-9.752703
1785345626.972708,0.001697,0.001830,0.001932,0.025113,0.001898,0.007564,0.855970,0.620396,-9.752873
1785345626.994940,-0.001175,-0.002424,-0.003298,-0.022935,0.000594,-0.007178,0.856290,0.622661,-9.752700
1785345626.995214,-0.001254,-0.003463,0.004003,-0.026624,0.029930,0.001541,0.859538,0.624819,-9.752276
1785345627.003595,0.000454,0.000647,-0.000194,-0.003433,-0.000289,0.000009,0.859555,0.625153,-9.752254
1785345627.010329,-0.000664,0.000590,0.001148,0.011683,0.007807,0.000311,0.860160,0.623925,-9.752279
1785345627.020708,0.000833,-0.001189,0.000969,-0.011949,-0.007693,-0.002171,0.859560,0.625195,-9.752250
1785345627.023773,0.002886,0.004955,-0.002153,0.054986,-0.028996,-0.004476,0.856018,0.620323,-9.752873
1785345627.037600,-0.000332,0.000408,-0.000681,0.001109,-0.002099,-0.000210,0.855799,0.620246,-9.752897
1785345627.042414,0.003831,0.002878,-0.003361,0.006241,-0.022948,-0.015822,0.853419,0.620091,-9.753116
1785345627.057108,-0.004439,-0.004906,0.001599,-0.028456,0.025282,0.012146,0.856296,0.622387,-9.752717
1785345627.057239,0.002450,0.001542,0.001704,0.032229,0.006929,0.003324,0.856563,0.619165,-9.752899
1785345627.079839,0.000488,-0.000086,0.000757,-0.001932,-0.000272,-0.003305,0.856546,0.619385,-9.752886
1785345627.080166,0.000177,0.000085,-0.000824,-0.011844,-0.007416,-0.000247,0.855981,0.620624,-9.752857
1785345627.083131,-0.004427,-0.000309,0.003837,0.039753,-0.000329,0.013045,0.855497,0.616682,-9.753150
1785345627.093940,0.001151,-0.000566,-0.005811,-0.053408,0.007236,-0.017934,0.856802,0.621893,-9.752704
1785345627.103195,0.001342,0.001392,0.003006,0.022043,-0.002587,0.001932,0.856275,0.619788,-9.752885
1785345627.109288,0.002079,-0.000800,0.001127,-0.009743,-0.012191,-0.004523,0.855200,0.620926,-9.752906
1785345627.118540,0.000057,0.000438,-0.000489,0.011191,0.011498,0.002614,0.856179,0.619675,-9.752900
1785345627.124279,0.001746,-0.000539,-0.002747,-0.005404,-0.005362,-0.001742,0.855722,0.620281,-9.752902
1785345627.133883,-0.002762,-0.000228,-0.002805,-0.018289,0.001422,-0.002021,0.856088,0.622041,-9.752758
1785345627.140735,-0.002466,0.001301,0.006455,0.055365,-0.005224,0.014519,0.854934,0.616648,-9.753201
1785345627.150431,0.005445,0.003521,-0.004636,-0.010779,-0.004726,-0.025123,0.854492,0.617979,-9.753156
1785345627.158453,-0.003804,-0.005674,-0.000451,-0.071343,0.004606,0.005856,0.855897,0.624728,-9.752602
1785345627.167964,0.001520,0.000065,0.002188,0.019549,0.004983,-0.001891,0.856114,0.622800,-9.752707
1785345627.174990,0.000510,-0.000163,-0.000062,0.006507,0.001372,0.000128,0.856163,0.622155,-9.752744
1785345627.188933,-0.002004,0.001771,0.004397,0.056624,-0.001048,0.015795,0.855403,0.616575,-9.753165
1785345627.189195,-0.002314,-0.003172,0.003282,-0.020995,0.036905,0.005736,0.859275,0.618061,-9.752730
1785345627.203933,0.003626,0.002805,-0.004775,0.016746,-0.046552,-0.009368,0.854507,0.617143,-9.753207
1785345627.206908,0.001457,0.001844,-0.002453,-0.026401,0.014227,-0.010887,0.856173,0.619599,-9.752906
1785345627.220865,-0.001901,-0.001260,0.003716,0.023019,-0.013922,0.014211,0.854597,0.617433,-9.753181
1785345627.222571,-0.001296,0.000283,0.001481,0.004909,0.004962,-0.001449,0.855006,0.616910,-9.753178
1785345627.232854,0.004872,-0.000251,-0.004253,-0.034579,0.004409,-0.016787,0.855799,0.620335,-9.752891
1785345627.243655,-0.000783,0.000762,-0.000164,0.011766,0.008277,0.000916,0.856451,0.619087,-9.752914
1785345627.251739,0.000111,0.000492,-0.002009,-0.013980,-0.004124,-0.001346,0.856228,0.620498,-9.752844
1785345627.261340,0.001339,-0.000941,-0.001795,-0.007975,-0.004833,-0.003606,0.855846,0.621362,-9.752822
1785345627.268347,0.000613,0.000221,0.001615,0.013062,-0.000143,-0.000554,0.855659,0.620112,-9.752918
1785345627.275133,-0.000227,0.000337,0.001027,-0.008469,-0.004790,-0.001322,0.855300,0.621001,-9.752893
1785345627.287715,0.000038,0.001005,0.000511,0.003994,0.002896,0.000488,0.855530,0.620575,-9.752900
1785345627.291322,-0.003126,-0.000976,0.004263,0.039924,-0.000847,0.014378,0.855000,0.616612,-9.753198
1785345627.304057,0.002232,0.000402,-0.003604,-0.037794,0.004520,-0.016018,0.855849,0.620337,-9.752887
1785345627.311415,0.001025,0.000144,-0.001628,0.004198,0.000976,-0.000492,0.855887,0.619925,-9.752910
1785345627.318264,0.000863,-0.000494,-0.000213,0.000514,-0.000147,-0.000843,0.855861,0.619886,-9.752915
1785345627.329318,-0.001432,-0.002179,0.004945,-0.023102,0.032948,0.001152,0.859355,0.621668,-9.752494
1785345627.333953,-0.000003,0.000084,0.001048,-0.002934,-0.000691,0.001707,0.859335,0.621943,-9.752478
1785345627.345415,-0.000276,0.002603,-0.006867,0.013891,-0.024109,-0.006304,0.856791,0.620980,-9.752763
1785345627.355127,0.001317,0.001092,0.002535,0.023998,-0.002775,0.000236,0.856210,0.618705,-9.752959
1785345627.359964,-0.000789,-0.000485,-0.000748,-0.007586,-0.002732,-0.001017,0.856040,0.619480,-9.752925
1785345627.378316,0.002806,0.002010,-0.005484,-0.019186,-0.021496,-0.017198,0.854125,0.621766,-9.752947
1785345627.378453,-0.000749,0.000939,0.005545,0.064046,-0.003194,0.014079,0.853050,0.615515,-9.753438
1785345627.383147,-0.001551,-0.003636,0.003597,-0.013755,0.015345,0.011617,0.854772,0.616531,-9.753223
1785345627.396690,0.000491,0.000361,-0.000252,-0.005547,-0.001958,-0.000823,0.854650,0.617098,-9.753198
1785345627.398060,0.000052,0.000050,0.000020,0.001625,0.000543,-0.001966,0.854672,0.616953,-9.753205
1785345627.421193,-0.000552,0.000258,0.000555,0.003679,-0.001866,0.001444,0.854451,0.616610,-9.753246
1785345627.421362,-0.000826,-0.000251,-0.000874,-0.006854,-0.001118,-0.002723,0.854418,0.617309,-9.753205
1785345627.441595,0.002133,0.000804,-0.003689,-0.024147,0.011499,-0.013336,0.855779,0.619606,-9.752940
1785345627.441747,-0.000114,-0.001212,-0.001071,-0.023275,0.002293,-0.004469,0.856282,0.621856,-9.752752
1785345627.441809,-0.000327,-0.000259,0.005219,0.051047,-0.013591,0.007151,0.854337,0.617057,-9.753228
1785345627.454468,-0.002464,-0.000945,0.005293,-0.010918,0.043916,0.016386,0.858809,0.617382,-9.752814
1785345627.456482,0.003252,0.001778,-0.005226,0.010515,-0.041742,-0.013144,0.854569,0.617037,-9.753209
1785345627.468175,-0.000478,-0.000296,-0.001164,0.001609,0.000476,-0.000728,0.854590,0.616883,-9.753216
1785345627.477288,-0.000448,0.001798,0.000284,-0.004281,-0.006789,0.003220,0.854005,0.617353,-9.753238
1785345627.485223,-0.001226,-0.000763,0.000666,0.014245,0.011531,-0.003837,0.854916,0.615868,-9.753252
1785345627.490777,0.000028,0.000511,0.000844,0.001584,0.001847,0.004147,0.855094,0.615653,-9.753250
1785345627.510509,0.002598,-0.001850,-0.000663,-0.007540,-0.002530,-0.007444,0.854911,0.616480,-9.753214
1785345627.510658,0.000016,-0.001286,0.001634,-0.058292,0.035119,-0.003552,0.859051,0.621663,-9.752521
1785345627.517243,-0.000489,0.002707,-0.000963,0.065771,-0.031222,0.003158,0.855188,0.615714,-9.753238
1785345627.525207,-0.003073,-0.002665,0.003404,-0.028813,0.030957,0.003696,0.858577,0.618047,-9.752793
1785345627.532724,0.003161,0.003449,-0.005410,0.017978,-0.042083,-0.004056,0.854251,0.616905,-9.753245
1785345627.541871,0.000420,-0.000550,0.000146,-0.001053,0.002035,0.000577,0.854465,0.616974,-9.753222
1785345627.550759,-0.000379,0.000358,0.001512,0.011696,0.010018,-0.000357,0.855279,0.615721,-9.753229
1785345627.557228,0.002374,-0.002443,-0.004558,-0.060633,-0.000922,-0.020933,0.855878,0.621761,-9.752794
1785345627.569162,-0.002834,0.002444,0.005715,0.058636,0.001516,0.016223,0.855339,0.615949,-9.753210
1785345627.572920,0.003784,0.002771,-0.004578,0.010275,-0.023635,-0.016058,0.852839,0.615418,-9.753462
1785345627.585368,-0.002545,-0.002703,-0.002974,-0.067034,0.025421,0.003128,0.856189,0.621506,-9.752783
1785345627.592202,-0.000893,0.000353,0.004992,0.058745,-0.001777,0.009816,0.855299,0.615787,-9.753224
1785345627.601157,-0.002359,-0.001772,0.006077,-0.020600,0.031195,0.009417,0.858632,0.617274,-9.752837
1785345627.608544,0.002665,-0.001676,-0.005340,-0.066226,0.000085,-0.018237,0.859413,0.623814,-9.752352
1785345627.620682,0.000644,0.003329,0.001675,0.092553,-0.031533,0.006164,0.855185,0.615265,-9.753267
1785345627.622653,0.002689,0.000167,-0.004334,-0.044323,-0.001191,-0.012224,0.855588,0.619658,-9.752953
1785345627.634334,-0.003761,-0.000069,0.002544,0.038115,-0.000860,0.010037,0.855056,0.615909,-9.753237
1785345627.658947,0.000534,0.000460,-0.000278,-0.001667,-0.003749,-0.000821,0.854711,0.616126,-9.753254
1785345627.659271,0.000678,0.000535,0.000141,0.003771,0.002639,-0.001810,0.854908,0.615745,-9.753260
