timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,gravity_x,gravity_y,gravity_z
1785345688.821535,0.000795,-0.034265,-0.005549,0.132482,0.049612,-0.050149,0.858573,0.438722,-9.762504
1785345688.837391,-0.002093,-0.036958,0.002911,0.058310,-0.110471,-0.083613,0.846893,0.442392,-9.763358
1785345688.838558,-0.002921,-0.035791,0.002870,0.070324,-0.066784,-0.093535,0.837662,0.442462,-9.764151
1785345688.849066,-0.000860,-0.038407,0.001318,0.043479,-0.108753,-0.085851,0.827061,0.447127,-9.764842
1785345688.854928,-0.000927,-0.037876,0.003636,0.048975,-0.097155,-0.074395,0.816926,0.450543,-9.765539
1785345688.869074,0.002574,-0.037953,0.004430,0.059540,-0.084552,-0.075101,0.807027,0.452385,-9.766276
1785345688.872817,0.004444,-0.037584,0.003206,0.062916,-0.068728,-0.078076,0.798069,0.452985,-9.766985
1785345688.880711,-0.002037,-0.042988,0.012119,0.008683,-0.150821,-0.057885,0.786576,0.462666,-9.767463
1785345688.888677,0.002390,-0.030780,0.003493,0.095751,-0.056051,-0.078845,0.776396,0.460074,-9.768400
1785345688.900234,0.005599,-0.037405,0.002411,0.038165,-0.030545,-0.037222,0.771748,0.459626,-9.768790
1785345688.909351,0.005814,-0.039670,-0.004367,0.039292,-0.051784,-0.086457,0.765554,0.460911,-9.769216
1785345688.912602,0.007544,-0.041444,-0.005028,0.061937,-0.019992,-0.119291,0.760258,0.458776,-9.769730
1785345688.922909,0.009798,-0.032314,0.002682,0.075395,-0.008541,-0.092448,0.754871,0.454687,-9.770339
1785345688.932005,0.012155,-0.039362,-0.002630,0.020630,-0.007596,-0.090170,0.753119,0.454471,-9.770485
1785345688.942551,0.011363,-0.038597,-0.000321,0.040956,0.001363,-0.080616,0.750675,0.452120,-9.770782
1785345688.946163,0.013848,-0.035980,-0.000542,0.035675,0.018644,-0.059834,0.749798,0.448840,-9.771000
1785345688.963852,0.008693,-0.046067,0.004128,0.004421,-0.056734,-0.104794,0.745558,0.453133,-9.771127
1785345688.964666,0.013437,-0.043256,0.001944,0.037436,0.070622,-0.061950,0.748338,0.446336,-9.771227
1785345688.973449,0.016038,-0.035808,0.001371,0.036328,0.025143,-0.059718,0.747884,0.442580,-9.771432
1785345688.986909,0.019720,-0.038362,0.002159,0.022352,-0.018042,-0.068436,0.745227,0.442737,-9.771628
1785345688.987652,0.022017,-0.035901,-0.007247,0.022436,0.104120,-0.061982,0.751413,0.434806,-9.771511
1785345689.001799,0.023291,-0.035433,0.000673,0.016637,0.037990,-0.053798,0.753172,0.431567,-9.771519
1785345689.003574,0.028859,-0.053054,-0.003098,-0.009786,0.066451,-0.140855,0.758895,0.429083,-9.771185
1785345689.013210,0.021974,-0.032818,0.000628,0.011849,0.054944,-0.043438,0.762175,0.424981,-9.771110
1785345689.022408,0.022046,-0.042094,0.002980,-0.027794,0.009581,-0.086983,0.764872,0.427077,-9.770807
1785345689.035832,0.026116,-0.036232,0.003022,0.001469,0.073312,-0.074324,0.770223,0.422763,-9.770575
1785345689.038983,0.027553,-0.029963,-0.000228,-0.021252,0.045750,-0.095578,0.775128,0.422073,-9.770217
1785345689.050761,0.027948,-0.030213,-0.001486,-0.012559,0.082362,-0.077613,0.782065,0.418186,-9.769831
1785345689.053975,0.035056,-0.034480,-0.001009,0.034899,0.149733,-0.072718,0.790714,0.406404,-9.769632
1785345689.072108,0.031353,-0.031856,-0.002703,-0.030278,0.070299,-0.093823,0.798003,0.404708,-9.769110
1785345689.074877,0.030253,-0.027759,0.000371,-0.015951,0.049241,-0.080108,0.802798,0.403266,-9.768776
1785345689.084643,0.029978,-0.030691,0.000958,-0.048245,-0.019098,-0.110881,0.804896,0.408924,-9.768369
1785345689.091059,0.031074,-0.014932,-0.006005,0.001419,0.065009,-0.049800,0.809594,0.404935,-9.768146
1785345689.101100,0.031424,-0.034897,-0.003581,-0.059360,0.054054,-0.092990,0.817651,0.406368,-9.767416
1785345689.106224,0.030725,-0.025367,0.002006,-0.077008,-0.034571,-0.097375,0.820535,0.414988,-9.766811
1785345689.118955,0.030505,-0.027694,-0.001963,-0.056289,-0.002466,-0.094310,0.824340,0.419977,-9.766278
1785345689.122222,0.032062,-0.014961,-0.005065,-0.017416,0.040400,-0.068980,0.828568,0.419129,-9.765956
1785345689.131619,0.035378,-0.020467,0.000824,-0.029935,0.010772,-0.092855,0.831571,0.421356,-9.765605
1785345689.141957,0.030925,-0.020002,0.003073,-0.030921,-0.011436,-0.060957,0.832971,0.424851,-9.765335
1785345689.151149,0.029018,-0.012444,-0.000489,-0.044648,-0.028764,-0.067813,0.834066,0.430536,-9.764992
1785345689.155219,0.032862,-0.016175,0.001144,-0.042945,-0.023303,-0.047600,0.835387,0.435556,-9.764657
1785345689.166786,0.030283,-0.015325,0.003239,-0.039507,-0.039514,-0.041741,0.835306,0.441365,-9.764403
1785345689.177978,0.034484,-0.013003,0.000315,-0.035790,-0.064970,-0.036236,0.833147,0.448564,-9.764259
1785345689.179132,0.031900,-0.013112,0.002752,-0.029169,-0.054222,-0.013455,0.831257,0.454371,-9.764152
1785345689.199232,0.030786,-0.009254,0.003447,-0.044609,-0.088388,-0.010463,0.827951,0.463524,-9.764002
1785345689.199368,0.035937,-0.006080,0.001845,0.013176,-0.003900,0.006574,0.826779,0.462795,-9.764136
1785345689.205179,0.034084,-0.005722,0.005660,-0.006583,-0.056966,0.004536,0.823142,0.467026,-9.764242
1785345689.218447,0.038607,-0.004432,0.006078,-0.005226,-0.100346,0.014375,0.816298,0.473970,-9.764482
1785345689.222409,0.037573,-0.003005,0.002347,-0.010601,-0.114123,0.038873,0.808777,0.481986,-9.764716
1785345689.233855,0.037311,0.000303,0.006784,0.012939,-0.108479,0.068442,0.800031,0.487687,-9.765153
1785345689.237621,0.037589,-0.001989,0.005458,-0.000783,-0.085560,0.071321,0.793835,0.492799,-9.765402
1785345689.251287,0.037812,-0.000312,0.007730,-0.018953,-0.139200,0.073471,0.785010,0.502746,-9.765608
1785345689.253269,0.043427,-0.004859,-0.001412,0.043492,-0.036516,0.082300,0.779366,0.501349,-9.766132
1785345689.268229,0.040555,-0.002561,0.005262,0.016846,-0.130866,0.118387,0.768683,0.507785,-9.766646
1785345689.271391,0.042443,-0.000533,0.004335,0.042253,-0.076848,0.138212,0.760162,0.508643,-9.767269
1785345689.289441,0.045750,-0.000682,0.005964,0.053562,-0.100042,0.165770,0.749197,0.509982,-9.768046
1785345689.289501,0.046924,0.001651,0.005042,0.086293,-0.076213,0.179800,0.737772,0.507285,-9.769056
1785345689.298688,0.046886,-0.002007,0.013027,0.088170,-0.016487,0.210922,0.730500,0.500231,-9.769966
1785345689.307258,0.042358,-0.001351,0.009251,0.096644,-0.039467,0.220690,0.721014,0.494007,-9.770987
1785345689.314633,0.044870,0.005825,0.019419,0.096804,-0.125912,0.234507,0.705272,0.493337,-9.772170
1785345689.323267,0.048006,-0.003114,0.009997,0.122115,-0.088364,0.267967,0.690580,0.488096,-9.773483
1785345689.331314,0.045513,-0.003664,0.021786,0.070443,-0.145697,0.277382,0.675126,0.490237,-9.774455
1785345689.338814,0.048937,-0.003190,0.010293,0.101141,-0.112253,0.292282,0.660117,0.487846,-9.775600
1785345689.352535,0.047452,0.001060,0.009648,0.149598,-0.034698,0.317738,0.647629,0.476696,-9.776985
1785345689.355716,0.053636,-0.003700,0.010239,0.135694,-0.087256,0.306677,0.632236,0.470057,-9.778314
1785345689.364704,0.052531,-0.002562,0.026681,0.075764,-0.114007,0.360933,0.618755,0.469081,-9.779223
1785345689.372742,0.052949,0.002801,0.011911,0.179016,0.015679,0.362036,0.608205,0.452213,-9.780679
1785345689.383268,0.049418,-0.002001,0.014358,0.146701,-0.137518,0.372238,0.588455,0.447469,-9.782106
1785345689.389876,0.054015,-0.002500,0.014287,0.101020,-0.118195,0.372325,0.573099,0.444843,-9.783137
1785345689.399307,0.052397,-0.006929,0.012106,0.106602,-0.109884,0.399949,0.558036,0.441069,-9.784179
1785345689.405713,0.055820,-0.000221,0.011399,0.161266,-0.036199,0.386739,0.545048,0.428679,-9.785462
1785345689.413612,0.057087,-0.003268,0.009973,0.163888,0.043643,0.505732,0.537885,0.410277,-9.786647
1785345689.421493,0.056155,0.008600,0.021097,0.146198,-0.038626,0.448710,0.525711,0.398765,-9.787784
1785345689.436679,0.050946,-0.018144,0.010578,0.135063,-0.024548,0.464130,0.515331,0.387129,-9.788803
1785345689.440595,0.058577,0.016690,0.004221,0.153623,-0.128004,0.351372,0.496040,0.381242,-9.790031
1785345689.454249,0.058314,-0.013347,0.014154,0.100171,-0.121853,0.508072,0.480548,0.378029,-9.790928
1785345689.454338,0.051599,0.002908,0.016172,0.178277,-0.017855,0.486067,0.468235,0.362654,-9.792106
1785345689.475589,0.053781,0.005482,0.012121,0.086941,-0.029966,0.440692,0.460612,0.355264,-9.792738
1785345689.475741,0.057500,0.009449,0.003640,0.183868,-0.046018,0.497210,0.445914,0.341129,-9.793921
1785345689.483176,0.047443,-0.000052,0.012687,0.120518,-0.069758,0.461706,0.433260,0.333504,-9.794752
1785345689.488939,0.052743,0.009364,0.011632,0.135940,-0.067956,0.481956,0.419864,0.324483,-9.795638
1785345689.496785,0.050982,0.001485,0.018197,-0.017303,-0.235832,0.536437,0.402624,0.337007,-9.795939
1785345689.505504,0.044199,0.008075,0.017873,0.090346,-0.062005,0.462359,0.392572,0.331242,-9.796544
1785345689.518864,0.044688,0.016466,0.006243,0.122190,-0.037077,0.477591,0.382635,0.321460,-9.797263
1785345689.520522,0.047881,0.014748,0.004600,0.128741,0.031708,0.501154,0.377753,0.307054,-9.797914
1785345689.530805,0.045711,0.018651,0.012331,0.083582,-0.123298,0.500321,0.363321,0.305218,-9.798517
1785345689.543200,0.045089,0.012511,0.018658,-0.010604,-0.102957,0.539608,0.355977,0.309435,-9.798655
1785345689.546582,0.038353,0.029460,0.009636,0.029151,-0.098967,0.505450,0.346679,0.310420,-9.798957
1785345689.556216,0.041446,0.017482,0.005290,-0.012129,-0.108041,0.525751,0.339040,0.315092,-9.799075
1785345689.563310,0.045358,0.023804,0.001686,-0.021998,-0.096893,0.495899,0.332847,0.320038,-9.799127
1785345689.572984,0.046556,0.027589,0.001056,0.008874,0.015537,0.579214,0.334011,0.315829,-9.799224
1785345689.581285,0.039659,0.020268,0.011503,-0.096285,-0.173482,0.500579,0.325744,0.330919,-9.799004
1785345689.590233,0.038788,0.035346,0.011545,-0.077998,-0.091202,0.560255,0.323177,0.339681,-9.798789
1785345689.597988,0.044860,0.030707,-0.010975,-0.068693,-0.134850,0.502672,0.316505,0.350309,-9.798633
1785345689.609455,0.043126,0.028364,-0.000806,-0.070916,-0.007339,0.628759,0.320477,0.353595,-9.798386
1785345689.618925,0.037559,0.038276,0.005543,-0.070090,-0.079477,0.561944,0.318419,0.360985,-9.798183
1785345689.622047,0.044080,0.030561,0.003256,-0.135034,-0.104108,0.586893,0.317830,0.374856,-9.797682
1785345689.630129,0.045859,0.036146,-0.002940,-0.080476,-0.032291,0.606575,0.320289,0.380326,-9.797391
1785345689.643618,0.042432,0.034060,-0.005425,-0.110612,0.021638,0.596358,0.328747,0.385497,-9.796909
1785345689.648431,0.042831,0.033949,0.007059,-0.104652,0.002945,0.626835,0.335361,0.390986,-9.796467
1785345689.659963,0.043377,0.029344,0.022464,-0.053849,0.110354,0.594382,0.348236,0.386907,-9.796180
1785345689.662679,0.043377,0.029344,0.022464,-0.053849,0.110354,0.594382,0.357328,0.395580,-9.795506
1785345689.672804,0.046819,0.037408,-0.004534,-0.176149,0.002936,0.629499,0.367387,0.406973,-9.794667
1785345689.680220,0.041673,0.037045,-0.002038,-0.142895,0.024929,0.636210,0.377615,0.414420,-9.793966
1785345689.688511,0.045579,0.037841,0.007087,-0.113376,0.042969,0.700199,0.387984,0.418139,-9.793402
1785345689.697702,0.045014,0.045920,-0.005718,-0.161630,0.015449,0.628244,0.398198,0.427659,-9.792581
1785345689.704067,0.059469,0.017757,0.001205,-0.325093,-0.116389,0.714318,0.405129,0.456855,-9.790978
1785345689.720430,0.046988,0.043912,-0.006361,-0.153160,0.011750,0.647028,0.414693,0.465642,-9.790164
1785345689.721303,0.024159,0.039889,-0.000502,0.026242,0.397753,0.787209,0.449212,0.440241,-9.789816
1785345689.735998,0.056484,0.041152,-0.025818,-0.313497,-0.154533,0.684999,0.451549,0.470143,-9.788318
1785345689.740600,0.052686,0.029868,-0.006128,-0.139798,0.041872,0.714038,0.462990,0.475887,-9.787506
1785345689.750716,0.052331,0.038408,0.005043,-0.221736,0.045225,0.716473,0.478356,0.488538,-9.786144
1785345689.755140,0.037130,0.038422,-0.003063,-0.082653,0.261322,0.797062,0.506492,0.479035,-9.785198
1785345689.766186,0.048253,0.029398,0.002987,-0.199912,0.028300,0.763832,0.519208,0.490140,-9.783981
1785345689.773182,0.036327,0.042920,-0.005972,0.031742,0.359600,0.815071,0.551112,0.466456,-9.783394
1785345689.782513,0.047331,0.040940,-0.022214,-0.289073,-0.096067,0.735913,0.556169,0.490735,-9.781920
1785345689.789689,0.039825,0.043772,0.024723,-0.086607,0.183760,0.795523,0.577645,0.485110,-9.780956
1785345689.801117,0.027969,0.057500,-0.011030,-0.171098,0.123473,0.750270,0.597062,0.489759,-9.779558
1785345689.803873,0.032461,0.026012,-0.009559,-0.185244,0.048249,0.830622,0.610444,0.498073,-9.778312
1785345689.818470,0.025140,0.043897,-0.003494,-0.059885,0.125778,0.805708,0.625716,0.492368,-9.777635
1785345689.821702,0.026182,0.058650,-0.025770,-0.113359,0.057907,0.749919,0.636815,0.494505,-9.776811
1785345689.833538,0.027335,0.055040,0.000190,-0.145864,0.068412,0.754179,0.650065,0.499117,-9.775704
1785345689.837665,0.016034,0.051429,0.000745,-0.103765,0.107784,0.796632,0.665343,0.498145,-9.774726
1785345689.855714,0.012729,0.048506,-0.003695,-0.094244,0.096536,0.719407,0.679050,0.497354,-9.773824
1785345689.855849,0.022032,0.061736,0.021318,-0.004232,0.139652,0.747074,0.693459,0.486673,-9.773350
1785345689.866160,0.000187,0.061220,-0.010936,-0.172850,-0.031870,0.712907,0.698095,0.497613,-9.772469
1785345689.871998,0.001003,0.078760,0.023684,0.158473,0.289086,0.670177,0.720452,0.467698,-9.772324
1785345689.883757,0.010159,0.058604,-0.039964,-0.353678,-0.401914,0.545719,0.696705,0.509004,-9.771981
1785345689.889815,-0.011201,0.066455,-0.001561,-0.088408,0.015383,0.573458,0.702446,0.511825,-9.771423
1785345689.897043,-0.033699,0.073947,-0.002105,-0.006669,0.063434,0.576449,0.709905,0.505562,-9.771210
1785345689.918492,-0.026186,0.063847,0.003225,-0.149029,-0.028724,0.501774,0.713300,0.515965,-9.770419
1785345689.919383,-0.029192,0.076316,0.000112,-0.099070,-0.030203,0.450227,0.714823,0.522247,-9.769974
1785345689.921972,-0.037410,0.079144,0.006853,0.076765,0.091264,0.469878,0.722072,0.508358,-9.770173
1785345689.930825,-0.046449,0.076820,-0.004595,-0.016340,0.096529,0.428738,0.732595,0.503245,-9.769655
1785345689.938296,-0.028479,0.085977,-0.009406,-0.194468,-0.204733,0.343900,0.720436,0.524550,-9.769438
1785345689.955536,-0.034194,0.072181,0.000062,-0.100251,-0.072850,0.352388,0.717687,0.533047,-9.769180
1785345689.956479,-0.047587,0.088119,-0.011416,-0.027823,-0.101661,0.337745,0.710041,0.535828,-9.769587
1785345689.965787,-0.044766,0.085895,0.012244,-0.114744,-0.042609,0.334217,0.710473,0.544924,-9.769052
1785345689.973399,-0.048071,0.080263,0.003389,-0.053376,-0.077515,0.302771,0.705748,0.549614,-9.769132
1785345689.984772,-0.047302,0.076137,-0.000372,-0.119316,-0.107005,0.272228,0.700102,0.561532,-9.768861
1785345689.992689,-0.036324,0.076490,0.000278,-0.169129,-0.222294,0.234396,0.685009,0.581709,-9.768750
