timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_fil_x,lin_vel_fil_y,lin_vel_fil_z,ang_vel_fil_x,ang_vel_fil_y,ang_vel_fil_z,gravity_x,gravity_y,gravity_z
1786123614.158059,0.000175,-0.000302,-0.000164,-0.009168,0.004873,0.004206,-0.000030,-0.000047,-0.000017,-0.005297,-0.004184,-0.000071,-0.198057,-0.066109,-9.807778
1786123614.165762,-0.000427,-0.000580,0.000278,0.002760,-0.002324,-0.002156,-0.000012,-0.000070,-0.000031,0.003926,0.003654,0.003055,-0.198192,-0.065869,-9.807777
1786123614.176064,-0.000253,0.000855,0.001805,-0.001311,-0.001107,-0.000299,-0.000040,-0.000105,-0.000010,-0.000325,0.000534,-0.000031,-0.198028,-0.065813,-9.807780
1786123614.183885,-0.000583,0.000249,-0.000756,-0.000635,0.003648,0.000144,-0.000065,0.000006,0.000200,-0.000124,0.001710,0.000003,-0.198084,-0.066091,-9.807777
1786123614.190151,-0.000087,-0.000888,-0.002197,0.002719,-0.000144,-0.001259,-0.000100,0.000023,0.000136,0.002667,0.000393,0.000271,-0.198238,-0.066023,-9.807775
1786123614.199429,0.000905,0.000999,-0.001297,0.015015,-0.013857,0.000823,-0.000100,-0.000018,0.000030,0.000431,-0.001345,-0.000567,-0.199055,-0.064354,-9.807769
1786123614.207004,0.000517,0.000184,-0.001031,-0.014073,0.013059,-0.000906,-0.000002,0.000080,-0.000100,-0.012109,-0.006398,0.000685,-0.198432,-0.065636,-9.807773
1786123614.216429,-0.000068,-0.001628,0.000835,-0.003836,0.000995,0.002055,0.000033,0.000087,-0.000162,0.007240,0.003427,-0.000417,-0.198130,-0.065850,-9.807778
1786123614.224179,-0.000361,0.001658,0.000169,-0.007467,0.010202,0.000110,0.000023,-0.000083,-0.000064,0.004484,0.003710,0.001303,-0.197881,-0.066778,-9.807777
1786123614.235503,-0.000083,0.000406,0.002192,0.006172,-0.006169,-0.001221,-0.000003,0.000035,-0.000047,0.009989,0.003705,0.000571,-0.198276,-0.065892,-9.807775
1786123614.238893,-0.003752,0.000998,0.000746,-0.009889,0.024020,-0.001522,-0.000014,0.000087,0.000258,-0.002003,-0.001082,-0.000493,-0.198258,-0.066755,-9.807769
1786123614.250449,0.000639,-0.000603,-0.001149,-0.000668,-0.007359,0.003392,-0.000065,0.000099,0.000265,0.015971,-0.000080,-0.001178,-0.197879,-0.066005,-9.807782
1786123614.260294,0.000004,0.000029,-0.001307,0.008055,-0.000468,-0.000973,0.000034,-0.000000,0.000065,0.000823,0.002287,0.001928,-0.198590,-0.065682,-9.807770
1786123614.266579,0.000219,-0.000298,-0.003432,0.000644,-0.001489,-0.004813,0.000031,0.000002,-0.000076,-0.002671,-0.004302,0.000239,-0.198600,-0.065582,-9.807770
1786123614.274741,0.001310,0.000380,0.001277,-0.006579,-0.000331,0.004203,0.000039,-0.000011,-0.000223,-0.002517,-0.001777,-0.003085,-0.198092,-0.065747,-9.807779
1786123614.282912,-0.001058,-0.000552,0.001898,0.001433,0.001124,-0.003415,0.000133,0.000018,-0.000115,0.000088,0.003580,0.001587,-0.198237,-0.065790,-9.807776
1786123614.290715,-0.000351,0.000157,0.001605,-0.004148,0.002284,0.001729,0.000045,-0.000024,0.000036,0.000008,0.000070,-0.001630,-0.198002,-0.066067,-9.807779
1786123614.298633,0.001759,0.000936,0.001818,0.036844,-0.023116,-0.000328,0.000017,-0.000012,0.000146,0.002197,0.002064,0.000527,-0.200022,-0.063360,-9.807756
1786123614.307586,-0.000826,-0.000664,0.001092,-0.014970,0.007747,-0.000095,0.000141,0.000056,0.000266,-0.022931,-0.016825,0.000534,-0.199042,-0.064469,-9.807769
1786123614.315493,0.000530,0.000936,-0.002414,-0.000909,-0.005822,-0.001552,0.000055,-0.000009,0.000342,-0.000062,0.001376,-0.000060,-0.198816,-0.064073,-9.807776
1786123614.326393,-0.001410,-0.000977,-0.003066,-0.022397,0.024084,-0.000671,0.000088,0.000058,0.000146,-0.003434,0.002619,-0.001107,-0.197514,-0.067338,-9.807780
1786123614.332374,0.002024,0.000121,0.000135,0.013767,-0.014870,0.000585,-0.000102,-0.000073,-0.000266,0.020213,0.009612,-0.001107,-0.197952,-0.066233,-9.807779
1786123614.340743,-0.000037,-0.000033,0.002411,0.010417,-0.004357,0.002985,-0.000017,-0.000066,-0.000252,-0.004821,-0.001298,0.000146,-0.198615,-0.065591,-9.807770
1786123614.349419,-0.000289,0.000580,0.000775,-0.003904,0.001756,-0.000667,-0.000018,-0.000063,-0.000042,-0.006812,-0.005817,0.002248,-0.198360,-0.065851,-9.807773
1786123614.359566,-0.000398,-0.000394,0.000356,-0.001913,0.000837,-0.001760,-0.000041,-0.000009,0.000029,-0.000223,-0.000019,0.000335,-0.198217,-0.065997,-9.807775
1786123614.367433,-0.000888,0.001495,-0.001826,0.009606,-0.008291,0.003928,-0.000081,-0.000051,0.000066,0.001211,0.001148,-0.001140,-0.198670,-0.065133,-9.807772
1786123614.375953,0.000605,-0.000817,0.000544,-0.003779,0.005663,-0.002582,-0.000136,0.000054,-0.000063,-0.006885,-0.003436,0.002347,-0.198551,-0.065688,-9.807771
1786123614.384455,0.001287,-0.001305,-0.000964,0.001367,-0.008243,0.006309,-0.000077,-0.000015,-0.000015,0.002099,-0.000225,-0.000921,-0.198398,-0.065007,-9.807778
1786123614.392424,-0.000069,0.001497,0.000283,-0.015152,0.016622,-0.003562,0.000032,-0.000118,-0.000091,-0.004479,0.001297,0.003889,-0.197769,-0.066646,-9.807780
1786123614.400808,-0.000069,0.001497,0.000283,-0.015152,0.016622,-0.003562,0.000026,-0.000004,-0.000065,0.012585,0.005992,-0.001134,-0.199297,-0.064158,-9.807766
1786123614.407426,0.000783,-0.000549,0.001274,0.009933,-0.017989,0.003609,0.000099,0.000094,0.000132,-0.015712,-0.010312,-0.002328,-0.199472,-0.062837,-9.807771
1786123614.416235,-0.002660,-0.001213,-0.004865,-0.032709,0.030667,-0.000435,0.000134,0.000062,0.000192,-0.019372,-0.005648,0.001575,-0.197793,-0.066328,-9.807782
1786123614.425010,-0.000659,0.000227,-0.000724,0.009801,-0.000990,-0.003368,-0.000113,-0.000051,-0.000255,0.020360,0.011139,-0.000124,-0.198555,-0.065943,-9.807769
1786123614.433450,-0.000345,0.000136,0.002944,-0.004519,-0.002755,0.001030,-0.000163,-0.000028,-0.000300,0.004735,-0.001854,-0.002210,-0.198122,-0.065866,-9.807778
1786123614.444491,0.001492,-0.000163,-0.000303,0.002591,-0.004961,0.001140,-0.000178,-0.000014,-0.000039,0.001185,0.002852,-0.000243,-0.198187,-0.065264,-9.807781
1786123614.449675,-0.001187,0.000971,0.000529,-0.024609,0.028163,0.002595,0.000039,-0.000034,-0.000070,-0.003447,0.000599,0.000722,-0.197535,-0.067051,-9.807782
1786123614.458434,0.000199,0.001301,0.001656,0.006476,-0.006769,-0.001158,0.000003,-0.000003,-0.000052,0.021887,0.008663,0.001724,-0.197846,-0.066307,-9.807781
1786123614.470244,0.000221,-0.000229,0.000207,0.012871,-0.008024,0.001232,0.000019,0.000110,0.000095,0.002159,0.000694,-0.000067,-0.198897,-0.064903,-9.807769
1786123614.474356,0.005183,-0.001342,-0.006031,0.050331,-0.065672,0.007262,0.000048,0.000062,0.000113,-0.008238,-0.006377,0.001012,-0.199828,-0.061700,-9.807770
1786123614.483511,-0.001691,-0.001534,0.000512,-0.031061,0.036692,-0.002695,0.000147,0.000035,-0.000005,-0.054987,-0.017510,0.005609,-0.198422,-0.065779,-9.807773
1786123614.488827,-0.001762,0.000398,0.002262,0.002654,-0.001697,-0.005032,-0.000020,-0.000111,0.000040,0.010160,0.003951,-0.000098,-0.198524,-0.065646,-9.807771
1786123614.500711,-0.000307,0.000495,-0.001029,-0.012882,0.009477,-0.000684,-0.000079,-0.000095,0.000114,0.002554,0.000274,-0.003365,-0.197525,-0.067218,-9.807781
1786123614.508765,0.001284,0.000386,0.000083,0.009066,-0.008761,0.002228,-0.000114,-0.000005,-0.000057,0.011210,0.006313,-0.001958,-0.197939,-0.066315,-9.807779
1786123614.517414,-0.000497,0.000173,0.003323,0.013087,-0.008102,-0.001250,-0.000015,0.000023,-0.000048,-0.003226,-0.001133,0.000921,-0.198728,-0.065273,-9.807770
1786123614.526345,0.001110,0.001531,0.000658,0.023588,-0.019528,-0.001510,-0.000054,0.000035,0.000226,-0.009248,-0.006696,-0.000303,-0.200041,-0.062931,-9.807758
1786123614.535439,-0.000408,0.001040,-0.002341,-0.019773,0.016105,0.003008,0.000047,0.000165,0.000266,-0.021387,-0.012646,-0.000823,-0.198909,-0.064908,-9.807768
1786123614.541314,-0.001009,-0.004393,-0.001297,-0.025576,0.026742,-0.003770,0.000007,0.000244,0.000034,0.007675,0.004161,0.001510,-0.198095,-0.066877,-9.807772
1786123614.549321,-0.000561,0.000168,-0.002205,-0.002297,-0.009664,0.002286,-0.000033,0.000063,-0.000019,0.025743,0.011028,-0.002189,-0.197649,-0.066234,-9.807785
1786123614.557367,0.001159,-0.001299,-0.000498,0.007168,-0.000024,-0.001304,-0.000072,0.000068,-0.000179,0.004535,0.008110,0.000638,-0.198178,-0.066028,-9.807776
1786123614.565903,0.001159,-0.001299,-0.000498,0.007168,-0.000024,-0.001304,0.000019,-0.000033,-0.000204,-0.000011,-0.001471,-0.000473,-0.199121,-0.064655,-9.807766
1786123614.580692,-0.000651,0.001085,0.002548,-0.005227,0.003773,0.002663,0.000117,0.000005,-0.000206,-0.011141,-0.008246,-0.000369,-0.198603,-0.065440,-9.807771
1786123614.581867,-0.001926,0.008479,0.021585,-0.096935,-0.010312,0.013948,-0.000044,0.000234,0.000379,0.000277,-0.000177,0.001800,-0.197516,-0.065732,-9.807791
1786123614.590294,0.000135,0.001359,-0.002253,0.005206,0.010268,-0.007219,-0.000048,0.000248,0.000414,0.016542,0.060433,0.007895,-0.198236,-0.066368,-9.807772
1786123614.598996,-0.000828,-0.002988,-0.004891,0.004715,-0.007224,-0.001561,-0.000034,0.000334,0.000213,0.011392,0.016520,-0.001662,-0.198391,-0.065647,-9.807774
1786123614.607242,-0.000260,-0.002208,-0.000325,-0.008974,0.009004,0.004203,-0.000099,0.000062,-0.000207,-0.001621,0.003755,-0.001725,-0.197970,-0.066589,-9.807776
1786123614.615562,0.000424,0.001117,-0.000132,0.012002,-0.011453,0.000649,-0.000111,-0.000109,-0.000220,0.007146,0.003871,0.002052,-0.198545,-0.065364,-9.807773
1786123614.624963,0.000383,0.001235,0.001180,0.001898,-0.000973,-0.000650,-0.000071,-0.000017,-0.000213,-0.007693,-0.004288,0.001316,-0.198677,-0.065217,-9.807771
1786123614.634545,0.000117,0.001388,0.004373,-0.009336,0.006311,-0.000834,-0.000027,0.000103,-0.000080,-0.004141,-0.003471,0.000017,-0.198075,-0.066086,-9.807777
1786123614.641685,0.004344,0.010663,0.010258,-0.047688,0.068858,0.018619,-0.000012,0.000230,0.000357,0.004784,0.002458,-0.000756,-0.196672,-0.071789,-9.807766
1786123614.650544,-0.003566,-0.010330,-0.010049,0.031248,-0.045139,-0.011969,0.000232,0.000817,0.000916,0.056675,0.014031,0.011773,-0.197811,-0.067150,-9.807776
1786123614.658571,-0.000210,-0.001538,-0.006680,0.027713,-0.024180,-0.007581,-0.000090,-0.000132,-0.000017,-0.015557,-0.004231,-0.003546,-0.199171,-0.064587,-9.807765
1786123614.668060,0.000620,-0.000638,0.001583,0.000617,-0.005165,0.002656,-0.000102,-0.000240,-0.000500,-0.028528,-0.013777,-0.006248,-0.199046,-0.064118,-9.807771
1786123614.678209,-0.001355,0.001916,0.002822,-0.009607,0.008456,0.000860,-0.000031,-0.000280,-0.000302,-0.014393,-0.004568,-0.000616,-0.198456,-0.065248,-9.807775
1786123614.681149,0.001993,0.004631,0.008526,-0.022707,0.031370,0.005437,-0.000174,-0.000042,0.000040,0.002619,0.002264,0.000228,-0.198168,-0.066328,-9.807774
1786123614.692063,0.000370,0.001139,-0.000650,-0.001508,-0.004029,0.002299,-0.000153,0.000006,0.000126,0.025199,0.007258,0.003376,-0.197857,-0.065985,-9.807783
1786123614.700471,0.000504,-0.002600,-0.002024,0.002130,0.003105,-0.003530,-0.000085,0.000153,0.000030,0.006962,0.004533,0.002720,-0.198119,-0.066160,-9.807776
1786123614.708909,-0.000409,-0.002335,-0.003814,0.012511,-0.008173,-0.004260,-0.000039,-0.000059,-0.000130,0.003440,-0.000731,-0.001435,-0.198848,-0.065155,-9.807768
1786123614.716921,0.000524,-0.000226,-0.001579,-0.008236,0.001413,0.008976,-0.000068,-0.000238,-0.000418,-0.007543,-0.006500,-0.003350,-0.198270,-0.065493,-9.807778
1786123614.726363,-0.001230,0.001579,0.003021,-0.008221,0.011394,-0.006223,-0.000026,-0.000239,-0.000503,-0.000213,0.002423,0.004612,-0.197953,-0.066751,-9.807775
1786123614.733678,0.000178,0.003961,0.004647,0.012607,-0.012329,0.004266,-0.000142,-0.000063,-0.000162,0.008801,0.003088,-0.002701,-0.198470,-0.065600,-9.807773
1786123614.743683,0.000372,-0.000103,0.003559,-0.010077,0.008797,0.000117,-0.000124,0.000179,0.000128,-0.007669,-0.003781,0.001925,-0.197860,-0.066762,-9.807777
1786123614.750692,0.000390,-0.001376,-0.004836,-0.002964,0.000717,0.003821,-0.000070,0.000152,0.000502,0.005088,0.002792,0.000573,-0.197682,-0.066882,-9.807780
1786123614.758474,-0.000147,-0.001775,-0.005764,0.020535,-0.011180,-0.005631,-0.000044,0.000068,0.000211,0.003048,0.002769,0.002654,-0.198844,-0.065520,-9.807766
1786123614.767344,0.000429,-0.001273,-0.001691,0.009794,-0.016573,0.002552,-0.000051,-0.000059,-0.000201,-0.010996,-0.009251,-0.002563,-0.199114,-0.063868,-9.807771
1786123614.775078,0.001690,0.000303,0.002330,0.019580,-0.011897,-0.003194,-0.000009,-0.000167,-0.000336,-0.017059,-0.005563,0.000780,-0.200179,-0.062490,-9.807758
1786123614.783688,-0.002634,0.000509,0.000502,-0.031400,0.031635,-0.001947,0.000107,-0.000136,-0.000156,-0.018619,-0.011496,-0.001623,-0.198674,-0.065938,-9.807766
1786123614.797024,-0.000730,0.001202,0.001392,-0.003257,-0.003431,0.000344,-0.000121,-0.000082,-0.000099,0.020992,0.007949,-0.002332,-0.198114,-0.065673,-9.807779
1786123614.797752,0.010282,-0.002549,0.026896,0.020579,-0.037282,-0.022800,-0.000233,0.000148,0.000168,0.006248,0.006115,-0.000672,-0.198158,-0.065372,-9.807781
1786123614.807103,0.000169,0.000819,-0.001785,0.006244,-0.000762,0.002611,-0.000226,0.000147,0.000186,-0.024855,-0.001794,-0.014605,-0.198662,-0.065100,-9.807772
1786123614.815689,0.001336,-0.000879,-0.002767,0.000824,0.004210,-0.001622,-0.000188,0.000210,0.000002,-0.010961,-0.004152,-0.003380,-0.198857,-0.065406,-9.807766
1786123614.826122,-0.000791,-0.000867,-0.002051,-0.000197,-0.005522,0.000765,-0.000065,0.000123,-0.000223,-0.000999,-0.002949,-0.001909,-0.198633,-0.064886,-9.807774
1786123614.833813,-0.000520,0.000264,0.000464,-0.009198,0.019687,-0.001043,-0.000147,0.000008,-0.000435,-0.003170,0.000680,0.000231,-0.198523,-0.066521,-9.807765
1786123614.840481,-0.001014,0.000217,0.003926,-0.007998,-0.002450,0.004629,-0.000171,0.000024,-0.000379,0.013951,0.001405,-0.000372,-0.197971,-0.066561,-9.807776
1786123614.849683,0.000375,0.000659,0.000411,0.012043,-0.008575,-0.002001,-0.000213,0.000034,-0.000164,0.006071,0.006291,0.003004,-0.198709,-0.065447,-9.807769
1786123614.862495,-0.000255,0.000389,0.001500,-0.000279,-0.002881,0.001826,-0.000159,0.000092,-0.000108,-0.005825,-0.003125,0.000165,-0.198541,-0.065122,-9.807774
1786123614.864540,0.006298,-0.001690,0.000722,0.014766,0.019898,-0.009531,-0.000174,0.000141,0.000157,-0.003592,-0.000095,0.001553,-0.198965,-0.065387,-9.807764
1786123614.874207,0.000989,-0.001241,-0.002776,-0.007967,0.006527,0.001798,-0.000143,0.000133,0.000160,0.007098,-0.013629,-0.005138,-0.198481,-0.066237,-9.807768
1786123614.883039,-0.000704,-0.001267,-0.002939,0.014961,-0.010189,-0.003774,-0.000029,-0.000005,-0.000133,0.008851,-0.001361,-0.000572,-0.199377,-0.064946,-9.807759
1786123614.894599,-0.000538,0.000786,0.001358,-0.009492,0.004396,0.001412,-0.000084,-0.000112,-0.000371,-0.006981,-0.007184,-0.002327,-0.198550,-0.065799,-9.807770
1786123614.900418,-0.001876,0.002038,0.004333,-0.013710,0.013774,-0.004047,-0.000146,0.000008,-0.000140,0.002704,0.003014,0.000274,-0.198109,-0.066815,-9.807772
1786123614.908120,-0.000005,0.000477,0.002561,-0.008244,0.003213,0.002069,-0.000210,0.000083,0.000025,0.012802,0.006520,-0.002598,-0.197613,-0.067266,-9.807779
1786123614.916031,0.001309,0.000379,-0.001225,0.013044,-0.019301,0.004680,-0.000197,0.000110,0.000191,0.008840,0.007175,0.000456,-0.198009,-0.065504,-9.807783
1786123614.926391,-0.000192,-0.001885,-0.001996,0.010022,0.000455,-0.002354,-0.000093,0.000128,0.000095,-0.011975,-0.000489,0.003600,-0.198980,-0.065180,-9.807765
1786123614.934741,0.001519,-0.001779,-0.004899,0.005067,-0.004022,-0.003603,-0.000103,-0.000102,-0.000146,-0.006750,-0.006643,0.000033,-0.199254,-0.064722,-9.807763
1786123614.942695,0.000420,0.000545,0.002349,-0.007312,0.003414,0.006746,0.000019,-0.000230,-0.000506,-0.006282,-0.004639,-0.002319,-0.198807,-0.065177,-9.807769
1786123614.950035,-0.001484,0.002990,0.004655,-0.001385,-0.001216,-0.003057,0.000048,-0.000177,-0.000311,0.001785,0.002306,0.003629,-0.198687,-0.065131,-9.807771
1786123614.959068,-0.001613,0.001622,0.003429,-0.014635,0.011711,0.004869,-0.000044,0.000015,-0.000009,0.000308,0.002095,-0.000669,-0.197844,-0.066567,-9.807779
1786123614.966888,0.001296,0.000371,-0.000475,0.007669,-0.008803,-0.006165,-0.000187,0.000162,0.000305,0.011335,0.007412,0.002916,-0.198159,-0.065725,-9.807778
1786123614.976014,0.000189,-0.002289,-0.004491,0.009034,-0.005556,0.001763,-0.000086,0.000178,0.000254,-0.003204,0.000028,-0.002960,-0.198730,-0.064969,-9.807772
1786123614.984277,0.001062,-0.001442,-0.002586,0.005911,-0.001686,-0.000235,-0.000060,-0.000050,-0.000185,-0.006925,-0.004328,0.000261,-0.199128,-0.064669,-9.807766
1786123614.991218,-0.000766,-0.000941,-0.000006,-0.003216,0.000966,-0.004752,0.000026,-0.000158,-0.000371,-0.005053,-0.004928,0.000078,-0.198954,-0.064809,-9.807768
1786123615.000495,-0.000323,0.001706,0.000978,-0.004652,0.000014,0.002016,-0.000017,-0.000202,-0.000353,-0.000522,-0.000134,-0.003161,-0.198556,-0.064963,-9.807775
1786123615.008322,-0.001337,0.002599,0.002999,-0.017430,0.016639,-0.004326,-0.000047,-0.000018,-0.000224,0.001082,0.003005,0.000170,-0.197776,-0.066637,-9.807780
1786123615.016638,-0.000514,-0.000754,0.001394,0.003267,-0.001505,0.001075,-0.000137,0.000166,0.000002,0.015156,0.008007,-0.003002,-0.197979,-0.066426,-9.807777
1786123615.023787,0.000513,-0.001679,0.000401,0.002365,-0.004638,-0.001840,-0.000168,0.000095,0.000114,0.003946,0.001314,-0.000276,-0.198019,-0.066063,-9.807779
1786123615.032310,0.001758,-0.000933,-0.004957,0.022610,-0.018184,0.006999,-0.000128,-0.000011,0.000132,-0.002084,0.000058,-0.001255,-0.199220,-0.063964,-9.807768
1786123615.040451,0.002106,-0.000885,0.002623,0.026788,-0.023757,-0.001268,0.000031,-0.000089,-0.000295,-0.017798,-0.009750,0.004649,-0.200532,-0.061423,-9.807758
1786123615.048963,-0.001376,0.001102,0.001773,-0.029409,0.030107,-0.000619,0.000191,-0.000151,-0.000074,-0.028255,-0.014812,0.001278,-0.199151,-0.064653,-9.807765
1786123615.059735,-0.000729,0.000491,-0.001664,-0.008003,0.002481,0.001023,0.000062,-0.000047,0.000082,0.015965,0.005816,-0.000267,-0.198455,-0.065203,-9.807776
1786123615.066837,-0.001983,-0.000443,0.000003,-0.022639,0.018429,0.001491,-0.000039,0.000022,-0.000137,0.009819,0.006917,0.000498,-0.197445,-0.066969,-9.807784
1786123615.077220,0.000428,-0.000204,0.000230,0.004043,-0.005833,-0.001466,-0.000150,-0.000004,-0.000130,0.020776,0.012386,0.000912,-0.197618,-0.066267,-9.807785
1786123615.083723,0.000904,-0.001892,0.001235,0.008820,0.000576,-0.000264,-0.000085,-0.000028,-0.000089,0.002768,0.003364,-0.000635,-0.198156,-0.066098,-9.807776
1786123615.092566,0.001755,0.000041,0.000931,0.032180,-0.028159,0.000626,-0.000037,-0.000117,-0.000025,-0.000966,-0.004484,-0.000260,-0.199876,-0.062813,-9.807762
1786123615.100446,-0.001176,0.001314,-0.000819,-0.019922,0.015038,-0.000620,0.000119,-0.000104,0.000058,-0.026314,-0.015245,0.000733,-0.198861,-0.064452,-9.807772
1786123615.108212,-0.000678,0.001630,0.000237,-0.008059,0.009773,-0.004329,0.000030,-0.000005,-0.000002,0.004290,0.003122,-0.000410,-0.198564,-0.065368,-9.807772
1786123615.116185,-0.000230,0.000105,-0.002026,-0.014099,0.013472,0.001511,-0.000020,0.000109,0.000014,0.009610,0.003809,-0.003154,-0.197914,-0.066748,-9.807776
1786123615.124235,-0.000665,-0.001954,-0.002338,0.015520,-0.017865,0.002081,-0.000036,0.000109,-0.000135,0.015461,0.007051,-0.000326,-0.198544,-0.064991,-9.807775
1786123615.134418,0.000066,-0.000415,0.001424,-0.006595,0.003628,-0.001704,-0.000083,-0.000045,-0.000301,-0.009381,-0.002779,0.001476,-0.198064,-0.065566,-9.807781
1786123615.144401,0.001071,0.000413,0.001174,0.010093,-0.004068,-0.000151,-0.000066,-0.000089,-0.000105,0.000311,0.002238,-0.000719,-0.198842,-0.064838,-9.807770
1786123615.148762,0.001722,0.000457,0.002911,-0.000200,-0.002459,0.006539,0.000056,-0.000035,0.000034,-0.005103,-0.004729,-0.000212,-0.198790,-0.064743,-9.807772
1786123615.156840,-0.000584,-0.001143,-0.000947,-0.001576,0.001049,-0.001367,0.000093,-0.000024,0.000098,-0.003306,-0.000988,0.004165,-0.198706,-0.064866,-9.807773
1786123615.166834,-0.001345,0.001131,-0.001618,-0.003805,0.004099,-0.000139,0.000043,-0.000108,0.000021,-0.000297,0.000254,0.000607,-0.198504,-0.065375,-9.807774
