timestamp,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,gravity_x,gravity_y,gravity_z
1785347226.394102,0.003127,-0.000333,0.000647,0.007059,0.009710,0.014243,0.821805,0.558647,-9.759541
1785347226.399824,0.003572,-0.003259,0.000784,-0.018821,-0.011195,0.023945,0.821429,0.559663,-9.759515
1785347226.409741,0.002207,-0.000788,0.000002,0.000279,0.001859,0.015404,0.821663,0.559467,-9.759506
1785347226.417140,0.001636,-0.000280,-0.000640,0.000944,-0.004459,0.016440,0.821384,0.559347,-9.759537
1785347226.431743,0.000817,-0.000818,-0.000019,0.000604,0.001424,0.010374,0.821631,0.559090,-9.759531
1785347226.431885,0.107057,-0.061936,0.016042,-0.283297,-0.307394,1.180145,0.821349,0.559397,-9.759537
1785347226.443099,0.001393,-0.000754,0.000806,0.003417,-0.000179,0.011139,0.821315,0.558921,-9.759567
1785347226.451141,0.002296,-0.000997,0.000546,-0.009828,-0.001010,0.014103,0.821418,0.559589,-9.759520
1785347226.458952,0.001473,-0.001334,-0.001057,-0.010694,-0.008089,0.017088,0.821006,0.560375,-9.759510
1785347226.466527,0.000713,-0.001352,-0.000500,0.003309,0.006406,0.019107,0.821490,0.559922,-9.759495
1785347226.478547,0.000769,-0.001539,-0.000467,-0.005436,-0.002903,0.009265,0.821311,0.560506,-9.759477
1785347226.484424,0.001022,-0.001462,0.000165,-0.011035,-0.004105,0.022712,0.821243,0.561047,-9.759451
1785347226.493559,0.001282,0.000325,-0.000011,0.003381,-0.003200,0.015530,0.820968,0.560673,-9.759496
1785347226.500861,0.000380,-0.003165,0.001302,-0.014375,-0.004802,0.016557,0.820858,0.561627,-9.759450
1785347226.507346,0.001424,-0.001254,0.000796,-0.000804,-0.001899,0.024794,0.820814,0.561553,-9.759458
1785347226.519649,0.000079,-0.000791,0.000078,0.003903,0.001857,0.009873,0.821003,0.560945,-9.759477
1785347226.529597,-0.002695,0.003961,-0.006024,0.059938,0.032742,0.020571,0.823213,0.554504,-9.759659
1785347226.538635,0.000863,-0.001416,0.003539,-0.021887,0.028274,0.001959,0.826012,0.555949,-9.759340
1785347226.541396,0.001422,0.000040,0.002813,-0.049250,-0.050140,0.057286,0.824974,0.557341,-9.759349
1785347226.550703,0.003061,-0.003805,0.004333,-0.066464,-0.035190,0.017259,0.822931,0.563667,-9.759158
1785347226.563439,-0.002510,0.001359,-0.003249,0.044811,0.029710,0.010537,0.825666,0.557446,-9.759284
1785347226.565713,-0.001480,-0.003815,-0.001477,-0.095229,-0.071102,0.050857,0.824522,0.559686,-9.759253
1785347226.597909,0.000059,0.000117,0.000082,0.001938,0.000032,0.006213,0.824509,0.558906,-9.759299
1785347226.598072,-0.045394,-0.140176,-0.111992,-0.029225,0.063763,0.762860,0.824667,0.558822,-9.759290
1785347226.598148,-0.144699,0.013623,0.085789,-0.401445,-0.983087,1.963801,0.824058,0.559106,-9.759325
1785347226.598219,0.032345,-0.031663,0.141273,0.991308,1.337656,2.013343,0.824910,0.558145,-9.759308
1785347226.608869,-0.001542,-0.001291,-0.000553,-0.004487,0.001285,0.015914,0.825191,0.558426,-9.759268
1785347226.619877,-0.001104,-0.002715,-0.002404,-0.000772,0.006870,0.002200,0.825943,0.558359,-9.759209
1785347226.626238,-0.002556,0.001490,0.003881,-0.002972,-0.020367,0.042384,0.824838,0.558513,-9.759293
1785347226.634952,0.004642,-0.000252,0.006076,-0.061873,-0.051550,0.021153,0.821492,0.564258,-9.759245
1785347226.643306,-0.007166,0.000783,-0.004333,0.077169,0.053723,0.018697,0.824800,0.557196,-9.759372
1785347226.650400,-0.003864,-0.003633,-0.004158,-0.018799,0.002154,0.017662,0.825220,0.558333,-9.759271
1785347226.659813,0.000842,-0.004776,0.009804,-0.004887,0.008948,0.043913,0.826277,0.558259,-9.759186
1785347226.669825,-0.003353,0.003802,-0.009138,0.003325,-0.008811,-0.015586,0.825308,0.558229,-9.759270
1785347226.680983,-0.002537,-0.002005,0.003945,0.042241,0.034634,0.037219,0.828413,0.552697,-9.759322
1785347226.682812,-0.026150,-0.015224,-0.006554,0.135450,0.127295,0.060559,0.830287,0.549838,-9.759324
1785347226.696177,-0.000687,0.000958,0.000996,-0.016069,-0.018254,0.016517,0.828384,0.552098,-9.759358
1785347226.697988,-0.009738,-0.004738,-0.003808,-0.030105,0.008918,0.056190,0.828671,0.552501,-9.759311
1785347226.707931,-0.003063,-0.000521,0.000910,0.010435,0.002715,0.020921,0.828843,0.551275,-9.759366
1785347226.716374,-0.004537,-0.003494,-0.003060,0.000284,0.022014,0.002860,0.830638,0.550922,-9.759233
1785347226.727235,-0.000787,0.001360,0.001660,-0.012162,-0.021422,0.024614,0.828724,0.552329,-9.759316
1785347226.734244,-0.005057,-0.000806,0.000235,-0.000616,-0.002967,0.024947,0.828602,0.552246,-9.759331
1785347226.743083,-0.003952,-0.000971,-0.000709,0.002249,0.002744,0.019137,0.828871,0.551863,-9.759330
1785347226.751273,-0.004295,-0.000646,-0.000460,-0.007558,-0.005121,0.019896,0.828635,0.552377,-9.759321
1785347226.758833,-0.004169,-0.000362,-0.001286,-0.002434,0.001905,0.020169,0.828866,0.552391,-9.759300
1785347226.767701,-0.003136,-0.001080,0.000112,0.007515,0.000963,0.015230,0.828893,0.551616,-9.759342
1785347226.775366,-0.000013,-0.004123,0.004063,-0.085294,-0.050053,0.021747,0.826342,0.558357,-9.759175
1785347226.783195,-0.008749,0.002065,-0.005064,0.065777,0.041323,0.011018,0.828647,0.552815,-9.759295
1785347226.794469,-0.003372,0.000837,-0.000654,-0.000232,0.003120,0.017928,0.829072,0.552599,-9.759271
1785347226.801347,-0.007155,-0.003648,-0.005185,0.023780,-0.031596,0.036800,0.826814,0.551159,-9.759544
1785347226.808083,-0.001221,-0.005594,0.003304,-0.101598,-0.057837,0.020173,0.824238,0.558229,-9.759360
1785347226.816746,-0.004350,0.000298,-0.000813,-0.014930,-0.010390,0.018344,0.823649,0.559471,-9.759339
1785347226.827274,-0.003539,-0.000632,-0.000176,0.000664,-0.000481,0.011643,0.823639,0.559302,-9.759349
1785347226.839592,-0.006028,0.002498,-0.003307,0.049700,0.032517,0.011828,0.826557,0.552652,-9.759482
1785347226.843225,-0.004452,-0.011012,0.010210,-0.166915,-0.095185,0.052264,0.824294,0.558852,-9.759320
1785347226.852997,-0.004116,-0.000801,0.000017,-0.007023,-0.005204,0.011982,0.823964,0.559487,-9.759311
1785347226.859014,-0.007781,0.001380,-0.001703,-0.009478,-0.000572,0.031103,0.824102,0.559870,-9.759278
1785347226.878567,-0.002441,-0.000355,-0.000478,0.000752,0.001723,0.007780,0.824465,0.559537,-9.759266
1785347226.878743,-0.265877,-0.059382,-0.044198,-0.060803,-0.038243,0.681629,0.824468,0.559542,-9.759266
1785347226.882455,-0.014057,-0.000366,-0.000741,-0.008656,0.002975,0.045631,0.824696,0.559679,-9.759238
1785347226.892767,-0.005700,-0.000297,-0.001486,-0.003092,-0.003977,0.014012,0.824413,0.559921,-9.759249
1785347226.902535,-0.004913,0.000108,-0.000440,-0.002141,0.005938,0.018285,0.825080,0.559866,-9.759195
1785347226.912118,-0.005111,-0.000073,-0.000986,-0.006337,-0.009332,0.012408,0.824366,0.560485,-9.759220
1785347226.918985,-0.009589,-0.001334,0.000221,0.010995,0.010011,0.027390,0.824985,0.559481,-9.759225
1785347226.928813,-0.004566,0.000314,0.000028,-0.006919,-0.000245,0.016168,0.825137,0.559993,-9.759183
1785347226.931856,-0.016762,-0.004477,-0.005809,0.024593,0.010017,0.066484,0.825394,0.559044,-9.759216
1785347226.942167,-0.008129,-0.001411,-0.003675,-0.017005,0.012854,0.013674,0.827012,0.560383,-9.759002
1785347226.951224,-0.005239,-0.000218,0.001608,0.019857,0.001138,0.023074,0.826909,0.558454,-9.759121
1785347226.959477,-0.008932,-0.000143,-0.003553,-0.031461,-0.002978,0.008372,0.827119,0.560919,-9.758962
1785347226.966222,-0.009248,-0.001299,0.000012,-0.010327,0.000625,0.026306,0.827345,0.561419,-9.758914
1785347226.978938,-0.004542,0.000369,-0.000213,-0.004553,-0.001147,0.012846,0.827366,0.561850,-9.758888
1785347226.982585,-0.018928,-0.001239,0.000409,0.001162,0.019575,0.045504,0.828116,0.561544,-9.758842
1785347227.003075,-0.002918,0.000123,-0.000565,-0.002399,-0.003030,0.005221,0.827642,0.562018,-9.758855
1785347227.003160,-0.646594,-0.028654,-0.097539,-0.326638,-0.079603,1.785172,0.827685,0.562157,-9.758843
1785347227.008261,-0.012573,0.001027,-0.002195,0.009133,0.015466,0.030119,0.828434,0.561445,-9.758820
1785347227.018205,-0.006643,0.000085,-0.000252,0.001428,0.003643,0.013622,0.828817,0.561129,-9.758806
1785347227.026265,-0.009852,0.000998,-0.001903,0.000872,0.015021,0.024895,0.830057,0.560686,-9.758726
1785347227.033343,-0.008804,0.000480,-0.001585,-0.005944,-0.000783,0.017251,0.830121,0.560987,-9.758703
1785347227.042881,-0.006790,0.000195,-0.000397,0.001272,0.001666,0.014448,0.830313,0.560720,-9.758702
1785347227.051311,-0.007664,0.000554,-0.002497,-0.010569,0.007452,0.022373,0.831139,0.561303,-9.758599
1785347227.063273,-0.003696,0.003952,-0.002767,0.006531,-0.011355,0.000299,0.829707,0.560768,-9.758751
1785347227.065058,-0.047054,-0.017762,0.004198,-0.091289,0.066947,0.154886,0.831234,0.561889,-9.758557
1785347227.080190,-0.005666,0.000337,-0.000693,0.003032,0.005429,0.011909,0.832028,0.561155,-9.758531
1785347227.081835,-0.039870,0.000253,0.000511,-0.049383,0.024472,0.088718,0.832606,0.561737,-9.758449
1785347227.092782,-0.006484,0.000601,-0.000907,0.000224,-0.004883,0.010320,0.832134,0.561695,-9.758491
1785347227.099694,-0.010546,0.001219,-0.001393,-0.001761,0.006544,0.022363,0.832654,0.561600,-9.758452
1785347227.107931,-0.008195,0.004622,0.002482,0.033070,0.015382,0.021081,0.833517,0.558630,-9.758549
1785347227.137985,-0.002137,0.000199,-0.000584,-0.001977,-0.001465,0.004688,0.833245,0.559141,-9.758543
1785347227.138332,-0.269818,0.029266,-0.028441,-0.092273,-0.046852,0.591265,0.833225,0.559287,-9.758537
1785347227.138370,-1.913010,0.263416,-0.219021,0.487897,1.550783,4.303236,0.833834,0.558866,-9.758509
1785347227.140943,-0.025957,0.002115,-0.001166,-0.003369,0.013407,0.057614,0.834242,0.558759,-9.758480
1785347227.151784,-0.007856,0.000108,-0.000532,-0.008103,-0.005698,0.010924,0.833835,0.559591,-9.758467
1785347227.164677,-0.006190,0.000038,-0.000885,-0.002881,0.005871,0.011925,0.834687,0.559688,-9.758389
1785347227.168620,-0.022090,0.000672,-0.000361,0.045860,0.002862,0.042186,0.834581,0.557786,-9.758507
1785347227.176517,-0.011693,-0.000851,-0.005419,-0.021787,-0.005103,0.018417,0.834523,0.559366,-9.758421
1785347227.183278,-0.012783,0.000316,-0.003780,0.019275,0.018359,0.015831,0.835560,0.557825,-9.758421
1785347227.194371,-0.006374,0.001302,0.000507,-0.012534,-0.009006,0.018904,0.834902,0.559124,-9.758402
1785347227.199838,-0.014121,0.001473,0.000094,-0.030196,-0.013367,0.024999,0.834514,0.560697,-9.758345
1785347227.208796,-0.010833,-0.000736,-0.003338,0.009391,0.015256,0.011741,0.835743,0.559580,-9.758304
1785347227.216303,-0.011959,-0.000226,-0.001477,0.000392,0.004582,0.019373,0.836131,0.559366,-9.758283
1785347227.225008,-0.011831,0.001175,-0.001208,-0.022772,-0.005262,0.014967,0.836054,0.561220,-9.758184
1785347227.234064,-0.009326,0.000882,-0.002204,-0.000758,0.000640,0.012328,0.836168,0.561175,-9.758176
1785347227.242712,-0.009326,0.000882,-0.002204,-0.000758,0.000640,0.012328,0.838335,0.560461,-9.758031
1785347227.249779,-0.011200,0.000734,-0.000852,0.000473,-0.000499,0.023655,0.838366,0.560281,-9.758039
1785347227.260186,-0.009340,0.000657,0.000506,0.006100,0.016528,0.017409,0.840001,0.559239,-9.757958
1785347227.270102,-0.008758,0.000649,-0.001273,0.004411,0.003742,0.016466,0.840359,0.558612,-9.757963
1785347227.275483,-0.011656,0.012195,-0.001864,-0.017334,-0.008692,0.076752,0.840226,0.559202,-9.757941
1785347227.283587,-0.014629,-0.005844,-0.002431,-0.005891,0.003668,-0.011326,0.840548,0.559697,-9.757885
1785347227.291485,-0.010508,0.001186,-0.000541,0.001412,0.002388,0.016854,0.840769,0.559439,-9.757881
1785347227.300222,-0.010742,0.000799,-0.001409,0.001935,0.014287,0.021103,0.842023,0.558915,-9.757803
1785347227.311497,-0.008317,0.000858,0.001946,-0.008700,0.000443,0.006845,0.842255,0.559777,-9.757733
1785347227.315532,-0.024743,-0.000761,-0.005111,0.018099,0.057279,0.060511,0.844473,0.558495,-9.757615
1785347227.328924,-0.007854,0.000049,-0.001415,-0.007943,-0.004002,0.010374,0.844179,0.559470,-9.757584
1785347227.331824,-0.029447,0.003612,-0.012260,-0.104237,-0.038591,0.073037,0.843656,0.562347,-9.757464
1785347227.343690,-0.006748,0.002338,0.001945,0.010101,-0.006133,0.014125,0.842840,0.561156,-9.757603
1785347227.352580,-0.011804,-0.002993,-0.000265,-0.029320,0.016750,0.011540,0.844720,0.563332,-9.757315
1785347227.362198,-0.009152,0.000665,0.001016,-0.020513,-0.004831,0.013923,0.844633,0.565173,-9.757217
1785347227.365397,-0.023710,0.001512,-0.000710,-0.008441,0.002516,0.039209,0.844805,0.565304,-9.757194
1785347227.378079,-0.006748,0.001138,-0.000618,-0.002940,-0.001074,0.014101,0.844807,0.565518,-9.757181
1785347227.381917,-0.019114,0.017918,-0.015735,-0.094737,-0.090915,0.000131,0.842001,0.569541,-9.757190
1785347227.397764,-0.004554,0.001403,0.000900,-0.006240,-0.009368,0.011859,0.840803,0.570545,-9.757235
1785347227.399662,-0.048394,-0.006219,-0.016881,0.014306,0.049212,0.042022,0.841696,0.570068,-9.757186
1785347227.410180,-0.007009,0.004241,0.002127,0.005563,-0.004249,0.021641,0.841274,0.569366,-9.757263
1785347227.417026,-0.016358,-0.006455,0.004853,0.065351,0.067275,0.038527,0.845144,0.564127,-9.757233
1785347227.425130,-0.011344,0.002172,-0.000171,0.017080,0.014479,0.022981,0.846144,0.562449,-9.757243
1785347227.433317,-0.010822,0.003171,-0.001584,0.011192,0.008151,0.017743,0.846709,0.561334,-9.757258
1785347227.442617,-0.009560,-0.001057,-0.000832,-0.013696,-0.003750,0.013378,0.846619,0.562495,-9.757199
1785347227.453482,-0.008097,0.000606,-0.001356,-0.024997,-0.018553,0.014934,0.845158,0.565258,-9.757166
1785347227.459291,-0.016793,0.001857,0.000129,0.008015,-0.004909,0.030370,0.844887,0.564693,-9.757222
1785347227.466915,-0.012528,0.001518,-0.003783,0.017479,0.036396,0.010839,0.847396,0.562917,-9.757107
1785347227.478758,-0.004216,-0.000824,0.002198,0.007419,-0.013367,0.004339,0.845757,0.562267,-9.757287
1785347227.484632,-0.018248,0.014198,-0.001055,0.036747,0.020426,0.083791,0.846795,0.559561,-9.757353
1785347227.494283,-0.009154,0.001414,-0.002408,-0.016990,-0.002810,0.014667,0.846842,0.561046,-9.757263
1785347227.501440,-0.013748,0.002218,-0.000916,0.004225,0.006484,0.022282,0.847311,0.560539,-9.757252
1785347227.505769,-0.006254,0.016942,-0.019681,0.076559,-0.099449,-0.010361,0.842637,0.558050,-9.757799
1785347227.516839,-0.014055,-0.004652,0.004660,-0.024954,0.057622,0.030142,0.849348,0.559430,-9.757138
1785347227.524947,-0.010556,0.001915,-0.000447,-0.003963,0.001061,0.019477,0.849546,0.559580,-9.757112
1785347227.534285,-0.009734,0.002124,-0.001612,-0.004455,0.000568,0.012258,0.849708,0.559866,-9.757082
1785347227.546358,-0.007265,0.001460,-0.001140,-0.009585,0.004426,0.014697,0.850473,0.560732,-9.756965
1785347227.550155,-0.024241,0.001938,-0.006265,0.018515,0.012375,0.039718,0.850884,0.559848,-9.756980
1785347227.558169,-0.010893,0.002545,-0.003175,-0.005513,0.001876,0.016343,0.851151,0.560128,-9.756941
1785347227.570094,-0.006720,0.002809,0.001201,0.032027,0.011548,0.024407,0.852029,0.555987,-9.757101
1785347227.575125,-0.017316,0.003606,-0.001712,-0.008165,-0.002240,0.025162,0.852035,0.556281,-9.757084
1785347227.589308,-0.006521,0.002379,-0.000920,0.003645,0.002641,0.015081,0.852408,0.555532,-9.757094
1785347227.589376,-1.240015,0.385401,-0.035656,0.646014,1.138734,2.144370,0.853155,0.554856,-9.757067
1785347227.600500,-0.011399,0.003890,-0.005470,0.066616,0.043230,0.011732,0.856740,0.546904,-9.757202
1785347227.607929,-0.013395,0.002767,-0.003610,-0.009153,-0.002234,0.023529,0.856753,0.547419,-9.757172
1785347227.617853,-0.008336,0.001670,-0.001073,0.001225,-0.001995,0.015304,0.856607,0.547192,-9.757198
1785347227.624607,-0.012546,0.003176,0.000291,0.003108,0.017060,0.028931,0.857767,0.546637,-9.757127
1785347227.635466,-0.007253,0.001734,-0.000049,-0.008308,-0.006039,0.013250,0.857328,0.547467,-9.757119
1785347227.642235,-0.013575,0.003163,-0.001052,-0.000496,0.008092,0.026150,0.857934,0.547254,-9.757078
1785347227.652165,-0.008391,-0.001235,-0.006656,-0.038651,0.003336,0.005507,0.858846,0.550838,-9.756796
1785347227.661922,-0.008911,0.001227,-0.001777,-0.009813,-0.004329,0.010415,0.858623,0.551725,-9.756765
1785347227.665614,-0.022504,0.005307,-0.004196,-0.020812,-0.000513,0.044019,0.858786,0.552315,-9.756717
1785347227.674869,-0.007729,0.008338,-0.004226,-0.059793,-0.003522,0.032757,0.859418,0.557393,-9.756373
1785347227.683073,-0.011026,-0.005450,0.005843,0.058529,-0.000449,-0.000534,0.858670,0.552793,-9.756701
1785347227.692211,-0.008691,0.001108,-0.000007,-0.011509,-0.004008,0.011804,0.858517,0.553757,-9.756659
1785347227.700523,-0.010500,0.001927,-0.001630,0.002273,0.002355,0.019814,0.858747,0.553394,-9.756660
1785347227.714487,-0.003561,-0.000559,0.001698,-0.041618,-0.023432,0.011223,0.856513,0.559310,-9.756519
1785347227.714570,-0.971057,0.237867,-0.212972,-0.659156,-0.113352,1.691792,0.856562,0.559718,-9.756491
1785347227.724620,-0.008054,0.001996,-0.001434,0.008842,0.010524,0.014002,0.857512,0.558578,-9.756473
1785347227.732771,-0.009341,0.001427,0.000503,-0.000257,-0.001083,0.015497,0.857483,0.558494,-9.756480
1785347227.741993,-0.008497,0.001874,0.000640,0.000282,0.001407,0.017949,0.857674,0.558296,-9.756475
1785347227.751103,-0.008622,0.002358,-0.000400,-0.003663,0.005148,0.018603,0.858248,0.558390,-9.756419
1785347227.759650,-0.009738,0.001119,-0.001115,-0.002555,-0.000270,0.015855,0.858315,0.558478,-9.756408
1785347227.772938,-0.005675,0.001179,-0.000811,-0.004979,-0.001867,0.012432,0.858243,0.558996,-9.756385
1785347227.773948,-0.073268,0.020617,-0.005448,0.048676,0.066355,0.175696,0.858893,0.558260,-9.756370
1785347227.783290,-0.073268,0.020617,-0.005448,0.048676,0.066355,0.175696,0.859163,0.558212,-9.756349
1785347227.793038,-0.009227,-0.000611,-0.004517,-0.050070,-0.019140,0.014180,0.858134,0.563043,-9.756162
1785347227.800939,-0.010744,0.002433,-0.000957,0.010629,0.006469,0.028309,0.858601,0.561955,-9.756183
1785347227.811635,-0.005499,0.003810,0.001545,0.007174,-0.006991,0.016312,0.857842,0.561165,-9.756296
1785347227.820206,-0.011302,-0.001898,-0.002048,-0.030622,0.000289,0.019691,0.858320,0.563525,-9.756117
1785347227.830217,-0.007250,0.001607,0.000281,-0.005570,-0.002670,0.011803,0.858194,0.563989,-9.756102
1785347227.831956,-0.026111,0.022597,0.011723,0.147214,-0.004210,0.119654,0.857840,0.561349,-9.756285
1785347227.843075,-0.007116,-0.000306,-0.002886,-0.038774,-0.001427,0.010212,0.858361,0.565406,-9.756005
1785347227.855282,-0.005476,0.001392,-0.001040,0.006104,0.002931,0.010987,0.858657,0.564514,-9.756031
1785347227.857695,-0.029625,0.011226,-0.009539,0.009184,0.058979,0.084620,0.860087,0.563905,-9.755940
1785347227.870509,-0.005826,0.000985,0.000320,-0.004337,-0.010349,0.011197,0.858948,0.564497,-9.756006
1785347227.873714,-0.018896,0.005379,-0.003203,-0.041308,-0.014019,0.040160,0.858762,0.565714,-9.755952
1785347227.883385,-0.005547,0.003091,-0.001233,0.003635,0.005617,0.018173,0.859311,0.565135,-9.755937
1785347227.891072,-0.010104,0.001800,0.000119,0.009083,-0.001857,0.012420,0.859114,0.564396,-9.755997
1785347227.899729,-0.010394,0.004165,0.008434,0.082220,-0.003637,0.048052,0.857963,0.557219,-9.756511
1785347227.914562,-0.002783,0.000080,-0.004928,-0.047668,-0.002904,-0.005310,0.858530,0.564145,-9.756063
1785347227.916240,-0.039669,0.018161,0.004868,0.093700,0.103444,0.090675,0.860046,0.562243,-9.756039
1785347227.929812,-0.004160,0.001494,-0.001257,-0.004996,-0.000902,0.009915,0.860084,0.562787,-9.756005
1785347227.931727,-0.031216,0.010500,-0.011033,-0.015624,-0.011251,0.076566,0.859982,0.562969,-9.756003
1785347227.942313,-0.005857,0.001848,-0.000331,0.001022,0.007784,0.015821,0.860834,0.562591,-9.755950
1785347227.949614,-0.007417,0.002637,0.000368,0.007118,0.000745,0.014496,0.860858,0.561986,-9.755983
1785347227.958523,-0.006323,0.003721,0.000450,0.002498,0.009057,0.020514,0.861683,0.561486,-9.755938
1785347227.966727,-0.002287,-0.002905,0.002210,0.030759,0.000401,-0.012638,0.861310,0.559154,-9.756105
1785347227.974862,-0.010149,0.008002,-0.003972,-0.041449,-0.000471,0.041106,0.861898,0.562087,-9.755885
1785347227.983532,-0.004231,0.006294,-0.005062,-0.037888,-0.031973,0.003107,0.859702,0.565614,-9.755875
1785347227.996673,-0.005263,-0.000132,-0.001936,0.000658,0.007772,0.001254,0.860683,0.565369,-9.755803
1785347227.998538,-0.026236,0.011523,-0.003957,-0.045600,-0.049149,0.063306,0.859970,0.566208,-9.755817
1785347228.006801,-0.004462,0.006012,0.002590,-0.010240,-0.021645,0.035257,0.858490,0.567005,-9.755901
1785347228.017817,-0.004668,0.002021,0.000718,0.004635,0.001100,0.016913,0.858616,0.566324,-9.755929
1785347228.025522,-0.003987,0.006389,0.002516,0.027456,-0.002564,0.028701,0.858221,0.564115,-9.756092
1785347228.036631,-0.006304,0.000736,-0.004478,-0.018793,0.008379,0.013237,0.859480,0.565852,-9.755881
1785347228.042730,-0.007470,0.004020,-0.001174,0.050561,0.035843,0.021529,0.861211,0.562457,-9.755924
1785347228.049904,-0.006283,0.002700,-0.001501,-0.042380,-0.013128,0.025090,0.860810,0.565344,-9.755793
1785347228.060219,-0.003477,0.004527,0.004518,-0.028860,-0.000773,0.004257,0.861173,0.568174,-9.755596
1785347228.068704,-0.005109,0.002516,-0.002008,-0.000695,0.023426,0.019857,0.863175,0.567793,-9.755442
1785347228.075825,-0.007639,0.001169,-0.003863,0.021808,-0.044175,0.034219,0.860023,0.566519,-9.755794
1785347228.083519,-0.005894,0.003402,-0.001008,0.009172,0.006665,0.021869,0.860493,0.565612,-9.755805
1785347228.097042,-0.003660,0.002204,-0.000891,-0.005685,-0.004030,0.015818,0.860168,0.566229,-9.755798
1785347228.099403,-0.011843,0.007913,-0.004291,-0.013220,0.008878,0.063718,0.860480,0.566359,-9.755763
1785347228.113844,-0.002281,0.001767,-0.000120,0.005466,0.003600,0.010840,0.860939,0.565382,-9.755779
1785347228.117682,-0.006920,0.009872,0.010098,-0.089719,0.035874,0.003060,0.862758,0.568487,-9.755438
1785347228.132122,-0.003047,0.001901,-0.000528,0.001993,0.004408,0.012939,0.863414,0.567947,-9.755411
1785347228.132277,-0.200886,-0.039722,-0.242426,1.219917,-1.633147,2.240796,0.860866,0.566168,-9.755740
1785347228.145965,-0.002566,0.001039,-0.000919,-0.005746,-0.000531,0.011505,0.860974,0.566788,-9.755694
1785347228.152050,-0.005763,0.004880,-0.001417,0.007805,0.006137,0.024999,0.861335,0.566137,-9.755700
1785347228.159320,-0.002791,0.002232,0.002159,0.017437,0.001100,0.016651,0.861289,0.564796,-9.755782
1785347228.166938,-0.003036,0.003250,-0.000796,-0.008501,-0.003729,0.014386,0.861152,0.565356,-9.755762
1785347228.175608,-0.001138,0.004936,0.001768,0.018382,0.002401,0.026943,0.861234,0.563578,-9.755858
1785347228.183831,-0.004031,-0.000199,-0.002438,-0.015655,0.002767,0.008443,0.861663,0.564719,-9.755754
