time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1751046810.820292,15580.756745667,34.33750534057617,-23.864843368530273,110.11000061035156,-26.909997940063477,-34.12234878540039,112.68000030517578,34.357505798339844,-56.46484375,105.66517639160156,-33.589996337890625,-8.960005760192871,82.17001342773438,Stop,Stepping
1751046810.8302476,15580.766531435,34.337467193603516,-23.864879608154297,110.11000061035156,-26.909971237182617,-34.12237548828125,112.67999267578125,34.35747528076172,-56.46484375,105.66515350341797,-33.5899658203125,-8.960043907165527,82.17003631591797,Stop,Stepping
1751046810.8402722,15580.776517876,34.337284088134766,-23.86505699157715,110.11001586914062,-26.909822463989258,-34.12249755859375,112.67993927001953,34.357322692871094,-56.46485137939453,105.66510772705078,-33.58982467651367,-8.960243225097656,82.17017364501953,Stop,Stepping
1751046810.8502498,15580.787432394,34.336830139160156,-23.865482330322266,110.11005401611328,-26.909473419189453,-34.12279510498047,112.6798324584961,34.35696029663086,-56.46485900878906,105.66499328613281,-33.58948516845703,-8.96072006225586,82.1705093383789,Stop,Stepping
1751046810.8601778,15580.796533337,34.336002349853516,-23.866254806518555,110.110107421875,-26.908830642700195,-34.123348236083984,112.67961883544922,34.35629653930664,-56.46487808227539,105.66475677490234,-33.5888671875,-8.961588859558105,82.17111206054688,Stop,Stepping
1751046810.8702188,15580.806661296,34.33467483520508,-23.867507934570312,110.1102066040039,-26.907793045043945,-34.12423324584961,112.67928314208984,34.355228424072266,-56.46491622924805,105.6644058227539,-33.587867736816406,-8.96298885345459,82.1720962524414,Stop,Stepping
1751046810.8802261,15580.816410776,34.33274459838867,-23.869319915771484,110.1103515625,-26.906288146972656,-34.125511169433594,112.67878723144531,34.353668212890625,-56.4649658203125,105.66388702392578,-33.5864143371582,-8.965027809143066,82.17352294921875,Stop,Stepping
1751046810.8902192,15580.826469042,34.33010482788086,-23.871807098388672,110.11055755615234,-26.90423011779785,-34.127262115478516,112.67811584472656,34.351539611816406,-56.465030670166016,105.66316223144531,-33.58442687988281,-8.967806816101074,82.17546081542969,Stop,Stepping
1751046810.9003942,15580.837715257,34.32662582397461,-23.875072479248047,110.11080932617188,-26.901517868041992,-34.12956619262695,112.67723083496094,34.34874725341797,-56.46512222290039,105.66222381591797,-33.581817626953125,-8.971473693847656,82.17803192138672,Stop,Stepping
1751046810.910254,15580.8463533,34.32224655151367,-23.879188537597656,110.11112976074219,-26.898107528686523,-34.132469177246094,112.67610168457031,34.345218658447266,-56.465232849121094,105.66104125976562,-33.57852554321289,-8.97608757019043,82.1812515258789,Stop,Stepping
1751046810.9202244,15580.857251445,34.31686019897461,-23.884262084960938,110.11152648925781,-26.893903732299805,-34.136043548583984,112.67472839355469,34.34088134765625,-56.465370178222656,105.65958404541016,-33.57447052001953,-8.98177433013916,82.18522644042969,Stop,Stepping
1751046810.9302294,15580.866480055,34.310333251953125,-23.890392303466797,110.11200714111328,-26.88882064819336,-34.1403694152832,112.67306518554688,34.335628509521484,-56.465538024902344,105.6578140258789,-33.5695686340332,-8.988646507263184,82.19002532958984,Stop,Stepping
1751046810.9402254,15580.876777073,34.30259323120117,-23.897672653198242,110.11257934570312,-26.88278579711914,-34.1455078125,112.67108917236328,34.32939529418945,-56.465728759765625,105.65571594238281,-33.563743591308594,-8.996806144714355,82.19572448730469,Stop,Stepping
1751046810.9502497,15580.887207344,34.29352951049805,-23.90619659423828,110.11323547363281,-26.87571907043457,-34.151519775390625,112.66876220703125,34.32209396362305,-56.46596145629883,105.65325927734375,-33.556922912597656,-9.006369590759277,82.20240020751953,Stop,Stepping
