time_start,av_x,av_y,av_z,la_x,la_y,la_z
0.0,2.06756591796875,-0.78582763671875,0.5035400390625,-0.0302734375,-0.36767578125,0.93505859375
0.0,2.0751953125,-0.8087158203125,0.457763671875,-0.029296875,-0.3673095703125,0.934814453125
0.0,2.0599365234375,-0.78582763671875,0.457763671875,-0.0301513671875,-0.3673095703125,0.93505859375
0.0,2.0904541015625,-0.78582763671875,0.48065185546875,-0.02978515625,-0.3677978515625,0.9344482421875
0.0,2.06756591796875,-0.77056884765625,0.48065185546875,-0.02978515625,-0.3671875,0.9351806640625
0.0,2.06756591796875,-0.79345703125,0.46539306640625,-0.0302734375,-0.3671875,0.935791015625
0.0,2.08282470703125,-0.78582763671875,0.48828125,-0.02978515625,-0.366943359375,0.9351806640625
0.0,2.0751953125,-0.79345703125,0.5035400390625,-0.030029296875,-0.367431640625,0.9349365234375
0.0,2.08282470703125,-0.7781982421875,0.48065185546875,-0.0294189453125,-0.367431640625,0.9346923828125
0.0,2.05230712890625,-0.77056884765625,0.45013427734375,-0.0294189453125,-0.3670654296875,0.9351806640625
0.0,2.0751953125,-0.80108642578125,0.42724609375,-0.0302734375,-0.36767578125,0.934814453125
0.0,2.06756591796875,-0.79345703125,0.5035400390625,-0.02978515625,-0.36767578125,0.9356689453125
0.0,2.0599365234375,-0.80108642578125,0.48065185546875,-0.02978515625,-0.3671875,0.934814453125
0.0,2.0751953125,-0.78582763671875,0.4730224609375,-0.02978515625,-0.3671875,0.934814453125
0.0,2.06756591796875,-0.75531005859375,0.49591064453125,-0.0306396484375,-0.3670654296875,0.934326171875
0.0,2.0751953125,-0.79345703125,0.4730224609375,-0.0303955078125,-0.367431640625,0.935302734375
0.0,2.105712890625,-0.77056884765625,0.46539306640625,-0.0301513671875,-0.3670654296875,0.934814453125
0.0,2.08282470703125,-0.79345703125,0.46539306640625,-0.0301513671875,-0.3671875,0.9346923828125
0.0,2.06756591796875,-0.79345703125,0.48828125,-0.0301513671875,-0.36767578125,0.9345703125
0.0,2.0904541015625,-0.7781982421875,0.4730224609375,-0.02978515625,-0.367431640625,0.9346923828125
0.0,2.06756591796875,-0.75531005859375,0.4730224609375,-0.0299072265625,-0.3673095703125,0.9349365234375
0.0,2.0751953125,-0.81634521484375,0.5035400390625,-0.0303955078125,-0.367431640625,0.934326171875
0.0,2.0904541015625,-0.80108642578125,0.457763671875,-0.02978515625,-0.3665771484375,0.9345703125
0.0,2.0599365234375,-0.78582763671875,0.48828125,-0.0296630859375,-0.367431640625,0.9346923828125
0.0,2.06756591796875,-0.78582763671875,0.4730224609375,-0.0296630859375,-0.3670654296875,0.934814453125
0.0,2.06756591796875,-0.80108642578125,0.48828125,-0.0296630859375,-0.3680419921875,0.935302734375
0.0,2.05230712890625,-0.79345703125,0.45013427734375,-0.0302734375,-0.3675537109375,0.93505859375
0.0,2.044677734375,-0.7781982421875,0.457763671875,-0.0294189453125,-0.366943359375,0.93408203125
0.0,2.05230712890625,-0.7781982421875,0.46539306640625,-0.02978515625,-0.3671875,0.9345703125
0.0,2.06756591796875,-0.78582763671875,0.48065185546875,-0.0301513671875,-0.3670654296875,0.93505859375
0.0,2.105712890625,-0.78582763671875,0.51116943359375,-0.0301513671875,-0.366455078125,0.9346923828125
0.0,2.09808349609375,-0.77056884765625,0.48065185546875,-0.0296630859375,-0.3668212890625,0.934326171875
0.0,2.08282470703125,-0.77056884765625,0.4730224609375,-0.029541015625,-0.3673095703125,0.935546875
0.0,2.08282470703125,-0.77056884765625,0.51116943359375,-0.0294189453125,-0.3671875,0.935302734375
0.0,2.09808349609375,-0.80108642578125,0.4730224609375,-0.02978515625,-0.3673095703125,0.934814453125
0.0,2.0751953125,-0.7781982421875,0.48065185546875,-0.0299072265625,-0.3665771484375,0.9346923828125
0.0,2.0599365234375,-0.79345703125,0.46539306640625,-0.029296875,-0.3673095703125,0.9346923828125
0.0,2.06756591796875,-0.80108642578125,0.457763671875,-0.0299072265625,-0.3673095703125,0.934326171875
0.0,2.0599365234375,-0.75531005859375,0.49591064453125,-0.0294189453125,-0.3673095703125,0.9349365234375
