time_start,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot
1751050424.1893055,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.1993563,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2093194,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.219346,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2293556,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2393422,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2493324,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2593074,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.269321,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2793107,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.2893193,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.299322,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.309301,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.3193119,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.3293226,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.3393025,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
1751050424.3492932,31.097503662109375,-44.47999572753906,110.545166015625,-31.034841537475586,-18.02234649658203,83.58999633789062,34.33750915527344,-50.36000061035156,95.09516143798828,-32.69483947753906,-4.1500043869018555,87.01516723632812
