time_start,or_x,or_y,or_z,or_w,av_x,av_y,av_z,la_x,la_y,la_z
1711477219.7844145,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.1
1711477219.7945192,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477219.8049722,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.1
1711477219.8147457,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.09
1711477219.8249247,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.11
1711477219.8348265,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477219.845027,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.09
1711477219.8549867,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477219.8648717,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477219.875122,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477219.8848636,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477219.8948731,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477219.9052489,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477219.9149513,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.07
1711477219.925289,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477219.9350107,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477219.945027,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477219.9552567,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.01,-0.08
1711477219.965202,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477219.9753053,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,-0.01,0.0,-0.13
1711477219.9852908,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.09
1711477219.9955204,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.1
1711477220.0056007,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477220.015316,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.09
1711477220.0255237,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.0353382,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.1
1711477220.045347,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.02,-0.1
1711477220.0562284,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.0654953,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.1
1711477220.0757456,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.1
1711477220.0858078,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477220.0954354,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.11
1711477220.1057584,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.02,-0.07
1711477220.1159458,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.1256816,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.1359358,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.1459754,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.1561732,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.166039,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.02,-0.07
1711477220.1761498,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.1859055,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.02,0.01,-0.08
1711477220.1959853,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477220.2062612,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.1
1711477220.2159762,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477220.2261462,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.07
1711477220.2363791,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.2460613,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.02,0.01,-0.08
1711477220.2564635,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.1
1711477220.2663586,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.1
1711477220.2762263,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.09
1711477220.2861962,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.2964284,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.02,0.01,-0.1
1711477220.306518,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477220.3162572,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.3266842,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.12
1711477220.3366134,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.3465865,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.3569462,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.3664927,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477220.3766637,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.09
1711477220.3868449,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.3967614,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477220.4069257,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.4167242,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.4267795,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.05
1711477220.4368505,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477220.447006,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.07
1711477220.4573264,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.4663258,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.11
1711477220.4772274,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.4870148,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.4970212,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477220.5073385,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.02,-0.09
1711477220.5168984,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.09
1711477220.5270097,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.09
1711477220.5374923,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.547105,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.5575266,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.566173,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.5774674,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.5873742,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.5974684,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477220.6075218,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.02,0.0,-0.1
1711477220.6134768,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.02,0.0,-0.1
1711477220.6274216,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477220.6377814,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477220.6476822,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.01,-0.07
1711477220.6576407,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.6647758,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.6778004,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477220.6880567,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.6975808,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.7078664,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.7136147,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.7277298,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.7377236,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477220.747856,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.02,-0.08
1711477220.7586396,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477220.7666318,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477220.7780647,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.7881808,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.11
1711477220.7981403,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,-0.01,0.0,-0.05
1711477220.8082182,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.813832,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.06
1711477220.8283281,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.8380833,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477220.848263,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477220.8583739,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.863559,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.8785665,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.09
1711477220.888431,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.8985932,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477220.9088953,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.9139695,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.9287612,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.06
1711477220.9393067,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.07
1711477220.9490302,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477220.9590566,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.9645507,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477220.9791663,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.11
1711477220.9890962,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477220.9990664,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477221.009199,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477221.0145214,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477221.0294397,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477221.0393467,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.1
1711477221.0492759,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.059244,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.0639875,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.0797567,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477221.0895283,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.01,-0.08
1711477221.0995672,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477221.1097054,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.1144028,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.1298592,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.08
1711477221.1400945,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.09
1711477221.1496832,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.01,-0.07
1711477221.15965,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.1645715,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.1785543,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.1896129,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477221.199916,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477221.2105873,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.09
1711477221.2162316,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.09
1711477221.22981,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477221.2399604,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477221.2499363,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.08
1711477221.2601964,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.01,-0.08
1711477221.2654746,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.01,-0.08
1711477221.2771168,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.2898014,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.02,-0.09
1711477221.3001702,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.08
1711477221.3103476,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.3153841,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.3294697,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.02,-0.01,-0.09
1711477221.3398566,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.1
1711477221.350769,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.1
1711477221.360576,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477221.3657026,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.07
1711477221.3739114,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.386919,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.09
1711477221.3960557,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,-0.01,-0.11
1711477221.4064002,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477221.4136243,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.08
1711477221.425224,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
1711477221.4372556,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.01,-0.07
1711477221.4435503,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.4571345,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.02,-0.09
1711477221.4636898,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,-0.01,-0.1
1711477221.4740274,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.0,0.0,-0.09
1711477221.4860969,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.06
1711477221.495098,0.027831870284476624,-0.018310440976629358,0.0,0.9994449033076858,0.0,0.0,0.0,0.01,0.0,-0.07
