time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1752515390.1437976,17302.365621373,33.72514724731445,-7.329998970031738,81.50000762939453,-31.10999298095703,-3.910005569458008,79.37483978271484,25.777515411376953,-0.7051671147346497,80.36766815185547,-37.84233856201172,-0.7400137186050415,79.04517364501953,Stop,Stepping
1752515390.1537414,17302.375804559,33.72507095336914,-7.330110549926758,81.50009155273438,-31.10991668701172,-3.9101245403289795,79.37492370605469,25.777450561523438,-0.7052925229072571,80.36775970458984,-37.84225082397461,-0.7401431798934937,79.04528045654297,Stop,Stepping
1752515390.163727,17302.386341188,33.72483444213867,-7.330451488494873,81.50033569335938,-31.10969352722168,-3.910489082336426,79.37519836425781,25.777246475219727,-0.7056763768196106,80.36801147460938,-37.841976165771484,-0.7405351996421814,79.04561614990234,Stop,Stepping
1752515390.1737275,17302.395641153,33.72434997558594,-7.331153392791748,81.5008544921875,-31.109235763549805,-3.91123104095459,79.37574768066406,25.77682876586914,-0.7064666748046875,80.3685531616211,-37.8414192199707,-0.7413488626480103,79.04631805419922,Stop,Stepping
1752515390.1837232,17302.405623609,33.72352600097656,-7.332329273223877,81.50170135498047,-31.108455657958984,-3.912480115890503,79.37667083740234,25.776121139526367,-0.7078043222427368,80.36946868896484,-37.84046936035156,-0.7427188158035278,79.04749298095703,Stop,Stepping
1752515390.1937287,17302.415541109,33.722286224365234,-7.334109783172607,81.50298309326172,-31.107276916503906,-3.9143805503845215,79.3780746459961,25.775054931640625,-0.7098304629325867,80.37085723876953,-37.83904266357422,-0.7447897791862488,79.04927825927734,Stop,Stepping
1752515390.2037036,17302.425085684,33.72054672241211,-7.336608409881592,81.5047836303711,-31.105623245239258,-3.917032480239868,79.38003540039062,25.7735595703125,-0.712665855884552,80.37279510498047,-37.837039947509766,-0.747693657875061,79.05177307128906,Stop,Stepping
1752515390.2137296,17302.43483009,33.71821212768555,-7.339962959289551,81.50721740722656,-31.103410720825195,-3.920593023300171,79.3826675415039,25.77155303955078,-0.7164662480354309,80.37539672851562,-37.8343505859375,-0.7515880465507507,79.05513000488281,Stop,Stepping
1752515390.2236981,17302.44505646,33.71522521972656,-7.344258785247803,81.51032257080078,-31.10057258605957,-3.925161361694336,79.38604736328125,25.768985748291016,-0.7213414907455444,80.37872314453125,-37.830909729003906,-0.7565776109695435,79.05941772460938,Stop,Stepping
1752515390.2337296,17302.455160853,33.71147918701172,-7.349630355834961,81.51419830322266,-31.097017288208008,-3.930875778198242,79.39026641845703,25.765766143798828,-0.7274438142776489,80.38289642333984,-37.826595306396484,-0.7628260254859924,79.0647964477539,Stop,Stepping
1752515390.2437284,17302.464829337,33.70692825317383,-7.356168746948242,81.5189208984375,-31.092697143554688,-3.9378247261047363,79.39540100097656,25.76185417175293,-0.7348581552505493,80.38795471191406,-37.821353912353516,-0.7704168558120728,79.07131958007812,Stop,Stepping
1752515390.2537138,17302.4748627,33.701480865478516,-7.36399507522583,81.52457427978516,-31.087526321411133,-3.9461472034454346,79.40155029296875,25.757171630859375,-0.7437350749969482,80.3940200805664,-37.81507873535156,-0.7795106768608093,79.07913970947266,Stop,Stepping
1752515390.2637198,17302.484974021,33.695064544677734,-7.373199462890625,81.53121948242188,-31.081439971923828,-3.9559316635131836,79.40877532958984,25.751663208007812,-0.7541836500167847,80.40115356445312,-37.80769348144531,-0.7902096509933472,79.08833312988281,Stop,Stepping
1752515390.2737331,17302.495414077,33.6876106262207,-7.3838982582092285,81.5389404296875,-31.074373245239258,-3.96730899810791,79.41718292236328,25.74526023864746,-0.7663253545761108,80.40943908691406,-37.799110412597656,-0.8026394248008728,79.09900665283203,Stop,Stepping
1752515390.2837298,17302.505460158,33.67905807495117,-7.396185398101807,81.54781341552734,-31.066255569458008,-3.9803671836853027,79.42681884765625,25.737911224365234,-0.7802667021751404,80.41895294189453,-37.78925704956055,-0.8169121146202087,79.11125946044922,Stop,Stepping
1752515390.2937312,17302.516096016,33.66933822631836,-7.410141468048096,81.557861328125,-31.057025909423828,-3.9952027797698975,79.43775939941406,25.72955894470215,-0.7961060404777527,80.42975616455078,-37.77806091308594,-0.8331355452537537,79.12518310546875,Stop,Stepping
1752515390.3037174,17302.525614022,33.65837478637695,-7.425879955291748,81.5692138671875,-31.0466251373291,-4.011933326721191,79.45008850097656,25.720138549804688,-0.8139658570289612,80.4419174194336,-37.76543045043945,-0.8514222502708435,79.140869140625,Stop,Stepping
1752515390.3137233,17302.535775246,33.64611053466797,-7.443490505218506,81.5818862915039,-31.03498649597168,-4.0306477546691895,79.4638671875,25.709606170654297,-0.8339425921440125,80.45552062988281,-37.75130844116211,-0.8718809485435486,79.15840911865234,Stop,Stepping
1752515390.3237267,17302.546018873,33.632469177246094,-7.46306037902832,81.59596252441406,-31.022043228149414,-4.051460266113281,79.47918701171875,25.697893142700195,-0.8561583757400513,80.47064208984375,-37.735595703125,-0.8946255445480347,79.17788696289062,Stop,Stepping
1752515390.3337471,17302.555705699,33.617393493652344,-7.484704494476318,81.61152648925781,-31.007732391357422,-4.074471473693848,79.4961166381836,25.684946060180664,-0.8807161450386047,80.48733520507812,-37.718231201171875,-0.9197711944580078,79.19940948486328,Stop,Stepping
1752515390.3437374,17302.565634295,33.60086441040039,-7.508421897888184,81.6285629272461,-30.992053985595703,-4.099677085876465,79.51463317871094,25.670757293701172,-0.9076260328292847,80.50560760498047,-37.69919967651367,-0.9473270773887634,79.22297668457031,Stop,Stepping
1752515390.353724,17302.57559911,33.58278274536133,-7.534365177154541,81.64717864990234,-30.97490119934082,-4.127252101898193,79.53487396240234,25.655235290527344,-0.9370672106742859,80.52558898925781,-37.678375244140625,-0.9774726033210754,79.24873352050781,Stop,Stepping
1752515390.3637285,17302.585951853,33.5631103515625,-7.562588691711426,81.66739654541016,-30.956233978271484,-4.157264232635498,79.556884765625,25.638347625732422,-0.969102144241333,80.54730224609375,-37.65571212768555,-1.0102732181549072,79.27671813964844,Stop,Stepping
1752515390.3737361,17302.59603987,33.54176712036133,-7.593208312988281,81.68931579589844,-30.935985565185547,-4.1898088455200195,79.58071899414062,25.62003517150879,-1.0038402080535889,80.57081604003906,-37.63113021850586,-1.0458438396453857,79.30704498291016,Stop,Stepping
1752515390.3837245,17302.606025965,33.51872253417969,-7.626252174377441,81.71292877197266,-30.914125442504883,-4.22493839263916,79.60641479492188,25.600265502929688,-1.041345477104187,80.5961685180664,-37.604591369628906,-1.0842499732971191,79.33975219726562,Stop,Stepping
1752515390.3937538,17302.615691032,33.49388885498047,-7.661865234375,81.73834991455078,-30.89056968688965,-4.262794017791748,79.63407135009766,25.578964233398438,-1.081758975982666,80.62345886230469,-37.57598876953125,-1.1256238222122192,79.37492370605469,Stop,Stepping
1752515390.4037604,17302.625715063,33.46722412109375,-7.700091361999512,81.7656021118164,-30.865278244018555,-4.303431987762451,79.66371154785156,25.55609893798828,-1.1251428127288818,80.65270233154297,-37.54528045654297,-1.1700468063354492,79.41265106201172,Stop,Stepping
1752515390.4137194,17302.635667192,33.43888854980469,-7.7407073974609375,81.79448699951172,-30.838401794433594,-4.346611499786377,79.69515991210938,25.531803131103516,-1.1712400913238525,80.68372344970703,-37.512638092041016,-1.2172476053237915,79.45266723632812,Stop,Stepping
1752515390.4237256,17302.64598973,33.40853500366211,-7.784203052520752,81.82538604736328,-30.80961799621582,-4.392850875854492,79.72877502441406,25.505788803100586,-1.2206084728240967,80.71690368652344,-37.47768020629883,-1.2677963972091675,79.4954605102539,Stop,Stepping
1752515390.4337258,17302.657697238,33.37623977661133,-7.830479621887207,81.85819244384766,-30.77899169921875,-4.442039966583252,79.76447296142578,25.478116989135742,-1.2731256484985352,80.75212097167969,-37.44048309326172,-1.3215645551681519,79.54088592529297,Stop,Stepping
