time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1752516294.6935325,18206.92374089,29.095157623291016,-17.239994049072266,72.00531005859375,-24.88484001159668,-13.75,67.88248443603516,32.85751724243164,-2.5499978065490723,85.17765045166016,-32.71236038208008,-0.8048369884490967,79.85515594482422,Stop,Stepping
1752516294.703495,18206.933681157,29.095144271850586,-17.24001121520996,72.00532531738281,-24.884830474853516,-13.750029563903809,67.88251495361328,32.85749053955078,-2.5500290393829346,85.17766571044922,-32.712337493896484,-0.8048695921897888,79.85518646240234,Stop,Stepping
1752516294.713471,18206.943683981,29.09505844116211,-17.240131378173828,72.00541687011719,-24.884756088256836,-13.750150680541992,67.88260650634766,32.85736083984375,-2.5502212047576904,85.17780303955078,-32.712215423583984,-0.8050650358200073,79.85533142089844,Stop,Stepping
1752516294.7234714,18206.95459551,29.094837188720703,-17.240440368652344,72.00566101074219,-24.884563446044922,-13.75047492980957,67.88285827636719,32.857025146484375,-2.550718307495117,85.17814636230469,-32.71189880371094,-0.8055717349052429,79.85572814941406,Stop,Stepping
1752516294.7334719,18206.963102755,29.094409942626953,-17.24103546142578,72.00611877441406,-24.884197235107422,-13.751096725463867,67.88333892822266,32.856388092041016,-2.5516655445098877,85.17879486083984,-32.7112922668457,-0.806528627872467,79.8564682006836,Stop,Stepping
1752516294.7434788,18206.97342642,29.093721389770508,-17.241985321044922,72.0068588256836,-24.883604049682617,-13.752104759216309,67.88414764404297,32.855342864990234,-2.5532069206237793,85.17985534667969,-32.71030807495117,-0.8080887794494629,79.85768127441406,Stop,Stepping
1752516294.7535174,18206.98316073,29.09269905090332,-17.2434024810791,72.00794982910156,-24.882720947265625,-13.753594398498535,67.88530731201172,32.85380172729492,-2.555478811264038,85.181396484375,-32.70885467529297,-0.8103925585746765,79.85945892333984,Stop,Stepping
1752516294.7634764,18206.993146258,29.0913028717041,-17.24533462524414,72.00944519042969,-24.881515502929688,-13.755631446838379,67.88690948486328,32.8516960144043,-2.558591365814209,85.18353271484375,-32.70686340332031,-0.8135489225387573,79.86190032958984,Stop,Stepping
1752516294.7734652,18207.003315101,29.089458465576172,-17.247894287109375,72.01142120361328,-24.879924774169922,-13.758333206176758,67.8890380859375,32.848907470703125,-2.5627076625823975,85.18634033203125,-32.70423889160156,-0.8177151083946228,79.86512756347656,Stop,Stepping
1752516294.7834823,18207.01316484,29.087108612060547,-17.25114631652832,72.01393127441406,-24.877899169921875,-13.761767387390137,67.89173889160156,32.845359802246094,-2.567944049835205,85.18992614746094,-32.70089340209961,-0.8230217695236206,79.8692398071289,Stop,Stepping
1752516294.7934735,18207.023135195,29.084196090698242,-17.255172729492188,72.01704406738281,-24.875391006469727,-13.766020774841309,67.89508819580078,32.84096908569336,-2.5744240283966064,85.1943588256836,-32.69675064086914,-0.8295900225639343,79.87432098388672,Stop,Stepping
1752516294.8034723,18207.033137253,29.08067512512207,-17.26004981994629,72.02081298828125,-24.872352600097656,-13.771171569824219,67.89913940429688,32.83565139770508,-2.582277774810791,85.1997299194336,-32.691734313964844,-0.8375437259674072,79.88047790527344,Stop,Stepping
1752516294.8134725,18207.043260849,29.076480865478516,-17.265859603881836,72.02529907226562,-24.86874008178711,-13.777295112609863,67.9039535522461,32.82932662963867,-2.5916192531585693,85.20612335205078,-32.68576431274414,-0.84701007604599,79.8877944946289,Stop,Stepping
1752516294.8235946,18207.053413169,29.071569442749023,-17.272659301757812,72.03055572509766,-24.864505767822266,-13.784465789794922,67.90958404541016,32.82191467285156,-2.6025607585906982,85.21359252929688,-32.678775787353516,-0.8581004738807678,79.89637756347656,Stop,Stepping
1752516294.833466,18207.063323419,29.065889358520508,-17.28052520751953,72.03662872314453,-24.85961151123047,-13.792773246765137,67.9161148071289,32.81333923339844,-2.6152162551879883,85.22222900390625,-32.67068862915039,-0.8709244728088379,79.90629577636719,Stop,Stepping
1752516294.8434756,18207.073047648,29.05938148498535,-17.289531707763672,72.04357147216797,-24.85400390625,-13.80227279663086,67.923583984375,32.803524017333984,-2.6297121047973633,85.23212432861328,-32.66142654418945,-0.8856146931648254,79.91764831542969,Stop,Stepping
1752516294.8534896,18207.083027129,29.051982879638672,-17.29976463317871,72.05146026611328,-24.84762191772461,-13.813079833984375,67.93206024169922,32.7923583984375,-2.6461970806121826,85.24337768554688,-32.650901794433594,-0.9023098349571228,79.93053436279297,Stop,Stepping
1752516294.8634768,18207.093100757,29.043704986572266,-17.31121253967285,72.06028747558594,-24.840490341186523,-13.825156211853027,67.94153594970703,32.77988052368164,-2.664623737335205,85.25593566894531,-32.63912582397461,-0.9209836721420288,79.9449462890625,Stop,Stepping
1752516294.8734677,18207.103222213,29.034442901611328,-17.324024200439453,72.07015228271484,-24.83250617980957,-13.838682174682617,67.9521484375,32.76591110229492,-2.6852493286132812,85.26998138427734,-32.62594985961914,-0.9418810606002808,79.96106719970703,Stop,Stepping
1752516294.8834786,18207.113174788,29.024160385131836,-17.338232040405273,72.08108520507812,-24.823646545410156,-13.85368537902832,67.96391296386719,32.75041198730469,-2.708144187927246,85.28556060791016,-32.611324310302734,-0.9650697112083435,79.97893524169922,Stop,Stepping
1752516294.8934698,18207.123176367,29.012836456298828,-17.35389518737793,72.0931396484375,-24.813884735107422,-13.870206832885742,67.97685241699219,32.73333740234375,-2.73335862159729,85.30270385742188,-32.595218658447266,-0.9906162023544312,79.99860382080078,Stop,Stepping
1752516294.903485,18207.133128136,29.000410079956055,-17.371063232421875,72.10633850097656,-24.803171157836914,-13.88832950592041,67.99104309082031,32.71460723876953,-2.7610161304473877,85.32148742675781,-32.57754135131836,-1.0186338424682617,80.02015686035156,Stop,Stepping
1752516294.913471,18207.143563666,28.986841201782227,-17.38980484008789,72.12074279785156,-24.791479110717773,-13.908106803894043,68.00651550292969,32.69417190551758,-2.7912046909332275,85.34197235107422,-32.558258056640625,-1.0492197275161743,80.04367065429688,Stop,Stepping
1752516294.9234746,18207.153449168,28.972095489501953,-17.4101619720459,72.1363525390625,-24.77876853942871,-13.929595947265625,68.02330017089844,32.671958923339844,-2.824014663696289,85.36420440673828,-32.537296295166016,-1.082452416419983,80.06918334960938,Stop,Stepping
