timestamp,gx,gy,gz,ax,ay,az,madgwick_qw,madgwick_qx,madgwick_qy,madgwick_qz,kalman_qw,kalman_qx,kalman_qy,kalman_qz,madgwick_roll_deg,madgwick_pitch_deg,madgwick_yaw_deg,kalman_roll_deg,kalman_pitch_deg,kalman_yaw_deg,robot_accel_x,robot_accel_y,robot_accel_z,kalman_converged,kalman_P_change,convergence_counter
1786464997.314131,0.012118,0.007357,0.024317,-0.102295,0.021240,-0.995605,0.999952,0.002846,0.008460,0.003994,0.342905,0.302863,-0.889207,0.001136,0.330038,0.968113,0.460481,164.947540,-37.626730,-137.227995,5.983997,2.372565,-8.321423,0,0.003463730,0
1786464997.334129,0.011985,0.005626,0.023518,-0.101318,0.021729,-0.995605,0.999948,0.002980,0.008809,0.004111,0.330915,0.268391,-0.904688,0.001081,0.345707,1.008084,0.474127,167.323098,-36.821889,-142.717080,5.889781,2.034877,-8.498473,0,0.003463762,0
1786464997.354193,0.010920,0.004694,0.023385,-0.101318,0.021240,-0.995605,0.999944,0.003108,0.009155,0.004227,0.319543,0.236947,-0.917468,0.001024,0.360663,1.047544,0.487697,169.356558,-35.932125,-147.577965,5.779786,1.740137,-8.656997,0,0.003466586,0
1786464997.374120,0.009455,0.002697,0.023385,-0.101562,0.021729,-0.996826,0.999940,0.003230,0.009490,0.004343,0.308602,0.208607,-0.928034,0.000958,0.374948,1.085818,0.501270,171.085800,-34.972652,-151.849376,5.656457,1.484665,-8.803475,0,0.003462823,0
1786464997.394104,0.008390,0.001232,0.022719,-0.101318,0.021484,-0.996338,0.999936,0.003347,0.009817,0.004456,0.297991,0.183163,-0.936831,0.000891,0.388597,1.123258,0.514461,172.553347,-33.963233,-155.597973,5.522530,1.263215,-8.937932,0,0.003462481,0
1786464997.414165,0.006259,0.000167,0.022586,-0.101318,0.020996,-0.996094,0.999932,0.003452,0.010140,0.004568,0.287597,0.160415,-0.944222,0.000817,0.400916,1.160112,0.527575,173.795727,-32.913485,-158.881743,5.379786,1.071998,-9.064000,0,0.003465484,0
1786464997.434097,0.004528,-0.001564,0.021521,-0.101318,0.021240,-0.997314,0.999928,0.003549,0.010453,0.004675,0.277355,0.140277,-0.950471,0.000737,0.412329,1.195955,0.540078,174.839801,-31.832801,-161.736541,5.229413,0.908247,-9.184768,0,0.003462249,0
1786464997.454173,0.003196,-0.003695,0.021255,-0.101074,0.021729,-0.996582,0.999924,0.003641,0.010756,0.004781,0.267203,0.122548,-0.955816,0.000658,0.423154,1.230536,0.552429,175.714658,-30.727493,-164.209634,5.072964,0.768601,-9.297740,0,0.003465930,0
1786464997.474262,0.001332,-0.005293,0.020722,-0.101318,0.021484,-0.996582,0.999920,0.003723,0.011051,0.004884,0.257071,0.106941,-0.960457,0.000576,0.432839,1.264218,0.564471,176.447532,-29.599477,-166.354399,4.910646,0.649300,-9.406310,0,0.003469303,0
1786464997.494322,0.000134,-0.007423,0.020722,-0.101562,0.021240,-0.996094,0.999916,0.003798,0.011335,0.004987,0.246920,0.093257,-0.964538,0.000498,0.441767,1.296695,0.576506,177.060113,-28.451853,-168.209459,4.743012,0.547731,-9.510217,0,0.003470575,0
1786464997.514479,-0.000932,-0.009021,0.020456,-0.101318,0.021484,-0.996094,0.999912,0.003869,0.011611,0.005089,0.236780,0.081347,-0.968152,0.000425,0.450179,1.328234,0.588388,177.568568,-27.293429,-169.803820,4.571113,0.462084,-9.610705,0,0.003475681,0
1786464997.534302,-0.000665,-0.009687,0.020189,-0.101318,0.022461,-0.995850,0.999908,0.003943,0.011883,0.005189,0.226637,0.071122,-0.971379,0.000366,0.459024,1.359324,0.600124,177.987627,-26.126446,-171.157909,4.395644,0.390618,-9.706707,0,0.003465260,0
1786464997.554257,-0.000532,-0.010752,0.019923,-0.102539,0.021973,-0.995361,0.999904,0.004017,0.012150,0.005288,0.216347,0.062220,-0.974332,0.000318,0.467737,1.389854,0.611703,178.337740,-24.937362,-172.324627,4.215702,0.329631,-9.798507,0,0.003463084,0
1786464997.574167,0.000800,-0.011817,0.019257,-0.101562,0.021484,-0.994873,0.999900,0.004096,0.012412,0.005384,0.206116,0.054489,-0.977009,0.000287,0.477147,1.419790,0.622897,178.628857,-23.752460,-173.327349,4.032745,0.277796,-9.887517,0,0.003459490,0
1786464997.594163,0.001865,-0.012883,0.019257,-0.102539,0.021973,-0.993408,0.999896,0.004182,0.012669,0.005479,0.195735,0.047886,-0.979487,0.000269,0.487255,1.449093,0.634092,178.869684,-22.548550,-174.176924,3.846706,0.234980,-9.970908,0,0.003460456,0
1786464997.614155,0.002930,-0.012750,0.018991,-0.102051,0.022217,-0.994385,0.999892,0.004274,0.012926,0.005573,0.185381,0.042235,-0.981759,0.000262,0.498091,1.478445,0.645141,179.068328,-21.347350,-174.897771,3.657652,0.198992,-10.053680,0,0.003461013,0
1786464997.634110,0.005460,-0.013016,0.018991,-0.101562,0.021973,-0.994141,0.999887,0.004378,0.013181,0.005667,0.175039,0.037365,-0.983852,0.000275,0.510367,1.507644,0.656192,179.234680,-20.147927,-175.514175,3.467310,0.168211,-10.130847,0,0.003459845,0
1786464997.654480,0.006392,-0.011817,0.018591,-0.102539,0.022217,-0.993164,0.999883,0.004487,0.013443,0.005759,0.164547,0.033217,-0.985810,0.000292,0.523203,1.537524,0.667025,179.372767,-18.931823,-176.035694,3.274428,0.142772,-10.202895,0,0.003476690,0
1786464997.674147,0.007857,-0.011817,0.018725,-0.102783,0.021729,-0.993164,0.999878,0.004603,0.013705,0.005851,0.154020,0.029632,-0.987623,0.000314,0.536766,1.567429,0.677933,179.488317,-17.712858,-176.483153,3.078014,0.120729,-10.272734,0,0.003459362,0
1786464997.694170,0.009188,-0.010885,0.018192,-0.102539,0.022461,-0.992676,0.999874,0.004727,0.013972,0.005941,0.143485,0.026652,-0.989294,0.000342,0.551331,1.597809,0.688552,179.583405,-16.494013,-176.853268,2.880237,0.103136,-10.337953,0,0.003461518,0
1786464997.714154,0.010121,-0.010353,0.017526,-0.103271,0.021484,-0.993164,0.999869,0.004853,0.014241,0.006027,0.132854,0.024012,-0.990845,0.000369,0.566151,1.628561,0.698788,179.664514,-15.265497,-177.178634,2.680125,0.087027,-10.399866,0,0.003461461,0
1786464997.734133,0.010653,-0.009154,0.018325,-0.103027,0.021973,-0.992432,0.999863,0.004984,0.014516,0.006117,0.122222,0.021810,-0.992263,0.000395,0.581473,1.659950,0.709497,179.731372,-14.038215,-177.448546,2.478271,0.074453,-10.456671,0,0.003461207,0
1786464997.754112,0.010387,-0.007690,0.017659,-0.103271,0.021240,-0.992432,0.999858,0.005112,0.014799,0.006204,0.111549,0.019867,-0.993560,0.000411,0.596462,1.692221,0.719831,179.787547,-12.807642,-177.685130,2.274984,0.063067,-10.509767,0,0.003461023,0
1786464997.774101,0.009055,-0.006358,0.017659,-0.103760,0.021729,-0.992188,0.999853,0.005234,0.015088,0.006291,0.100811,0.018271,-0.994738,0.000412,0.610823,1.725221,0.730181,179.832519,-11.570633,-177.878491,2.069798,0.054715,-10.558373,0,0.003461346,0
1786464997.794143,0.009055,-0.004627,0.017659,-0.103271,0.021240,-0.991943,0.999847,0.005355,0.015386,0.006378,0.090108,0.016867,-0.995789,0.000412,0.625120,1.759226,0.740544,179.870777,-10.338903,-178.047468,1.863585,0.046904,-10.602776,0,0.003463781,0
1786464997.814162,0.007591,-0.003961,0.017526,-0.102783,0.020996,-0.992676,0.999841,0.005469,0.015688,0.006464,0.079444,0.015656,-0.996716,0.000399,0.638577,1.793613,0.750840,179.901808,-9.112816,-178.192340,1.657149,0.040686,-10.643549,0,0.003464688,0
1786464997.834152,0.006792,-0.002496,0.017393,-0.103516,0.020752,-0.992432,0.999835,0.005578,0.015996,0.006550,0.068697,0.014613,-0.997530,0.000381,0.651493,1.828857,0.761070,179.927805,-7.878086,-178.316459,1.449787,0.035501,-10.678711,0,0.003464089,0
1786464997.854116,0.005061,-0.000632,0.017526,-0.102539,0.020508,-0.992676,0.999829,0.005679,0.016314,0.006636,0.058054,0.013711,-0.998219,0.000351,0.663444,1.865163,0.771394,179.948622,-6.656114,-178.423131,1.242040,0.031301,-10.710123,0,0.003462601,0
1786464997.874141,0.002797,0.000034,0.017260,-0.103271,0.021240,-0.993164,0.999822,0.005770,0.016635,0.006722,0.047328,0.013036,-0.998794,0.000309,0.674257,1.901811,0.781581,179.964452,-5.425455,-178.502754,1.033895,0.029039,-10.737051,0,0.003464031,0
1786464997.894119,0.001199,0.001498,0.017393,-0.102051,0.021240,-0.993164,0.999816,0.005853,0.016963,0.006808,0.036730,0.012472,-0.999247,0.000261,0.684250,1.939274,0.791862,179.977288,-4.209907,-178.568931,0.825867,0.026743,-10.759192,0,0.003463108,0
1786464997.914088,0.000001,0.002164,0.017393,-0.102051,0.021240,-0.992920,0.999809,0.005931,0.017294,0.006894,0.026124,0.012003,-0.999587,0.000212,0.693566,1.977116,0.802155,179.988308,-2.994002,-178.623708,0.618615,0.024868,-10.776419,0,0.003462038,0
1786464997.934137,-0.001464,0.002697,0.017127,-0.102783,0.021240,-0.993408,0.999802,0.006000,0.017628,0.006980,0.015440,0.011614,-0.999813,0.000160,0.702001,2.015274,0.812302,179.997774,-1.769433,-178.668954,0.410219,0.023352,-10.789983,0,0.003464609,0
1786464997.954222,-0.002663,0.003229,0.016727,-0.102783,0.021484,-0.994385,0.999795,0.006064,0.017965,0.007063,0.004759,0.011315,-0.999925,0.000108,0.709806,2.053724,0.822233,-179.993815,-0.545430,-178.703331,0.200840,0.022290,-10.799675,0,0.003468112,0
1786464997.974307,-0.002663,0.004028,0.017260,-0.102051,0.021240,-0.994141,0.999788,0.006128,0.018305,0.007149,-0.005850,0.011034,-0.999922,0.000065,0.717607,2.092631,0.832480,-179.985130,0.670191,-178.735415,-0.007787,0.020676,-10.803676,0,0.003470739,0
1786464997.994148,-0.002929,0.003629,0.017127,-0.101562,0.021484,-0.994629,0.999781,0.006192,0.018644,0.007234,-0.016401,0.010824,-0.999807,0.000028,0.725344,2.131288,0.842658,-179.976419,1.879400,-178.759134,-0.215519,0.019550,-10.803952,0,0.003462337,0
1786464998.014154,-0.002529,0.003363,0.017127,-0.101807,0.021973,-0.994629,0.999773,0.006258,0.018980,0.007320,-0.026983,0.010690,-0.999579,0.000000,0.733415,2.169767,0.852844,-179.966861,3.092269,-178.773686,-0.422793,0.018546,-10.799361,0,0.003463053,0
1786464998.034134,-0.002130,0.003096,0.017260,-0.100830,0.021729,-0.994873,0.999766,0.006326,0.019316,0.007406,-0.037463,0.010539,-0.999242,-0.000020,0.741718,2.208091,0.863112,-179.956925,4.293786,-178.789832,-0.629334,0.016664,-10.790611,0,0.003462426,0
1786464998.054141,-0.000932,0.002564,0.016860,-0.100830,0.021973,-0.995117,0.999758,0.006401,0.019649,0.007490,-0.047945,0.010427,-0.998796,-0.000028,0.750761,2.246098,0.873155,-179.945666,5.495941,-178.801130,-0.834733,0.015049,-10.777614,0,0.003463157,0
1786464998.074490,0.000400,0.001632,0.016727,-0.101318,0.021729,-0.995850,0.999751,0.006481,0.019977,0.007573,-0.058491,0.010287,-0.998235,-0.000025,0.760478,2.283593,0.883118,-179.933481,6.706100,-178.815217,-1.040476,0.012708,-10.760781,0,0.003478274,0
1786464998.094155,0.002531,-0.000632,0.016860,-0.100830,0.021973,-0.995850,0.999743,0.006573,0.020294,0.007656,-0.068983,0.010179,-0.997566,-0.000008,0.771516,2.319765,0.893150,-179.919690,7.910757,-178.825179,-1.246455,0.010557,-10.738722,0,0.003460499,0
1786464998.114095,0.004395,-0.001032,0.016594,-0.100098,0.021729,-0.996582,0.999735,0.006675,0.020609,0.007738,-0.079386,0.010039,-0.996793,0.000019,0.783617,2.355709,0.903033,-179.905303,9.106003,-178.838458,-1.450383,0.007706,-10.713208,0,0.003458834,0
1786464998.134128,0.005194,-0.002763,0.016328,-0.101074,0.021973,-0.996582,0.999728,0.006780,0.020915,0.007818,-0.089898,0.009928,-0.995901,0.000046,0.796189,2.390658,0.912756,-179.890751,10.314941,-178.847886,-1.654087,0.005467,-10.682871,0,0.003461503,0
1786464998.154104,0.006392,-0.004361,0.016727,-0.100586,0.021729,-0.996582,0.999720,0.006892,0.021213,0.007901,-0.100363,0.009784,-0.994903,0.000074,0.809450,2.424688,0.922700,-179.876516,11.519446,-178.860622,-1.857919,0.002688,-10.647892,0,0.003461124,0
1786464998.174100,0.006925,-0.005026,0.016328,-0.100586,0.021973,-0.996338,0.999712,0.007006,0.021508,0.007981,-0.110822,0.009675,-0.993793,0.000100,0.823091,2.458318,0.932418,-179.862361,12.724662,-178.869047,-2.060542,0.000574,-10.608543,0,0.003461698,0
1786464998.194198,0.007857,-0.006225,0.016461,-0.100586,0.021729,-0.996338,0.999705,0.007126,0.021797,0.008061,-0.121281,0.009537,-0.992572,0.000126,0.837239,2.491267,0.942206,-179.848637,13.931300,-178.880512,-2.262518,-0.002042,-10.565136,0,0.003466460,0
1786464998.214563,0.007058,-0.008488,0.016195,-0.101318,0.021484,-0.996338,0.999697,0.007240,0.022075,0.008140,-0.131836,0.009383,-0.991227,0.000140,0.850850,2.522938,0.951824,-179.836668,15.150578,-178.893568,-2.464721,-0.004242,-10.517363,0,0.003481476,0
1786464998.234275,0.006658,-0.009287,0.015529,-0.100830,0.021240,-0.996094,0.999689,0.007353,0.022349,0.008216,-0.142309,0.009230,-0.989779,0.000146,0.864215,2.554155,0.961057,-179.825908,16.362079,-178.906458,-2.666392,-0.006194,-10.464637,0,0.003464896,0
1786464998.254192,0.005460,-0.010086,0.015795,-0.101074,0.021240,-0.995850,0.999682,0.007459,0.022619,0.008294,-0.152790,0.009094,-0.988217,0.000140,0.876913,2.584908,0.970439,-179.816399,17.576380,-178.917176,-2.866420,-0.007499,-10.407972,0,0.003461164,0
1786464998.274153,0.004262,-0.010619,0.015928,-0.101807,0.020508,-0.995361,0.999674,0.007558,0.022886,0.008372,-0.163329,0.008901,-0.986531,0.000124,0.888735,2.615401,0.979888,-179.809222,18.799472,-178.934599,-3.066093,-0.009301,-10.346723,0,0.003460222,0
1786464998.294278,0.002930,-0.011418,0.015928,-0.101807,0.020996,-0.995117,0.999667,0.007652,0.023150,0.008450,-0.173858,0.008795,-0.984731,0.000100,0.899933,2.645402,0.989340,-179.801533,20.023530,-178.941583,-3.265188,-0.009451,-10.281008,0,0.003466503,0
1786464998.314186,0.000800,-0.012217,0.016061,-0.101562,0.021240,-0.995117,0.999660,0.007735,0.023409,0.008529,-0.184333,0.008735,-0.982825,0.000062,0.910003,2.674920,0.998867,-179.794489,21.243599,-178.943011,-3.462707,-0.009756,-10.211254,0,0.003461978,0
1786464998.334097,-0.001065,-0.012483,0.016061,-0.101562,0.021240,-0.994141,0.999652,0.007810,0.023666,0.008608,-0.194785,0.008690,-0.980807,0.000017,0.919018,2.704282,1.008397,-179.788035,22.463413,-178.942644,-3.658229,-0.010228,-10.136588,0,0.003458740,0
1786464998.354149,-0.002396,-0.012217,0.015662,-0.101318,0.021240,-0.994141,0.999645,0.007878,0.023925,0.008685,-0.205181,0.008656,-0.978686,-0.000030,0.927285,2.733793,1.017704,-179.781472,23.679222,-178.940672,-3.851779,-0.010693,-10.058805,0,0.003462269,0
1786464998.374144,-0.003328,-0.011418,0.016061,-0.102539,0.020752,-0.993652,0.999637,0.007939,0.024188,0.008765,-0.215661,0.008576,-0.976431,-0.000077,0.934852,2.763802,1.027243,-179.775807,24.907668,-178.944063,-4.044346,-0.011660,-9.976754,0,0.003462485,0
1786464998.394138,-0.005193,-0.010619,0.015662,-0.102783,0.020996,-0.993652,0.999630,0.007992,0.024455,0.008842,-0.226120,0.008545,-0.974062,-0.000129,0.941387,2.794260,1.036566,-179.769379,26.136541,-178.941242,-4.236138,-0.011616,-9.890237,0,0.003462643,0
1786464998.414123,-0.005592,-0.010220,0.015529,-0.102539,0.020752,-0.993408,0.999622,0.008042,0.024723,0.008919,-0.236512,0.008495,-0.971591,-0.000174,0.947648,2.824958,1.045818,-179.762570,27.360589,-178.940256,-4.425676,-0.012386,-9.799331,0,0.003462370,0
1786464998.434115,-0.005992,-0.009287,0.015928,-0.102051,0.020752,-0.992432,0.999614,0.008090,0.024997,0.008999,-0.246814,0.008455,-0.969026,-0.000215,0.953719,2.856181,1.055314,-179.754891,28.577139,-178.937758,-4.612156,-0.012888,-9.704070,0,0.003462458,0
1786464998.454134,-0.005193,-0.008089,0.016061,-0.103027,0.021729,-0.992432,0.999606,0.008144,0.025276,0.009078,-0.257159,0.008518,-0.966332,-0.000243,0.960418,2.888047,1.064911,-179.741744,29.802077,-178.921183,-4.796877,-0.012733,-9.606460,0,0.003463629,0
1786464998.474088,-0.005193,-0.006358,0.016061,-0.102539,0.021484,-0.992432,0.999598,0.008197,0.025564,0.009158,-0.267390,0.008532,-0.963551,-0.000266,0.967091,2.920911,1.074527,-179.729253,31.016982,-178.910168,-4.979174,-0.014449,-9.504310,0,0.003461792,0
1786464998.494141,-0.003861,-0.005692,0.015795,-0.103271,0.021973,-0.992188,0.999589,0.008258,0.025855,0.009237,-0.277645,0.008583,-0.960645,-0.000276,0.974588,2.954142,1.084006,-179.713042,32.238298,-178.893323,-5.159183,-0.015509,-9.398816,0,0.003464644,0
1786464998.514104,-0.002663,-0.003562,0.015662,-0.103027,0.022217,-0.992432,0.999580,0.008325,0.026157,0.009315,-0.287801,0.008630,-0.957651,-0.000275,0.982841,2.988576,1.093438,-179.694973,33.451493,-178.875675,-5.336624,-0.017266,-9.289605,0,0.003462927,0
1786464998.534144,-0.001730,-0.001964,0.015662,-0.102783,0.021484,-0.991943,0.999570,0.008395,0.026467,0.009392,-0.297873,0.008573,-0.954567,-0.000268,0.991481,3.023963,1.102883,-179.679892,34.658473,-178.871045,-5.510626,-0.020110,-9.176610,0,0.003464915,0
1786464998.554178,0.000134,-0.000898,0.015529,-0.102539,0.022461,-0.992676,0.999561,0.008476,0.026782,0.009469,-0.307851,0.008611,-0.951396,-0.000249,1.001424,3.059900,1.112282,-179.658760,35.858128,-178.852507,-5.681418,-0.020907,-9.061728,0,0.003466181,0
1786464998.574185,0.001465,0.001498,0.015262,-0.103027,0.021973,-0.992188,0.999550,0.008563,0.027109,0.009545,-0.317803,0.008568,-0.948118,-0.000225,1.011996,3.097246,1.121550,-179.639640,37.058748,-178.843689,-5.849244,-0.023859,-8.942934,0,0.003465955,0
1786464998.594202,0.002531,0.002697,0.015662,-0.103027,0.021973,-0.992920,0.999540,0.008655,0.027443,0.009622,-0.327679,0.008511,-0.944751,-0.000200,1.023203,3.135270,1.131068,-179.620597,38.254373,-178.836130,-6.014387,-0.025810,-8.821649,0,0.003466246,0
1786464998.614153,0.003995,0.003496,0.015529,-0.102783,0.021973,-0.992920,0.999529,0.008755,0.027780,0.009698,-0.337463,0.008447,-0.941301,-0.000170,1.035270,3.173746,1.140525,-179.600736,39.443094,-178.828579,-6.176093,-0.027774,-8.696683,0,0.003463615,0
1786464998.634154,0.004262,0.005493,0.015396,-0.103516,0.021729,-0.992676,0.999517,0.008855,0.028128,0.009774,-0.347240,0.008356,-0.937739,-0.000145,1.047409,3.213387,1.149928,-179.582323,40.635423,-178.824214,-6.335033,-0.029796,-8.569021,0,0.003463760,0
1786464998.654170,0.004661,0.005360,0.014730,-0.102295,0.021729,-0.993408,0.999506,0.008957,0.028474,0.009847,-0.356834,0.008275,-0.934131,-0.000121,1.059837,3.252937,1.158961,-179.563419,41.809977,-178.818099,-6.490145,-0.031358,-8.438412,0,0.003464527,0
1786464998.674183,0.004528,0.006425,0.015129,-0.102783,0.021729,-0.993164,0.999494,0.009059,0.028826,0.009921,-0.366405,0.008200,-0.930419,-0.000106,1.072191,3.293096,1.168240,-179.544795,42.986188,-178.810900,-6.641743,-0.032677,-8.305787,0,0.003465008,0
1786464998.694286,0.002930,0.006692,0.014863,-0.102295,0.021240,-0.993896,0.999482,0.009152,0.029180,0.009995,-0.375860,0.008087,-0.926641,-0.000106,1.083558,3.333425,1.177372,-179.530250,44.152914,-178.809443,-6.789949,-0.034202,-8.170771,0,0.003469148,0
1786464998.714175,0.002264,0.007224,0.014464,-0.102539,0.020752,-0.994141,0.999470,0.009241,0.029536,0.010066,-0.385259,0.007950,-0.922774,-0.000111,1.094424,3.374090,1.186282,-179.517585,45.317661,-178.811391,-6.934881,-0.035310,-8.033403,0,0.003463196,0
