timestamp,gx,gy,gz,ax,ay,az,madgwick_qw,madgwick_qx,madgwick_qy,madgwick_qz,kalman_qw,kalman_qx,kalman_qy,kalman_qz,madgwick_roll_deg,madgwick_pitch_deg,madgwick_yaw_deg,kalman_roll_deg,kalman_pitch_deg,kalman_yaw_deg,robot_accel_x,robot_accel_y,robot_accel_z,kalman_converged,kalman_P_change,convergence_counter
1786467939.695547,-0.007190,0.003096,-0.088201,-0.114014,0.015869,-0.988770,0.999975,-0.000197,0.004298,-0.005548,0.775406,0.601928,-0.190652,-0.008970,-0.025257,0.492427,-0.635900,77.793835,-16.550937,-14.711416,1.868058,8.794355,2.916711,0,0.003770327,0
1786467939.718346,-0.015845,0.009088,-0.087802,-0.113281,0.015625,-0.988770,0.999971,-0.000234,0.004671,-0.005987,0.710274,0.651802,-0.265688,-0.008638,-0.030014,0.535122,-0.686172,89.437925,-21.479119,-22.667710,2.664558,9.211477,1.002944,0,0.003816063,0
1786467939.735316,-0.022370,0.015214,-0.087003,-0.113037,0.016113,-0.989258,0.999966,-0.000303,0.005075,-0.006421,0.648297,0.678300,-0.345768,-0.007950,-0.038422,0.581304,-0.735985,100.203885,-25.946827,-32.216179,3.467615,9.149731,-0.895840,0,0.003593885,0
1786467939.755531,-0.024767,0.022804,-0.086470,-0.111816,0.017334,-0.990967,0.999961,-0.000380,0.005516,-0.006852,0.592012,0.683568,-0.426854,-0.007225,-0.047875,0.631778,-0.785491,110.130868,-29.704535,-42.976828,4.168116,8.707395,-2.547902,0,0.003570748,0
1786467939.775782,-0.020772,0.025600,-0.085272,-0.111816,0.017822,-0.992432,0.999956,-0.000437,0.005971,-0.007278,0.543012,0.670905,-0.504957,-0.006454,-0.055018,0.683839,-0.834308,119.160635,-32.665700,-54.408217,4.739142,8.027923,-3.919622,0,0.003555051,0
1786467939.795524,-0.013049,0.026932,-0.084073,-0.110107,0.018311,-0.992920,0.999950,-0.000454,0.006432,-0.007697,0.501623,0.644519,-0.577007,-0.005674,-0.057643,0.736641,-0.882433,127.250602,-34.859505,-65.976185,5.176972,7.239921,-5.012527,0,0.003521353,0
1786467939.815994,-0.003728,0.025999,-0.083674,-0.109131,0.018311,-0.994873,0.999943,-0.000424,0.006888,-0.008115,0.466862,0.608507,-0.641666,-0.004933,-0.055004,0.788913,-0.930323,134.472670,-36.379799,-77.337705,5.491614,6.435795,-5.863961,0,0.003527335,0
1786467939.835876,0.006525,0.022138,-0.082209,-0.109131,0.017578,-0.996338,0.999937,-0.000346,0.007325,-0.008526,0.437694,0.566487,-0.698211,-0.004234,-0.046794,0.839017,-0.977368,140.869875,-37.330250,-88.200649,5.704697,5.662261,-6.527501,0,0.003506576,0
1786467939.855308,0.011852,0.018010,-0.080745,-0.108398,0.017334,-0.997314,0.999930,-0.000242,0.007741,-0.008930,0.413135,0.521421,-0.746610,-0.003607,-0.035609,0.886770,-1.023565,146.482188,-37.816869,-98.361746,5.836702,4.947953,-7.047037,0,0.003471787,0
1786467939.876387,0.011053,0.011885,-0.079679,-0.107910,0.015869,-0.997559,0.999923,-0.000145,0.008127,-0.009328,0.392012,0.475069,-0.787798,-0.003103,-0.025305,0.931075,-1.069151,151.418018,-37.930479,-107.811650,5.903166,4.303754,-7.457806,0,0.003516099,0
1786467939.895982,0.005993,0.006425,-0.077682,-0.108398,0.015625,-0.997070,0.999917,-0.000074,0.008486,-0.009716,0.373627,0.429449,-0.822173,-0.002706,-0.017978,0.972266,-1.113589,155.706188,-37.737743,-116.426414,5.918711,3.725833,-7.791361,0,0.003485858,0
1786467939.916235,-0.003595,0.000034,-0.075551,-0.108887,0.015381,-0.996826,0.999910,-0.000053,0.008813,-0.010093,0.357245,0.385550,-0.850718,-0.002451,-0.016234,1.009808,-1.156805,159.419346,-37.296517,-124.227031,5.891960,3.216823,-8.067628,0,0.003491327,0
1786467939.935276,-0.011052,-0.003695,-0.073421,-0.108154,0.015869,-0.995850,0.999904,-0.000067,0.009122,-0.010459,0.342547,0.344361,-0.874112,-0.002271,-0.018616,1.045195,-1.198796,162.596166,-36.675723,-131.187299,5.833221,2.768993,-8.301803,0,0.003443704,0
1786467939.955723,-0.015313,-0.006225,-0.070891,-0.109375,0.016846,-0.993652,0.999897,-0.000101,0.009418,-0.010813,0.328807,0.306137,-0.893399,-0.002164,-0.023237,1.079105,-1.239331,165.329417,-35.886828,-137.396226,5.746987,2.380987,-8.501665,0,0.003467784,0
1786467939.975521,-0.015446,-0.005559,-0.068094,-0.111084,0.017090,-0.992432,0.999891,-0.000136,0.009718,-0.011152,0.315764,0.271101,-0.909282,-0.002048,-0.027970,1.113399,-1.278262,167.674162,-34.968590,-142.900156,5.637095,2.040046,-8.681446,0,0.003458266,0
1786467939.995457,-0.010386,-0.004094,-0.065564,-0.110596,0.017822,-0.991943,0.999884,-0.000143,0.010025,-0.011479,0.303380,0.239299,-0.922330,-0.001900,-0.029616,1.148506,-1.315736,169.671105,-33.967521,-147.748135,5.510058,1.742869,-8.845892,0,0.003456952,0
1786467940.015259,0.000400,0.000966,-0.061303,-0.110840,0.018066,-0.990723,0.999877,-0.000096,0.010356,-0.011784,0.291436,0.210629,-0.933112,-0.001672,-0.025029,1.186511,-1.350764,171.376731,-32.900435,-152.009289,5.369625,1.483421,-8.994744,0,0.003450285,0
1786467940.036979,0.010387,0.006425,-0.057708,-0.111816,0.017822,-0.989746,0.999870,0.000000,0.010714,-0.012073,0.279654,0.184711,-0.942164,-0.001390,-0.014817,1.227664,-1.383731,172.842779,-31.765634,-155.776879,5.217283,1.257621,-9.132640,0,0.003527277,0
1786467940.055287,0.017178,0.013483,-0.053580,-0.111084,0.016846,-0.990234,0.999862,0.000129,0.011107,-0.012341,0.268337,0.161611,-0.949671,-0.001089,-0.000927,1.272898,-1.414333,174.077307,-30.618063,-159.061677,5.055197,1.058416,-9.264595,0,0.003439351,0
1786467940.075436,0.018110,0.017477,-0.050251,-0.110840,0.015381,-0.990723,0.999854,0.000260,0.011521,-0.012593,0.257243,0.140949,-0.956012,-0.000820,0.013145,1.320473,-1.443030,175.119712,-29.447360,-161.942967,4.888356,0.888423,-9.386275,0,0.003451752,0
1786467940.095669,0.012784,0.021872,-0.045591,-0.110596,0.015137,-0.991455,0.999846,0.000364,0.011957,-0.012821,0.246315,0.122624,-0.961401,-0.000627,0.024184,1.370572,-1.469051,175.988839,-28.259175,-164.452590,4.716018,0.744066,-9.501005,0,0.003464735,0
1786467940.115563,0.004794,0.023070,-0.042129,-0.109863,0.014893,-0.993408,0.999838,0.000429,0.012399,-0.013032,0.235556,0.106489,-0.966009,-0.000525,0.030661,1.421362,-1.493084,176.705044,-27.064073,-166.625455,4.538857,0.622365,-9.610907,0,0.003460060,0
1786467940.135231,-0.004527,0.023336,-0.037601,-0.108887,0.015381,-0.994629,0.999830,0.000449,0.012843,-0.013219,0.224948,0.092441,-0.969976,-0.000504,0.032024,1.472283,-1.514515,177.288535,-25.867701,-168.489273,4.358690,0.521587,-9.713927,0,0.003446894,0
1786467940.155411,-0.008921,0.020806,-0.033473,-0.108643,0.015869,-0.995850,0.999822,0.000448,0.013274,-0.013385,0.214342,0.080253,-0.973456,-0.000517,0.031035,1.521738,-1.533576,177.766986,-24.659285,-170.086111,4.175245,0.437975,-9.811250,0,0.003458810,0
1786467940.175390,-0.009454,0.016545,-0.028680,-0.107910,0.016602,-0.997559,0.999815,0.000447,0.013685,-0.013527,0.203759,0.069747,-0.976533,-0.000525,0.029983,1.568726,-1.549881,178.160623,-23.445827,-171.447702,3.988072,0.368047,-9.904818,0,0.003459199,0
1786467940.195309,-0.004260,0.010420,-0.024685,-0.107178,0.017090,-0.997559,0.999808,0.000472,0.014063,-0.013650,0.193158,0.060711,-0.979287,-0.000486,0.032072,1.612189,-1.563892,178.489320,-22.225705,-172.608232,3.797961,0.308666,-9.992168,0,0.003456989,0
1786467940.215938,0.003196,0.004694,-0.020823,-0.107666,0.017334,-0.998535,0.999801,0.000534,0.014413,-0.013753,0.182398,0.052912,-0.981800,-0.000392,0.038511,1.652366,-1.575684,178.768223,-20.984541,-173.602143,3.603926,0.257734,-10.076144,0,0.003485579,0
1786467940.235063,0.013450,-0.001831,-0.015231,-0.107178,0.017090,-0.997803,0.999796,0.000648,0.014730,-0.013830,0.171626,0.046162,-0.984080,-0.000233,0.050867,1.688810,-1.584270,179.007445,-19.740811,-174.455865,3.405626,0.212662,-10.155177,0,0.003442980,0
1786467940.255076,0.019175,-0.006891,-0.011103,-0.107422,0.016113,-0.996582,0.999790,0.000787,0.015021,-0.013886,0.160727,0.040232,-0.986179,-0.000053,0.066341,1.722384,-1.590495,179.212349,-18.481976,-175.199532,3.204798,0.173289,-10.229125,0,0.003448724,0
1786467940.275107,0.020507,-0.011152,-0.005510,-0.109131,0.015625,-0.995361,0.999786,0.000933,0.015290,-0.013915,0.149566,0.035052,-0.988130,0.000108,0.082545,1.753528,-1.593520,179.383962,-17.192869,-175.843658,2.998651,0.140108,-10.299232,0,0.003453820,0
1786467940.295147,0.016512,-0.012217,-0.000450,-0.109131,0.014893,-0.994141,0.999782,0.001058,0.015555,-0.013918,0.138346,0.030505,-0.989914,0.000212,0.096409,1.784075,-1.593649,179.522178,-15.897268,-176.403132,2.788344,0.112633,-10.365981,0,0.003458055,0
1786467940.315106,0.007191,-0.011152,0.005542,-0.109863,0.014893,-0.992188,0.999778,0.001136,0.015826,-0.013891,0.127011,0.026598,-0.991545,0.000228,0.105057,1.815224,-1.590343,179.626812,-14.589188,-176.879102,2.575177,0.091944,-10.427290,0,0.003457792,0
1786467940.335029,-0.000399,-0.008888,0.009936,-0.110840,0.014893,-0.990479,0.999774,0.001178,0.016108,-0.013841,0.115553,0.023273,-0.993029,0.000187,0.109427,1.847665,-1.584516,179.705187,-13.267852,-177.280576,2.358548,0.076314,-10.484406,0,0.003456076,0
1786467940.355087,-0.006924,-0.004893,0.015529,-0.111572,0.015625,-0.989990,0.999770,0.001188,0.016411,-0.013762,0.104020,0.020523,-0.994363,0.000107,0.110334,1.882369,-1.575471,179.762392,-11.939095,-177.610371,2.139009,0.065370,-10.538198,0,0.003460495,0
1786467940.375176,-0.007589,-0.000100,0.020589,-0.111328,0.015381,-0.990967,0.999766,0.001196,0.016738,-0.013658,0.092539,0.018165,-0.995543,0.000042,0.110895,1.919821,-1.563519,179.808855,-10.617630,-177.891627,1.918196,0.055807,-10.588631,0,0.003465196,0
1786467940.395066,-0.002130,0.004694,0.026448,-0.110596,0.016846,-0.991699,0.999762,0.001235,0.017088,-0.013525,0.081174,0.016306,-0.996567,0.000036,0.115092,1.959964,-1.548187,179.850497,-9.310867,-178.112996,1.698046,0.048473,-10.633500,0,0.003460220,0
1786467940.415062,0.004661,0.008556,0.031375,-0.110352,0.017578,-0.991943,0.999757,0.001311,0.017456,-0.013368,0.069859,0.014777,-0.997447,0.000087,0.123478,2.002287,-1.530013,179.890573,-8.011000,-178.294770,1.478775,0.040929,-10.672434,0,0.003461015,0
1786467940.436013,0.012651,0.010287,0.035769,-0.109375,0.016602,-0.992676,0.999753,0.001425,0.017833,-0.013190,0.058611,0.013316,-0.998192,0.000196,0.136336,2.045619,-1.509318,179.932471,-6.719922,-178.467496,1.260258,0.031519,-10.706757,0,0.003502429,0
1786467940.455257,0.019974,0.010420,0.041228,-0.109619,0.016602,-0.994385,0.999749,0.001576,0.018210,-0.012985,0.047394,0.012050,-0.998804,0.000327,0.153541,2.089011,-1.485485,179.971809,-5.433084,-178.616224,1.040757,0.023372,-10.736979,0,0.003460652,0
1786467940.475184,0.021040,0.008156,0.046155,-0.108154,0.015869,-0.995605,0.999745,0.001732,0.018576,-0.012756,0.036319,0.010842,-0.999281,0.000443,0.171395,2.131101,-1.458827,-179.994395,-4.163116,-178.757014,0.822870,0.015678,-10.761645,0,0.003458385,0
1786467940.495091,0.017178,0.004295,0.050150,-0.107910,0.015869,-0.996582,0.999741,0.001870,0.018922,-0.012506,0.025241,0.009797,-0.999633,0.000501,0.187215,2.170954,-1.429879,-179.970900,-2.893099,-178.877748,0.605776,0.010835,-10.780868,0,0.003455823,0
1786467940.515019,0.007591,-0.001964,0.054677,-0.107910,0.014893,-0.997803,0.999738,0.001958,0.019238,-0.012234,0.014115,0.008805,-0.999861,0.000468,0.197467,2.207230,-1.398351,-179.960643,-1.617929,-178.991421,0.387645,0.007899,-10.795429,0,0.003454817,0
1786467940.535071,0.000400,-0.007290,0.058805,-0.107666,0.015381,-0.997070,0.999736,0.002011,0.019528,-0.011939,0.002952,0.008032,-0.999963,0.000380,0.203871,2.240421,-1.364458,-179.959208,-0.338655,-179.079740,0.168820,0.008241,-10.803204,0,0.003459328,0
1786467940.555054,-0.006790,-0.013948,0.062933,-0.107910,0.015869,-0.996826,0.999735,0.002030,0.019784,-0.011624,-0.008294,0.007450,-0.999938,0.000248,0.206391,2.269769,-1.328205,-179.964547,0.950248,-179.145933,-0.051547,0.010119,-10.806554,0,0.003459746,0
1786467940.575153,-0.007989,-0.018875,0.067061,-0.109131,0.016357,-0.995361,0.999734,0.002044,0.020016,-0.011288,-0.019725,0.007021,-0.999781,0.000127,0.208414,2.296273,-1.289590,-179.969568,2.260304,-179.194686,-0.274239,0.012044,-10.803804,0,0.003465060,0
1786467940.595113,-0.003328,-0.022337,0.070390,-0.108887,0.017090,-0.994873,0.999733,0.002082,0.020230,-0.010935,-0.031151,0.006740,-0.999492,0.000062,0.213396,2.320757,-1.249062,-179.968782,3.570060,-179.226299,-0.498692,0.013061,-10.797003,0,0.003463074,0
1786467940.615045,0.003463,-0.023003,0.073453,-0.109863,0.017334,-0.993652,0.999733,0.002156,0.020440,-0.010568,-0.042679,0.006512,-0.999068,0.000057,0.222407,2.344842,-1.206775,-179.961474,4.891984,-179.251429,-0.723619,0.012243,-10.784401,0,0.003460449,0
1786467940.635235,0.012651,-0.021804,0.076915,-0.110840,0.017334,-0.992432,0.999732,0.002276,0.020655,-0.010185,-0.054305,0.006273,-0.998505,0.000119,0.236789,2.369594,-1.162497,-179.947058,6.225766,-179.277253,-0.950001,0.009642,-10.766586,0,0.003469465,0
1786467940.655074,0.017444,-0.019008,0.079445,-0.111084,0.016846,-0.990723,0.999731,0.002419,0.020884,-0.009790,-0.065919,0.005993,-0.997807,0.000196,0.253923,2.395941,-1.116764,-179.931723,7.558998,-179.307264,-1.176835,0.006229,-10.742831,0,0.003461289,0
1786467940.675112,0.018376,-0.014214,0.082774,-0.111328,0.016357,-0.989990,0.999729,0.002567,0.021138,-0.009378,-0.077503,0.005661,-0.996976,0.000257,0.271623,2.425021,-1.069113,-179.919436,8.889841,-179.343126,-1.402690,0.003401,-10.714772,0,0.003463593,0
1786467940.695080,0.014115,-0.009154,0.085037,-0.112061,0.015625,-0.989502,0.999727,0.002693,0.021417,-0.008954,-0.089098,0.005296,-0.996009,0.000262,0.286811,2.457001,-1.020155,-179.914677,10.223151,-179.383063,-1.627871,0.001876,-10.681691,0,0.003462354,0
1786467940.715025,0.005593,-0.004094,0.087434,-0.112061,0.015625,-0.990479,0.999724,0.002777,0.021721,-0.008517,-0.100606,0.005005,-0.994914,0.000190,0.297247,2.491856,-0.969804,-179.919029,11.547910,-179.415332,-1.851906,0.003214,-10.644712,0,0.003460421,0
1786467940.735112,-0.001464,-0.000765,0.089032,-0.111328,0.015625,-0.990967,0.999720,0.002827,0.022042,-0.008072,-0.111983,0.004791,-0.993699,0.000067,0.303760,2.528599,-0.918523,-179.929073,12.859033,-179.439536,-2.073193,0.005837,-10.602315,0,0.003465067,0
1786467940.755033,-0.008255,0.002697,0.091695,-0.110352,0.016602,-0.992188,0.999716,0.002846,0.022381,-0.007613,-0.123174,0.004752,-0.992374,-0.000092,0.306765,2.567273,-0.865687,-179.941648,14.150489,-179.444041,-2.290828,0.010329,-10.556065,0,0.003461445,0
1786467940.775070,-0.009187,0.003762,0.092627,-0.110107,0.017334,-0.993164,0.999712,0.002861,0.022724,-0.007148,-0.134294,0.004818,-0.990930,-0.000236,0.309472,2.606527,-0.812301,-179.950856,15.435549,-179.436169,-2.505329,0.013857,-10.505446,0,0.003463660,0
1786467940.795093,-0.005326,0.002564,0.093426,-0.110107,0.017822,-0.994873,0.999708,0.002897,0.023062,-0.006680,-0.145380,0.004924,-0.989364,-0.000328,0.314553,2.645071,-0.758449,-179.953181,16.718493,-179.422797,-2.718246,0.015608,-10.451028,0,0.003464774,0
1786467940.815092,0.001465,0.000034,0.093693,-0.109863,0.018555,-0.995850,0.999703,0.002968,0.023386,-0.006212,-0.156424,0.005071,-0.987677,-0.000356,0.323746,2.682131,-0.704437,-179.946836,17.998814,-179.403270,-2.929536,0.015890,-10.391214,0,0.003464555,0
1786467940.835901,0.011452,-0.004893,0.094092,-0.109375,0.017822,-0.996582,0.999698,0.003088,0.023685,-0.005743,-0.167468,0.005046,-0.985865,-0.000310,0.338567,2.716376,-0.650212,-179.934559,19.281197,-179.402359,-3.139205,0.012893,-10.326486,0,0.003499017,0
1786467940.855040,0.015846,-0.009554,0.093693,-0.109375,0.018066,-0.997070,0.999694,0.003231,0.023961,-0.005276,-0.178461,0.005083,-0.983934,-0.000247,0.356028,2.747921,-0.596222,-179.918733,20.560143,-179.393324,-3.347997,0.010533,-10.256621,0,0.003453623,0
1786467940.875119,0.017045,-0.014747,0.093426,-0.109131,0.017090,-0.996338,0.999690,0.003378,0.024211,-0.004811,-0.189464,0.004958,-0.981875,-0.000196,0.374033,2.776499,-0.542409,-179.907743,21.842818,-179.403514,-3.554634,0.007452,-10.180877,0,0.003459589,0
1786467940.895149,0.012784,-0.018209,0.092627,-0.110107,0.017334,-0.996094,0.999686,0.003504,0.024444,-0.004350,-0.200570,0.004896,-0.979667,-0.000196,0.389677,2.803069,-0.489063,-179.901509,23.140374,-179.407139,-3.760969,0.007178,-10.100788,0,0.003461947,0
1786467940.915127,0.006525,-0.020473,0.091961,-0.110596,0.016357,-0.994385,0.999682,0.003597,0.024666,-0.003891,-0.211728,0.004771,-0.977317,-0.000252,0.401535,2.828363,-0.436117,-179.903796,24.447056,-179.419773,-3.967096,0.006797,-10.013689,0,0.003461538,0
1786467940.935078,-0.002396,-0.020872,0.090630,-0.111572,0.017334,-0.994141,0.999678,0.003647,0.024886,-0.003438,-0.222954,0.004823,-0.974817,-0.000371,0.408478,2.853392,-0.383927,-179.909189,25.765037,-179.412272,-4.172866,0.010097,-9.922854,0,0.003460093,0
1786467940.955152,-0.007190,-0.019940,0.088899,-0.111328,0.017334,-0.992188,0.999673,0.003673,0.025110,-0.002993,-0.234138,0.004910,-0.972191,-0.000509,0.412661,2.878955,-0.332724,-179.915743,27.081611,-179.400957,-4.376867,0.012181,-9.825029,0,0.003464250,0
1786467940.975100,-0.008921,-0.017011,0.087834,-0.112549,0.018066,-0.991211,0.999669,0.003691,0.025349,-0.002553,-0.245384,0.005095,-0.969412,-0.000637,0.415967,2.906178,-0.282111,-179.917541,28.409005,-179.376868,-4.579458,0.014563,-9.723897,0,0.003461980,0
1786467940.995090,-0.006258,-0.012883,0.085836,-0.113525,0.019043,-0.989746,0.999663,0.003724,0.025609,-0.002123,-0.256664,0.005364,-0.966486,-0.000722,0.420948,2.935741,-0.232614,-179.910399,29.744371,-179.340216,-4.780956,0.015693,-9.617010,0,0.003462071,0
1786467941.015067,0.000800,-0.007556,0.083306,-0.113037,0.019531,-0.990234,0.999656,0.003793,0.025894,-0.001707,-0.267795,0.005620,-0.963459,-0.000738,0.430055,2.968339,-0.184533,-179.893815,31.066205,-179.302118,-4.979496,0.014178,-9.507016,0,0.003461584,0
1786467941.035077,0.007857,-0.002230,0.081309,-0.114502,0.019775,-0.989014,0.999648,0.003898,0.026207,-0.001301,-0.278988,0.005819,-0.960277,-0.000700,0.443187,3.003986,-0.137570,-179.870932,32.399497,-179.268093,-5.175347,0.011123,-9.391911,0,0.003462660,0
1786467941.055121,0.014248,0.002031,0.078912,-0.112305,0.019531,-0.989990,0.999639,0.004034,0.026540,-0.000909,-0.289864,0.005914,-0.957050,-0.000624,0.459988,3.042065,-0.091953,-179.846105,33.699340,-179.245290,-5.366698,0.006813,-9.273385,0,0.003464898,0
1786467941.075170,0.017844,0.006026,0.076249,-0.113525,0.018799,-0.990967,0.999629,0.004186,0.026894,-0.000530,-0.300761,0.005883,-0.953681,-0.000536,0.478624,3.082459,-0.047849,-179.824038,35.006301,-179.237635,-5.553919,0.002248,-9.153488,0,0.003466780,0
1786467941.095702,0.016512,0.009754,0.073053,-0.112793,0.018311,-0.991943,0.999619,0.004331,0.027267,-0.000167,-0.311512,0.005796,-0.950224,-0.000478,0.496387,3.124997,-0.005555,-179.807787,36.300345,-179.237991,-5.737418,-0.000695,-9.028613,0,0.003488823,0
1786467941.115106,0.011319,0.010953,0.069191,-0.111816,0.017578,-0.993164,0.999608,0.004449,0.027646,0.000178,-0.322063,0.005710,-0.946701,-0.000464,0.510998,3.168244,0.034530,-179.797616,37.575056,-179.240035,-5.916540,-0.002919,-8.900681,0,0.003457297,0
1786467941.135117,0.005061,0.009887,0.065996,-0.111328,0.017578,-0.993652,0.999597,0.004536,0.028019,0.000507,-0.332519,0.005672,-0.943079,-0.000501,0.521997,3.210880,0.072785,-179.792064,38.843052,-179.237560,-6.090759,-0.002787,-8.769842,0,0.003459446,0
1786467941.155165,-0.002529,0.008023,0.062800,-0.111572,0.018555,-0.995361,0.999586,0.004586,0.028383,0.000822,-0.342947,0.005799,-0.939337,-0.000586,0.528794,3.252422,0.109215,-179.784454,40.112572,-179.213846,-6.262017,-0.001036,-8.636943,0,0.003462621,0
1786467941.175071,-0.005592,0.002430,0.057873,-0.110840,0.019531,-0.995850,0.999576,0.004622,0.028719,0.001112,-0.353296,0.006052,-0.935492,-0.000668,0.533930,3.290743,0.142806,-179.768858,41.377635,-179.171427,-6.430098,-0.000573,-8.498510,0,0.003459012,0
1786467941.195060,-0.003861,-0.001032,0.052414,-0.111328,0.020020,-0.996826,0.999566,0.004666,0.029037,0.001374,-0.363658,0.006319,-0.931511,-0.000711,0.539973,3.327093,0.173256,-179.745119,42.649515,-179.123206,-6.595362,-0.002315,-8.357701,0,0.003459799,0
1786467941.215072,0.000533,-0.005958,0.048152,-0.110840,0.019775,-0.996826,0.999557,0.004732,0.029331,0.001615,-0.373957,0.006495,-0.927423,-0.000705,0.548369,3.360645,0.201237,-179.717604,43.919137,-179.083617,-6.757484,-0.005993,-8.211340,0,0.003461375,0
1786467941.235210,0.007457,-0.009021,0.042693,-0.111572,0.020264,-0.995850,0.999548,0.004832,0.029610,0.001827,-0.384306,0.006670,-0.923182,-0.000638,0.560649,3.392453,0.226078,-179.678893,45.200442,-179.038472,-6.917002,-0.009757,-8.060943,0,0.003467897,0
1786467941.255309,0.015580,-0.012084,0.036035,-0.112549,0.019775,-0.994629,0.999539,0.004971,0.029873,0.002005,-0.394720,0.006732,-0.918777,-0.000507,0.577256,3.422557,0.247079,-179.635244,46.495904,-179.003724,-7.074807,-0.016035,-7.905377,0,0.003471182,0
1786467941.275225,0.018776,-0.013149,0.030842,-0.114014,0.019531,-0.993408,0.999530,0.005124,0.030132,0.002156,-0.405208,0.006738,-0.914200,-0.000367,0.595463,3.452085,0.265091,-179.591335,47.806968,-178.974262,-7.230944,-0.021548,-7.744815,0,0.003465871,0
1786467941.295080,0.017977,-0.011285,0.026448,-0.114258,0.018311,-0.991211,0.999521,0.005271,0.030401,0.002285,-0.415636,0.006611,-0.909507,-0.000249,0.612848,3.482739,0.280580,-179.558634,49.117232,-178.965412,-7.383629,-0.027163,-7.578222,0,0.003459251,0
1786467941.315129,0.013716,-0.007690,0.021787,-0.114502,0.018066,-0.989990,0.999512,0.005396,0.030687,0.002391,-0.425988,0.006507,-0.904706,-0.000173,0.627614,3.515481,0.293416,-179.529618,50.424784,-178.954402,-7.532223,-0.029891,-7.409501,0,0.003462533,0
