time_start,or_x,or_y,or_z,or_w,av_x,av_y,av_z,la_x,la_y,la_z
1712777486.647067,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0011111111111111111,0.0,-0.0011111111111111111,-0.12,0.09,-0.21
1712777486.6566894,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0011111111111111111,0.0,-0.0011111111111111111,-0.12,0.07,-0.21
1712777486.6623273,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0022222222222222222,0.0033333333333333335,0.0,-0.12,0.07,-0.21
1712777486.6766024,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,0.0,0.0,0.0,-0.12,0.09,-0.2
1712777486.686668,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0033333333333333335,0.0,0.0,-0.12,0.06,-0.22
1712777486.6965313,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,0.0,0.0,0.0,-0.12,0.07,-0.22
1712777486.7066638,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0022222222222222222,-0.0022222222222222222,0.0,-0.1,0.09,-0.19
1712777486.7119393,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0022222222222222222,-0.0022222222222222222,0.0,-0.1,0.09,-0.19
1712777486.726759,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0044444444444444444,-0.0011111111111111111,-0.0011111111111111111,-0.12,0.11,-0.23
1712777486.7365353,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.0044444444444444444,-0.0022222222222222222,-0.0011111111111111111,-0.1,0.07,-0.22
1712777486.7467914,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.005555555555555556,0.0,-0.0011111111111111111,-0.13,0.06,-0.23
1712777486.7571273,0.045715909879887655,-0.03088417943821516,-0.02886999382267939,0.9980594904618464,-0.008888888888888889,-0.0011111111111111111,-0.0022222222222222222,-0.12,0.08,-0.22
