time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1712777495.1190245,17591.412118833,26.875154495239258,-21.96484375,75.24249267578125,-26.365163803100586,-19.644838333129883,69.88764953613281,30.599994659423828,-10.214842796325684,88.35999298095703,-32.69000244140625,-9.454834938049316,91.91999053955078,Stop,Stepping
1712777495.1310172,17591.42408004,26.87511444091797,-21.964885711669922,75.24252319335938,-26.36512565612793,-19.644882202148438,69.88768768310547,30.59993553161621,-10.214912414550781,88.36003112792969,-32.68993377685547,-9.454913139343262,91.92003631591797,Stop,Stepping
1712777495.1436791,17591.436995143,26.87491798400879,-21.965097427368164,75.24266052246094,-26.364940643310547,-19.645103454589844,69.88786315917969,30.599653244018555,-10.215270042419434,88.36021423339844,-32.68962097167969,-9.45528507232666,91.92021942138672,Stop,Stepping
1712777495.1549914,17591.447983454,26.874509811401367,-21.96552848815918,75.24293518066406,-26.36454963684082,-19.64556121826172,69.88821411132812,30.59906578063965,-10.216010093688965,88.36058044433594,-32.68895721435547,-9.456068992614746,91.92059326171875,Stop,Stepping
1712777495.1669793,17591.460127121,26.873735427856445,-21.966341018676758,75.24345397949219,-26.363813400268555,-19.64643096923828,69.88890075683594,30.59795570373535,-10.217408180236816,88.36128997802734,-32.687705993652344,-9.457551002502441,91.92131805419922,Stop,Stepping
1712777495.179059,17591.472102892,26.872501373291016,-21.967626571655273,75.24427032470703,-26.362646102905273,-19.64781951904297,69.8899917602539,30.596187591552734,-10.219632148742676,88.36241149902344,-32.68571853637695,-9.459904670715332,91.9224624633789,Stop,Stepping
1712777495.1910439,17591.484208777,26.8707332611084,-21.969491958618164,75.2454605102539,-26.3609676361084,-19.64980125427246,69.89154052734375,30.59364891052246,-10.222825050354004,88.36402130126953,-32.682865142822266,-9.463281631469727,91.92410278320312,Stop,Stepping
1712777495.203107,17591.496329973,26.868322372436523,-21.972030639648438,75.24707794189453,-26.358680725097656,-19.652523040771484,69.89369201660156,30.590187072753906,-10.227179527282715,88.36621856689453,-32.67897033691406,-9.46789264678955,91.92633819580078,Stop,Stepping
1712777495.2150037,17591.508571083,26.86519432067871,-21.975311279296875,75.24916076660156,-26.355712890625,-19.65604019165039,69.89645385742188,30.585697174072266,-10.232828140258789,88.36907196044922,-32.673919677734375,-9.473870277404785,91.92924499511719,Stop,Stepping
1712777495.227102,17591.520905884,26.861223220825195,-21.9794864654541,75.25182342529297,-26.351945877075195,-19.660499572753906,69.89995574951172,30.579999923706055,-10.239989280700684,88.37268829345703,-32.66751480102539,-9.48145580291748,91.93292236328125,Stop,Stepping
