time_start,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot
11467.289288167,-26.719989776611328,-17.162342071533203,91.53484344482422,29.23000144958496,-17.219999313354492,92.01484680175781,25.265155792236328,-7.715158939361572,90.6399917602539,-25.44515609741211,-1.2900022268295288,86.91764831542969
11467.298103788,-26.719966888427734,-17.162372589111328,91.53485870361328,29.229976654052734,-17.220029830932617,92.0148696899414,25.265132904052734,-7.7151970863342285,90.6400146484375,-25.445131301879883,-1.2900465726852417,86.91767883300781
11467.308207149,-26.719865798950195,-17.162506103515625,91.53494262695312,29.22986602783203,-17.220165252685547,92.01495361328125,25.265026092529297,-7.715372085571289,90.64012908935547,-25.44502067565918,-1.2902472019195557,86.91783142089844
11467.320191112,-26.71963119506836,-17.16281509399414,91.53514099121094,29.229610443115234,-17.220478057861328,92.0151596069336,25.26477813720703,-7.715775489807129,90.64039611816406,-25.44476318359375,-1.2907114028930664,86.91817474365234
11467.327557553,-26.71919059753418,-17.163394927978516,91.53550720214844,29.2291316986084,-17.221065521240234,92.01554870605469,25.26431655883789,-7.7165327072143555,90.64088439941406,-25.44428062438965,-1.2915819883346558,86.91883087158203
11467.340661897,-26.718494415283203,-17.164310455322266,91.53607940673828,29.228374481201172,-17.22199249267578,92.01615905761719,25.263586044311523,-7.7177276611328125,90.64166259765625,-25.443519592285156,-1.2929562330245972,86.91985321044922
11467.350884746,-26.71748924255371,-17.165632247924805,91.53691101074219,29.22728157043457,-17.223331451416016,92.01704406738281,25.26253318786621,-7.719452381134033,90.64277648925781,-25.442420959472656,-1.2949395179748535,86.92133331298828
11467.358323315,-26.716054916381836,-17.16752052307129,91.53809356689453,29.225719451904297,-17.225242614746094,92.018310546875,25.261028289794922,-7.721917629241943,90.64437866210938,-25.44085121154785,-1.2977739572525024,86.92344665527344
11467.367389527,-26.714311599731445,-17.16981315612793,91.53953552246094,29.22382354736328,-17.227563858032227,92.01983642578125,25.259201049804688,-7.724910736083984,90.64632415771484,-25.438945770263672,-1.301215648651123,86.92601776123047
11467.377457656,-26.71202850341797,-17.17281723022461,91.54141998291016,29.22134017944336,-17.230606079101562,92.0218505859375,25.256807327270508,-7.7288312911987305,90.64886474609375,-25.43644905090332,-1.305724024772644,86.92938232421875
11467.389668211,-26.70922088623047,-17.176511764526367,91.54373931884766,29.218286514282227,-17.23434829711914,92.0243148803711,25.253862380981445,-7.733654499053955,90.6520004272461,-25.433378219604492,-1.311269998550415,86.93351745605469
11467.398246905,-26.705827713012695,-17.18097496032715,91.54654693603516,29.214595794677734,-17.238866806030273,92.02729797363281,25.25030517578125,-7.739480018615723,90.65577697753906,-25.429668426513672,-1.3179686069488525,86.93851470947266
11467.410827634,-26.70180320739746,-17.18627166748047,91.54986572265625,29.210216522216797,-17.244230270385742,92.03083038330078,25.246084213256836,-7.746392726898193,90.66026306152344,-25.425268173217773,-1.32591712474823,86.94444274902344
11467.417867581,-26.697044372558594,-17.19253158569336,91.55379486083984,29.205039978027344,-17.250568389892578,92.0350112915039,25.2410945892334,-7.754563331604004,90.66555786132812,-25.42006492614746,-1.3353126049041748,86.95144653320312
11467.42841734,-26.691680908203125,-17.199586868286133,91.55821990966797,29.19920539855957,-17.257713317871094,92.03971862792969,25.235471725463867,-7.763773441314697,90.67152404785156,-25.414199829101562,-1.3459031581878662,86.95933532714844
