time_start,or_x,or_y,or_z,or_w,av_x,av_y,av_z,la_x,la_y,la_z
1709212779.1071568,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0022222222222222222,0.0,0.0,-0.01,-0.1,0.01
1709212779.1184254,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,0.0,-0.11,0.03
1709212779.1229937,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0033333333333333335,0.0033333333333333335,0.0,0.0,-0.11,0.03
1709212779.1369298,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0011111111111111111,-0.0022222222222222222,0.0,0.0,-0.11,0.0
1709212779.1471534,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0011111111111111111,0.0,0.0,-0.01,-0.1,0.0
1709212779.1574507,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0033333333333333335,0.0022222222222222222,0.0,-0.01,-0.12,0.0
1709212779.1675744,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0022222222222222222,0.0022222222222222222,0.0,0.0,-0.1,0.01
1709212779.1729665,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,0.0,-0.1,0.01
1709212779.1874993,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0022222222222222222,0.0022222222222222222,0.0011111111111111111,0.0,-0.12,0.0
1709212779.1972148,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0022222222222222222,0.0,0.0,-0.01,-0.12,0.0
1709212779.2074482,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,-0.01,-0.1,0.0
1709212779.2174206,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,0.0,-0.1,0.01
1709212779.2227244,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,0.0,-0.1,0.01
1709212779.2377956,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,-0.02,-0.09,0.01
1709212779.2474322,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0011111111111111111,0.0,0.0,-0.02,-0.11,-0.01
1709212779.2577949,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,-0.0011111111111111111,0.0,-0.01,-0.1,0.0
1709212779.26853,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,0.0,-0.12,0.01
1709212779.2736654,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,0.0,-0.12,0.01
1709212779.2875264,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0,0.0,-0.01,-0.09,-0.01
1709212779.29758,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,0.0,0.0022222222222222222,0.0011111111111111111,0.0,-0.11,0.0
1709212779.3075917,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0022222222222222222,0.0033333333333333335,0.0,-0.01,-0.1,0.0
1709212779.317791,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0011111111111111111,0.0,0.0,-0.01,-0.08,0.0
1709212779.3231664,0.06652775450714797,-0.021056949821069773,0.004943805610164207,0.9975501097842445,-0.0011111111111111111,0.0,0.0011111111111111111,-0.01,-0.08,0.0
