time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1709212786.92553,3062.613013942,31.95765495300293,-20.28999900817871,77.67484283447266,-27.11750030517578,-19.139991760253906,80.11515045166016,28.80999755859375,-15.222352027893066,97.78998565673828,-37.859989166259766,-11.744832992553711,92.15483856201172,Stop,Stepping
1709212786.937367,3062.622804336,31.95758628845215,-20.290071487426758,77.67489624023438,-27.11743927001953,-19.14006805419922,80.11518859863281,28.80991554260254,-15.222440719604492,97.79000854492188,-37.859886169433594,-11.744927406311035,92.15489959716797,Stop,Stepping
1709212786.9493718,3062.634355119,31.957332611083984,-20.290348052978516,77.67509460449219,-27.117210388183594,-19.14034080505371,80.1153335571289,28.80959701538086,-15.222792625427246,97.79009246826172,-37.85951232910156,-11.74530029296875,92.15510559082031,Stop,Stepping
1709212786.9614172,3062.646254183,31.95676040649414,-20.290971755981445,77.675537109375,-27.1166934967041,-19.140966415405273,80.11566162109375,28.808887481689453,-15.223570823669434,97.79026794433594,-37.858665466308594,-11.746140480041504,92.15555572509766,Stop,Stepping
1709212786.9734895,3062.657967086,31.955745697021484,-20.292076110839844,77.67630767822266,-27.115779876708984,-19.142065048217773,80.11624145507812,28.80762481689453,-15.224952697753906,97.79058074951172,-37.8571662902832,-11.747623443603516,92.15636444091797,Stop,Stepping
1709212786.9853382,3062.669756177,31.954198837280273,-20.293760299682617,77.67750549316406,-27.114383697509766,-19.143747329711914,80.11711883544922,28.805696487426758,-15.227066993713379,97.79106903076172,-37.85487747192383,-11.749886512756348,92.15760803222656,Stop,Stepping
1709212786.9975252,3062.682292261,31.951942443847656,-20.296215057373047,77.67924499511719,-27.11235237121582,-19.14620018005371,80.11841583251953,28.802886962890625,-15.23015022277832,97.79177856445312,-37.851539611816406,-11.753194808959961,92.15941619873047,Stop,Stepping
1709212787.0096638,3062.694132722,31.94887351989746,-20.299562454223633,77.6816177368164,-27.109575271606445,-19.1495418548584,80.12016296386719,28.79905891418457,-15.234344482421875,97.79271697998047,-37.846988677978516,-11.75768756866455,92.161865234375,Stop,Stepping
1709212787.0213785,3062.705991858,31.945049285888672,-20.30372428894043,77.68456268310547,-27.10612678527832,-19.153701782226562,80.12234497070312,28.794294357299805,-15.2395658493042,97.79391479492188,-37.84132766723633,-11.763286590576172,92.16492462158203,Stop,Stepping
1709212787.0333772,3062.721082932,31.940143585205078,-20.309066772460938,77.68834686279297,-27.10170555114746,-19.159034729003906,80.12515258789062,28.788188934326172,-15.24626350402832,97.79544067382812,-37.83407211303711,-11.770469665527344,92.16883850097656,Stop,Stepping
1709212787.0453403,3062.730223723,31.93415641784668,-20.315580368041992,77.69295501708984,-27.096311569213867,-19.16554069519043,80.12857055664062,28.780736923217773,-15.254436492919922,97.79730224609375,-37.82521057128906,-11.779227256774902,92.1736068725586,Stop,Stepping
1709212787.0574317,3062.742776135,31.926895141601562,-20.32347869873047,77.69854736328125,-27.08976173400879,-19.173425674438477,80.1326904296875,28.771697998046875,-15.264351844787598,97.79955291748047,-37.81446075439453,-11.789860725402832,92.17939758300781,Stop,Stepping
1709212787.0693262,3062.754322648,31.918460845947266,-20.33265495300293,77.70503234863281,-27.082155227661133,-19.182592391967773,80.13750457763672,28.761201858520508,-15.275856018066406,97.8021469116211,-37.80198287963867,-11.802205085754395,92.18611907958984,Stop,Stepping
