timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.0006492979999848103,-0.0078125,0.99853515625,-0.018310546875,2.29644775390625,-0.885009765625,0.43487548828125
0.0006978739130545364,-0.008056640625,0.998046875,-0.017822265625,2.29644775390625,-0.86212158203125,0.46539306640625
0.0007464498261242625,-0.00830078125,0.99755859375,-0.01806640625,2.3193359375,-0.86212158203125,0.46539306640625
0.0007950257390803017,-0.007568359375,0.99755859375,-0.017822265625,2.32696533203125,-0.86212158203125,0.46539306640625
0.0008436016521500278,-0.008056640625,0.99853515625,-0.017578125,2.3040771484375,-0.83160400390625,0.48065185546875
0.0008921775652197539,-0.008544921875,0.99853515625,-0.018798828125,2.26593017578125,-0.8544921875,0.5035400390625
0.00094075347828948,-0.00830078125,0.998779296875,-0.018310546875,2.2735595703125,-0.8544921875,0.49591064453125
0.0009893293912455192,-0.0078125,0.998779296875,-0.01806640625,2.2735595703125,-0.86212158203125,0.49591064453125
0.0010379053043152453,-0.0078125,0.998291015625,-0.017822265625,2.3193359375,-0.8544921875,0.5035400390625
0.0010864812173849714,-0.008544921875,0.99755859375,-0.017822265625,2.29644775390625,-0.83160400390625,0.48065185546875
0.0011350571304546975,-0.008544921875,0.998046875,-0.017822265625,2.25830078125,-0.86212158203125,0.4730224609375
0.0011836330435244236,-0.00830078125,0.998779296875,-0.017822265625,2.3040771484375,-0.8697509765625,0.4730224609375
0.0012322089564804628,-0.00830078125,0.99853515625,-0.017822265625,2.288818359375,-0.8544921875,0.518798828125
0.0012807848695501889,-0.00830078125,0.998046875,-0.0185546875,2.29644775390625,-0.8544921875,0.49591064453125
0.001329360782619915,-0.00830078125,0.997802734375,-0.018310546875,2.3040771484375,-0.84686279296875,0.48065185546875
0.001377936695689641,-0.00830078125,0.99853515625,-0.0185546875,2.3040771484375,-0.8544921875,0.45013427734375
0.0014265126087593671,-0.0078125,0.998291015625,-0.01806640625,2.29644775390625,-0.8392333984375,0.457763671875
0.0014750885217154064,-0.008544921875,0.998291015625,-0.01806640625,2.288818359375,-0.885009765625,0.457763671875
0.0015236644347851325,-0.009033203125,0.998291015625,-0.0185546875,2.288818359375,-0.84686279296875,0.5035400390625
0.0015722403478548586,-0.008544921875,0.998291015625,-0.01806640625,2.29644775390625,-0.8697509765625,0.4730224609375
0.0016208162609245846,-0.00830078125,0.998046875,-0.018310546875,2.3193359375,-0.8697509765625,0.48828125
0.0016693921738806239,-0.00830078125,0.998046875,-0.01806640625,2.29644775390625,-0.8544921875,0.48065185546875
0.00171796808695035,-0.00830078125,0.997314453125,-0.018310546875,2.28118896484375,-0.885009765625,0.48065185546875
0.001766544000020076,-0.00830078125,0.998046875,-0.018310546875,2.26593017578125,-0.885009765625,0.48065185546875
0.0018185384348043954,-0.008056640625,0.998779296875,-0.01806640625,2.2735595703125,-0.86212158203125,0.46539306640625
0.0018705328695887147,-0.0087890625,0.998779296875,-0.018310546875,2.3040771484375,-0.8392333984375,0.4730224609375
0.001922527304373034,-0.008056640625,0.998291015625,-0.017578125,2.28118896484375,-0.8697509765625,0.46539306640625
0.0019745217391573533,-0.00830078125,0.998046875,-0.018798828125,2.3040771484375,-0.8544921875,0.48065185546875
0.0020265161739416726,-0.00830078125,0.998046875,-0.018310546875,2.29644775390625,-0.84686279296875,0.43487548828125
0.002078510608725992,-0.0087890625,0.998046875,-0.017822265625,2.288818359375,-0.8697509765625,0.457763671875
0.0021305050435103112,-0.008544921875,0.998291015625,-0.018310546875,2.28118896484375,-0.8544921875,0.46539306640625
0.0021824994782946305,-0.00830078125,0.998046875,-0.017822265625,2.28118896484375,-0.86212158203125,0.46539306640625
0.00223449391307895,-0.00830078125,0.99755859375,-0.01806640625,2.29644775390625,-0.84686279296875,0.49591064453125
0.002286488347863269,-0.00830078125,0.998046875,-0.017578125,2.288818359375,-0.86212158203125,0.48065185546875
