timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.0007082240000002571,-0.0078125,0.998779296875,-0.018310546875,2.28118896484375,-0.8392333984375,0.46539306640625
0.0007567693913017592,-0.008544921875,0.998046875,-0.0185546875,2.288818359375,-0.8392333984375,0.457763671875
0.0008053147826103668,-0.00830078125,0.998291015625,-0.01806640625,2.288818359375,-0.84686279296875,0.49591064453125
0.000853860173911869,-0.007568359375,0.998779296875,-0.01806640625,2.3193359375,-0.8392333984375,0.48065185546875
0.0009024055652204765,-0.007568359375,0.998046875,-0.0185546875,2.288818359375,-0.83160400390625,0.457763671875
0.0009509509565219787,-0.00830078125,0.997802734375,-0.017333984375,2.28118896484375,-0.823974609375,0.48828125
0.0009994963478234808,-0.00830078125,0.998046875,-0.01806640625,2.28118896484375,-0.8544921875,0.51116943359375
0.0010480417391320884,-0.008544921875,0.998291015625,-0.01708984375,2.25830078125,-0.8544921875,0.51116943359375
0.0010965871304335906,-0.008056640625,0.998291015625,-0.017333984375,2.2735595703125,-0.8392333984375,0.48828125
0.0011451325217421982,-0.00830078125,0.998046875,-0.018310546875,2.28118896484375,-0.86212158203125,0.5035400390625
0.0011936779130437003,-0.008544921875,0.998046875,-0.017822265625,2.31170654296875,-0.86212158203125,0.48065185546875
0.0012422233043452025,-0.007568359375,0.998291015625,-0.01806640625,2.288818359375,-0.8392333984375,0.4730224609375
0.00129076869565381,-0.008056640625,0.998046875,-0.018310546875,2.2735595703125,-0.8544921875,0.48065185546875
0.0013393140869553122,-0.008544921875,0.998291015625,-0.01806640625,2.25067138671875,-0.86212158203125,0.48828125
0.0013878594782568143,-0.0078125,0.998779296875,-0.017578125,2.2735595703125,-0.86212158203125,0.48828125
0.001436404869565422,-0.0087890625,0.998291015625,-0.017822265625,2.288818359375,-0.8392333984375,0.49591064453125
0.001484950260866924,-0.0087890625,0.997314453125,-0.017333984375,2.28118896484375,-0.8392333984375,0.48065185546875
0.0015334956521755316,-0.008056640625,0.998046875,-0.01806640625,2.29644775390625,-0.8544921875,0.4730224609375
0.0015820410434770338,-0.0078125,0.998779296875,-0.018798828125,2.29644775390625,-0.8544921875,0.48828125
0.001630586434778536,-0.009033203125,0.998046875,-0.01806640625,2.28118896484375,-0.8544921875,0.48828125
0.0016791318260871435,-0.008056640625,0.998046875,-0.01806640625,2.29644775390625,-0.86212158203125,0.4730224609375
0.0017276772173886457,-0.008056640625,0.99853515625,-0.017822265625,2.25830078125,-0.8697509765625,0.4730224609375
0.0017762226086972532,-0.008544921875,0.998046875,-0.01806640625,2.31170654296875,-0.8544921875,0.49591064453125
0.0018247679999987554,-0.00830078125,0.998291015625,-0.0185546875,2.31170654296875,-0.86212158203125,0.5035400390625
0.0018728612173930514,-0.008056640625,0.998046875,-0.01806640625,2.28118896484375,-0.8392333984375,0.49591064453125
0.001920954434780242,-0.0087890625,0.998779296875,-0.017822265625,2.25067138671875,-0.86212158203125,0.48065185546875
0.001969047652174538,-0.0087890625,0.998291015625,-0.01806640625,2.3040771484375,-0.8697509765625,0.48065185546875
0.0020171408695617288,-0.00830078125,0.998046875,-0.018310546875,2.288818359375,-0.8544921875,0.48065185546875
0.002065234086956025,-0.008544921875,0.997802734375,-0.017822265625,2.29644775390625,-0.8697509765625,0.4730224609375
0.0021133273043432155,-0.00830078125,0.99755859375,-0.01806640625,2.28118896484375,-0.8392333984375,0.48065185546875
0.0021614205217375115,-0.0078125,0.998291015625,-0.017578125,2.29644775390625,-0.83160400390625,0.45013427734375
0.0022095137391318076,-0.008544921875,0.99853515625,-0.017578125,2.28118896484375,-0.86212158203125,0.46539306640625
0.0022576069565189982,-0.00830078125,0.998046875,-0.017578125,2.29644775390625,-0.823974609375,0.48065185546875
