timestamp_request,FRshoulder_request,FRarm_request,FRfoot_request,timestamp_measured,FRshoulder_measured,FRarm_measured,FRfoot_measured,FRshoulder_current,FRarm_current,FRfoot_current
0.01000496500000736,-36.9365294323369,-14.069196088259346,45.12074452050591,0.015657377000025008,-37.12235631942749,-14.140001559257511,44.894856405258174,0.25462135672569275,0.41440898180007935,-0.04669385403394699
0.020004776999940077,-36.7509650931118,-13.998514377624545,45.346213315790216,0.030333105999943655,-37.12235631942749,-14.140001559257511,44.894856405258174,0.3784768283367157,0.20458292961120605,0.3415917754173279
0.030005773000084446,-36.56534789164905,-13.927816377709815,45.57173479387891,0.04032453400009217,-37.12235631942749,-14.140001559257511,44.894856405258174,0.26185181736946106,0.2554645240306854,0.7963725328445435
0.040006704999996145,-36.37972534456865,-13.857110685631993,45.797280087487955,0.04032453400009217,-37.09954442977905,-14.140001559257511,44.985474538803096,0.505416989326477,0.46710678935050964,0.7237532138824463
0.050007764999918436,-36.1940915122931,-13.786405219795016,46.02282032931794,0.04650530699996125,-37.08266916275024,-14.140001559257511,45.11391539573669,0.7999412417411804,0.5877662301063538,0.7528165578842163
0.060008889000073395,-36.0084772806212,-13.715705862438416,46.248340364041916,0.06557038799996917,-37.03360738754272,-14.114843630790714,45.27094740867614,0.8993595838546753,0.474624902009964,1.1123237609863281
0.07001026900002216,-35.822841072510435,-13.644998360441852,46.473888544375264,0.08027139799992256,-36.96251335144043,-14.074217104911808,45.41313071250915,0.9638081192970276,0.17963135242462158,1.5915544033050537
0.08001126499993916,-35.63720902211025,-13.574290858445288,46.69943816807845,0.09027453799990326,-36.86673107147217,-14.070154452323917,45.61876196861267,0.7201904058456421,0.9073652625083923,0.9090293645858765
0.09001171699992483,-35.45158885086085,-13.503590596128513,46.92496253289657,0.09027453799990326,-36.732355976104735,-14.044843935966496,45.80938239097595,0.48258984088897705,0.790786862373352,1.6348848342895508
0.10001229699992109,-35.26597578853925,-13.43288896930155,47.1504919720461,0.09645579099992574,-36.61001386642456,-13.994375491142277,45.98469634056091,0.6922893524169922,0.6379269361495972,1.5899966955184937
0.11001335800006018,-35.0803360166862,-13.362177847464286,47.37605458602659,0.11541309399990496,-36.47907438278198,-13.966251635551457,46.21094603538513,0.7395899891853333,0.8215804696083069,1.4261764287948608
0.12001393800005644,-34.89472416084531,-13.291478716348534,47.60157534243549,0.12536861800003862,-36.30001249313354,-13.896251940727238,46.37141127586364,0.23166486620903015,1.518243670463562,2.096356153488159
0.1300146460000633,-34.70910161376491,-13.220775739151236,47.82710981080661,0.13536126200006038,-36.16079511642456,-13.78031375408173,46.61407370567321,1.272405743598938,0.8071578145027161,1.5168654918670654
0.14001525799994852,-34.52347787876901,-13.15007185699537,48.05264716590717,0.1453476330000285,-36.046888256073,-13.674999499320988,46.821879339218135,0.991779625415802,0.2133411020040512,1.954553246498108
0.1500155179999183,-34.33786542896825,-13.079372499638769,48.27816864399586,0.15533400499998606,-35.8864182472229,-13.600937151908878,47.04829115867614,1.3073886632919312,0.6676839590072632,1.3535889387130737
0.16001590599989868,-34.15224703959421,-13.008669522443078,48.503703834051905,0.165331832999982,-35.713607692718504,-13.543907427787785,47.29610342979431,1.0624563694000244,0.6532247066497803,1.6947784423828125
0.1700160699999742,-33.96662865021595,-12.937968807646216,48.72923252896417,0.18017178900004183,-35.576888942718504,-13.512188220024113,47.5484456539154,1.5618773698806763,1.178360104560852,0.9913926124572754
0.18001684199998635,-33.781007291051054,-12.867264925488742,48.954769162379804,0.19016792100001112,-35.41720094680786,-13.471251749992375,47.750481557846065,1.823167085647583,1.8260835409164429,2.18615984916687
0.19001726200008306,-33.59538890167279,-12.796562400773139,49.18030290907113,0.19016792100001112,-35.227512741088866,-13.394843363761906,47.98797507286071,0.7880799174308777,0.32809334993362427,1.3992348909378052
0.20001752300004227,-33.40976633603141,-12.725858285306499,49.40584173008873,0.20018296500006727,-35.10876359939575,-13.307811045646671,48.239067983627315,1.9530868530273438,0.5289399027824402,1.6790874004364014
0.21001816700004383,-33.224146758741874,-12.655155308109201,49.631375476780065,0.21018088899995746,-34.93438901901245,-13.223749423027042,48.4592236995697,1.4385199546813965,0.30125221610069275,1.5057260990142822
0.22001887500005068,-33.03852064791497,-12.584450973473247,49.85691716197476,0.22021154999993087,-34.71313896179199,-13.163124346733097,48.677042913436885,1.25245201587677,1.4444977045059204,1.9917364120483398
0.23001919900002576,-32.85290344645221,-12.513747770036709,50.082452352025676,0.2301705289999063,-34.55094995498657,-13.114529871940617,48.9089192867279,0.7291203141212463,1.1647893190383911,1.4742273092269897
0.2400196189998951,-32.66728743290495,-12.443046376518911,50.30798176862287,0.2401691249999658,-34.33220090866089,-13.083907389640812,49.15313620567321,0.5387790203094482,1.0252786874771118,1.903222918510437
0.25002000700010285,-32.48165835229141,-12.372339779482521,50.53352922727642,0.2501810660000956,-34.16594924926758,-13.04984214305878,49.40891165733337,1.5623184442520142,2.0514304637908936,1.1086606979370117
0.26002074699999866,-32.29604115082865,-12.301637933486246,50.759060808918115,0.2563297110000349,-33.97016944885254,-12.973281168937687,49.62673087120056,1.0973902940750122,1.3482369184494019,1.8391175270080566
0.2700211670000954,-32.110423949370116,-12.23093586124912,50.98459311224473,0.2753161339999224,-33.744544410705565,-12.866717600822453,49.863919210433956,0.9975982308387756,0.5802407264709473,0.9604814648628235
0.28002165099997,-31.92480199624535,-12.160232431573343,51.21012902398057,0.2853168100000403,-33.61063899993896,-12.764998698234562,50.12032408714294,1.4571553468704224,1.443998098373413,1.5262820720672607
0.2900223910000932,-31.739176479378308,-12.089527418216456,51.43567070917526,0.29531326200003605,-33.425168418884276,-12.663437151908878,50.35453696250915,1.2884894609451294,0.14514338970184326,1.2795604467391968
0.30002277900007357,-31.553558090000053,-12.018823988539069,51.6612066209111,0.3053166259999216,-33.26157512664795,-12.583280825614933,50.60500998497009,1.6917533874511719,0.8905140161514282,1.5316226482391357
0.3100235189999694,-31.367933167088648,-11.948119880142356,51.886746862741084,0.3153173660000448,-33.113607788085936,-12.546407008171085,50.84235091209411,1.626082181930542,0.5137423276901245,0.9386299252510071
0.320024131000082,-31.18231002605261,-11.877415319265555,52.11228638288615,0.32531794600004105,-32.90719928741455,-12.478748583793644,51.0306348323822,1.790979266166687,1.2115808725357056,1.9555531740188599
0.3300247429999672,-30.99667381794606,-11.806705781107794,52.337842501727984,0.33533782199992856,-32.75282564163208,-12.389999651908878,51.2331380367279,1.9907896518707275,1.469754695892334,1.594979166984558
0.34002538699996876,-30.81105602252344,-11.736000541511665,52.56338635196719,0.3501843060000738,-32.59751262664795,-12.304216647148136,51.47079367637634,2.1200039386749268,0.9763873219490051,1.7030318975448608
0.3500260309999703,-30.6254316935719,-11.665297790555215,52.78892082033831,0.36017822999997406,-32.39345016479492,-12.211719775199894,51.6361035823822,1.7540870904922485,0.8814926743507385,2.2749416828155518
0.360026482999956,-30.439816867940145,-11.59459593748901,53.01445170285255,0.36017822999997406,-32.221106910705565,-12.126718783378605,51.8771924495697,2.0229177474975586,0.7923581600189209,1.8180983066558838
0.3700269030000527,-30.254199647920622,-11.52389544893139,53.239978232720304,0.37020456999994167,-32.01704444885254,-12.084842944145207,52.05969710350036,0.9893251657485962,1.2501444816589355,2.2730531692504883
0.38002774000005957,-30.068564033769718,-11.453185005815062,53.46553795997137,0.37635148699996535,-31.81016864776611,-12.045313143730167,52.317508649826046,1.629036784172058,1.1958885192871094,1.4394237995147705
0.3900280959999236,-29.88294564439146,-11.382481802378521,53.69107387170721,0.39019363400007023,-31.650950336456294,-11.974064135551457,52.54032034873962,2.156909465789795,1.1577240228652954,2.2691338062286377
0.4000285160000203,-29.697330224804062,-11.311781540061748,53.91660112325476,0.40019222999990234,-31.391888284683223,-11.874061846733097,52.796257925033565,0.9050624966621399,0.9725463390350342,1.3852649927139282
0.4100286479999795,-29.51170945959902,-11.241078562864448,54.14213486994609,0.41019319399993037,-31.198137426376338,-11.774531626701359,53.00719637870788,1.6482465267181396,0.6460244655609131,2.0834641456604004
0.42002941999999166,-29.32608453668762,-11.170373323268322,54.36767727682058,0.4202085909998914,-30.972356224060054,-11.683436655998234,53.26469798088073,1.225881814956665,1.0408971309661865,1.3286834955215454
0.43002990400009367,-29.1404703050115,-11.099671929752132,54.59320741509756,0.4301899699999012,-30.80157580375671,-11.634374880790714,53.48500628471374,1.6978816986083984,1.0198572874069214,2.0600695610046387
0.4400304840000899,-28.954851915637462,-11.028970536235942,54.81873827505946,0.4401915099999769,-30.604231977462764,-11.60452964305878,53.71188540458679,1.6800800561904907,1.3541754484176636,1.4882386922836304
0.45003103199996985,-28.76922461689506,-10.95826484415812,55.044282125303795,0.4501923780001107,-30.398606681823725,-11.574841761589054,53.946885061264034,1.477495789527893,1.6180975437164307,1.6891858577728271
0.46003190000010363,-28.58358365712651,-10.887552364880595,55.269846182649005,0.4602183669999249,-30.25220098495483,-11.509844088554386,54.18329138755798,1.534375786781311,1.2997841835021973,1.6891292333602905
0.4700323520000893,-28.397975958987757,-10.816853007523994,55.495369825782205,0.47018489800007046,-30.0676697731018,-11.417657160758976,54.38250918388366,1.5820101499557495,1.0904135704040527,2.247292995452881
0.4800329639999745,-28.212354005863,-10.746150030328304,55.720906459202965,0.48018355799990786,-29.916887903213496,-11.313282275199894,54.58485026359558,2.0844810009002686,1.245954155921936,2.0064902305603027
0.4900336719999814,-28.026732052742457,-10.675448410571267,55.94643587580015,0.4901955949999319,-29.757825756072993,-11.236563944816593,54.85407252311706,2.138418436050415,0.8830476403236389,1.752514123916626
0.5000344120001046,-27.841106535871194,-10.60474294473429,56.17198044772427,0.500193839000076,-29.535949850082392,-11.1585963010788,55.06250758171081,1.7050166130065918,1.5458735227584839,2.101081132888794
0.5100352479998946,-27.65547864317315,-10.534035895217814,56.397527184692905,0.5101938430000246,-29.378138208389277,-11.084686541557316,55.31391520500183,1.285140872001648,1.1826614141464233,1.727481722831726
0.5200358600000072,-27.46985728400825,-10.463332239301188,56.62306526147325,0.5201837990000513,-29.172981405258174,-10.978122973442082,55.54078955650329,0.9884237051010132,0.7469123601913452,1.7844098806381226
0.5300362160000986,-27.284221669857345,-10.392622927384274,56.848622823679804,0.5301987469999858,-28.9501697063446,-10.891720080375675,55.83641428947448,0.6508008241653442,0.7524785995483398,1.635629415512085
0.5400367960000949,-27.098613971718592,-10.321924701227088,57.074139971679486,0.5401958709999235,-28.740950250625605,-10.811091685295109,56.09625716209411,1.3343206644058228,1.253084659576416,0.9631932377815247
0.5500376320001124,-26.912983109233906,-10.251217199230524,57.29969031705734,0.5501992029999201,-28.50204410552978,-10.77390792369843,56.335476827621456,0.933996319770813,1.2036656141281128,1.5677496194839478
0.5600382760001139,-26.72736412589579,-10.180514448274073,57.52522478542846,0.5601988549999533,-28.325794363021846,-10.744220042228703,56.56047720909118,1.7785476446151733,2.2987008094787598,1.280983567237854
0.5700387599999885,-26.54174751839289,-10.109813280997123,57.75075492371057,0.570196426999928,-28.07235660552978,-10.744844698905949,56.79485220909118,1.124418020248413,1.8972182273864746,1.520232081413269
0.5800392759999795,-26.35612437735685,-10.039108267640234,57.976295165540556,0.5801978710001094,-27.88251342773437,-10.712658190727238,56.98375601768493,1.6254477500915527,2.1733388900756836,1.6564253568649292
0.5900399199999811,-26.170498266529947,-9.96840280180326,58.20184045914448,0.5902000829998997,-27.679544115066523,-10.684686923027042,57.215322446823116,1.294614553451538,1.8836033344268799,1.5745900869369507
0.6000403719999667,-25.984880471111545,-9.897700503326895,58.42737204078617,0.6001989349999803,-27.527356767654414,-10.654841685295109,57.40454096794128,1.678846836090088,1.9688968658447266,1.906324863433838
0.610040920000074,-25.799257924031146,-9.826996394930182,58.65291158348869,0.6102043470000353,-27.380325222015376,-10.58484199047089,57.643288564682,2.1059226989746094,1.525408148765564,1.8146812915802002
0.6200415329999487,-25.6136323885989,-9.756290922023283,58.878453990363184,0.6163550399999167,-27.166106128692622,-10.48265578746796,57.805789899826046,1.7288827896118164,1.2009103298187256,2.3899714946746826
0.630042081000056,-25.428003901940997,-9.685583872506804,59.104002170701655,0.6353399909999098,-27.031888389587397,-10.374685549736027,58.053916883468624,1.9690667390823364,0.748878002166748,1.5325292348861694
0.6400426929999412,-25.242386700482463,-9.614882478990616,59.329532308978635,0.645307258999992,-26.880169534683223,-10.293127322196964,58.275007200241085,1.7716540098190308,1.6228708028793335,2.1648473739624023
0.6500433050000538,-25.056733861558907,-9.54416637987239,59.55510935660627,0.6553444159999344,-26.672356748580928,-10.208593630790714,58.499382925033565,2.4282166957855225,1.6939951181411743,1.7600979804992676
0.6600436609999178,-24.87114398215266,-9.4734738097171,59.78061207095368,0.6701956350000273,-26.502825641632075,-10.149060511589054,58.73172659873962,1.5345807075500488,1.5643620491027832,1.8822664022445679
0.670044401000041,-24.685518465281397,-9.402768343880126,60.00615447783329,0.6802033189999293,-26.280012750625605,-10.06796958446503,58.96235365867614,1.4330542087554932,2.175286054611206,1.339166522026062
0.6800449810000373,-24.499892948414356,-9.332063556762478,60.23169544134307,0.6802033189999293,-26.092357063293452,-9.967814707756046,59.225162458419796,2.2547264099121094,1.4577728509902954,1.6483913660049438
0.690045433000023,-24.3142745590361,-9.261360353325939,60.45723135307891,0.6902025229999253,-25.918607139587397,-9.867187762260441,59.451416921615596,1.6779354810714722,0.7281240224838257,1.3565093278884888
0.7000461410000298,-24.128653793831056,-9.190658281088815,60.68276293472061,0.7001945909998994,-25.67782583236694,-9.799686694145207,59.69063181877136,1.1560717821121216,1.6197127103805542,1.6601600646972656
0.7100464969998939,-23.9430365923683,-9.119958471253735,60.90828874290857,0.7102065310000398,-25.489700460433955,-9.721094393730167,59.88547701835632,1.9318385124206543,1.6905757188796997,1.8533986806869507
0.720047268999906,-23.757408699670258,-9.04925142173565,61.133836923241915,0.7163496079999732,-25.272200727462764,-9.654060626029972,60.11922736167907,1.6825027465820312,1.4287203550338745,2.0225327014923096
0.7300479769999129,-23.571783182798995,-8.978545277179347,61.35938149516604,0.7353386560000672,-25.117200040817256,-9.558593058586125,60.27157206535339,2.248426914215088,1.7717324495315552,2.335242509841919
0.740048268999999,-23.386161823634094,-8.907841168782635,61.58492029363131,0.740277585000058,-24.964075708389277,-9.447032237052921,60.51954169273376,1.856234073638916,1.2808910608291626,1.8615890741348267
0.750048753000101,-23.200544028215695,-8.83713887030627,61.81045404031751,0.7463829650000662,-24.75735726356506,-9.344221377372746,60.733131361007686,1.8679368495941162,1.1826099157333374,2.462780714035034
0.7600492050000867,-23.014922669050797,-8.76643611934982,62.03598850869376,0.7653098349999254,-24.617200517654414,-9.259372973442082,61.00016493797302,2.653289556503296,1.3005945682525635,1.6352801322937012
0.7700493049999295,-22.825198769800693,-8.694164818020324,62.26652721232388,0.7705351370000244,-24.42782583236694,-9.204841876029972,61.17485423088073,2.218459367752075,1.2723078727722168,2.2255470752716064
0.7800500129999364,-22.643672229268134,-8.625023377755518,62.487081982631025,0.7802042559999336,-24.253450059890742,-9.133592867851261,61.45141501426696,3.2342517375946045,1.7491108179092407,1.2371901273727417
0.7900506569999379,-22.458062155302596,-8.55432718775953,62.712593357171855,0.7902125479999995,-24.11282601356506,-9.05922057628632,61.70047659873962,2.679804801940918,1.2310070991516113,1.9174253940582275
0.8000511410000399,-22.272441390093334,-8.48362240064349,62.93813504236655,0.8002064719998998,-23.906732225418086,-8.95062568187714,61.9639148235321,1.7974551916122437,1.1723726987838745,1.4141809940338135
0.8100519770000574,-22.086817061141794,-8.412918970966103,63.16367167578218,0.8102097399998911,-23.735950613021846,-8.865467333793644,62.20000643730163,2.9091129302978516,1.1285370588302612,1.61225163936615
0.8200526850000642,-21.90119154427053,-8.34221305264904,63.3892162477063,0.8202105119999032,-23.571887636184687,-8.809529566764835,62.48891253471374,3.2031641006469727,1.741963505744934,1.1036913394927979
0.8300533290000658,-21.71556721531899,-8.27150690809274,63.614761541315346,0.8302018760000465,-23.34079446792602,-8.748751902580265,62.70016570091247,2.75879168510437,1.5498361587524414,1.5662461519241333
0.8400541010000779,-21.529938728661087,-8.20080076353483,63.840308278283985,0.8402087920001122,-23.158919239044184,-8.71172072887421,62.920631361007686,2.6566858291625977,1.9312604665756226,1.680911660194397
0.8500548409999737,-21.344315587620827,-8.130096655138114,64.06584491170474,0.8502026520000072,-22.90704431533813,-8.63953235149384,63.080166769027706,1.4856961965560913,1.5583645105361938,2.2747135162353516
0.8600555810000969,-21.158689476793924,-8.059392765912323,64.29138445440213,0.8602177600000687,-22.724388265609736,-8.553124690055851,63.297194433212276,2.4544215202331543,1.5422086715698242,1.600403904914856
0.8700560009999663,-20.973072256774405,-7.988690014955872,64.51691892277326,0.8702203240000017,-22.505325698852534,-8.463908457756046,63.49829096794128,1.869964838027954,0.9862942695617676,2.3530192375183105
0.8800571260001107,-20.787433672832638,-7.917978214397674,64.74248153675376,0.8802126800001133,-22.285638475418086,-8.37875010967255,63.70391268730163,2.2934861183166504,1.530756950378418,2.065804958343506
0.8900574179999694,-20.601818253245238,-7.847279083281921,64.96800445821229,0.8902163959999143,-22.097044610977168,-8.32109572887421,63.95594496726989,2.031667470932007,1.6722220182418823,1.8188103437423706
0.9000579020000714,-20.4162022397022,-7.776577011044797,65.1935374832187,0.9002159199999369,-21.89532520771026,-8.277655863761906,64.19672865867614,2.523066520690918,2.1662700176239014,1.6207408905029297
