timestamp_request,FRshoulder_request,FRarm_request,FRfoot_request,timestamp_measured,FRshoulder_measured,FRarm_measured,FRfoot_measured,FRshoulder_current,FRarm_current,FRfoot_current
0.010004101000049559,-36.62093453756823,10.335502769193727,75.5527101347717,0.030346522999934678,-36.80515887737274,10.38751182556152,75.47999997138976,0.009332213550806046,-0.19461585581302643,0.009628906846046448
0.020004489999337238,-36.436954583994954,10.283577654304613,75.62529366923216,0.04547512699991785,-36.80515887737274,10.38751182556152,75.47999997138976,-0.0025305524468421936,-0.48834890127182007,0.02058243378996849
0.030006510999555758,-36.252909264481296,10.231637077604695,75.6978967258342,0.04547512699991785,-36.80515887737274,10.38751182556152,75.47999997138976,0.32001811265945435,0.6571609973907471,0.1992027461528778
0.04000705999987986,-36.06887454484173,10.179697996704832,75.7704986208419,0.04547512699991785,-36.77921893596649,10.38751182556152,75.4834379673004,0.253929078578949,-0.6749191284179688,0.48919257521629333
0.05000805700001365,-35.88481980318988,10.1277516029984,75.84311143487982,0.055470779999268416,-36.76546695232391,10.38751182556152,75.527969789505,0.8406537771224976,-0.28264370560646057,0.41957253217697144
0.06000882899934368,-35.70079509456481,10.075816344704977,75.91570682492367,0.065437278999525,-36.6984379529953,10.358763313293453,75.53359169960021,0.4790090322494507,-0.4014228880405426,0.8500713109970093
0.0700095379997947,-35.516762748857985,10.023875773196398,75.9883115005117,0.08027169599972694,-36.633592867851256,10.335636711120602,75.57999749183654,0.5712698698043823,-0.2685615122318268,0.8076604604721069
0.08001088699984393,-35.33271566268191,9.97193303589325,76.06091711263312,0.09026117299981706,-36.533752703666686,10.3175121307373,75.61765332221984,0.5005855560302734,-0.4454784095287323,0.9754043817520142
0.09001156399972388,-35.14867446533593,9.919992625396485,76.13352063387684,0.09026117299981706,-36.412030482292174,10.279231643676754,75.68078179359435,0.7077116370201111,-0.8656439781188965,0.8022972941398621
0.10001259299951926,-34.96463503463563,9.868051383893395,76.20612578135658,0.10024197699931392,-36.29765632152557,10.238762474060055,75.7539047718048,0.8994582891464233,-0.6856077313423157,0.7648768424987793
0.11001352599942038,-34.78059207064397,9.816110142395026,76.27873023188367,0.12023113799932617,-36.20062472820282,10.188918685913082,75.86734433174132,1.4443581104278564,-0.4161335527896881,0.2887624204158783
0.12001432999932149,-34.59655440658935,9.764169067095088,76.35133468240417,0.13021815100000822,-36.07687594890594,10.107045745849605,75.95828194618224,0.9999496936798096,-0.6155737638473511,0.40096917748451233
0.13001494299987826,-34.41251617206917,9.712229160389683,76.42393796406712,0.13021815100000822,-35.911875987052916,10.052042579650875,76.02577824592589,0.7238749265670776,-0.3708275556564331,0.8095692992210388
0.1400156199997582,-34.22848027466023,9.660288916086627,76.49654148531084,0.14023207599984744,-35.79000117778778,9.977980232238766,76.06702942848204,0.6086793541908264,1.0614197254180908,0.9001023769378662
0.15001607299927855,-34.0444484994357,9.60835016758835,76.56914245103518,0.15025707399945532,-35.665313029289244,9.917669868469234,76.14046711921691,1.170055866241455,-0.7043115496635437,0.8441012501716614
0.16001658999994106,-33.860414957565496,9.556410089493173,76.64174666923813,0.16018683599941141,-35.49093844890594,9.88376197814941,76.22796673774718,0.22354799509048462,-0.6737831234931946,0.7079235911369324
0.17001694699956715,-33.67637964904961,9.504470842390155,76.7143483319217,0.17024217099969974,-35.318752551078795,9.867511367797848,76.36140484809874,0.7782537341117859,-1.056663990020752,0.14443331956863403
0.180017654999574,-33.4923455366971,9.452530104687868,76.78695231780051,0.18023689499932516,-35.185157084465025,9.818606948852535,76.43734116554259,0.4470751881599426,0.08407008647918701,0.5889977216720581
0.1900182359995597,-33.308310817057524,9.400591023788005,76.85955467018668,0.19023558799926832,-34.990311884880064,9.79063568115234,76.47140641212462,1.8042765855789185,0.20555779337882996,0.7638527750968933
0.20001894500001072,-33.12427197523354,9.348649616086481,76.9321602823081,0.20017687099971226,-34.78781344890594,9.745636558532711,76.53218884468077,1.885193943977356,-0.6184180974960327,0.6570691466331482
0.21001962199989066,-32.94023490007197,9.296709537986581,77.00476357123429,0.21529753799950413,-34.61547019481659,9.635639762878414,76.57062668800353,1.5352303981781006,0.22339698672294617,0.85306316614151
0.22001991499928408,-32.75620253595439,9.244769293688249,77.07736709247801,0.22530186299991328,-34.39140441417694,9.539542770385738,76.64171833992003,1.3752787113189697,0.5738303661346436,0.6884751319885254
0.23002017499948124,-32.572171938499224,9.192831209988423,77.14996805819574,0.23529863599924283,-34.22968986034393,9.468293762207027,76.73999924659728,1.3411927223205566,-0.7646744847297668,0.36698582768440247
0.24002097999982652,-32.38813193731663,9.14088864407977,77.22257482466146,0.24530235299971537,-34.01890876293182,9.418764686584469,76.8701567173004,0.7780557870864868,0.21417419612407684,0.00417734682559967
0.2500214009996853,-32.20407719568152,9.08894341377653,77.29518554782166,0.25529883699982747,-33.82562758922577,9.409857368469234,76.95937294960021,1.0562002658843994,-0.5468565821647644,0.5213719010353088
0.2600216939999882,-32.02006838686757,9.037010316086334,77.36777931162952,0.26529644199945324,-33.68547084331512,9.397512054443355,77.01562542915343,1.268389344215393,-0.7552841901779175,0.600523054599762
0.27002233899929706,-31.836027778414646,8.98506874218638,77.4403846914334,0.27529657499962923,-33.49875094890594,9.371729469299312,77.06171650886535,1.0488853454589844,0.4285954236984253,1.0309771299362183
0.2800228559999596,-31.651993647651384,8.933129661286516,77.5129870510762,0.2853025959993829,-33.33406093120575,9.336577033996578,77.11952824592589,1.8778055906295776,-1.2926949262619019,0.7427977323532104
0.29002353199939535,-31.467953646468786,8.881187422583388,77.5855935924744,0.30019503099993017,-33.173438334465025,9.28829250335693,77.1992172718048,1.9108006954193115,-0.675320029258728,0.542807936668396
0.30002449699986755,-31.28389537154232,8.82923903966822,77.65820872245753,0.3101911319999999,-32.965470576286314,9.20251426696777,77.29749817848204,1.1069416999816895,-0.3602601885795593,0.39578452706336975
0.31002463000004354,-31.09988302943701,8.777306440578045,77.73080202162369,0.3101911319999999,-32.83812644481659,9.105167961120602,77.38546986579894,1.84787118434906,0.2466651350259781,0.6139289736747742
0.3200250829995639,-30.915850076443117,8.725366362478145,77.80340554286741,0.3201807999994344,-32.66078116893768,9.022980308532711,77.44093556404113,1.5823198556900024,0.5485233664512634,0.5459883809089661
0.33002572799978225,-30.731777079441418,8.673416146165273,77.87602253866731,0.33018058099969494,-32.44921805858612,8.949075317382809,77.48656411170958,1.4234163761138916,-0.34222212433815,0.8960133194923401
0.3400263730000006,-30.547772981688198,8.621484378076701,77.9486149085501,0.3401805220000824,-32.280937457084654,8.907981491088863,77.54421849250792,1.8014510869979858,-0.001968175172805786,0.8804053664207458
0.3500270489994364,-30.363738280459376,8.569545634774489,78.02121656397703,0.350255794000077,-32.058750414848326,8.871889686584469,77.61843819618224,1.092885136604309,-0.3114493489265442,0.8860724568367004
0.3600279819993375,-30.179691194283304,8.517600736868111,78.0938270548197,0.3601778120000745,-31.884061121940608,8.835635757446285,77.7309383869171,1.528700351715088,-0.4040296673774719,0.2761314809322357
0.37002881899934437,-29.99565470799805,8.465661323571386,78.16642964678003,0.3702444749997085,-31.685625338554377,8.787513351440426,77.84421582221984,0.7523740530014038,0.13669681549072266,0.3780602812767029
