time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1750874404.7505193,7163.985730025,34.345157623291016,-58.65000915527344,132.14999389648438,3.1751608848571777,-57.55751419067383,118.43233489990234,4.002352237701416,-67.89000701904297,151.3900146484375,1.370003581047058,-44.11484146118164,113.25516510009766,Stop,Stepping
1750874404.7625244,7163.9985019,34.345088958740234,-58.650020599365234,132.1499481201172,3.175158739089966,-57.55751419067383,118.43229675292969,4.002333164215088,-67.89002990722656,151.3899383544922,1.3700026273727417,-44.11486053466797,113.255126953125,Stop,Stepping
1750874404.7744513,7164.009388458,34.344722747802734,-58.650089263916016,132.1497344970703,3.1751387119293213,-57.557491302490234,118.43206787109375,4.00223445892334,-67.89015197753906,151.38955688476562,1.3700026273727417,-44.11494827270508,113.25495147705078,Stop,Stepping
1750874404.7864232,7164.023956596,34.34382247924805,-58.650272369384766,132.14920043945312,3.175093650817871,-57.55745315551758,118.4314956665039,4.001994609832764,-67.8905029296875,151.38864135742188,1.3699959516525269,-44.11518096923828,113.2545166015625,Stop,Stepping
1750874404.798416,7164.033632568,34.342132568359375,-58.6506233215332,132.14822387695312,3.175011396408081,-57.55738830566406,118.4304428100586,4.001551151275635,-67.8911361694336,151.3869171142578,1.369989275932312,-44.1156120300293,113.25370788574219,Stop,Stepping
1750874404.8104494,7164.04607385,34.339439392089844,-58.65117263793945,132.14663696289062,3.1748759746551514,-57.55726623535156,118.4287338256836,4.000834941864014,-67.89215087890625,151.3841552734375,1.3699742555618286,-44.11629867553711,113.2524185180664,Stop,Stepping
1750874404.822444,7164.058837084,34.335506439208984,-58.6519660949707,132.14430236816406,3.1746809482574463,-57.55708694458008,118.4262466430664,3.999793767929077,-67.89363098144531,151.380126953125,1.3699578046798706,-44.11730194091797,113.25052642822266,Stop,Stepping
1750874404.834421,7164.074037,34.33011245727539,-58.65305709838867,132.14112854003906,3.174410820007324,-57.55686569213867,118.42284393310547,3.9983608722686768,-67.8956527709961,151.37461853027344,1.3699283599853516,-44.11867141723633,113.24793243408203,Stop,Stepping
1750874404.8464324,7164.08508938,34.32304382324219,-58.65449142456055,132.13697814941406,3.174063205718994,-57.556549072265625,118.41838073730469,3.996487617492676,-67.8983154296875,151.3673858642578,1.3698958158493042,-44.12046813964844,113.2445297241211,Stop,Stepping
1750874404.8584056,7164.093886161,34.31410217285156,-58.65629959106445,132.1317138671875,3.173618793487549,-57.556156158447266,118.41272735595703,3.9941277503967285,-67.90164947509766,151.3582305908203,1.3698506355285645,-44.122745513916016,113.240234375,Stop,Stepping
1750874404.870472,7164.106776732,34.30302810668945,-58.65854263305664,132.1251678466797,3.173065423965454,-57.555667877197266,118.40573120117188,3.991187572479248,-67.9057846069336,151.34689331054688,1.3697962760925293,-44.12555694580078,113.23489379882812,Stop,Stepping
1750874404.8824294,7164.120140066,34.28972244262695,-58.66122817993164,132.11732482910156,3.1724045276641846,-57.55508804321289,118.39733123779297,3.9876766204833984,-67.91075897216797,151.33328247070312,1.3697330951690674,-44.128944396972656,113.22850036621094,Stop,Stepping
1750874404.894451,7164.135747408,34.273929595947266,-58.664424896240234,132.1079864501953,3.1716196537017822,-57.55438995361328,118.38734436035156,3.98350191116333,-67.91663360595703,151.3170928955078,1.369653582572937,-44.13295364379883,113.22088623046875,Stop,Stepping
1750874404.9064016,7164.141993118,34.25553894042969,-58.66813659667969,132.0971221923828,3.1707065105438232,-57.553585052490234,118.37571716308594,3.978642225265503,-67.92346954345703,151.29824829101562,1.3695642948150635,-44.13762664794922,113.21202850341797,Stop,Stepping
1750874404.9184215,7164.153572892,34.23424530029297,-58.67241668701172,132.0845184326172,3.1696481704711914,-57.552635192871094,118.36222839355469,3.9730284214019775,-67.93134307861328,151.2764129638672,1.369462013244629,-44.14303970336914,113.2017593383789,Stop,Stepping
1750874404.9306169,7164.173659522,34.2099609375,-58.677303314208984,132.0701446533203,3.1684412956237793,-57.55155563354492,118.34685516357422,3.9666216373443604,-67.9402847290039,151.25148010253906,1.3693413734436035,-44.149200439453125,113.19003295898438,Stop,Stepping
1750874404.942398,7164.180172459,34.18254470825195,-58.68281555175781,132.0538787841797,3.1670777797698975,-57.55033493041992,118.32948303222656,3.9594099521636963,-67.95036315917969,151.22332763671875,1.369205355644226,-44.15616226196289,113.17678833007812,Stop,Stepping
