time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1753295896.7708678,20597.716515902,27.315156936645508,-8.80765438079834,67.30001068115234,-27.82515525817871,-9.517500877380371,68.9748306274414,25.80750274658203,-8.630002975463867,60.93000030517578,-23.194839477539062,-6.484843730926514,62.3900146484375,Stop,Stepping
1753295896.7808666,20597.72642285,27.315122604370117,-8.807720184326172,67.30006408691406,-27.825117111206055,-9.51756763458252,68.97488403320312,25.807470321655273,-8.630067825317383,60.93006134033203,-23.19481086730957,-6.4849162101745605,62.39008331298828,Stop,Stepping
1753295896.7908216,20597.736629281,27.314990997314453,-8.80795955657959,67.30027770996094,-27.824983596801758,-9.517803192138672,68.97508239746094,25.80735206604004,-8.630302429199219,60.9302864074707,-23.1946964263916,-6.485159397125244,62.390296936035156,Stop,Stepping
1753295896.800823,20597.74639732,27.314697265625,-8.808483123779297,67.30072021484375,-27.824684143066406,-9.518322944641113,68.97550964355469,25.807092666625977,-8.63082504272461,60.930789947509766,-23.19445037841797,-6.485695838928223,62.39077377319336,Stop,Stepping
1753295896.8107913,20597.756538464,27.314184188842773,-8.80941390991211,67.30152893066406,-27.82415771484375,-9.51923656463623,68.97628021240234,25.806631088256836,-8.631728172302246,60.93165588378906,-23.19401741027832,-6.4866414070129395,62.39161682128906,Stop,Stepping
1753295896.8208022,20597.766326291,27.313396453857422,-8.810842514038086,67.3027572631836,-27.823345184326172,-9.520642280578613,68.97744750976562,25.805919647216797,-8.633136749267578,60.933006286621094,-23.193349838256836,-6.488111972808838,62.3929443359375,Stop,Stepping
1753295896.830767,20597.776538576,27.31226348876953,-8.812878608703613,67.30450439453125,-27.822185516357422,-9.522664070129395,68.97914123535156,25.804903030395508,-8.635148048400879,60.9349365234375,-23.19239616394043,-6.490198135375977,62.39480972290039,Stop,Stepping
1753295896.8408659,20597.786158624,27.310731887817383,-8.815643310546875,67.306884765625,-27.820615768432617,-9.525398254394531,68.98141479492188,25.803524017333984,-8.637863159179688,60.937530517578125,-23.191099166870117,-6.493027210235596,62.397335052490234,Stop,Stepping
1753295896.8508065,20597.795882751,27.308752059936523,-8.819219589233398,67.3099594116211,-27.818580627441406,-9.528929710388184,68.984375,25.80174446105957,-8.64138126373291,60.9409065246582,-23.18942642211914,-6.496688365936279,62.40060806274414,Stop,Stepping
1753295896.8608375,20597.806926925,27.306270599365234,-8.823705673217773,67.3138198852539,-27.816030502319336,-9.533350944519043,68.98805236816406,25.79951286315918,-8.645793914794922,60.94514465332031,-23.18733024597168,-6.501278400421143,62.404720306396484,Stop,Stepping
