time_start,av_x,av_y,av_z,la_x,la_y,la_z
0.0,2.1209716796875,-0.8392333984375,0.48065185546875,-0.0181884765625,0.997802734375,0.0484619140625
0.0,2.11334228515625,-0.83160400390625,0.51116943359375,-0.0184326171875,0.9981689453125,0.048095703125
0.0,2.105712890625,-0.8392333984375,0.48065185546875,-0.01806640625,0.998046875,0.0477294921875
0.0,2.15911865234375,-0.86212158203125,0.49591064453125,-0.017822265625,0.9979248046875,0.0477294921875
0.0,2.11334228515625,-0.83160400390625,0.48828125,-0.018310546875,0.99853515625,0.0484619140625
0.0,2.12860107421875,-0.83160400390625,0.49591064453125,-0.0179443359375,0.9979248046875,0.0484619140625
0.0,2.1209716796875,-0.8392333984375,0.51116943359375,-0.0177001953125,0.998046875,0.048095703125
0.0,2.1209716796875,-0.84686279296875,0.43487548828125,-0.01806640625,0.99853515625,0.048095703125
0.0,2.13623046875,-0.8392333984375,0.457763671875,-0.017822265625,0.9979248046875,0.0477294921875
0.0,2.1514892578125,-0.83160400390625,0.5035400390625,-0.0179443359375,0.9976806640625,0.048095703125
0.0,2.15911865234375,-0.823974609375,0.48065185546875,-0.0177001953125,0.99853515625,0.048095703125
0.0,2.1514892578125,-0.83160400390625,0.4730224609375,-0.017822265625,0.998046875,0.0479736328125
0.0,2.12860107421875,-0.8544921875,0.48065185546875,-0.0184326171875,0.99853515625,0.048095703125
0.0,2.11334228515625,-0.823974609375,0.5035400390625,-0.0184326171875,0.9986572265625,0.0489501953125
0.0,2.1209716796875,-0.83160400390625,0.4730224609375,-0.0184326171875,0.9984130859375,0.0482177734375
0.0,2.11334228515625,-0.8392333984375,0.457763671875,-0.01806640625,0.998046875,0.0478515625
0.0,2.11334228515625,-0.86212158203125,0.4730224609375,-0.0179443359375,0.9976806640625,0.0484619140625
0.0,2.14385986328125,-0.83160400390625,0.5035400390625,-0.0177001953125,0.997802734375,0.048828125
0.0,2.1209716796875,-0.81634521484375,0.48065185546875,-0.0181884765625,0.9984130859375,0.0482177734375
0.0,2.12860107421875,-0.80108642578125,0.4730224609375,-0.01806640625,0.998046875,0.04736328125
0.0,2.12860107421875,-0.83160400390625,0.49591064453125,-0.0181884765625,0.9976806640625,0.0484619140625
0.0,2.1209716796875,-0.8697509765625,0.48065185546875,-0.0181884765625,0.99853515625,0.048095703125
0.0,2.13623046875,-0.81634521484375,0.4730224609375,-0.0174560546875,0.9984130859375,0.0479736328125
0.0,2.15911865234375,-0.823974609375,0.457763671875,-0.0184326171875,0.9979248046875,0.04833984375
0.0,2.15911865234375,-0.823974609375,0.45013427734375,-0.0177001953125,0.998046875,0.04736328125
0.0,2.1820068359375,-0.823974609375,0.46539306640625,-0.01806640625,0.998291015625,0.0482177734375
0.0,2.1820068359375,-0.83160400390625,0.4730224609375,-0.0177001953125,0.9979248046875,0.04833984375
0.0,2.14385986328125,-0.81634521484375,0.46539306640625,-0.0181884765625,0.9976806640625,0.048095703125
0.0,2.166748046875,-0.84686279296875,0.4730224609375,-0.0184326171875,0.997314453125,0.0478515625
0.0,2.14385986328125,-0.8544921875,0.457763671875,-0.0179443359375,0.998291015625,0.048828125
0.0,2.14385986328125,-0.83160400390625,0.4730224609375,-0.0184326171875,0.9979248046875,0.0482177734375
0.0,2.1209716796875,-0.83160400390625,0.457763671875,-0.0179443359375,0.997802734375,0.048828125
0.0,2.1514892578125,-0.83160400390625,0.45013427734375,-0.0184326171875,0.9979248046875,0.0482177734375
0.0,2.166748046875,-0.823974609375,0.46539306640625,-0.01806640625,0.9979248046875,0.048095703125
0.0,2.14385986328125,-0.8544921875,0.4730224609375,-0.0179443359375,0.99853515625,0.0484619140625
0.0,2.1820068359375,-0.8392333984375,0.46539306640625,-0.0177001953125,0.9984130859375,0.0482177734375
0.0,2.166748046875,-0.81634521484375,0.48065185546875,-0.018310546875,0.9981689453125,0.0478515625
0.0,2.18963623046875,-0.823974609375,0.457763671875,-0.0181884765625,0.9984130859375,0.0484619140625
0.0,2.197265625,-0.823974609375,0.45013427734375,-0.017578125,0.998291015625,0.0479736328125
0.0,2.1514892578125,-0.8544921875,0.42724609375,-0.017333984375,0.9984130859375,0.0482177734375
0.0,2.1820068359375,-0.823974609375,0.46539306640625,-0.0179443359375,0.998291015625,0.0482177734375
0.0,2.1820068359375,-0.86212158203125,0.457763671875,-0.01806640625,0.9984130859375,0.0487060546875
0.0,2.18963623046875,-0.86212158203125,0.46539306640625,-0.0179443359375,0.997802734375,0.048095703125
0.0,2.1820068359375,-0.8392333984375,0.46539306640625,-0.018310546875,0.9974365234375,0.0479736328125
0.0,2.1820068359375,-0.83160400390625,0.43487548828125,-0.0185546875,0.9981689453125,0.048095703125
0.0,2.166748046875,-0.823974609375,0.43487548828125,-0.0179443359375,0.9979248046875,0.048095703125
0.0,2.15911865234375,-0.84686279296875,0.46539306640625,-0.018310546875,0.998291015625,0.0479736328125
0.0,2.1514892578125,-0.84686279296875,0.46539306640625,-0.0184326171875,0.9984130859375,0.0484619140625
0.0,2.1820068359375,-0.823974609375,0.457763671875,-0.017822265625,0.9990234375,0.047607421875
0.0,2.15911865234375,-0.8392333984375,0.48828125,-0.0177001953125,0.998291015625,0.0482177734375
0.0,2.18963623046875,-0.8544921875,0.457763671875,-0.0181884765625,0.997802734375,0.0478515625
0.0,2.197265625,-0.823974609375,0.43487548828125,-0.01806640625,0.998046875,0.0478515625
0.0,2.197265625,-0.86212158203125,0.4730224609375,-0.0184326171875,0.998046875,0.048095703125
0.0,2.20489501953125,-0.8544921875,0.46539306640625,-0.017822265625,0.9981689453125,0.0482177734375
0.0,2.18963623046875,-0.823974609375,0.43487548828125,-0.0174560546875,0.99853515625,0.0487060546875
0.0,2.1820068359375,-0.8544921875,0.457763671875,-0.0179443359375,0.998046875,0.0482177734375
0.0,2.18963623046875,-0.8392333984375,0.45013427734375,-0.0181884765625,0.9984130859375,0.048583984375
0.0,2.17437744140625,-0.8392333984375,0.457763671875,-0.0181884765625,0.997802734375,0.048583984375
0.0,2.18963623046875,-0.8544921875,0.45013427734375,-0.01806640625,0.998046875,0.0484619140625
0.0,2.197265625,-0.8544921875,0.46539306640625,-0.0185546875,0.998291015625,0.0474853515625
0.0,2.2125244140625,-0.86212158203125,0.45013427734375,-0.0179443359375,0.9979248046875,0.048095703125
0.0,2.2125244140625,-0.8544921875,0.457763671875,-0.01806640625,0.9981689453125,0.0484619140625
0.0,2.166748046875,-0.8392333984375,0.43487548828125,-0.01806640625,0.9989013671875,0.048095703125
0.0,2.18963623046875,-0.8544921875,0.45013427734375,-0.018310546875,0.9979248046875,0.0479736328125
0.0,2.17437744140625,-0.84686279296875,0.4730224609375,-0.0181884765625,0.9984130859375,0.04736328125
0.0,2.18963623046875,-0.86212158203125,0.4730224609375,-0.0179443359375,0.9979248046875,0.048095703125
0.0,2.197265625,-0.84686279296875,0.4425048828125,-0.0179443359375,0.9979248046875,0.048583984375
0.0,2.20489501953125,-0.80108642578125,0.4730224609375,-0.01806640625,0.998046875,0.04833984375
0.0,2.197265625,-0.83160400390625,0.457763671875,-0.0186767578125,0.9976806640625,0.0479736328125
0.0,2.166748046875,-0.8392333984375,0.4730224609375,-0.0181884765625,0.9984130859375,0.0479736328125
0.0,2.20489501953125,-0.823974609375,0.48065185546875,-0.0177001953125,0.998291015625,0.0489501953125
0.0,2.18963623046875,-0.8544921875,0.48065185546875,-0.018310546875,0.9981689453125,0.0484619140625
