timestamp,gravity_x,gravity_y,gravity_z,qw,qx,qy,qz
1785874632.611693,1.085045,0.384975,-9.742206,-0.536201,-0.036171,-0.046336,0.842041
1785874632.620044,1.084660,0.385196,-9.742240,-0.536174,-0.036150,-0.046334,0.842059
1785874632.631844,1.084963,0.384690,-9.742226,-0.536153,-0.036178,-0.046319,0.842072
1785874632.636171,1.084967,0.385043,-9.742212,-0.536149,-0.036169,-0.046334,0.842074
1785874632.645628,1.084610,0.383772,-9.742302,-0.536112,-0.036190,-0.046268,0.842101
1785874632.653122,1.083781,0.384808,-9.742353,-0.536094,-0.036127,-0.046289,0.842114
1785874632.662231,1.084114,0.384262,-9.742337,-0.536072,-0.036158,-0.046274,0.842127
1785874632.667666,1.083515,0.384302,-9.742403,-0.536052,-0.036132,-0.046258,0.842142
1785874632.678352,1.083834,0.383120,-9.742414,-0.536031,-0.036179,-0.046215,0.842155
1785874632.687437,1.083729,0.383859,-9.742396,-0.536004,-0.036156,-0.046243,0.842172
1785874632.694845,1.083567,0.383833,-9.742415,-0.536001,-0.036150,-0.046237,0.842175
1785874632.703835,1.083577,0.383214,-9.742438,-0.535962,-0.036169,-0.046209,0.842200
1785874632.712903,1.082912,0.383361,-9.742507,-0.535947,-0.036138,-0.046196,0.842212
1785874632.720267,1.082707,0.383620,-9.742519,-0.535942,-0.036122,-0.046202,0.842216
1785874632.729196,1.082552,0.383465,-9.742543,-0.535909,-0.036121,-0.046189,0.842237
1785874632.737529,1.082974,0.384121,-9.742470,-0.535892,-0.036122,-0.046229,0.842246
1785874632.745834,1.082510,0.384539,-9.742505,-0.535879,-0.036092,-0.046233,0.842255
1785874632.755802,1.081814,0.383827,-9.742610,-0.535841,-0.036083,-0.046182,0.842282
1785874632.762802,1.082459,0.383329,-9.742558,-0.535828,-0.036125,-0.046177,0.842289
1785874632.771793,1.083218,0.383820,-9.742455,-0.535827,-0.036145,-0.046219,0.842286
1785874632.778922,1.082289,0.384112,-9.742546,-0.535793,-0.036099,-0.046205,0.842311
1785874632.786942,1.081687,0.384233,-9.742608,-0.535783,-0.036070,-0.046193,0.842319
1785874632.795802,1.081066,0.385415,-9.742631,-0.535785,-0.036011,-0.046227,0.842319
1785874632.804583,1.080990,0.385358,-9.742641,-0.535757,-0.036010,-0.046221,0.842337
1785874632.812765,1.081313,0.384570,-9.742637,-0.535734,-0.036047,-0.046195,0.842351
1785874632.820827,1.081214,0.385133,-9.742625,-0.535715,-0.036029,-0.046216,0.842363
1785874632.828890,1.081279,0.384314,-9.742651,-0.535686,-0.036055,-0.046181,0.842382
1785874632.838786,1.081315,0.384861,-9.742625,-0.535678,-0.036042,-0.046206,0.842387
1785874632.846172,1.080530,0.385863,-9.742672,-0.535665,-0.035982,-0.046227,0.842396
1785874632.854062,1.080015,0.386925,-9.742687,-0.535650,-0.035931,-0.046258,0.842406
1785874632.861828,1.079885,0.386430,-9.742721,-0.535631,-0.035940,-0.046232,0.842419
1785874632.871447,1.079980,0.386599,-9.742704,-0.535617,-0.035941,-0.046241,0.842428
1785874632.878818,1.079505,0.386939,-9.742743,-0.535588,-0.035912,-0.046241,0.842447
1785874632.886822,1.079819,0.386573,-9.742723,-0.535554,-0.035938,-0.046233,0.842468
1785874632.894820,1.079725,0.386930,-9.742719,-0.535561,-0.035924,-0.046246,0.842464
1785874632.903548,1.078888,0.387635,-9.742784,-0.535529,-0.035870,-0.046252,0.842486
1785874632.911443,1.078740,0.387532,-9.742805,-0.535511,-0.035867,-0.046243,0.842498
1785874632.919861,1.078826,0.387963,-9.742778,-0.535487,-0.035861,-0.046263,0.842512
1785874632.928824,1.078419,0.388323,-9.742809,-0.535475,-0.035834,-0.046266,0.842521
1785874632.937802,1.078329,0.388490,-9.742812,-0.535467,-0.035826,-0.046271,0.842527
1785874632.945710,1.077787,0.388727,-9.742862,-0.535437,-0.035798,-0.046265,0.842547
1785874632.958442,1.077655,0.388699,-9.742878,-0.535433,-0.035793,-0.046260,0.842550
1785874632.963837,1.077405,0.388754,-9.742903,-0.535425,-0.035781,-0.046255,0.842556
1785874632.969968,1.077222,0.389531,-9.742893,-0.535404,-0.035753,-0.046282,0.842569
1785874632.981838,1.077038,0.388836,-9.742941,-0.535379,-0.035766,-0.046246,0.842586
1785874632.987087,1.076821,0.388980,-9.742959,-0.535361,-0.035753,-0.046246,0.842598
1785874632.995596,1.076286,0.390184,-9.742970,-0.535360,-0.035697,-0.046283,0.842599
1785874633.003351,1.076780,0.389373,-9.742948,-0.535356,-0.035741,-0.046261,0.842601
1785874633.012826,1.076528,0.389265,-9.742980,-0.535330,-0.035735,-0.046249,0.842618
1785874633.019914,1.075815,0.389357,-9.743055,-0.535305,-0.035703,-0.046232,0.842636
1785874633.028542,1.076068,0.389053,-9.743039,-0.535303,-0.035722,-0.046226,0.842637
1785874633.037842,1.076225,0.388745,-9.743034,-0.535297,-0.035738,-0.046216,0.842641
1785874633.045712,1.076413,0.389119,-9.742999,-0.535275,-0.035737,-0.046237,0.842654
1785874633.053625,1.076348,0.388852,-9.743016,-0.535268,-0.035742,-0.046223,0.842659
1785874633.062907,1.076057,0.389138,-9.743037,-0.535260,-0.035722,-0.046227,0.842665
1785874633.071560,1.075914,0.389342,-9.743045,-0.535247,-0.035711,-0.046232,0.842673
1785874633.078293,1.075326,0.390038,-9.743082,-0.535242,-0.035666,-0.046245,0.842677
1785874633.086442,1.076062,0.388970,-9.743043,-0.535220,-0.035729,-0.046218,0.842690
1785874633.094906,1.076070,0.388548,-9.743059,-0.535227,-0.035740,-0.046201,0.842687
1785874633.105696,1.076075,0.388176,-9.743074,-0.535192,-0.035752,-0.046183,0.842709
1785874633.111824,1.076025,0.388635,-9.743061,-0.535206,-0.035737,-0.046202,0.842700
1785874633.121124,1.075918,0.388528,-9.743077,-0.535182,-0.035737,-0.046194,0.842716
1785874633.129790,1.075872,0.388722,-9.743074,-0.535182,-0.035729,-0.046201,0.842715
1785874633.137802,1.075505,0.389228,-9.743095,-0.535168,-0.035700,-0.046212,0.842725
1785874633.145756,1.075676,0.388575,-9.743102,-0.535147,-0.035727,-0.046188,0.842739
1785874633.154098,1.075172,0.388936,-9.743143,-0.535151,-0.035695,-0.046190,0.842737
1785874633.163078,1.075049,0.388811,-9.743161,-0.535138,-0.035694,-0.046180,0.842746
1785874633.168704,1.075421,0.388822,-9.743120,-0.535129,-0.035710,-0.046191,0.842750
1785874633.178385,1.075968,0.388145,-9.743087,-0.535119,-0.035753,-0.046176,0.842756
1785874633.186158,1.075954,0.387444,-9.743116,-0.535109,-0.035772,-0.046145,0.842763
1785874633.194331,1.075867,0.387706,-9.743115,-0.535099,-0.035761,-0.046153,0.842769
1785874633.205696,1.075450,0.389131,-9.743104,-0.535099,-0.035704,-0.046203,0.842769
1785874633.211883,1.075242,0.389301,-9.743121,-0.535082,-0.035692,-0.046204,0.842780
1785874633.219933,1.075425,0.388504,-9.743132,-0.535068,-0.035722,-0.046174,0.842789
1785874633.228378,1.075724,0.387944,-9.743122,-0.535061,-0.035751,-0.046158,0.842794
1785874633.236177,1.076177,0.386847,-9.743115,-0.535058,-0.035800,-0.046123,0.842795
1785874633.245649,1.076197,0.387863,-9.743073,-0.535053,-0.035774,-0.046167,0.842797
1785874633.253119,1.075829,0.387883,-9.743112,-0.535054,-0.035757,-0.046158,0.842798
1785874633.261732,1.075651,0.388241,-9.743118,-0.535040,-0.035741,-0.046168,0.842807
1785874633.270242,1.075543,0.388560,-9.743117,-0.535038,-0.035727,-0.046179,0.842808
1785874633.279011,1.075599,0.388447,-9.743115,-0.535031,-0.035733,-0.046175,0.842812
1785874633.288542,1.076022,0.388181,-9.743079,-0.535016,-0.035760,-0.046175,0.842821
1785874633.295960,1.075752,0.387940,-9.743119,-0.535017,-0.035754,-0.046157,0.842821
1785874633.303796,1.076369,0.387189,-9.743080,-0.535007,-0.035802,-0.046141,0.842826
1785874633.312581,1.076036,0.388177,-9.743078,-0.535004,-0.035761,-0.046174,0.842829
1785874633.321730,1.075940,0.388034,-9.743094,-0.535003,-0.035761,-0.046165,0.842829
1785874633.327875,1.075468,0.388932,-9.743110,-0.534999,-0.035716,-0.046191,0.842833
1785874633.335613,1.075343,0.389243,-9.743112,-0.535000,-0.035702,-0.046201,0.842832
1785874633.345229,1.075741,0.388816,-9.743085,-0.534993,-0.035731,-0.046193,0.842835
1785874633.353822,1.076539,0.387530,-9.743048,-0.534983,-0.035802,-0.046159,0.842841
1785874633.362197,1.076698,0.387541,-9.743030,-0.534985,-0.035808,-0.046164,0.842839
1785874633.369826,1.076858,0.387555,-9.743012,-0.534986,-0.035814,-0.046169,0.842838
1785874633.380042,1.076595,0.387800,-9.743031,-0.534971,-0.035797,-0.046172,0.842848
1785874633.389864,1.076368,0.387990,-9.743049,-0.534965,-0.035783,-0.046174,0.842852
1785874633.395881,1.076413,0.388024,-9.743042,-0.534965,-0.035784,-0.046176,0.842852
1785874633.407340,1.076545,0.388691,-9.743001,-0.534965,-0.035771,-0.046209,0.842851
1785874633.409615,1.076407,0.388239,-9.743034,-0.534955,-0.035778,-0.046185,0.842858
1785874633.417394,1.077326,0.387418,-9.742965,-0.534965,-0.035840,-0.046175,0.842850
1785874633.431522,1.077158,0.387303,-9.742989,-0.534953,-0.035836,-0.046165,0.842858
1785874633.437954,1.077312,0.387250,-9.742974,-0.534953,-0.035844,-0.046167,0.842857
1785874633.446584,1.077709,0.387140,-9.742934,-0.534945,-0.035865,-0.046173,0.842861
1785874633.454801,1.077872,0.387049,-9.742920,-0.534949,-0.035874,-0.046174,0.842859
1785874633.465618,1.077828,0.387375,-9.742912,-0.534951,-0.035863,-0.046187,0.842857
1785874633.472089,1.077983,0.387176,-9.742902,-0.534949,-0.035875,-0.046182,0.842858
1785874633.479095,1.077968,0.387273,-9.742900,-0.534942,-0.035872,-0.046186,0.842862
1785874633.487679,1.078209,0.387629,-9.742859,-0.534949,-0.035873,-0.046208,0.842857
1785874633.495705,1.078762,0.386560,-9.742841,-0.534939,-0.035926,-0.046177,0.842863
1785874633.503215,1.078581,0.386302,-9.742871,-0.534940,-0.035926,-0.046161,0.842863
1785874633.511502,1.079238,0.385646,-9.742824,-0.534940,-0.035972,-0.046151,0.842862
1785874633.519803,1.078891,0.385865,-9.742854,-0.534937,-0.035951,-0.046150,0.842864
1785874633.528886,1.079065,0.385784,-9.742838,-0.534934,-0.035961,-0.046151,0.842866
1785874633.536181,1.079168,0.385344,-9.742844,-0.534951,-0.035976,-0.046136,0.842855
1785874633.546584,1.078407,0.386237,-9.742893,-0.534958,-0.035919,-0.046154,0.842852
1785874633.553820,1.079284,0.385348,-9.742831,-0.534955,-0.035981,-0.046140,0.842852
1785874633.561682,1.079604,0.384554,-9.742827,-0.534957,-0.036017,-0.046114,0.842851
1785874633.569774,1.079965,0.384241,-9.742799,-0.534961,-0.036040,-0.046111,0.842847
1785874633.579854,1.079932,0.383684,-9.742825,-0.534950,-0.036055,-0.046085,0.842855
1785874633.587036,1.080001,0.383304,-9.742832,-0.534951,-0.036068,-0.046071,0.842855
1785874633.595833,1.079650,0.384128,-9.742838,-0.534950,-0.036031,-0.046097,0.842856
1785874633.605816,1.079943,0.383803,-9.742819,-0.534964,-0.036051,-0.046091,0.842846
1785874633.611950,1.080696,0.383340,-9.742754,-0.534964,-0.036096,-0.046092,0.842844
1785874633.620985,1.080765,0.383598,-9.742736,-0.534969,-0.036092,-0.046105,0.842841
1785874633.632824,1.080747,0.383198,-9.742753,-0.534966,-0.036102,-0.046088,0.842843
1785874633.636821,1.078883,0.381709,-9.743018,-0.534920,-0.036065,-0.045970,0.842880
1785874633.644844,1.078837,0.382618,-9.742988,-0.534934,-0.036038,-0.046008,0.842871
1785874633.652438,1.081008,0.382891,-9.742737,-0.534974,-0.036122,-0.046082,0.842838
1785874633.661994,1.081301,0.382543,-9.742718,-0.534968,-0.036144,-0.046075,0.842840
1785874633.670160,1.078898,0.381580,-9.743022,-0.534927,-0.036069,-0.045965,0.842876
1785874633.679920,1.078681,0.382402,-9.743014,-0.534928,-0.036037,-0.045995,0.842875
1785874633.687912,1.080979,0.383013,-9.742735,-0.534982,-0.036117,-0.046087,0.842832
1785874633.698826,1.080888,0.383062,-9.742743,-0.534985,-0.036111,-0.046086,0.842831
1785874633.703194,1.080816,0.382998,-9.742754,-0.534984,-0.036110,-0.046082,0.842831
1785874633.712079,1.081136,0.383240,-9.742709,-0.534981,-0.036117,-0.046101,0.842832
1785874633.719823,1.081682,0.383604,-9.742634,-0.534997,-0.036130,-0.046132,0.842820
1785874633.729016,1.081815,0.382162,-9.742676,-0.534996,-0.036175,-0.046074,0.842821
1785874633.738240,1.081446,0.383920,-9.742648,-0.535023,-0.036110,-0.046140,0.842803
1785874633.745781,1.080898,0.385180,-9.742659,-0.535032,-0.036051,-0.046180,0.842798
1785874633.754831,1.080739,0.384955,-9.742685,-0.535034,-0.036050,-0.046166,0.842797
1785874633.762188,1.081156,0.385002,-9.742637,-0.535048,-0.036066,-0.046180,0.842787
1785874633.770698,1.081373,0.385189,-9.742606,-0.535047,-0.036070,-0.046194,0.842787
1785874633.778273,1.079820,0.383741,-9.742835,-0.535008,-0.036045,-0.046087,0.842818
1785874633.786546,1.085596,0.375822,-9.742502,-0.535016,-0.036511,-0.045905,0.842804
1785874633.798733,1.085157,0.376005,-9.742544,-0.535020,-0.036486,-0.045901,0.842802
1785874633.803795,1.081838,0.385025,-9.742560,-0.535089,-0.036093,-0.046202,0.842759
1785874633.812053,1.081600,0.385438,-9.742570,-0.535110,-0.036070,-0.046214,0.842746
1785874633.820390,1.085988,0.375459,-9.742472,-0.535054,-0.036535,-0.045902,0.842779
1785874633.828420,1.086811,0.374242,-9.742427,-0.535070,-0.036603,-0.045872,0.842767
1785874633.836575,1.085919,0.375362,-9.742483,-0.535068,-0.036534,-0.045896,0.842770
1785874633.845507,1.086110,0.375698,-9.742449,-0.535081,-0.036533,-0.045917,0.842761
1785874633.853147,1.085645,0.376428,-9.742473,-0.535097,-0.036492,-0.045936,0.842751
1785874633.861366,1.085402,0.377142,-9.742472,-0.535110,-0.036461,-0.045961,0.842743
1785874633.869915,1.085449,0.376781,-9.742481,-0.535097,-0.036474,-0.045946,0.842751
1785874633.877722,1.085939,0.376138,-9.742451,-0.535122,-0.036511,-0.045933,0.842734
1785874633.886220,1.085742,0.376203,-9.742471,-0.535131,-0.036500,-0.045930,0.842729
1785874633.894327,1.085498,0.377207,-9.742459,-0.535147,-0.036461,-0.045968,0.842719
1785874633.903233,1.070924,0.387246,-9.743678,-0.535032,-0.035564,-0.045994,0.842829
1785874633.912411,1.085605,0.376322,-9.742481,-0.535197,-0.036487,-0.045935,0.842688
1785874633.917749,1.084817,0.377742,-9.742514,-0.535215,-0.036414,-0.045975,0.842677
1785874633.928587,1.070881,0.388363,-9.743638,-0.535070,-0.035530,-0.046043,0.842804
1785874633.936539,1.085347,0.377793,-9.742453,-0.535229,-0.036434,-0.045992,0.842667
1785874633.944760,1.064099,0.391445,-9.744258,-0.535124,-0.035150,-0.045992,0.842788
1785874633.952875,1.070032,0.385465,-9.743847,-0.535127,-0.035570,-0.045897,0.842774
1785874633.963253,1.071304,0.387201,-9.743638,-0.535135,-0.035576,-0.046007,0.842762
1785874633.969589,1.083696,0.377422,-9.742651,-0.535291,-0.036370,-0.045933,0.842633
1785874633.977709,1.063380,0.389186,-9.744427,-0.535195,-0.035177,-0.045877,0.842748
1785874633.987813,1.068636,0.383335,-9.744084,-0.535245,-0.035561,-0.045772,0.842706
1785874633.995059,1.069417,0.382311,-9.744038,-0.535250,-0.035623,-0.045749,0.842701
1785874634.004966,1.069535,0.382638,-9.744013,-0.535258,-0.035618,-0.045767,0.842696
1785874634.012007,1.084293,0.373166,-9.742749,-0.535423,-0.036505,-0.045772,0.842553
1785874634.021603,1.070128,0.382150,-9.743967,-0.535300,-0.035655,-0.045764,0.842667
1785874634.030149,1.070525,0.381920,-9.743932,-0.535309,-0.035678,-0.045765,0.842660
1785874634.040806,1.085280,0.371972,-9.742685,-0.535439,-0.036579,-0.045748,0.842540
1785874634.043460,1.085691,0.371908,-9.742641,-0.535456,-0.036598,-0.045758,0.842528
1785874634.055653,1.086433,0.371788,-9.742563,-0.535454,-0.036633,-0.045773,0.842527
1785874634.062258,1.086209,0.371113,-9.742614,-0.535481,-0.036641,-0.045739,0.842512
1785874634.070676,1.086141,0.371346,-9.742613,-0.535472,-0.036632,-0.045747,0.842517
1785874634.078001,1.082734,0.380498,-9.742639,-0.535535,-0.036231,-0.046050,0.842478
1785874634.087259,1.082865,0.380687,-9.742617,-0.535538,-0.036231,-0.046062,0.842475
1785874634.095795,1.083678,0.380372,-9.742539,-0.535557,-0.036274,-0.046072,0.842461
1785874634.104032,1.084115,0.379899,-9.742508,-0.535552,-0.036306,-0.046063,0.842463
1785874634.113146,1.084125,0.379946,-9.742505,-0.535560,-0.036305,-0.046066,0.842458
1785874634.121250,1.084714,0.386572,-9.742179,-0.535663,-0.036143,-0.046372,0.842383
1785874634.134206,1.085700,0.385213,-9.742123,-0.535685,-0.036221,-0.046342,0.842367
1785874634.134269,1.085419,0.385544,-9.742142,-0.535689,-0.036200,-0.046349,0.842365
1785874634.147021,1.085552,0.385888,-9.742113,-0.535701,-0.036196,-0.046368,0.842356
1785874634.152312,1.086362,0.384927,-9.742061,-0.535717,-0.036256,-0.046349,0.842345
1785874634.160961,1.087319,0.384362,-9.741976,-0.535739,-0.036312,-0.046352,0.842329
1785874634.168192,1.086686,0.386262,-9.741972,-0.535760,-0.036231,-0.046418,0.842315
1785874634.178714,1.088127,0.384533,-9.741879,-0.535774,-0.036340,-0.046383,0.842303
1785874634.185912,1.088519,0.384201,-9.741849,-0.535797,-0.036364,-0.046381,0.842287
1785874634.195044,1.087713,0.385128,-9.741902,-0.535802,-0.036304,-0.046399,0.842286
1785874634.203012,1.088859,0.384090,-9.741815,-0.535818,-0.036381,-0.046386,0.842273
1785874634.211457,1.087485,0.374641,-9.742337,-0.535632,-0.036591,-0.045933,0.842407
1785874634.220379,1.087798,0.374970,-9.742289,-0.535665,-0.036593,-0.045957,0.842385
1785874634.228030,1.087168,0.374730,-9.742368,-0.535683,-0.036572,-0.045930,0.842376
1785874634.238576,1.059415,0.392056,-9.744744,-0.535458,-0.034913,-0.045903,0.842590
1785874634.245723,1.059328,0.392240,-9.744746,-0.535469,-0.034904,-0.045909,0.842584
1785874634.254055,1.059923,0.392271,-9.744680,-0.535466,-0.034929,-0.045926,0.842583
1785874634.262543,1.059506,0.393036,-9.744694,-0.535493,-0.034889,-0.045949,0.842567
1785874634.271846,1.059384,0.393323,-9.744696,-0.535497,-0.034875,-0.045958,0.842564
1785874634.278828,1.059384,0.393539,-9.744687,-0.535512,-0.034869,-0.045968,0.842555
1785874634.286787,1.060118,0.392910,-9.744633,-0.535532,-0.034916,-0.045962,0.842540
1785874634.294770,1.090195,0.373359,-9.742083,-0.535802,-0.036733,-0.045960,0.842291
1785874634.304524,1.060526,0.392793,-9.744593,-0.535553,-0.034936,-0.045969,0.842525
1785874634.312299,1.060414,0.392908,-9.744601,-0.535564,-0.034927,-0.045971,0.842519
1785874634.319636,1.089616,0.373730,-9.742133,-0.535856,-0.036695,-0.045962,0.842258
1785874634.328890,1.060962,0.397566,-9.744352,-0.535724,-0.034815,-0.046194,0.842410
1785874634.337106,1.090939,0.378134,-9.741815,-0.535996,-0.036624,-0.046195,0.842160
1785874634.349844,1.091360,0.377278,-9.741801,-0.536011,-0.036665,-0.046170,0.842150
1785874634.351172,1.092170,0.382642,-9.741501,-0.536094,-0.036548,-0.046427,0.842088
1785874634.361759,1.091856,0.376707,-9.741768,-0.536036,-0.036701,-0.046160,0.842133
1785874634.370770,1.091649,0.377555,-9.741758,-0.536048,-0.036668,-0.046191,0.842125
1785874634.378091,1.085941,0.386552,-9.742043,-0.536096,-0.036172,-0.046424,0.842103
1785874634.386075,1.091529,0.377548,-9.741772,-0.536075,-0.036661,-0.046189,0.842108
1785874634.394747,1.093531,0.376140,-9.741602,-0.536120,-0.036784,-0.046186,0.842075
1785874634.403799,1.093827,0.375714,-9.741585,-0.536135,-0.036807,-0.046176,0.842064
1785874634.413850,1.088237,0.385106,-9.741844,-0.536186,-0.036306,-0.046429,0.842040
1785874634.420583,1.088404,0.384335,-9.741856,-0.536208,-0.036333,-0.046401,0.842026
1785874634.429442,1.087736,0.384667,-9.741918,-0.536241,-0.036293,-0.046399,0.842007
1785874634.437297,1.093170,0.377492,-9.741590,-0.536206,-0.036726,-0.046238,0.842020
1785874634.446236,1.093155,0.376510,-9.741630,-0.536220,-0.036752,-0.046196,0.842011
1785874634.453828,1.092935,0.376404,-9.741659,-0.536214,-0.036746,-0.046185,0.842016
1785874634.463099,1.093239,0.377102,-9.741597,-0.536248,-0.036738,-0.046225,0.841993
1785874634.470796,1.093286,0.376375,-9.741620,-0.536265,-0.036759,-0.046195,0.841982
1785874634.478205,1.093871,0.376074,-9.741566,-0.536290,-0.036791,-0.046200,0.841965
1785874634.485734,1.094258,0.376657,-9.741500,-0.536295,-0.036791,-0.046236,0.841960
1785874634.494619,1.093633,0.376804,-9.741565,-0.536299,-0.036760,-0.046225,0.841959
1785874634.502417,1.093101,0.377458,-9.741599,-0.536317,-0.036718,-0.046239,0.841949
1785874634.511006,1.093057,0.380891,-9.741471,-0.536253,-0.036626,-0.046383,0.841986
1785874634.517824,1.091143,0.379309,-9.741747,-0.536308,-0.036583,-0.046264,0.841959
1785874634.529133,1.093639,0.381012,-9.741400,-0.536289,-0.036645,-0.046406,0.841961
1785874634.536711,1.091681,0.382228,-9.741572,-0.536264,-0.036529,-0.046403,0.841981
1785874634.544851,1.092868,0.382066,-9.741446,-0.536294,-0.036583,-0.046430,0.841959
1785874634.554302,1.092994,0.381522,-9.741453,-0.536299,-0.036603,-0.046411,0.841956
1785874634.561796,1.092389,0.381730,-9.741513,-0.536305,-0.036571,-0.046403,0.841954
1785874634.569349,1.092161,0.381743,-9.741538,-0.536308,-0.036561,-0.046398,0.841952
1785874634.578503,1.095149,0.373556,-9.741520,-0.536274,-0.036916,-0.046126,0.841974
1785874634.587079,1.091776,0.382701,-9.741543,-0.536343,-0.036516,-0.046430,0.841931
1785874634.594751,1.092730,0.381161,-9.741497,-0.536352,-0.036599,-0.046390,0.841924
1785874634.603144,1.092910,0.381313,-9.741471,-0.536371,-0.036601,-0.046402,0.841911
1785874634.611151,1.096421,0.372444,-9.741419,-0.536319,-0.036999,-0.046115,0.841942
1785874634.619670,1.095986,0.373000,-9.741447,-0.536331,-0.036964,-0.046127,0.841935
1785874634.628221,1.096220,0.373104,-9.741416,-0.536339,-0.036971,-0.046139,0.841929
1785874634.634619,1.094976,0.374514,-9.741502,-0.536350,-0.036878,-0.046165,0.841925
1785874634.644804,1.094384,0.375159,-9.741544,-0.536360,-0.036834,-0.046177,0.841920
1785874634.653315,1.091339,0.383712,-9.741552,-0.536435,-0.036464,-0.046465,0.841872
1785874634.662604,1.091906,0.383841,-9.741484,-0.536440,-0.036485,-0.046487,0.841867
1785874634.670454,1.095153,0.375540,-9.741443,-0.536403,-0.036854,-0.046217,0.841890
1785874634.681926,1.095076,0.374681,-9.741485,-0.536400,-0.036875,-0.046178,0.841893
1785874634.687173,1.095025,0.374694,-9.741490,-0.536406,-0.036872,-0.046177,0.841889
1785874634.696087,1.095184,0.374154,-9.741493,-0.536425,-0.036893,-0.046159,0.841877
1785874634.703432,1.091351,0.383574,-9.741557,-0.536482,-0.036466,-0.046462,0.841842
1785874634.712383,1.090895,0.384235,-9.741582,-0.536499,-0.036427,-0.046478,0.841832
1785874634.721445,1.090746,0.384892,-9.741572,-0.536504,-0.036402,-0.046503,0.841829
1785874634.730573,1.091596,0.383743,-9.741522,-0.536515,-0.036470,-0.046477,0.841820
1785874634.737058,1.091914,0.384338,-9.741463,-0.536528,-0.036467,-0.046512,0.841810
1785874634.746427,1.091353,0.383666,-9.741553,-0.536534,-0.036461,-0.046468,0.841809
1785874634.754062,1.091672,0.383560,-9.741521,-0.536535,-0.036477,-0.046472,0.841807
1785874634.765413,1.091438,0.383713,-9.741541,-0.536553,-0.036462,-0.046473,0.841797
1785874634.770573,1.091483,0.384266,-9.741515,-0.536572,-0.036448,-0.046499,0.841784
1785874634.779391,1.091064,0.385253,-9.741522,-0.536586,-0.036402,-0.046531,0.841775
1785874634.787929,1.093682,0.385571,-9.741216,-0.536634,-0.036503,-0.046619,0.841735
1785874634.798060,1.091758,0.384594,-9.741471,-0.536606,-0.036449,-0.046522,0.841761
1785874634.804261,1.092114,0.383716,-9.741465,-0.536600,-0.036488,-0.046494,0.841764
1785874634.815176,1.091997,0.384048,-9.741465,-0.536610,-0.036474,-0.046506,0.841758
1785874634.820528,1.091357,0.384770,-9.741509,-0.536623,-0.036426,-0.046520,0.841751
1785874634.829132,1.091786,0.384241,-9.741482,-0.536636,-0.036458,-0.046509,0.841742
1785874634.837529,1.091374,0.384863,-9.741503,-0.536635,-0.036423,-0.046525,0.841743
1785874634.846547,1.091948,0.384398,-9.741457,-0.536659,-0.036459,-0.046521,0.841727
1785874634.855065,1.093899,0.385690,-9.741187,-0.536703,-0.036505,-0.046633,0.841690
1785874634.860516,1.094415,0.385401,-9.741141,-0.536717,-0.036535,-0.046635,0.841680
1785874634.868786,1.091534,0.384875,-9.741485,-0.536679,-0.036427,-0.046531,0.841715
1785874634.880639,1.091916,0.384253,-9.741466,-0.536681,-0.036461,-0.046515,0.841713
1785874634.886947,1.091834,0.384059,-9.741483,-0.536692,-0.036462,-0.046505,0.841707
1785874634.893851,1.092150,0.383613,-9.741465,-0.536695,-0.036487,-0.046495,0.841704
1785874634.902817,1.091989,0.384533,-9.741447,-0.536714,-0.036454,-0.046531,0.841691
1785874634.912810,1.091849,0.384890,-9.741449,-0.536710,-0.036439,-0.046542,0.841694
1785874634.917356,1.092142,0.384550,-9.741429,-0.536730,-0.036459,-0.046536,0.841681
1785874634.930321,1.091681,0.385782,-9.741432,-0.536737,-0.036405,-0.046577,0.841676
1785874634.936604,1.091903,0.384967,-9.741440,-0.536752,-0.036437,-0.046549,0.841667
1785874634.945765,1.091610,0.384774,-9.741480,-0.536756,-0.036429,-0.046533,0.841665
1785874634.954650,1.091940,0.384465,-9.741455,-0.536758,-0.036452,-0.046528,0.841663
1785874634.961928,1.092308,0.384491,-9.741413,-0.536760,-0.036467,-0.046540,0.841661
1785874634.970630,1.091935,0.385409,-9.741419,-0.536778,-0.036424,-0.046570,0.841650
1785874634.979872,1.091765,0.385403,-9.741438,-0.536778,-0.036417,-0.046565,0.841650
1785874634.988026,1.091553,0.385703,-9.741450,-0.536784,-0.036400,-0.046572,0.841647
1785874634.995255,1.091704,0.385342,-9.741447,-0.536799,-0.036415,-0.046561,0.841637
1785874635.003033,1.091763,0.384878,-9.741459,-0.536794,-0.036431,-0.046543,0.841641
1785874635.011296,1.092845,0.384919,-9.741336,-0.536806,-0.036475,-0.046575,0.841629
1785874635.019671,1.093102,0.384279,-9.741332,-0.536817,-0.036503,-0.046555,0.841622
1785874635.028057,1.092438,0.384494,-9.741398,-0.536810,-0.036469,-0.046546,0.841628
1785874635.036107,1.092043,0.384797,-9.741431,-0.536821,-0.036443,-0.046548,0.841622
1785874635.044759,1.092453,0.384797,-9.741385,-0.536834,-0.036460,-0.046560,0.841613
1785874635.052876,1.092047,0.385933,-9.741385,-0.536833,-0.036412,-0.046598,0.841614
1785874635.062787,1.091956,0.386276,-9.741382,-0.536841,-0.036398,-0.046611,0.841608
1785874635.069359,1.092932,0.385050,-9.741321,-0.536832,-0.036474,-0.046584,0.841612
1785874635.079826,1.093471,0.384063,-9.741300,-0.536843,-0.036524,-0.046557,0.841605
