time_start,or_x,or_y,or_z,or_w,av_x,av_y,av_z,la_x,la_y,la_z
1711477685.6827483,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477685.6923878,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.1
1711477685.7027428,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477685.712642,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477685.7227771,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477685.7328956,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.02,-0.07
1711477685.7422745,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477685.7529624,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477685.7628138,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.08
1711477685.7728825,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.08
1711477685.7830136,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477685.7931275,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,-0.01,-0.07
1711477685.8029778,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.02,-0.08
1711477685.8132284,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477685.8231223,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477685.833262,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477685.8421252,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477685.8532028,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.1
1711477685.8630152,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477685.8730857,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477685.8833911,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477685.8923206,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477685.9033413,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.02,-0.08
1711477685.913362,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.08
1711477685.9234583,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477685.933655,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.01,-0.07
1711477685.942352,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.01,-0.07
1711477685.9533136,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.12
1711477685.963281,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.02,-0.1
1711477685.9735775,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477685.9837716,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477685.989787,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.0034764,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.0134125,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.023614,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477686.033579,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477686.0404546,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477686.0537817,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.0639942,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.074427,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.07
1711477686.0841146,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477686.089739,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477686.1041255,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.08
1711477686.1144233,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.06
1711477686.1240575,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477686.1339674,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.1
1711477686.139363,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.1
1711477686.1546395,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.03,0.0,-0.09
1711477686.164008,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477686.1742408,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477686.184243,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477686.190087,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477686.2040875,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.03,0.0,-0.09
1711477686.2141743,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.2245278,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.234645,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.2397435,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.2545881,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.2646096,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.2747147,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.284727,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.06
1711477686.2898195,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.06
1711477686.30468,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.3147614,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477686.3248348,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477686.335085,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.06
1711477686.3403158,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.06
1711477686.3548064,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477686.3648765,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.11
1711477686.3748443,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477686.3849902,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.389911,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.4052088,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.03,0.0,-0.08
1711477686.4150374,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477686.4246926,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,-0.01,-0.08
1711477686.434989,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,-0.01,-0.08
1711477686.4405842,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.1
1711477686.4551694,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.4654322,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477686.4752662,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.485438,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477686.4903257,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477686.5045192,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.07
1711477686.5149992,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.5256095,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,-0.01,-0.07
1711477686.535718,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.1
1711477686.5408955,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.1
1711477686.5549755,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,-0.01,-0.1
1711477686.5656242,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.08
1711477686.5757859,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.5859528,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.09
1711477686.5914996,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.09
1711477686.6005177,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.09
1711477686.61376,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.6248453,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477686.6356168,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.09
1711477686.6410172,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.07
1711477686.6544678,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.02,-0.05
1711477686.6633613,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477686.6711047,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477686.6844952,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.07
1711477686.690581,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477686.7001548,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.08
1711477686.7127345,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.7207437,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.02,-0.01,-0.08
1711477686.7311304,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.07
1711477686.7396429,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.02,0.01,-0.09
1711477686.7511842,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477686.7605202,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.02,0.0,-0.1
1711477686.769561,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.08
1711477686.7803571,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.1
1711477686.7895617,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.7998464,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477686.8112557,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.09
1711477686.8194299,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477686.830032,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.1
1711477686.8398883,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.08
1711477686.8498492,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.8599849,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.8695996,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.09
1711477686.8797286,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477686.8895469,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.1
1711477686.8997045,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477686.9098394,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.09
1711477686.919692,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.08
1711477686.929609,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.08
1711477686.93974,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.08
1711477686.949675,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477686.9600456,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477686.969763,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.9796753,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.9896228,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477686.9996173,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.07
1711477687.0098636,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,-0.01,-0.06
1711477687.0196655,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.07
1711477687.0300038,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477687.039832,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.07
1711477687.049571,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477687.0596497,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.04,-0.07
1711477687.0695715,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477687.0797822,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477687.0895762,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.02,-0.08
1711477687.099896,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.09
1711477687.1095479,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477687.1197245,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477687.1297793,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.12
1711477687.1395998,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.02,0.0,-0.07
1711477687.1496315,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477687.1598167,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477687.1696615,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477687.1800237,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477687.1898348,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.02,-0.08
1711477687.2001467,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477687.2096562,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.09
1711477687.2196913,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.08
1711477687.2296855,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477687.2398763,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.07
1711477687.249865,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477687.259962,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.03,-0.09
1711477687.2697644,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.1
1711477687.280265,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.1
1711477687.2893803,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477687.2999136,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.02,-0.06
1711477687.3099,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.06
1711477687.3196442,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.09
1711477687.3296533,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477687.3397229,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477687.3495946,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.09
1711477687.3597524,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.09
1711477687.3696868,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.09
1711477687.3797493,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.03,0.0,-0.09
1711477687.3896801,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.06
1711477687.3996732,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.09
1711477687.4095652,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.01,-0.09
1711477687.419821,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.08
1711477687.4296434,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.05
1711477687.439957,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.08
1711477687.4498758,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.1
1711477687.459765,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,0.0,-0.07
1711477687.4697807,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,-0.01,-0.08
1711477687.479876,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.07
1711477687.4908748,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.01,-0.09
1711477687.500069,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.01,0.0,-0.07
1711477687.5101857,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477687.520008,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.0,-0.07
1711477687.5299568,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,0.0,0.03,-0.09
1711477687.5402699,0.026244873253053205,-0.02069072565763962,0.0,0.9994413942296424,0.0,0.0,0.0,-0.01,-0.01,-0.09
