time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot
1707490140.0711722,6720.510060843,28.627656936645508,-20.75996971130371,97.13484191894531,-34.6775016784668,-20.730009078979492,95.8600082397461,25.420000076293945,-17.199993133544922,108.72235107421875,-34.599998474121094,-11.764827728271484,103.13487243652344
1707490140.0830102,6720.520492532,28.62763023376465,-20.7600040435791,97.13485717773438,-34.67747116088867,-20.73004150390625,95.86002349853516,25.419967651367188,-17.20003318786621,108.72235107421875,-34.5999641418457,-11.764871597290039,103.13488006591797
1707490140.0950232,6720.533001768,28.62745475769043,-20.760194778442383,97.13488006591797,-34.677268981933594,-20.730228424072266,95.86007690429688,25.419763565063477,-17.20029067993164,108.72235870361328,-34.59970474243164,-11.765144348144531,103.13495635986328
1707490140.1070125,6720.544424896,28.62698745727539,-20.76068115234375,97.13494873046875,-34.676727294921875,-20.730731964111328,95.86023712158203,25.419235229492188,-17.20096206665039,108.72235870361328,-34.599029541015625,-11.765861511230469,103.13516235351562
1707490140.1191573,6720.556698456,28.6260929107666,-20.76162338256836,97.13507080078125,-34.675689697265625,-20.731689453125,95.86051940917969,25.418216705322266,-17.202251434326172,108.72238159179688,-34.59773635864258,-11.767240524291992,103.13555908203125
1707490140.130975,6720.569059689,28.624649047851562,-20.763154983520508,97.13528442382812,-34.67402267456055,-20.73323631286621,95.8609848022461,25.41656494140625,-17.20433807373047,108.72239685058594,-34.595645904541016,-11.769461631774902,103.13618469238281
1707490140.1430302,6720.580329906,28.62250518798828,-20.765411376953125,97.13558197021484,-34.67155075073242,-20.73553466796875,95.86166381835938,25.414121627807617,-17.207427978515625,108.7224349975586,-34.59254837036133,-11.772753715515137,103.13712310791016
1707490140.1550007,6720.591872196,28.61955451965332,-20.768535614013672,97.1360092163086,-34.66814041137695,-20.73870086669922,95.86261749267578,25.41075897216797,-17.211685180664062,108.72248840332031,-34.588279724121094,-11.777297019958496,103.13841247558594
1707490140.1670709,6720.604206657,28.615657806396484,-20.772645950317383,97.13656616210938,-34.66364288330078,-20.742876052856445,95.8638687133789,25.40631675720215,-17.217308044433594,108.7225570678711,-34.58264923095703,-11.783287048339844,103.14012908935547
1707490140.1790853,6720.616163006,28.610698699951172,-20.777891159057617,97.13728332519531,-34.65791320800781,-20.748193740844727,95.86544799804688,25.400665283203125,-17.22446060180664,108.7226333618164,-34.575477600097656,-11.790912628173828,103.14229583740234
1707490140.1910129,6720.6293156,28.604610443115234,-20.78432273864746,97.13814544677734,-34.65087890625,-20.75472068786621,95.86740112304688,25.393728256225586,-17.233247756958008,108.72273254394531,-34.56667709350586,-11.800275802612305,103.14494323730469
1707490140.202992,6720.640185791,28.59720230102539,-20.792142868041992,97.13920593261719,-34.64231872558594,-20.762670516967773,95.8697738647461,25.385284423828125,-17.243932723999023,108.72284698486328,-34.555965423583984,-11.811676025390625,103.14818572998047
1707490140.215503,6720.653566103,28.58806610107422,-20.801803588867188,97.14051055908203,-34.63175964355469,-20.772464752197266,95.87268829345703,25.3748722076416,-17.257110595703125,108.72298431396484,-34.54275894165039,-11.825736045837402,103.15216827392578
1707490140.2270005,6720.664727169,28.578113555908203,-20.81231689453125,97.14191436767578,-34.62025833129883,-20.783143997192383,95.87586212158203,25.363534927368164,-17.271474838256836,108.72312927246094,-34.52836608886719,-11.841053009033203,103.15650177001953
1707490140.239175,6720.676963276,28.566017150878906,-20.825092315673828,97.14362335205078,-34.60628128051758,-20.79611587524414,95.87972259521484,25.349760055541992,-17.28891944885254,108.72330474853516,-34.51088333129883,-11.859657287597656,103.16175842285156
1707490140.25098,6720.689539515,28.552621841430664,-20.83924102783203,97.1455078125,-34.59080123901367,-20.81048011779785,95.88397216796875,25.334508895874023,-17.30823516845703,108.72346496582031,-34.49152374267578,-11.880266189575195,103.16756439208984
1707490140.2629774,6720.700413872,28.537200927734375,-20.85552406311035,97.14765930175781,-34.57298278808594,-20.827016830444336,95.88885498046875,25.316957473754883,-17.330472946166992,108.7236557006836,-34.46924591064453,-11.9039945602417,103.17424011230469
1707490140.2749903,6720.712494216,28.519929885864258,-20.8737735748291,97.15006256103516,-34.55301284790039,-20.845539093017578,95.8943099975586,25.297298431396484,-17.355384826660156,108.72384643554688,-34.44428634643555,-11.930584907531738,103.18170166015625
1707490140.2870426,6720.724859123,28.500608444213867,-20.894174575805664,97.15274047851562,-34.53068161010742,-20.866252899169922,95.90040588378906,25.275325775146484,-17.383237838745117,108.72404479980469,-34.416385650634766,-11.960311889648438,103.19001770019531
1707490140.2990513,6720.736610509,28.479249954223633,-20.916725158691406,97.1556625366211,-34.50598907470703,-20.8891544342041,95.9071044921875,25.25104331970215,-17.414033889770508,108.72422790527344,-34.38554000854492,-11.993182182312012,103.19916534423828
1707490140.3110542,6720.748748088,28.45583152770996,-20.94145393371582,97.15885925292969,-34.478912353515625,-20.914262771606445,95.9144287109375,25.224428176879883,-17.447792053222656,108.7243881225586,-34.35173034667969,-12.029234886169434,103.20918273925781
1707490140.32305,6720.761076303,28.429990768432617,-20.968734741210938,97.16233825683594,-34.449031829833984,-20.941972732543945,95.9224853515625,25.195079803466797,-17.485031127929688,108.72454833984375,-34.31443405151367,-12.069010734558105,103.22017669677734
1707490140.3353755,6720.772751495,28.401935577392578,-20.99835205078125,97.16608428955078,-34.41658020019531,-20.972043991088867,95.93116760253906,25.163230895996094,-17.525463104248047,108.72466278076172,-34.273948669433594,-12.112204551696777,103.23207092285156
1707490140.3470795,6720.785851486,28.371543884277344,-21.03042984008789,97.17010498046875,-34.38142395019531,-21.0046329498291,95.9405517578125,25.128755569458008,-17.569246292114258,108.7247314453125,-34.230106353759766,-12.159000396728516,103.24488067626953
1707490140.3589878,6720.796958627,28.338777542114258,-21.065011978149414,97.17437744140625,-34.34351348876953,-21.039751052856445,95.9505844116211,25.091604232788086,-17.61644744873047,108.7247314453125,-34.182857513427734,-12.209460258483887,103.25863647460938
1707490140.3709633,6720.809850902,28.303373336791992,-21.102367401123047,97.17894744873047,-34.302547454833984,-21.077695846557617,95.96138000488281,25.051496505737305,-17.667428970336914,108.72466278076172,-34.13182830810547,-12.263981819152832,103.27339935302734
1707490140.3830447,6720.820619471,28.26529312133789,-21.142545700073242,97.18378448486328,-34.25846481323242,-21.11851692199707,95.97291564941406,25.00838851928711,-17.722257614135742,108.72449493408203,-34.076961517333984,-12.322640419006348,103.28919982910156
1707490140.3952823,6720.832933382,28.224485397338867,-21.185592651367188,97.18889617919922,-34.21122741699219,-21.162240982055664,95.98517608642578,24.962236404418945,-17.7810001373291,108.72423553466797,-34.018192291259766,-12.385496139526367,103.30599212646484
1707490140.4070415,6720.845523481,28.181318283081055,-21.231117248535156,97.19420623779297,-34.1612434387207,-21.2085018157959,95.99805450439453,24.913455963134766,-17.84311294555664,108.72383117675781,-33.95604705810547,-12.452012062072754,103.32364654541016
1707490140.4190605,6720.856698321,28.135059356689453,-21.27989959716797,97.19979858398438,-34.10765838623047,-21.2580623626709,96.0117416381836,24.861225128173828,-17.9096622467041,108.72327423095703,-33.88948440551758,-12.523295402526855,103.34241485595703
1707490140.4310563,6720.869451135,28.086395263671875,-21.33120346069336,97.20557403564453,-34.05127716064453,-21.310199737548828,96.02601623535156,24.806339263916016,-17.97964859008789,108.7225341796875,-33.819496154785156,-12.598302841186523,103.36199188232422
1707490140.4429996,6720.880385137,28.0345401763916,-21.385862350463867,97.21159362792969,-33.991180419921875,-21.365745544433594,96.04109191894531,24.74791145324707,-18.054195404052734,108.7215805053711,-33.74496078491211,-12.67823314666748,103.38267517089844
1707490140.4551046,6720.891864921,27.9793643951416,-21.443998336791992,97.21784973144531,-33.92721939086914,-21.424837112426758,96.05695343017578,24.685819625854492,-18.133487701416016,108.72039031982422,-33.66571044921875,-12.763304710388184,103.40447235107422
1707490140.466988,6720.90381083,27.9222354888916,-21.504186630249023,97.22417449951172,-33.86096954345703,-21.48601722717285,96.07320404052734,24.621601104736328,-18.215551376342773,108.71894836425781,-33.58369445800781,-12.851394653320312,103.42680358886719
1707490140.4790049,6720.916060977,27.861602783203125,-21.568044662475586,97.230712890625,-33.7906379699707,-21.55093765258789,96.09027099609375,24.553531646728516,-18.302616119384766,108.71719360351562,-33.496707916259766,-12.944914817810059,103.45027923583984
1707490140.4910405,6720.929883469,27.798006057739258,-21.635011672973633,97.23737335205078,-33.71683883666992,-21.6190242767334,96.10794067382812,24.48222541809082,-18.393892288208008,108.71509552001953,-33.4055290222168,-13.04301929473877,103.4745864868164
1707490140.5030148,6720.940332388,27.731290817260742,-21.70522117614746,97.24412536621094,-33.6393928527832,-21.690431594848633,96.12623596191406,24.407522201538086,-18.489599227905273,108.71263122558594,-33.30995559692383,-13.145953178405762,103.49980163574219
1707490140.5150244,6720.952274504,27.661359786987305,-21.77880859375,97.25098419189453,-33.55818557739258,-21.76526641845703,96.14514923095703,24.329328536987305,-18.589874267578125,108.70972442626953,-33.209842681884766,-13.253873825073242,103.52587127685547
1707490140.527041,6720.965383315,27.58849334716797,-21.855449676513672,97.25786590576172,-33.473533630371094,-21.843233108520508,96.1645736694336,24.24798011779785,-18.694290161132812,108.70635986328125,-33.105613708496094,-13.366340637207031,103.55267333984375
1707490140.5390062,6720.976373557,27.512372970581055,-21.935487747192383,97.2647705078125,-33.38506317138672,-21.924652099609375,96.18453979492188,24.16312599182129,-18.803312301635742,108.70249938964844,-32.99681854248047,-13.483861923217773,103.58026885986328
1707490140.5512962,6720.990714464,27.433366775512695,-22.018518447875977,97.27161407470703,-33.2932014465332,-22.0091495513916,96.20494079589844,24.07520294189453,-18.916391372680664,108.69808197021484,-32.884002685546875,-13.605852127075195,103.60845947265625
1707490140.5629766,6721.001129773,27.35089683532715,-22.10516929626465,97.27845001220703,-33.19727325439453,-22.097318649291992,96.225830078125,23.98357582092285,-19.03435516357422,108.69304656982422,-32.7663459777832,-13.7332181930542,103.63740539550781
1707490140.5752122,6721.01245702,27.264921188354492,-22.195444107055664,97.2851791381836,-33.09722137451172,-22.1892147064209,96.24723052978516,23.888219833374023,-19.157245635986328,108.68732452392578,-32.643798828125,-13.866015434265137,103.66704559326172
1707490140.5870752,6721.024495886,27.176321029663086,-22.28843879699707,97.29173278808594,-32.99406051635742,-22.28388214111328,96.26882934570312,23.79013442993164,-19.28379249572754,108.68092346191406,-32.517642974853516,-14.002893447875977,103.69702911376953
1707490140.5990453,6721.036175577,27.084142684936523,-22.3851375579834,97.29812622070312,-32.886680603027344,-22.38235092163086,96.29084014892578,23.688278198242188,-19.415348052978516,108.67371368408203,-32.38652420043945,-14.145336151123047,103.72763061523438
1707490140.6109695,6721.049057099,26.989097595214844,-22.484786987304688,97.30426025390625,-32.77591323852539,-22.48384666442871,96.31302642822266,23.58346176147461,-19.55088233947754,108.66570281982422,-32.25147247314453,-14.29221248626709,103.75851440429688
1707490140.6229615,6721.060135056,26.890602111816406,-22.588010787963867,97.31012725830078,-32.66105651855469,-22.58897590637207,96.33546447753906,23.47504997253418,-19.69121742248535,108.65676879882812,-32.111671447753906,-14.444458961486816,103.7898178100586
1707490140.6349807,6721.072494395,26.788917541503906,-22.694499969482422,97.31565856933594,-32.54241943359375,-22.697477340698242,96.35804748535156,23.36336898803711,-19.83595848083496,108.64688110351562,-31.967512130737305,-14.601649284362793,103.82138061523438
1707490140.647031,6721.08495469,26.68375587463379,-22.8045597076416,97.32081604003906,-32.4196662902832,-22.80963897705078,96.38078308105469,23.248111724853516,-19.985498428344727,108.63592529296875,-31.818601608276367,-14.764228820800781,103.85321807861328
